id,label,ts_in,ts_out,dim_0,dim_1
199,product-199,115,144,180,23
200,product-200,166,186,64,131
201,product-201,55,117,74,127
202,product-202,109,197,166,38
203,product-203,131,139,0,204
204,product-204,144,222,4,194
205,product-205,161,199,141,58
206,product-206,54,77,55,144
207,product-207,86,165,80,118
208,product-208,32,60,130,65
209,product-209,127,129,17,186
210,product-210,111,126,66,138
211,product-211,61,74,163,39
212,product-212,20,51,122,77
213,product-213,8,19,22,177
214,product-214,184,213,0,206
215,product-215,80,82,152,52
216,product-216,202,263,0,219
217,product-217,212,225,95,110
218,product-218,202,267,83,116
219,product-219,91,168,226,0
220,product-220,153,238,134,63
221,product-221,73,150,194,3
222,product-222,48,132,36,161
223,product-223,182,252,68,133
224,product-224,35,42,84,112
225,product-225,146,227,0,203
226,product-226,136,198,0,246
227,product-227,130,203,16,188
228,product-228,67,111,91,106
229,product-229,189,189,159,39
230,product-230,97,106,35,163
231,product-231,202,286,0,206
232,product-232,184,246,182,20
233,product-233,99,148,83,113
234,product-234,177,239,10,190
235,product-235,100,129,83,121
236,product-236,153,234,65,139
237,product-237,170,235,72,129
238,product-238,109,156,143,62
239,product-239,23,80,187,17
240,product-240,236,330,140,62
241,product-241,139,157,69,126
242,product-242,51,77,188,14
243,product-243,158,165,33,169
244,product-244,239,274,160,38
245,product-245,169,193,145,59
246,product-246,150,164,158,42
247,product-247,230,305,220,0
248,product-248,90,120,67,132
249,product-249,91,113,161,44
250,product-250,92,133,10,190
251,product-251,56,130,37,167
252,product-252,222,280,181,15
253,product-253,121,131,159,40
254,product-254,102,127,107,98
255,product-255,37,78,131,68
256,product-256,80,107,11,191
257,product-257,125,185,156,44
258,product-258,106,197,128,68
259,product-259,146,205,51,145
260,product-260,70,118,89,113
261,product-261,75,142,150,49
262,product-262,193,251,178,27
263,product-263,162,197,91,108
264,product-264,140,227,100,104
265,product-265,130,143,63,139
266,product-266,253,258,145,50
267,product-267,234,248,142,61
268,product-268,203,267,82,122
269,product-269,202,283,75,125
270,product-270,77,167,233,0
271,product-271,19,42,115,83
272,product-272,152,167,59,142
273,product-273,107,147,185,16
274,product-274,75,165,171,27
275,product-275,29,101,129,70
276,product-276,195,220,150,55
277,product-277,155,173,151,52
278,product-278,47,135,37,165
279,product-279,175,196,183,12
280,product-280,166,206,158,39
281,product-281,176,197,73,129
282,product-282,96,143,157,47
283,product-283,64,74,54,148
284,product-284,130,190,157,41
285,product-285,252,347,116,88
286,product-286,70,98,6,191
287,product-287,117,137,50,147
288,product-288,92,114,79,124
289,product-289,143,185,53,149
290,product-290,54,131,202,1
291,product-291,26,69,122,80
292,product-292,40,51,173,28
293,product-293,56,127,115,82
294,product-294,95,176,193,8
295,product-295,210,278,20,175
296,product-296,63,95,70,134
297,product-297,67,72,87,116
298,product-298,168,182,155,44
299,product-299,136,218,191,13
300,product-300,189,205,118,82
301,product-301,124,211,51,150
302,product-302,27,88,204,0
303,product-303,129,182,60,139
304,product-304,32,61,55,143
305,product-305,219,284,103,93
306,product-306,170,220,146,53
307,product-307,38,100,12,187
308,product-308,44,65,184,11
309,product-309,216,245,114,81
310,product-310,176,213,119,85
311,product-311,93,166,196,9
312,product-312,219,304,122,83
313,product-313,67,114,193,8
314,product-314,71,94,29,174
315,product-315,218,290,47,150
316,product-316,108,169,71,128
317,product-317,98,153,174,26
318,product-318,150,221,185,16
319,product-319,190,225,130,66
320,product-320,154,219,2,200
321,product-321,88,173,163,42
322,product-322,120,162,159,39
323,product-323,41,58,171,34
324,product-324,200,227,88,111
325,product-325,105,188,180,20
326,product-326,79,87,163,41
327,product-327,136,233,143,57
328,product-328,206,216,171,30
329,product-329,153,174,223,0
330,product-330,150,220,0,205
331,product-331,217,266,0,210
332,product-332,140,196,135,66
333,product-333,179,242,205,0
334,product-334,89,133,84,114
335,product-335,61,88,78,122
336,product-336,80,136,80,122
337,product-337,222,236,14,183
338,product-338,123,129,168,30
339,product-339,137,159,90,112
340,product-340,178,198,180,18
341,product-341,182,220,28,169
342,product-342,47,74,116,86
343,product-343,78,115,131,66
344,product-344,171,250,61,136
345,product-345,134,197,47,157
346,product-346,99,101,196,6
347,product-347,132,183,30,166
348,product-348,239,269,77,121
349,product-349,176,224,0,206
350,product-350,146,160,98,99
351,product-351,202,285,213,0
352,product-352,38,64,158,45
353,product-353,153,173,22,178
354,product-354,203,262,0,203
355,product-355,152,170,106,98
356,product-356,59,142,185,18
357,product-357,204,228,186,17
358,product-358,260,329,113,82
359,product-359,70,73,49,154
360,product-360,123,187,19,184
361,product-361,68,101,46,151
362,product-362,209,216,79,117
363,product-363,168,182,156,49
364,product-364,30,86,66,135
365,product-365,132,200,60,135
366,product-366,106,172,47,153
367,product-367,163,252,93,109
368,product-368,199,279,124,73
369,product-369,161,234,61,135
370,product-370,172,202,164,33
371,product-371,74,110,5,197
372,product-372,116,160,111,93
373,product-373,159,235,173,30
374,product-374,62,65,29,176
375,product-375,12,58,159,45
376,product-376,155,193,97,103
377,product-377,87,102,0,219
378,product-378,107,154,0,205
379,product-379,196,251,55,149
380,product-380,242,245,179,17
381,product-381,16,76,34,165
382,product-382,114,140,224,0
383,product-383,26,64,219,0
384,product-384,120,172,48,149
385,product-385,43,48,62,136
386,product-386,56,133,199,1
387,product-387,175,205,150,45
388,product-388,132,198,74,124
389,product-389,185,219,14,184
390,product-390,35,99,197,0
391,product-391,86,156,81,116
392,product-392,70,124,139,60
393,product-393,215,242,27,171
394,product-394,160,237,56,148
395,product-395,84,144,148,52
396,product-396,196,255,200,5
397,product-397,63,133,63,132
398,product-398,35,67,10,190
399,product-399,163,212,25,180
400,product-400,67,106,116,89
401,product-401,114,159,130,72
402,product-402,50,53,125,74
403,product-403,283,336,136,64
404,product-404,78,148,157,45
405,product-405,91,169,37,163
406,product-406,115,126,61,144
407,product-407,122,194,155,46
408,product-408,9,22,149,47
409,product-409,155,173,151,47
410,product-410,65,123,58,143
411,product-411,131,184,37,159
412,product-412,207,235,70,133
413,product-413,224,252,58,141
414,product-414,96,96,77,125
415,product-415,96,152,80,123
416,product-416,15,40,126,70
417,product-417,160,190,71,130
418,product-418,145,190,191,12
419,product-419,21,42,66,134
420,product-420,93,114,164,33
421,product-421,177,230,33,168
422,product-422,124,150,48,157
423,product-423,112,161,193,4
424,product-424,180,186,99,98
425,product-425,117,212,139,66
426,product-426,54,96,152,49
427,product-427,92,135,138,58
428,product-428,46,107,38,167
429,product-429,105,195,144,56
430,product-430,157,170,78,117
431,product-431,113,124,132,64
432,product-432,94,104,216,0
433,product-433,101,193,148,49
434,product-434,108,113,37,162
435,product-435,200,207,0,228
436,product-436,175,266,129,74
437,product-437,170,247,23,178
438,product-438,88,134,31,172
439,product-439,13,96,23,181
440,product-440,105,118,152,47
441,product-441,16,108,150,50
442,product-442,199,279,129,76
443,product-443,20,103,164,31
444,product-444,205,262,179,21
445,product-445,158,234,196,8
446,product-446,170,177,163,40
447,product-447,148,178,187,14
448,product-448,106,175,0,231
449,product-449,46,120,175,20
450,product-450,66,118,0,214
451,product-451,179,211,129,69
452,product-452,181,194,180,20
453,product-453,83,108,150,46
454,product-454,180,218,102,95
455,product-455,31,77,57,143
456,product-456,185,268,141,56
457,product-457,165,249,110,88
458,product-458,44,102,58,146
459,product-459,179,209,146,55
460,product-460,97,122,211,0
461,product-461,209,241,36,162
462,product-462,197,214,122,77
463,product-463,46,94,100,95
464,product-464,130,135,67,128
465,product-465,207,246,0,209
466,product-466,27,42,22,177
467,product-467,160,191,78,124
468,product-468,181,269,45,154
469,product-469,117,172,191,14
470,product-470,110,116,10,195
471,product-471,71,141,208,0
472,product-472,24,67,57,146
473,product-473,202,206,54,143
474,product-474,124,204,214,0
475,product-475,91,122,119,80
476,product-476,117,179,82,116
477,product-477,85,168,29,167
478,product-478,203,264,46,151
479,product-479,79,84,86,116
480,product-480,121,183,119,77
481,product-481,21,50,171,30
482,product-482,210,286,97,99
483,product-483,128,202,53,148
484,product-484,65,78,110,87
485,product-485,7,63,141,58
486,product-486,57,137,158,42
487,product-487,74,158,78,122
488,product-488,141,218,184,18
489,product-489,171,265,115,86
490,product-490,156,224,252,0
491,product-491,112,148,59,144
492,product-492,73,102,28,172
493,product-493,142,184,6,191
494,product-494,154,198,40,161
495,product-495,186,206,0,201
496,product-496,169,187,166,35
497,product-497,150,200,89,116
498,product-498,43,49,183,13
499,product-499,210,298,6,197
500,product-500,184,190,106,98
