id,label,ts_in,ts_out,dim_0,dim_1
117,customer-117,122,216,134,61
118,customer-118,58,68,166,38
119,customer-119,45,89,85,116
120,customer-120,120,187,13,190
121,customer-121,64,71,0,204
122,customer-122,104,165,68,136
123,customer-123,64,137,139,64
124,customer-124,157,166,12,193
125,customer-125,13,99,127,76
126,customer-126,65,79,40,156
127,customer-127,71,124,83,121
128,customer-128,126,197,176,24
129,customer-129,207,208,15,187
130,customer-130,117,181,109,92
131,customer-131,155,159,77,127
132,customer-132,40,41,145,52
133,customer-133,201,278,41,161
134,customer-134,114,163,0,223
135,customer-135,252,254,106,99
136,customer-136,201,268,98,106
137,customer-137,133,162,0,205
138,customer-138,30,114,65,132
139,customer-139,54,97,148,54
140,customer-140,50,72,87,117
141,customer-141,153,167,10,188
142,customer-142,181,195,12,185
143,customer-143,166,174,210,0
144,customer-144,60,148,187,10
145,customer-145,205,281,46,159
146,customer-146,184,245,102,100
147,customer-147,162,227,0,266
148,customer-148,175,247,0,246
149,customer-149,120,152,176,19
150,customer-150,259,282,148,47
151,customer-151,255,335,198,6
152,customer-152,75,119,16,179
153,customer-153,194,224,129,74
154,customer-154,170,190,184,21
155,customer-155,15,46,117,85
156,customer-156,221,244,241,0
157,customer-157,187,209,72,129
158,customer-158,247,284,121,78
159,customer-159,180,261,82,114
160,customer-160,193,211,203,0
161,customer-161,180,180,165,36
162,customer-162,15,95,53,146
163,customer-163,69,122,102,102
164,customer-164,218,271,5,196
165,customer-165,164,236,226,0
166,customer-166,85,147,171,24
167,customer-167,139,150,2,198
168,customer-168,163,202,29,169
169,customer-169,215,299,49,154
170,customer-170,100,107,113,92
171,customer-171,147,226,148,50
172,customer-172,19,53,83,114
173,customer-173,44,111,173,28
174,customer-174,156,181,190,12
175,customer-175,220,275,162,35
176,customer-176,155,165,32,164
177,customer-177,45,60,236,0
178,customer-178,55,77,23,180
179,customer-179,149,161,25,180
180,customer-180,22,69,106,96
181,customer-181,180,241,10,191
182,customer-182,150,206,108,96
183,customer-183,163,246,195,7
184,customer-184,95,163,160,45
185,customer-185,100,108,151,51
186,customer-186,181,193,178,26
187,customer-187,67,95,70,132
188,customer-188,100,160,79,123
189,customer-189,179,221,162,38
190,customer-190,14,45,174,25
191,customer-191,145,180,174,22
192,customer-192,172,215,121,74
193,customer-193,87,110,164,38
194,customer-194,106,175,0,235
195,customer-195,86,180,144,57
196,customer-196,68,161,0,217
197,customer-197,181,209,3,201
198,customer-198,80,119,137,59
199,customer-199,77,116,133,62
200,customer-200,106,146,24,177
201,customer-201,204,243,13,189
202,customer-202,217,272,156,49
203,customer-203,212,289,160,45
204,customer-204,171,171,55,148
205,customer-205,43,124,0,213
206,customer-206,180,242,94,101
207,customer-207,158,206,49,147
208,customer-208,169,255,138,63
209,customer-209,169,196,138,63
210,customer-210,217,284,70,134
211,customer-211,45,103,205,0
212,customer-212,40,103,3,200
213,customer-213,206,216,121,78
214,customer-214,185,215,102,97
215,customer-215,197,257,188,10
216,customer-216,74,106,259,0
217,customer-217,110,115,246,0
218,customer-218,135,187,91,110
219,customer-219,220,299,123,75
220,customer-220,216,253,125,72
221,customer-221,200,226,88,115
222,customer-222,189,212,20,178
223,customer-223,138,191,136,64
224,customer-224,81,122,79,125
225,customer-225,118,119,15,181
226,customer-226,188,200,28,177
227,customer-227,154,238,265,0
228,customer-228,36,123,130,73
229,customer-229,34,44,0,228
230,customer-230,33,79,134,66
231,customer-231,67,85,171,25
232,customer-232,137,186,0,224
233,customer-233,149,210,106,97
234,customer-234,108,113,103,101
235,customer-235,234,331,137,62
236,customer-236,221,293,119,81
237,customer-237,152,197,121,77
238,customer-238,51,98,233,0
239,customer-239,114,132,205,0
240,customer-240,85,123,143,60
241,customer-241,181,211,179,18
242,customer-242,93,95,31,167
243,customer-243,241,329,28,171
244,customer-244,42,119,3,197
245,customer-245,68,164,71,128
246,customer-246,117,132,75,125
247,customer-247,131,133,43,159
248,customer-248,79,146,4,198
249,customer-249,43,75,151,52
250,customer-250,118,142,158,47
251,customer-251,202,230,162,42
252,customer-252,138,185,124,81
253,customer-253,48,77,84,117
254,customer-254,171,226,203,0
255,customer-255,42,87,0,202
256,customer-256,24,87,70,130
257,customer-257,115,145,176,21
258,customer-258,199,223,174,31
259,customer-259,81,137,8,196
260,customer-260,78,98,168,31
261,customer-261,244,331,6,198
262,customer-262,213,298,225,0
263,customer-263,247,320,150,53
264,customer-264,40,92,118,78
265,customer-265,148,229,161,34
266,customer-266,112,114,86,114
267,customer-267,140,224,95,110
268,customer-268,233,272,190,9
269,customer-269,77,83,9,186
270,customer-270,56,72,94,110
271,customer-271,43,134,94,108
272,customer-272,43,137,137,58
273,customer-273,193,239,0,200
274,customer-274,155,188,113,91
275,customer-275,39,106,44,152
276,customer-276,189,198,64,140
277,customer-277,85,108,32,166
278,customer-278,199,280,63,139
279,customer-279,144,236,84,120
280,customer-280,127,189,183,18
281,customer-281,85,134,154,49
282,customer-282,81,137,33,166
283,customer-283,28,52,57,145
284,customer-284,161,194,147,56
285,customer-285,117,156,0,222
286,customer-286,25,34,225,0
287,customer-287,225,317,69,130
288,customer-288,184,187,91,111
289,customer-289,169,236,122,79
290,customer-290,61,156,103,94
291,customer-291,202,292,1,202
292,customer-292,192,240,55,143
293,customer-293,165,198,60,142
294,customer-294,67,130,80,121
295,customer-295,226,325,153,47
296,customer-296,52,96,162,33
297,customer-297,22,93,139,65
298,customer-298,185,260,56,143
299,customer-299,179,240,126,74
300,customer-300,72,161,66,131
301,customer-301,135,193,168,31
302,customer-302,152,163,115,89
303,customer-303,119,127,13,185
304,customer-304,245,280,161,43
305,customer-305,115,195,59,141
306,customer-306,54,101,76,119
307,customer-307,177,177,0,206
308,customer-308,79,125,56,148
309,customer-309,50,75,100,95
310,customer-310,129,138,160,42
311,customer-311,120,207,53,146
312,customer-312,110,116,175,23
313,customer-313,50,96,28,177
314,customer-314,140,223,232,0
315,customer-315,251,257,71,124
316,customer-316,180,198,185,10
317,customer-317,84,102,86,115
318,customer-318,138,223,167,33
319,customer-319,104,181,202,0
320,customer-320,286,298,157,44
321,customer-321,181,270,85,112
322,customer-322,170,257,16,188
323,customer-323,53,60,181,19
324,customer-324,185,260,71,126
325,customer-325,55,56,57,147
326,customer-326,39,64,59,137
327,customer-327,150,203,229,0
328,customer-328,138,204,45,157
329,customer-329,192,274,55,148
330,customer-330,235,276,19,186
331,customer-331,67,115,0,211
332,customer-332,57,112,123,77
333,customer-333,237,316,195,8
334,customer-334,213,308,0,235
335,customer-335,215,304,107,95
336,customer-336,273,348,119,76
337,customer-337,155,159,127,77
338,customer-338,126,126,31,166
339,customer-339,76,157,220,0
340,customer-340,132,168,178,22
341,customer-341,187,238,42,157
342,customer-342,90,166,119,81
343,customer-343,78,120,148,52
344,customer-344,109,133,0,215
345,customer-345,162,250,34,166
346,customer-346,227,293,105,91
347,customer-347,194,216,80,117
348,customer-348,179,246,152,50
349,customer-349,69,112,154,48
350,customer-350,108,177,117,80
351,customer-351,160,216,124,73
352,customer-352,117,213,133,71
353,customer-353,149,222,31,171
354,customer-354,171,220,139,65
355,customer-355,179,263,145,52
356,customer-356,54,114,45,150
357,customer-357,73,81,147,49
358,customer-358,150,210,119,82
359,customer-359,135,187,67,134
360,customer-360,237,247,12,191
361,customer-361,194,194,85,116
362,customer-362,192,286,39,161
363,customer-363,81,147,126,79
364,customer-364,112,147,154,50
365,customer-365,186,269,166,36
366,customer-366,76,79,7,188
367,customer-367,133,211,149,55
368,customer-368,178,208,155,42
369,customer-369,182,250,193,6
370,customer-370,112,170,85,118
371,customer-371,79,96,179,20
372,customer-372,111,115,0,255
373,customer-373,139,183,47,152
374,customer-374,226,293,116,88
375,customer-375,177,225,59,137
376,customer-376,90,152,212,0
377,customer-377,20,65,145,54
378,customer-378,154,227,141,61
379,customer-379,133,191,105,92
380,customer-380,214,223,0,224
381,customer-381,44,58,64,137
382,customer-382,162,166,8,193
383,customer-383,149,152,89,107
384,customer-384,206,283,146,52
385,customer-385,182,230,91,107
386,customer-386,124,151,86,119
387,customer-387,104,127,172,30
388,customer-388,48,62,71,134
389,customer-389,17,48,124,71
390,customer-390,191,242,179,18
391,customer-391,42,67,92,103
392,customer-392,160,173,50,148
393,customer-393,187,277,50,147
394,customer-394,161,228,209,0
395,customer-395,38,121,28,174
396,customer-396,64,91,2,201
397,customer-397,47,50,1,203
398,customer-398,177,232,129,66
399,customer-399,38,67,100,97
400,customer-400,15,73,45,152
401,customer-401,81,171,0,204
402,customer-402,146,206,143,54
403,customer-403,38,107,0,200
404,customer-404,168,195,4,191
405,customer-405,94,97,0,234
406,customer-406,94,119,180,15
407,customer-407,125,215,54,142
408,customer-408,171,204,93,102
409,customer-409,80,95,160,41
410,customer-410,197,247,167,32
411,customer-411,80,86,71,129
412,customer-412,183,229,28,172
413,customer-413,195,273,116,80
414,customer-414,225,304,36,168
415,customer-415,175,236,126,73
416,customer-416,182,216,178,27
417,customer-417,155,235,147,57
418,customer-418,77,135,6,197
419,customer-419,140,190,106,96
420,customer-420,153,153,83,119
421,customer-421,183,273,180,16
422,customer-422,151,196,91,110
423,customer-423,144,207,98,101
424,customer-424,89,101,81,124
425,customer-425,57,62,68,134
426,customer-426,94,116,97,106
427,customer-427,96,115,46,157
428,customer-428,200,238,161,35
429,customer-429,227,289,60,140
430,customer-430,229,297,188,8
431,customer-431,33,103,130,74
432,customer-432,189,209,34,171
433,customer-433,18,39,115,85
434,customer-434,204,255,104,94
435,customer-435,95,153,149,55
436,customer-436,145,162,159,40
437,customer-437,204,263,1,200
438,customer-438,135,158,106,96
439,customer-439,72,95,145,55
440,customer-440,183,220,200,0
441,customer-441,175,190,190,6
442,customer-442,9,73,86,115
443,customer-443,55,124,102,98
444,customer-444,176,189,101,97
445,customer-445,182,253,99,97
446,customer-446,188,279,85,118
447,customer-447,235,263,232,0
448,customer-448,210,298,116,87
449,customer-449,218,305,157,41
450,customer-450,186,264,63,137
451,customer-451,231,318,146,58
452,customer-452,186,247,148,57
453,customer-453,66,118,114,89
454,customer-454,147,161,29,176
455,customer-455,85,146,76,127
456,customer-456,154,220,136,64
457,customer-457,206,235,94,105
458,customer-458,166,260,0,198
459,customer-459,40,85,93,108
460,customer-460,162,206,0,215
461,customer-461,109,171,184,16
462,customer-462,89,171,133,70
463,customer-463,82,151,40,165
464,customer-464,112,162,81,124
465,customer-465,200,291,169,28
466,customer-466,45,61,13,189
467,customer-467,26,31,191,8
468,customer-468,147,169,42,156
469,customer-469,190,255,63,142
470,customer-470,117,174,27,177
471,customer-471,114,119,0,208
472,customer-472,60,117,190,12
473,customer-473,141,199,59,138
474,customer-474,69,144,32,168
475,customer-475,65,85,150,53
476,customer-476,38,126,106,89
477,customer-477,199,247,72,123
478,customer-478,44,49,186,10
479,customer-479,94,121,129,68
480,customer-480,198,256,26,172
481,customer-481,47,52,97,100
482,customer-482,181,226,40,156
483,customer-483,185,206,192,6
484,customer-484,215,277,134,71
485,customer-485,77,167,0,210
486,customer-486,87,170,0,205
487,customer-487,52,78,173,23
488,customer-488,124,146,175,24
489,customer-489,78,158,65,137
490,customer-490,191,258,6,192
491,customer-491,184,190,100,97
492,customer-492,113,152,203,2
493,customer-493,42,106,124,77
494,customer-494,25,39,38,164
495,customer-495,84,155,120,80
496,customer-496,182,267,190,12
497,customer-497,93,192,6,192
498,customer-498,36,84,65,132
499,customer-499,267,340,75,121
500,customer-500,147,183,32,163
