id,label,ts_in,ts_out,dim_0,dim_1
81,customer-81,109,162,177,203
82,customer-82,137,171,216,131
83,customer-83,183,227,164,118
84,customer-84,223,314,245,95
85,customer-85,180,222,17,161
86,customer-86,117,188,99,49
87,customer-87,254,311,81,199
88,customer-88,208,284,164,180
89,customer-89,159,222,128,178
90,customer-90,146,178,151,137
91,customer-91,190,211,102,82
92,customer-92,171,214,144,161
93,customer-93,167,196,201,8
94,customer-94,128,137,149,110
95,customer-95,152,173,227,82
96,customer-96,74,145,109,115
97,customer-97,30,36,173,270
98,customer-98,198,270,143,196
99,customer-99,150,166,247,230
100,customer-100,37,81,26,212
101,customer-101,131,155,21,54
102,customer-102,215,270,122,93
103,customer-103,64,111,80,53
104,customer-104,182,223,91,111
105,customer-105,186,263,203,121
106,customer-106,97,149,144,186
107,customer-107,103,108,142,129
108,customer-108,158,173,188,132
109,customer-109,140,176,9,211
110,customer-110,129,194,53,47
111,customer-111,83,163,83,169
112,customer-112,124,210,134,159
113,customer-113,32,87,204,95
114,customer-114,156,196,112,250
115,customer-115,132,177,26,154
116,customer-116,162,237,199,27
117,customer-117,95,117,144,196
118,customer-118,56,60,157,112
119,customer-119,88,157,152,167
120,customer-120,162,173,13,37
121,customer-121,253,260,159,35
122,customer-122,58,94,120,125
123,customer-123,149,240,181,105
124,customer-124,203,225,23,188
125,customer-125,118,139,60,183
126,customer-126,64,68,205,28
127,customer-127,197,243,159,91
128,customer-128,139,208,130,79
129,customer-129,129,187,26,61
130,customer-130,66,132,43,97
131,customer-131,220,307,139,47
132,customer-132,29,114,97,173
133,customer-133,93,133,164,36
134,customer-134,28,69,110,44
135,customer-135,116,127,18,144
136,customer-136,142,150,192,219
137,customer-137,150,235,67,109
138,customer-138,43,83,117,203
139,customer-139,93,132,124,85
140,customer-140,54,66,123,105
141,customer-141,110,136,106,84
142,customer-142,145,168,182,56
143,customer-143,207,240,95,36
144,customer-144,93,180,89,81
145,customer-145,70,159,140,117
146,customer-146,128,209,192,98
147,customer-147,18,117,122,177
148,customer-148,192,223,151,216
149,customer-149,94,125,188,188
150,customer-150,160,255,41,192
151,customer-151,103,127,185,96
152,customer-152,67,77,189,26
153,customer-153,109,139,159,209
154,customer-154,120,144,86,50
155,customer-155,213,218,89,215
156,customer-156,123,166,17,74
157,customer-157,119,128,61,59
158,customer-158,70,159,179,65
159,customer-159,87,93,203,152
160,customer-160,65,88,93,206
161,customer-161,182,243,152,103
162,customer-162,178,254,177,151
163,customer-163,143,190,90,156
164,customer-164,154,157,33,44
165,customer-165,69,78,173,225
166,customer-166,117,184,126,146
167,customer-167,61,76,161,64
168,customer-168,100,144,171,165
169,customer-169,87,117,259,81
170,customer-170,135,141,83,130
171,customer-171,99,147,119,217
172,customer-172,256,272,22,189
173,customer-173,116,209,92,88
174,customer-174,242,332,186,85
175,customer-175,62,107,94,202
176,customer-176,71,147,155,193
177,customer-177,152,205,104,198
178,customer-178,104,108,200,149
179,customer-179,172,221,199,183
180,customer-180,190,249,109,65
181,customer-181,121,151,40,65
182,customer-182,228,298,110,121
183,customer-183,170,232,98,40
184,customer-184,24,106,45,74
185,customer-185,205,210,30,195
186,customer-186,134,167,237,77
187,customer-187,140,179,90,139
188,customer-188,12,27,54,113
189,customer-189,50,106,50,164
190,customer-190,160,226,14,244
191,customer-191,126,162,125,132
192,customer-192,180,180,71,98
193,customer-193,184,196,215,104
194,customer-194,62,79,201,89
195,customer-195,121,205,39,70
196,customer-196,140,190,127,115
197,customer-197,46,106,264,78
198,customer-198,160,188,151,154
199,customer-199,72,121,43,81
200,customer-200,105,106,114,140
201,customer-201,91,159,93,228
202,customer-202,117,125,185,160
203,customer-203,195,199,56,147
204,customer-204,216,311,153,124
205,customer-205,15,38,48,94
206,customer-206,146,223,28,182
207,customer-207,186,256,71,96
208,customer-208,144,169,101,16
209,customer-209,152,221,21,184
210,customer-210,157,235,156,74
211,customer-211,211,258,38,187
212,customer-212,34,44,167,183
213,customer-213,65,140,141,145
214,customer-214,223,284,185,126
215,customer-215,45,119,166,27
216,customer-216,83,170,93,142
217,customer-217,48,106,138,218
218,customer-218,28,91,79,63
219,customer-219,118,215,169,114
220,customer-220,70,158,96,152
221,customer-221,68,143,247,116
222,customer-222,184,242,164,135
223,customer-223,164,230,97,45
224,customer-224,195,206,106,93
225,customer-225,205,259,129,176
226,customer-226,106,137,186,112
227,customer-227,125,179,211,112
228,customer-228,242,246,68,154
229,customer-229,91,145,116,57
230,customer-230,78,167,274,217
231,customer-231,22,23,127,178
232,customer-232,213,274,132,168
233,customer-233,168,175,134,52
234,customer-234,51,51,151,94
235,customer-235,96,100,162,157
236,customer-236,159,223,50,193
237,customer-237,207,289,151,155
238,customer-238,150,212,42,196
239,customer-239,231,276,194,103
240,customer-240,159,188,109,188
241,customer-241,73,92,157,36
242,customer-242,168,175,51,125
243,customer-243,124,181,224,78
244,customer-244,209,251,158,176
245,customer-245,31,128,86,206
246,customer-246,177,224,20,92
247,customer-247,137,182,223,68
248,customer-248,115,141,52,138
249,customer-249,118,201,99,97
250,customer-250,75,90,52,119
251,customer-251,194,230,181,190
252,customer-252,185,256,159,145
253,customer-253,124,156,67,257
254,customer-254,136,158,185,112
255,customer-255,41,74,194,104
256,customer-256,59,116,204,112
257,customer-257,69,97,26,80
258,customer-258,205,265,230,192
259,customer-259,185,217,277,110
260,customer-260,174,247,68,195
261,customer-261,41,122,172,45
262,customer-262,136,139,182,67
263,customer-263,121,149,223,187
264,customer-264,184,209,110,212
265,customer-265,100,149,213,163
266,customer-266,181,243,71,186
267,customer-267,34,65,178,97
268,customer-268,11,93,173,256
269,customer-269,64,106,68,97
270,customer-270,120,159,57,3
271,customer-271,101,158,52,144
272,customer-272,57,99,107,86
273,customer-273,109,148,45,31
274,customer-274,235,237,91,134
275,customer-275,36,108,28,164
276,customer-276,68,140,188,215
277,customer-277,236,289,236,177
278,customer-278,175,195,56,40
279,customer-279,132,158,74,122
280,customer-280,75,158,129,27
281,customer-281,182,206,137,204
282,customer-282,46,56,152,114
283,customer-283,99,181,144,117
284,customer-284,102,129,175,70
285,customer-285,125,158,82,37
286,customer-286,101,175,106,90
287,customer-287,165,230,147,105
288,customer-288,144,190,230,89
289,customer-289,40,49,107,200
290,customer-290,7,93,222,144
291,customer-291,118,210,94,230
292,customer-292,187,276,188,55
293,customer-293,196,239,18,127
294,customer-294,180,234,53,140
295,customer-295,272,362,77,67
296,customer-296,161,175,166,205
297,customer-297,125,133,187,137
298,customer-298,127,212,197,102
299,customer-299,47,113,119,142
300,customer-300,139,140,64,117
301,customer-301,38,104,167,183
302,customer-302,69,72,30,111
303,customer-303,58,132,78,71
304,customer-304,89,150,207,94
305,customer-305,81,145,131,57
306,customer-306,34,132,110,148
307,customer-307,99,99,191,125
308,customer-308,102,144,108,68
309,customer-309,175,252,178,206
310,customer-310,137,187,83,48
311,customer-311,192,229,144,173
312,customer-312,124,195,133,222
313,customer-313,109,188,40,62
314,customer-314,140,216,33,114
315,customer-315,66,141,96,40
316,customer-316,207,289,102,95
317,customer-317,171,257,184,33
318,customer-318,160,246,256,176
319,customer-319,146,213,132,203
320,customer-320,85,172,204,198
321,customer-321,192,250,84,103
322,customer-322,126,146,153,167
323,customer-323,98,102,70,124
324,customer-324,129,194,96,64
325,customer-325,4,93,98,124
326,customer-326,190,225,138,94
327,customer-327,102,126,81,76
328,customer-328,174,220,136,245
329,customer-329,16,90,148,161
330,customer-330,62,153,193,188
331,customer-331,245,292,87,204
332,customer-332,98,188,187,219
333,customer-333,26,40,169,172
334,customer-334,196,205,228,230
335,customer-335,59,137,158,143
336,customer-336,223,224,70,36
337,customer-337,83,118,69,33
338,customer-338,71,80,238,131
339,customer-339,30,90,256,154
340,customer-340,43,93,61,116
341,customer-341,156,177,134,164
342,customer-342,180,243,141,145
343,customer-343,122,136,201,125
344,customer-344,134,185,29,101
345,customer-345,119,217,149,196
346,customer-346,139,216,179,26
347,customer-347,154,231,101,91
348,customer-348,119,177,66,52
349,customer-349,117,182,98,168
350,customer-350,53,67,182,147
351,customer-351,118,189,142,209
352,customer-352,78,172,188,139
353,customer-353,65,105,186,75
354,customer-354,107,153,86,108
355,customer-355,129,131,258,57
356,customer-356,129,153,86,132
357,customer-357,142,231,155,93
358,customer-358,133,207,179,252
359,customer-359,197,293,186,137
360,customer-360,67,161,107,74
361,customer-361,160,244,157,71
362,customer-362,74,115,78,37
363,customer-363,211,298,115,135
364,customer-364,196,211,196,124
365,customer-365,65,107,181,160
366,customer-366,67,73,39,118
367,customer-367,98,125,65,36
368,customer-368,192,193,174,122
369,customer-369,131,214,150,114
370,customer-370,128,142,117,180
371,customer-371,61,70,112,38
372,customer-372,155,219,52,188
373,customer-373,85,117,75,25
374,customer-374,145,174,47,138
375,customer-375,180,243,204,90
376,customer-376,35,83,222,188
377,customer-377,127,184,30,76
378,customer-378,43,105,85,40
379,customer-379,184,216,126,103
380,customer-380,145,166,108,114
381,customer-381,116,129,145,189
382,customer-382,207,246,122,99
383,customer-383,110,189,102,212
384,customer-384,103,121,143,14
385,customer-385,25,32,50,147
386,customer-386,43,86,52,75
387,customer-387,97,110,9,202
388,customer-388,165,175,247,54
389,customer-389,222,259,22,92
390,customer-390,223,242,7,172
391,customer-391,101,128,114,137
392,customer-392,69,153,26,201
393,customer-393,183,205,152,97
394,customer-394,158,178,40,75
395,customer-395,174,225,140,71
396,customer-396,189,277,57,175
397,customer-397,202,217,141,160
398,customer-398,251,349,27,67
399,customer-399,152,202,172,47
400,customer-400,182,207,26,210
401,customer-401,84,98,48,193
402,customer-402,82,115,138,110
403,customer-403,138,203,139,139
404,customer-404,178,265,229,121
405,customer-405,52,80,104,126
406,customer-406,121,215,44,54
407,customer-407,84,84,47,12
408,customer-408,236,302,62,108
409,customer-409,20,48,141,107
410,customer-410,87,108,88,212
411,customer-411,11,51,63,133
412,customer-412,74,154,172,102
413,customer-413,87,127,172,148
414,customer-414,135,187,140,191
415,customer-415,205,230,79,63
416,customer-416,157,183,167,192
417,customer-417,249,260,148,106
418,customer-418,108,162,11,230
419,customer-419,73,112,87,177
420,customer-420,149,186,86,234
421,customer-421,14,60,169,223
422,customer-422,184,186,221,106
423,customer-423,196,240,195,131
424,customer-424,104,105,106,1
425,customer-425,121,128,111,48
426,customer-426,156,166,172,24
427,customer-427,176,233,56,186
428,customer-428,19,67,160,93
429,customer-429,245,324,223,129
430,customer-430,78,145,71,70
431,customer-431,38,111,226,93
432,customer-432,128,140,116,230
433,customer-433,135,190,177,232
434,customer-434,221,228,164,173
435,customer-435,178,216,9,85
436,customer-436,37,71,207,120
437,customer-437,128,165,154,149
438,customer-438,154,223,123,82
439,customer-439,82,122,131,118
440,customer-440,121,212,107,243
441,customer-441,268,319,109,138
442,customer-442,224,273,167,141
443,customer-443,207,210,57,88
444,customer-444,24,35,51,138
445,customer-445,87,138,105,147
446,customer-446,127,204,117,133
447,customer-447,87,134,10,122
448,customer-448,168,188,84,90
449,customer-449,110,117,229,201
450,customer-450,84,165,217,70
451,customer-451,96,173,101,146
452,customer-452,127,185,108,138
453,customer-453,158,220,37,141
454,customer-454,53,54,74,62
455,customer-455,121,177,165,185
456,customer-456,100,116,144,81
457,customer-457,132,205,82,146
458,customer-458,244,326,207,166
459,customer-459,100,178,65,233
460,customer-460,195,248,40,177
461,customer-461,113,150,132,72
462,customer-462,76,100,52,166
463,customer-463,256,301,85,11
464,customer-464,84,138,150,24
465,customer-465,66,119,212,130
466,customer-466,164,181,95,205
467,customer-467,60,103,13,63
468,customer-468,50,52,177,36
469,customer-469,281,330,79,48
470,customer-470,50,93,131,40
471,customer-471,137,172,211,209
472,customer-472,168,198,197,39
473,customer-473,121,202,143,101
474,customer-474,40,113,226,38
475,customer-475,67,139,142,26
476,customer-476,84,88,154,150
477,customer-477,85,160,160,156
478,customer-478,83,156,95,121
479,customer-479,28,88,162,134
480,customer-480,64,148,25,108
481,customer-481,73,155,196,5
482,customer-482,149,232,4,119
483,customer-483,0,84,155,219
484,customer-484,79,130,27,24
485,customer-485,216,229,126,15
486,customer-486,190,227,198,185
487,customer-487,147,151,195,111
488,customer-488,116,148,234,67
489,customer-489,67,81,84,103
490,customer-490,120,186,46,153
491,customer-491,95,170,99,51
492,customer-492,137,175,119,112
493,customer-493,102,174,44,79
494,customer-494,202,262,108,215
495,customer-495,242,255,152,64
496,customer-496,81,148,96,150
497,customer-497,173,174,44,200
498,customer-498,51,134,77,86
499,customer-499,145,180,199,181
500,customer-500,159,230,205,133
