id,label,ts_in,ts_out,dim_0,dim_1
100,product-100,115,202,36,72
101,product-101,86,186,62,185
102,product-102,104,188,155,113
103,product-103,111,174,57,153
104,product-104,92,184,126,143
105,product-105,84,102,169,116
106,product-106,116,185,174,197
107,product-107,95,180,80,87
108,product-108,161,222,118,31
109,product-109,205,217,107,7
110,product-110,83,182,91,107
111,product-111,218,298,171,209
112,product-112,67,142,141,119
113,product-113,39,63,222,226
114,product-114,190,237,200,161
115,product-115,121,153,133,166
116,product-116,7,79,207,138
117,product-117,44,122,72,181
118,product-118,198,218,147,32
119,product-119,221,301,72,254
120,product-120,157,175,173,58
121,product-121,235,265,55,205
122,product-122,36,105,172,42
123,product-123,205,261,167,96
124,product-124,119,143,9,186
125,product-125,79,112,71,132
126,product-126,227,306,219,135
127,product-127,70,99,148,78
128,product-128,145,217,15,112
129,product-129,289,294,82,35
130,product-130,137,214,134,78
131,product-131,129,224,200,170
132,product-132,36,42,184,146
133,product-133,81,151,134,113
134,product-134,109,152,207,187
135,product-135,102,130,64,89
136,product-136,257,264,84,115
137,product-137,72,89,145,172
138,product-138,23,69,131,134
139,product-139,121,205,163,147
140,product-140,100,118,274,142
141,product-141,56,147,85,159
142,product-142,211,262,79,8
143,product-143,161,208,132,78
144,product-144,210,242,86,140
145,product-145,105,167,141,149
146,product-146,166,182,17,192
147,product-147,267,321,114,152
148,product-148,53,61,86,112
149,product-149,251,283,51,73
150,product-150,14,96,107,62
151,product-151,74,158,165,124
152,product-152,174,269,138,207
153,product-153,99,162,101,33
154,product-154,14,80,145,160
155,product-155,108,153,197,123
156,product-156,234,264,55,64
157,product-157,223,259,104,66
158,product-158,202,239,121,154
159,product-159,129,141,148,243
160,product-160,39,126,113,85
161,product-161,189,207,264,49
162,product-162,188,269,107,130
163,product-163,147,242,197,211
164,product-164,50,129,148,118
165,product-165,130,213,98,192
166,product-166,201,257,201,239
167,product-167,164,172,212,52
168,product-168,77,156,200,85
169,product-169,142,181,111,41
170,product-170,104,111,189,72
171,product-171,188,199,9,159
172,product-172,85,96,7,188
173,product-173,188,234,23,233
174,product-174,188,213,129,196
175,product-175,179,191,187,11
176,product-176,208,251,191,263
177,product-177,172,218,157,39
178,product-178,194,220,57,243
179,product-179,210,230,110,87
180,product-180,213,262,218,152
181,product-181,117,186,184,207
182,product-182,117,141,151,122
183,product-183,117,150,193,210
184,product-184,68,73,151,178
185,product-185,54,83,81,80
186,product-186,104,130,199,70
187,product-187,66,120,91,257
188,product-188,178,228,190,198
189,product-189,213,242,136,177
190,product-190,93,162,34,219
191,product-191,125,189,96,13
192,product-192,166,210,200,96
193,product-193,73,107,69,61
194,product-194,75,139,128,105
195,product-195,93,185,149,191
196,product-196,174,211,168,131
197,product-197,43,65,195,155
198,product-198,40,126,142,63
199,product-199,72,117,35,198
200,product-200,73,105,52,72
201,product-201,51,67,72,245
202,product-202,196,267,102,203
203,product-203,185,269,259,192
204,product-204,141,196,99,50
205,product-205,143,155,90,125
206,product-206,132,208,119,163
207,product-207,181,221,166,16
208,product-208,205,218,94,160
209,product-209,53,69,124,60
210,product-210,32,120,78,164
211,product-211,165,213,172,184
212,product-212,124,213,247,67
213,product-213,66,136,157,64
214,product-214,169,200,203,111
215,product-215,92,186,164,195
216,product-216,32,53,190,40
217,product-217,81,85,246,100
218,product-218,137,146,147,191
219,product-219,137,165,11,182
220,product-220,121,202,138,51
221,product-221,104,188,79,150
222,product-222,65,152,219,36
223,product-223,166,259,218,73
224,product-224,160,232,36,95
225,product-225,145,180,66,44
226,product-226,45,112,100,207
227,product-227,200,219,45,180
228,product-228,84,126,170,24
229,product-229,65,151,98,185
230,product-230,28,40,80,135
231,product-231,126,135,217,169
232,product-232,167,241,5,159
233,product-233,119,126,77,196
234,product-234,155,221,169,76
235,product-235,82,175,236,153
236,product-236,169,171,108,42
237,product-237,51,135,58,88
238,product-238,37,111,142,118
239,product-239,203,266,133,99
240,product-240,192,249,44,155
241,product-241,198,234,108,68
242,product-242,138,184,127,100
243,product-243,5,100,214,144
244,product-244,149,192,103,90
245,product-245,86,86,53,12
246,product-246,162,190,51,155
247,product-247,63,71,193,189
248,product-248,124,176,227,109
249,product-249,138,209,4,221
250,product-250,39,65,148,218
251,product-251,76,150,114,173
252,product-252,209,243,226,174
253,product-253,253,343,40,138
254,product-254,164,170,203,203
255,product-255,49,133,56,129
256,product-256,71,141,114,124
257,product-257,80,83,53,216
258,product-258,185,225,202,80
259,product-259,57,107,91,235
260,product-260,125,209,82,231
261,product-261,163,254,200,202
262,product-262,187,198,62,146
263,product-263,128,165,169,188
264,product-264,88,93,122,57
265,product-265,52,84,141,127
266,product-266,105,175,117,187
267,product-267,148,231,49,102
268,product-268,156,168,125,53
269,product-269,90,130,152,178
270,product-270,46,49,206,47
271,product-271,205,277,58,65
272,product-272,111,125,186,136
273,product-273,183,232,117,43
274,product-274,39,125,128,221
275,product-275,129,142,92,180
276,product-276,116,188,202,51
277,product-277,172,226,193,180
278,product-278,31,109,176,219
279,product-279,68,139,118,193
280,product-280,209,274,21,122
281,product-281,28,71,196,49
282,product-282,184,186,200,89
283,product-283,131,199,60,119
284,product-284,117,200,190,97
285,product-285,45,106,208,150
286,product-286,181,239,125,180
287,product-287,44,108,1,89
288,product-288,100,160,35,110
289,product-289,120,127,183,212
290,product-290,130,212,169,210
291,product-291,168,170,70,141
292,product-292,196,235,53,200
293,product-293,145,192,181,101
294,product-294,156,213,93,100
295,product-295,85,139,83,266
296,product-296,133,160,77,153
297,product-297,82,98,133,83
298,product-298,61,103,66,98
299,product-299,45,78,77,199
300,product-300,6,45,165,147
301,product-301,32,39,160,83
302,product-302,104,130,156,66
303,product-303,190,200,143,186
304,product-304,131,197,79,152
305,product-305,114,119,106,151
306,product-306,168,214,67,179
307,product-307,27,76,101,165
308,product-308,201,208,73,146
309,product-309,95,113,131,211
310,product-310,173,211,142,95
311,product-311,135,178,118,41
312,product-312,80,154,76,156
313,product-313,144,197,120,172
314,product-314,108,151,173,75
315,product-315,102,123,185,36
316,product-316,49,116,40,140
317,product-317,51,63,159,51
318,product-318,100,162,159,60
319,product-319,87,121,119,84
320,product-320,188,248,132,151
321,product-321,103,197,159,124
322,product-322,235,242,117,94
323,product-323,209,210,151,185
324,product-324,185,268,86,116
325,product-325,172,235,26,194
326,product-326,111,184,240,81
327,product-327,114,127,191,255
328,product-328,57,79,41,51
329,product-329,164,175,169,29
330,product-330,59,120,131,41
331,product-331,142,166,42,166
332,product-332,143,160,61,131
333,product-333,208,211,81,76
334,product-334,133,167,153,136
335,product-335,99,110,82,34
336,product-336,93,138,80,84
337,product-337,116,142,243,65
338,product-338,54,108,121,108
339,product-339,49,97,33,39
340,product-340,61,99,91,208
341,product-341,78,125,159,114
342,product-342,43,104,139,199
343,product-343,232,275,189,159
344,product-344,55,118,143,83
345,product-345,135,194,100,136
346,product-346,166,242,101,261
347,product-347,73,89,193,71
348,product-348,63,91,72,185
349,product-349,183,197,147,41
350,product-350,95,151,52,131
351,product-351,68,121,116,32
352,product-352,85,121,188,238
353,product-353,118,151,60,162
354,product-354,36,81,219,106
355,product-355,50,129,181,85
356,product-356,149,202,161,103
357,product-357,140,225,162,118
358,product-358,103,160,159,151
359,product-359,229,327,87,191
360,product-360,171,191,154,65
361,product-361,50,50,200,15
362,product-362,67,157,94,73
363,product-363,214,297,187,62
364,product-364,118,126,82,185
365,product-365,52,119,177,208
366,product-366,88,127,87,144
367,product-367,67,98,39,175
368,product-368,47,63,66,19
369,product-369,150,233,21,135
370,product-370,103,127,222,81
371,product-371,63,136,189,97
372,product-372,98,176,59,168
373,product-373,65,132,127,135
374,product-374,14,71,120,109
375,product-375,118,196,202,131
376,product-376,42,87,178,147
377,product-377,62,77,134,147
378,product-378,135,146,184,60
379,product-379,112,147,163,206
380,product-380,198,212,189,63
381,product-381,172,193,217,57
382,product-382,148,213,121,106
383,product-383,10,69,181,74
384,product-384,83,146,130,127
385,product-385,167,212,69,106
386,product-386,59,101,40,189
387,product-387,18,83,65,202
388,product-388,127,153,49,241
389,product-389,177,198,169,19
390,product-390,75,124,130,139
391,product-391,59,157,220,108
392,product-392,69,149,125,85
393,product-393,104,131,228,62
394,product-394,21,56,182,70
395,product-395,203,207,197,121
396,product-396,185,240,201,129
397,product-397,224,276,106,86
398,product-398,134,163,136,135
399,product-399,223,291,50,184
400,product-400,209,211,44,206
401,product-401,157,227,149,57
402,product-402,79,151,19,154
403,product-403,208,285,76,184
404,product-404,44,61,131,152
405,product-405,158,194,135,49
406,product-406,127,142,59,207
407,product-407,33,120,128,92
408,product-408,125,170,137,11
409,product-409,102,198,57,105
410,product-410,94,101,147,252
411,product-411,174,202,232,42
412,product-412,31,54,245,128
413,product-413,129,195,191,212
414,product-414,172,218,162,152
415,product-415,126,156,76,74
416,product-416,69,147,148,236
417,product-417,104,150,202,207
418,product-418,14,16,214,194
419,product-419,28,125,126,163
420,product-420,184,191,182,122
421,product-421,98,167,32,49
422,product-422,166,246,133,67
423,product-423,86,156,104,122
424,product-424,179,183,64,185
425,product-425,18,39,266,30
426,product-426,242,333,89,44
427,product-427,146,163,156,162
428,product-428,98,187,141,91
429,product-429,123,185,202,148
430,product-430,60,94,198,171
431,product-431,71,156,187,29
432,product-432,207,271,149,143
433,product-433,124,209,96,195
434,product-434,182,279,235,178
435,product-435,68,103,93,185
436,product-436,184,252,37,138
437,product-437,41,95,180,208
438,product-438,35,41,175,153
439,product-439,187,217,186,135
440,product-440,160,239,108,210
441,product-441,48,55,71,194
442,product-442,167,259,87,64
443,product-443,183,232,122,51
444,product-444,132,164,170,141
445,product-445,63,116,123,138
446,product-446,59,117,73,127
447,product-447,194,207,193,95
448,product-448,15,107,89,144
449,product-449,81,81,42,48
450,product-450,106,183,120,248
451,product-451,208,300,151,111
452,product-452,174,183,104,12
453,product-453,137,154,75,49
454,product-454,165,236,193,103
455,product-455,190,223,153,205
456,product-456,104,159,114,198
457,product-457,28,102,211,82
458,product-458,37,66,106,140
459,product-459,71,117,67,146
460,product-460,144,174,162,31
461,product-461,177,247,254,86
462,product-462,198,255,38,8
463,product-463,115,128,174,65
464,product-464,126,183,223,212
465,product-465,15,83,174,79
466,product-466,146,192,116,76
467,product-467,80,106,202,0
468,product-468,77,93,266,161
469,product-469,119,177,91,77
470,product-470,19,33,88,141
471,product-471,225,287,125,48
472,product-472,187,219,205,95
473,product-473,80,90,225,197
474,product-474,174,265,233,188
475,product-475,79,134,88,18
476,product-476,224,267,125,138
477,product-477,51,101,77,197
478,product-478,7,42,185,63
479,product-479,194,226,100,116
480,product-480,248,314,267,184
481,product-481,181,239,39,166
482,product-482,112,178,101,40
483,product-483,92,156,199,187
484,product-484,189,240,60,133
485,product-485,257,304,55,169
486,product-486,109,188,78,125
487,product-487,88,135,166,148
488,product-488,63,115,212,184
489,product-489,199,225,68,209
490,product-490,220,275,153,146
491,product-491,1,78,167,167
492,product-492,76,144,163,199
493,product-493,162,197,116,180
494,product-494,158,224,25,134
495,product-495,29,93,50,109
496,product-496,66,109,48,131
497,product-497,165,254,64,232
498,product-498,209,241,158,189
499,product-499,164,190,12,183
500,product-500,172,262,116,139
501,product-501,13,98,154,32
502,product-502,204,257,96,118
503,product-503,157,238,132,222
504,product-504,126,139,195,130
505,product-505,81,180,111,117
506,product-506,101,121,217,100
507,product-507,183,281,79,51
508,product-508,97,118,118,70
509,product-509,166,240,67,77
510,product-510,97,196,146,186
511,product-511,46,59,149,35
512,product-512,61,68,140,126
513,product-513,136,226,183,21
514,product-514,105,191,130,57
515,product-515,131,194,57,123
516,product-516,197,217,93,131
517,product-517,23,50,53,78
518,product-518,162,243,11,28
519,product-519,246,328,53,38
520,product-520,151,213,160,123
521,product-521,34,101,127,99
522,product-522,151,217,97,58
523,product-523,147,171,59,143
524,product-524,242,299,178,158
525,product-525,243,243,107,170
526,product-526,141,205,158,28
527,product-527,12,88,63,169
528,product-528,157,197,174,159
529,product-529,127,193,217,124
530,product-530,164,217,274,187
531,product-531,124,173,113,203
532,product-532,83,135,121,183
533,product-533,77,126,113,176
534,product-534,99,148,188,188
535,product-535,85,171,228,140
536,product-536,134,178,207,14
537,product-537,135,183,142,200
538,product-538,187,253,157,131
539,product-539,131,146,32,58
540,product-540,114,132,44,238
541,product-541,150,163,188,88
542,product-542,39,76,28,119
543,product-543,156,220,195,61
544,product-544,281,316,73,163
545,product-545,77,121,123,141
546,product-546,277,283,131,41
547,product-547,19,30,174,46
548,product-548,183,218,212,22
549,product-549,229,270,61,106
550,product-550,162,217,79,103
551,product-551,181,234,116,49
552,product-552,214,218,59,98
553,product-553,89,153,194,102
554,product-554,188,260,192,141
555,product-555,204,273,71,179
556,product-556,183,194,71,27
557,product-557,131,226,79,102
558,product-558,121,189,182,112
559,product-559,232,311,101,111
560,product-560,161,195,106,29
561,product-561,162,174,224,142
562,product-562,99,182,208,63
563,product-563,149,208,162,32
564,product-564,199,273,205,199
565,product-565,117,169,49,164
566,product-566,130,191,70,106
567,product-567,162,204,197,224
568,product-568,199,247,218,144
569,product-569,47,76,187,23
570,product-570,98,174,108,134
571,product-571,78,162,152,78
572,product-572,110,196,221,47
573,product-573,96,152,65,92
574,product-574,30,38,167,236
575,product-575,65,65,124,65
576,product-576,120,170,137,145
577,product-577,189,201,109,169
578,product-578,89,172,75,180
579,product-579,58,134,118,160
580,product-580,40,120,219,213
581,product-581,69,135,127,39
582,product-582,44,66,135,200
583,product-583,47,93,186,95
584,product-584,241,328,200,221
585,product-585,71,111,99,38
586,product-586,34,36,90,7
587,product-587,89,137,203,243
588,product-588,19,91,70,47
589,product-589,133,194,178,210
590,product-590,119,124,89,141
591,product-591,190,215,45,61
592,product-592,167,244,172,42
593,product-593,187,198,263,200
594,product-594,30,48,148,43
595,product-595,165,256,164,114
596,product-596,206,216,77,252
597,product-597,55,127,229,199
598,product-598,55,73,92,134
599,product-599,142,150,169,222
600,product-600,141,201,189,92
601,product-601,147,168,157,79
602,product-602,59,143,202,143
603,product-603,137,156,171,94
604,product-604,88,89,208,38
605,product-605,257,347,105,43
606,product-606,48,74,92,171
607,product-607,177,188,164,105
608,product-608,28,67,177,96
609,product-609,136,197,117,21
610,product-610,278,303,129,133
611,product-611,130,215,129,118
612,product-612,142,210,53,190
613,product-613,190,206,180,171
614,product-614,177,214,43,104
615,product-615,101,191,115,120
616,product-616,189,221,127,58
617,product-617,102,142,205,12
618,product-618,71,124,99,70
619,product-619,94,165,170,6
620,product-620,7,80,85,132
621,product-621,132,143,113,213
622,product-622,30,119,110,92
623,product-623,39,59,34,115
624,product-624,174,257,126,91
625,product-625,167,256,152,262
626,product-626,72,120,192,191
627,product-627,85,152,133,173
628,product-628,63,129,63,257
629,product-629,152,160,149,187
630,product-630,136,160,172,190
631,product-631,151,151,163,115
632,product-632,71,114,224,66
633,product-633,67,129,197,83
634,product-634,196,218,89,177
635,product-635,178,207,84,81
636,product-636,155,246,147,142
637,product-637,14,54,178,228
638,product-638,75,157,61,134
639,product-639,100,166,31,110
640,product-640,93,109,98,226
641,product-641,87,120,116,34
642,product-642,44,123,76,258
643,product-643,105,107,62,162
644,product-644,170,180,129,207
645,product-645,44,57,96,213
646,product-646,40,52,201,39
647,product-647,166,226,189,42
648,product-648,199,285,139,118
649,product-649,159,232,194,153
650,product-650,169,236,102,236
651,product-651,166,231,21,152
652,product-652,25,113,139,191
653,product-653,132,194,86,54
654,product-654,214,301,184,121
655,product-655,157,230,47,60
656,product-656,197,251,204,30
657,product-657,194,265,56,182
658,product-658,146,163,78,80
659,product-659,79,175,235,208
660,product-660,84,110,146,30
661,product-661,44,50,60,103
662,product-662,126,219,261,96
663,product-663,174,181,91,166
664,product-664,50,50,106,161
665,product-665,168,193,147,19
666,product-666,43,101,122,170
667,product-667,98,110,35,34
668,product-668,233,318,76,12
669,product-669,126,196,130,92
670,product-670,216,295,85,175
671,product-671,1,50,188,207
672,product-672,228,309,126,211
673,product-673,7,81,2,116
674,product-674,203,206,78,101
675,product-675,15,26,234,7
676,product-676,188,191,145,206
677,product-677,106,114,132,191
678,product-678,102,139,91,35
679,product-679,2,72,191,221
680,product-680,80,158,102,8
681,product-681,242,322,219,161
682,product-682,35,124,19,43
683,product-683,177,262,36,61
684,product-684,128,206,84,128
685,product-685,10,98,221,100
686,product-686,146,187,157,171
687,product-687,45,116,60,154
688,product-688,115,186,78,84
689,product-689,26,58,67,92
690,product-690,13,21,86,111
691,product-691,199,210,116,39
692,product-692,175,209,29,57
693,product-693,223,271,111,34
694,product-694,48,50,111,160
695,product-695,1,79,145,175
696,product-696,198,240,96,99
697,product-697,89,107,165,188
698,product-698,142,232,71,174
699,product-699,165,238,179,102
700,product-700,245,313,45,193
701,product-701,208,209,110,63
702,product-702,56,60,193,103
703,product-703,161,225,47,121
704,product-704,200,203,136,95
705,product-705,66,108,100,29
706,product-706,110,200,106,73
707,product-707,85,95,75,57
708,product-708,177,192,90,183
709,product-709,149,228,62,118
710,product-710,213,235,147,159
711,product-711,116,214,63,38
712,product-712,171,183,81,55
713,product-713,128,152,41,150
714,product-714,144,169,210,182
715,product-715,112,171,217,150
716,product-716,73,78,154,67
717,product-717,234,248,189,175
718,product-718,76,95,139,28
719,product-719,164,189,148,102
720,product-720,40,95,186,156
721,product-721,150,201,28,97
722,product-722,148,162,102,169
723,product-723,125,186,228,171
724,product-724,151,231,186,137
725,product-725,237,262,149,93
726,product-726,181,189,224,115
727,product-727,190,280,81,97
728,product-728,177,269,160,195
729,product-729,55,151,129,128
730,product-730,238,253,74,142
731,product-731,76,85,177,173
732,product-732,204,269,59,73
733,product-733,200,233,74,172
734,product-734,106,139,97,82
735,product-735,98,123,41,126
736,product-736,151,167,168,109
737,product-737,105,186,12,95
738,product-738,192,221,163,143
739,product-739,198,286,126,193
740,product-740,196,255,89,131
741,product-741,180,195,217,197
742,product-742,38,81,187,144
743,product-743,191,238,71,33
744,product-744,195,206,186,122
745,product-745,133,147,128,168
746,product-746,68,107,120,116
747,product-747,204,221,74,135
748,product-748,129,177,123,120
749,product-749,132,154,131,161
750,product-750,130,147,228,30
751,product-751,98,170,56,166
752,product-752,179,192,164,260
753,product-753,112,141,194,28
754,product-754,203,293,71,37
755,product-755,169,201,16,70
756,product-756,160,190,216,146
757,product-757,141,176,101,176
758,product-758,121,179,42,67
759,product-759,199,237,31,63
760,product-760,229,260,193,149
761,product-761,134,171,129,146
762,product-762,51,119,159,216
763,product-763,57,140,77,70
764,product-764,53,135,160,54
765,product-765,71,122,40,144
766,product-766,132,153,112,58
767,product-767,71,166,121,161
768,product-768,224,226,188,95
769,product-769,72,117,173,157
770,product-770,96,127,81,126
771,product-771,100,103,151,174
772,product-772,265,354,59,130
773,product-773,110,135,100,156
774,product-774,54,64,127,89
775,product-775,28,58,190,148
776,product-776,162,178,122,178
777,product-777,53,67,175,178
778,product-778,44,119,144,166
779,product-779,196,213,144,35
780,product-780,265,322,77,85
781,product-781,160,248,149,213
782,product-782,128,154,180,154
783,product-783,53,97,109,151
784,product-784,184,269,35,192
785,product-785,169,172,16,63
786,product-786,190,200,164,30
787,product-787,124,189,231,155
788,product-788,15,83,182,181
789,product-789,215,258,68,234
790,product-790,62,154,177,41
791,product-791,212,232,67,82
792,product-792,50,112,115,127
793,product-793,75,144,159,116
794,product-794,192,251,28,172
795,product-795,48,98,190,122
796,product-796,227,282,131,244
797,product-797,247,297,62,35
798,product-798,167,184,199,184
799,product-799,236,328,9,102
800,product-800,195,239,82,109
801,product-801,69,118,209,39
802,product-802,235,331,105,158
803,product-803,211,257,162,138
804,product-804,224,270,33,220
805,product-805,87,109,33,31
806,product-806,35,118,159,88
807,product-807,131,183,93,198
808,product-808,94,111,85,81
809,product-809,76,146,208,41
810,product-810,22,50,181,125
811,product-811,209,246,173,102
812,product-812,52,103,260,134
813,product-813,89,169,200,51
814,product-814,62,133,240,47
815,product-815,119,123,64,94
816,product-816,110,115,47,171
817,product-817,97,131,93,146
818,product-818,226,312,198,102
819,product-819,197,227,126,17
820,product-820,194,223,31,76
821,product-821,178,182,92,134
822,product-822,102,171,40,134
823,product-823,62,141,214,76
824,product-824,132,224,203,202
825,product-825,53,80,195,159
826,product-826,150,227,83,157
827,product-827,181,217,203,170
828,product-828,179,243,66,96
829,product-829,36,84,53,97
830,product-830,121,153,230,59
831,product-831,231,275,105,204
832,product-832,208,224,201,185
833,product-833,30,36,99,101
834,product-834,154,170,52,208
835,product-835,135,138,128,180
836,product-836,186,247,16,214
837,product-837,31,69,137,176
838,product-838,206,289,69,182
839,product-839,38,54,48,195
840,product-840,157,227,177,67
841,product-841,30,43,149,165
842,product-842,154,172,42,128
843,product-843,125,197,183,125
844,product-844,72,149,149,118
845,product-845,163,221,107,71
846,product-846,189,242,126,208
847,product-847,183,219,226,114
848,product-848,260,320,158,130
849,product-849,46,91,160,13
850,product-850,270,322,146,220
851,product-851,98,159,171,157
852,product-852,196,221,70,239
853,product-853,65,147,23,48
854,product-854,62,120,129,232
855,product-855,126,163,194,112
856,product-856,181,236,10,84
857,product-857,173,191,34,104
858,product-858,233,299,180,56
859,product-859,158,240,220,62
860,product-860,191,210,132,80
861,product-861,13,104,79,126
862,product-862,239,243,133,172
863,product-863,110,115,225,157
864,product-864,205,242,75,168
865,product-865,93,93,133,111
866,product-866,156,176,109,233
867,product-867,169,249,64,95
868,product-868,48,55,61,18
869,product-869,52,70,171,204
870,product-870,148,208,134,124
871,product-871,143,174,197,101
872,product-872,138,208,211,128
873,product-873,222,257,30,186
874,product-874,191,192,105,56
875,product-875,91,91,135,126
876,product-876,179,193,9,138
877,product-877,105,110,93,160
878,product-878,79,111,112,207
879,product-879,229,238,188,167
880,product-880,134,148,148,18
881,product-881,184,220,133,136
882,product-882,170,239,83,51
883,product-883,142,215,37,91
884,product-884,23,35,237,158
885,product-885,33,60,92,78
886,product-886,134,223,111,161
887,product-887,26,98,55,152
888,product-888,64,64,147,214
889,product-889,257,339,161,32
890,product-890,96,157,160,122
891,product-891,75,99,10,72
892,product-892,47,129,50,98
893,product-893,216,246,27,5
894,product-894,146,218,211,204
895,product-895,170,248,81,201
896,product-896,167,230,197,185
897,product-897,175,182,23,109
898,product-898,193,201,151,9
899,product-899,201,273,163,135
900,product-900,102,152,128,32
901,product-901,50,141,3,218
902,product-902,192,237,177,65
903,product-903,139,173,154,96
904,product-904,66,134,134,171
905,product-905,137,143,132,166
906,product-906,177,182,191,111
907,product-907,199,246,192,125
908,product-908,105,187,210,132
909,product-909,174,260,114,199
910,product-910,71,84,135,203
911,product-911,117,152,158,106
912,product-912,82,152,189,70
913,product-913,181,217,131,112
914,product-914,31,109,37,38
915,product-915,24,49,107,118
916,product-916,159,168,218,133
917,product-917,97,174,163,55
918,product-918,68,89,48,187
919,product-919,95,137,214,29
920,product-920,68,162,114,112
921,product-921,141,182,61,263
922,product-922,71,77,92,230
923,product-923,191,246,71,150
924,product-924,69,113,23,186
925,product-925,28,106,169,131
926,product-926,204,299,210,212
927,product-927,28,37,157,171
928,product-928,233,289,144,116
929,product-929,224,300,173,24
930,product-930,130,198,114,158
931,product-931,171,199,81,73
932,product-932,156,164,159,227
933,product-933,157,182,258,113
934,product-934,70,113,56,147
935,product-935,170,218,177,34
936,product-936,167,255,192,76
937,product-937,92,175,95,238
938,product-938,92,133,74,62
939,product-939,142,184,184,135
940,product-940,147,228,71,54
941,product-941,149,183,135,178
942,product-942,115,152,28,28
943,product-943,154,198,188,197
944,product-944,44,49,99,61
945,product-945,52,110,74,117
946,product-946,72,130,193,80
947,product-947,205,268,152,166
948,product-948,107,175,192,145
949,product-949,282,364,213,27
950,product-950,81,167,214,88
951,product-951,31,60,109,82
952,product-952,71,150,105,138
953,product-953,71,141,19,29
954,product-954,139,153,51,72
955,product-955,58,75,61,108
956,product-956,210,277,180,39
957,product-957,80,124,84,54
958,product-958,15,63,124,115
959,product-959,125,160,119,222
960,product-960,153,183,167,94
961,product-961,237,303,66,22
962,product-962,164,242,45,42
963,product-963,218,301,45,77
964,product-964,215,247,217,206
965,product-965,37,55,130,57
966,product-966,240,245,153,194
967,product-967,89,158,190,241
968,product-968,190,195,31,46
969,product-969,77,158,83,225
970,product-970,133,179,131,101
971,product-971,203,211,212,124
972,product-972,141,192,205,48
973,product-973,193,197,122,182
974,product-974,62,66,238,141
975,product-975,17,42,148,155
976,product-976,119,158,14,98
977,product-977,71,77,124,180
978,product-978,228,260,174,26
979,product-979,211,281,48,166
980,product-980,88,165,160,116
981,product-981,155,155,1,166
982,product-982,33,56,203,180
983,product-983,187,270,207,120
984,product-984,258,312,97,243
985,product-985,249,256,207,185
986,product-986,191,237,248,91
987,product-987,127,157,135,138
988,product-988,87,131,17,218
989,product-989,20,93,163,112
990,product-990,164,166,172,38
991,product-991,45,70,85,119
992,product-992,77,101,172,185
993,product-993,171,228,15,153
994,product-994,188,241,160,86
995,product-995,114,194,73,18
996,product-996,18,51,67,83
