id,label,ts_in,ts_out,dim_0,dim_1,dim_2
107,product-107,138,171,51,120,138
108,product-108,71,158,28,260,163
109,product-109,76,76,171,182,165
110,product-110,184,211,131,116,98
111,product-111,64,90,88,103,114
112,product-112,58,86,56,194,144
113,product-113,156,203,153,94,130
114,product-114,165,168,64,99,83
115,product-115,110,165,113,141,94
116,product-116,182,236,48,51,44
117,product-117,178,182,63,182,137
118,product-118,126,178,192,245,191
119,product-119,198,280,199,224,20
120,product-120,96,125,44,145,145
121,product-121,95,188,127,123,151
122,product-122,203,215,111,136,141
123,product-123,90,93,180,115,171
124,product-124,210,269,183,7,119
125,product-125,13,85,71,106,83
126,product-126,175,176,116,29,107
127,product-127,195,241,193,192,231
128,product-128,183,201,97,207,173
129,product-129,134,162,124,83,90
130,product-130,178,208,82,106,153
131,product-131,136,192,14,105,75
132,product-132,190,250,17,33,88
133,product-133,37,69,107,44,31
134,product-134,151,208,10,117,191
135,product-135,32,69,85,66,165
136,product-136,145,169,188,183,209
137,product-137,252,340,112,152,141
138,product-138,24,40,137,27,79
139,product-139,185,280,205,76,94
140,product-140,97,120,131,162,164
141,product-141,137,175,139,85,152
142,product-142,71,111,65,202,21
143,product-143,38,46,12,76,206
144,product-144,147,236,56,53,161
145,product-145,203,281,180,112,89
146,product-146,156,243,75,154,60
147,product-147,212,233,211,62,94
148,product-148,125,181,48,196,107
149,product-149,191,220,182,104,142
150,product-150,38,66,62,39,170
151,product-151,169,216,215,72,65
152,product-152,175,254,170,10,131
153,product-153,170,191,129,214,34
154,product-154,133,210,34,137,200
155,product-155,205,254,124,54,121
156,product-156,137,224,67,189,38
157,product-157,183,257,33,149,224
158,product-158,143,214,79,68,49
159,product-159,164,175,249,14,87
160,product-160,142,203,152,23,159
161,product-161,111,135,179,107,68
162,product-162,17,47,30,110,36
163,product-163,42,134,271,152,44
164,product-164,74,98,27,146,212
165,product-165,182,260,56,39,44
166,product-166,186,238,148,201,73
167,product-167,146,187,56,36,147
168,product-168,192,275,142,131,208
169,product-169,169,222,168,78,85
170,product-170,90,171,118,181,63
171,product-171,97,188,147,121,28
172,product-172,168,236,89,259,172
173,product-173,172,172,81,60,102
174,product-174,87,182,171,134,123
175,product-175,100,168,57,41,88
176,product-176,36,61,209,94,166
177,product-177,37,47,148,124,81
178,product-178,232,257,182,115,128
179,product-179,109,167,117,184,21
180,product-180,151,155,171,272,201
181,product-181,108,133,157,168,31
182,product-182,130,134,196,187,233
183,product-183,140,224,67,148,129
184,product-184,197,198,70,50,175
185,product-185,133,194,213,119,40
186,product-186,209,210,45,172,144
187,product-187,39,88,39,13,104
188,product-188,104,146,210,82,211
189,product-189,109,176,37,88,230
190,product-190,95,135,135,59,122
191,product-191,123,197,76,194,126
192,product-192,132,209,92,193,90
193,product-193,223,269,285,114,76
194,product-194,43,128,82,15,231
195,product-195,76,138,205,230,70
196,product-196,147,217,180,175,53
197,product-197,173,253,93,128,31
198,product-198,179,243,35,215,45
199,product-199,25,68,105,33,201
200,product-200,88,177,183,143,219
201,product-201,178,227,162,68,161
202,product-202,34,69,108,145,137
203,product-203,192,277,240,199,17
204,product-204,82,147,73,221,155
205,product-205,237,261,148,49,70
206,product-206,191,222,104,235,82
207,product-207,124,132,139,185,160
208,product-208,170,220,76,22,132
209,product-209,175,220,180,18,89
210,product-210,105,198,107,25,30
211,product-211,168,229,12,64,36
212,product-212,166,210,199,199,72
213,product-213,130,200,176,24,29
214,product-214,160,251,101,145,206
215,product-215,169,257,63,186,84
216,product-216,140,183,169,168,101
217,product-217,139,158,39,165,159
218,product-218,110,127,98,213,80
219,product-219,196,247,129,178,100
220,product-220,177,229,181,8,13
221,product-221,74,118,190,146,138
222,product-222,203,285,88,158,60
223,product-223,31,45,96,200,167
224,product-224,239,252,206,180,43
225,product-225,111,159,107,74,66
226,product-226,54,71,14,104,240
227,product-227,137,226,156,175,178
228,product-228,58,115,207,212,114
229,product-229,167,258,84,60,127
230,product-230,31,59,211,221,39
231,product-231,186,186,213,219,76
232,product-232,93,123,88,156,127
233,product-233,62,90,53,136,146
234,product-234,145,225,126,90,144
235,product-235,246,279,105,116,146
236,product-236,188,266,85,153,206
237,product-237,6,81,203,201,173
238,product-238,55,127,239,124,164
239,product-239,189,205,48,127,101
240,product-240,213,281,132,35,111
241,product-241,130,185,63,192,27
242,product-242,42,114,150,127,188
243,product-243,189,229,68,72,284
244,product-244,44,64,44,168,99
245,product-245,8,56,101,116,142
246,product-246,174,192,133,36,74
247,product-247,70,85,238,36,152
248,product-248,53,86,252,92,127
249,product-249,137,223,156,180,86
250,product-250,87,102,232,57,43
251,product-251,141,201,49,113,177
252,product-252,91,170,214,120,101
253,product-253,202,245,90,119,4
254,product-254,155,162,126,121,58
255,product-255,171,210,172,208,275
256,product-256,54,145,84,85,247
257,product-257,182,197,88,164,26
258,product-258,225,253,127,130,48
259,product-259,155,214,135,125,25
260,product-260,17,115,80,8,210
261,product-261,21,93,87,7,222
262,product-262,251,292,84,104,196
263,product-263,190,269,11,193,53
264,product-264,130,145,136,145,156
265,product-265,111,156,4,163,140
266,product-266,175,212,169,194,91
267,product-267,113,178,55,112,209
268,product-268,74,115,217,230,223
269,product-269,67,146,90,188,115
270,product-270,176,273,72,48,79
271,product-271,130,134,114,48,231
272,product-272,229,262,169,26,116
273,product-273,21,35,219,78,24
274,product-274,65,119,136,38,154
275,product-275,226,284,105,282,204
276,product-276,188,200,184,147,132
277,product-277,90,176,99,109,80
278,product-278,100,176,142,74,188
279,product-279,44,87,190,149,35
280,product-280,94,106,177,60,258
281,product-281,24,59,38,101,151
282,product-282,174,176,176,185,53
283,product-283,175,246,24,168,123
284,product-284,196,196,27,107,159
285,product-285,182,276,134,146,64
286,product-286,106,114,236,91,163
287,product-287,102,165,163,91,29
288,product-288,184,188,92,124,69
289,product-289,85,170,76,56,65
290,product-290,103,125,114,164,168
291,product-291,165,220,116,44,143
292,product-292,79,98,168,217,170
293,product-293,89,118,107,74,10
294,product-294,165,247,146,150,188
295,product-295,26,121,193,37,112
296,product-296,153,178,175,143,84
297,product-297,36,48,84,198,227
298,product-298,61,94,86,183,73
299,product-299,216,272,147,169,30
300,product-300,62,113,42,233,105
301,product-301,145,219,201,107,52
302,product-302,207,264,169,96,65
303,product-303,193,235,50,223,54
304,product-304,163,174,97,227,63
305,product-305,133,171,169,92,77
306,product-306,192,197,17,41,61
307,product-307,131,189,148,42,202
308,product-308,69,142,122,85,156
309,product-309,117,120,32,22,106
310,product-310,212,219,217,144,52
311,product-311,188,215,217,161,207
312,product-312,154,235,149,86,243
313,product-313,72,104,164,142,54
314,product-314,49,54,105,39,144
315,product-315,28,59,159,170,22
316,product-316,69,92,126,24,115
317,product-317,141,142,147,146,221
318,product-318,98,150,35,146,48
319,product-319,153,219,188,84,109
320,product-320,197,292,132,181,203
321,product-321,202,210,169,20,67
322,product-322,44,104,71,72,223
323,product-323,146,175,71,23,89
324,product-324,82,151,214,87,157
325,product-325,158,235,228,51,86
326,product-326,120,157,78,83,86
327,product-327,224,279,104,108,43
328,product-328,37,87,35,116,45
329,product-329,192,247,41,25,237
330,product-330,79,87,182,61,196
331,product-331,247,253,69,147,81
332,product-332,161,180,132,197,19
333,product-333,9,106,193,29,45
334,product-334,49,102,201,109,131
335,product-335,57,118,54,154,182
336,product-336,91,182,39,96,83
337,product-337,156,248,177,35,123
338,product-338,149,174,145,179,133
339,product-339,126,203,107,171,77
340,product-340,19,31,100,14,56
341,product-341,14,26,78,118,135
342,product-342,143,212,62,37,183
343,product-343,141,217,212,101,117
344,product-344,159,215,58,96,196
345,product-345,189,238,128,52,120
346,product-346,60,159,196,101,55
347,product-347,165,206,235,68,115
348,product-348,166,190,41,113,160
349,product-349,116,173,220,128,94
350,product-350,88,136,71,56,45
351,product-351,214,259,157,177,68
352,product-352,196,245,138,52,93
353,product-353,204,278,83,178,77
354,product-354,58,90,203,34,190
355,product-355,74,163,32,269,180
356,product-356,135,198,111,209,74
357,product-357,38,51,159,148,57
358,product-358,102,194,207,141,202
359,product-359,87,93,85,124,90
360,product-360,99,187,194,208,128
361,product-361,102,117,104,58,60
362,product-362,66,141,54,120,131
363,product-363,188,219,163,188,181
364,product-364,134,189,101,152,160
365,product-365,198,204,49,107,194
366,product-366,100,197,176,90,223
367,product-367,205,299,264,59,83
368,product-368,49,99,49,139,149
369,product-369,18,70,275,187,207
370,product-370,126,141,110,89,107
371,product-371,109,146,187,69,195
372,product-372,68,124,256,194,221
373,product-373,178,187,39,107,72
374,product-374,80,98,20,128,72
375,product-375,144,159,84,125,24
376,product-376,152,216,184,37,203
377,product-377,52,73,47,87,17
378,product-378,101,195,153,20,166
379,product-379,121,204,84,149,83
380,product-380,143,153,66,163,92
381,product-381,116,175,47,30,48
382,product-382,142,150,100,181,60
383,product-383,180,247,37,159,52
384,product-384,120,121,196,93,173
385,product-385,57,67,177,162,48
386,product-386,94,136,176,171,142
387,product-387,151,196,78,90,164
388,product-388,255,311,97,120,82
389,product-389,20,48,36,172,181
390,product-390,208,256,44,182,184
391,product-391,95,149,75,196,156
392,product-392,71,152,25,198,88
393,product-393,240,320,122,172,108
394,product-394,181,193,49,74,73
395,product-395,82,133,128,121,178
396,product-396,194,219,71,113,29
397,product-397,60,85,167,194,179
398,product-398,186,255,68,54,91
399,product-399,190,217,195,99,114
400,product-400,86,119,137,173,198
401,product-401,177,217,54,174,44
402,product-402,22,55,104,59,30
403,product-403,82,172,202,147,148
404,product-404,22,45,41,131,159
405,product-405,158,244,166,146,180
406,product-406,219,300,216,197,34
407,product-407,171,200,35,67,167
408,product-408,121,191,106,140,53
409,product-409,198,267,42,70,183
410,product-410,139,172,212,127,153
411,product-411,138,158,96,207,169
412,product-412,47,65,196,119,220
413,product-413,230,254,165,69,189
414,product-414,120,126,26,11,195
415,product-415,171,228,56,185,132
416,product-416,250,251,188,97,105
417,product-417,191,277,144,64,100
418,product-418,100,168,202,80,231
419,product-419,58,86,27,218,7
420,product-420,49,80,121,58,10
421,product-421,179,276,150,183,168
422,product-422,76,111,16,19,52
423,product-423,145,194,164,52,69
424,product-424,175,262,158,190,154
425,product-425,163,259,70,71,96
426,product-426,196,224,41,186,216
427,product-427,170,257,193,47,210
428,product-428,83,159,164,51,51
429,product-429,220,263,72,184,61
430,product-430,57,119,31,160,102
431,product-431,199,225,204,203,114
432,product-432,106,154,124,167,159
433,product-433,100,135,252,105,162
434,product-434,195,275,41,17,166
435,product-435,164,226,70,51,84
436,product-436,171,202,40,67,178
437,product-437,98,116,198,107,23
438,product-438,50,58,108,73,34
439,product-439,144,149,150,191,174
440,product-440,233,331,141,41,107
441,product-441,101,169,100,96,172
442,product-442,138,143,141,243,211
443,product-443,10,70,53,137,179
444,product-444,117,205,258,48,141
445,product-445,110,146,166,54,194
446,product-446,69,138,155,96,91
447,product-447,134,232,161,112,196
448,product-448,58,92,48,157,233
449,product-449,22,59,97,197,43
450,product-450,27,39,137,60,239
451,product-451,16,29,91,186,58
452,product-452,20,23,215,99,68
453,product-453,57,137,175,148,180
454,product-454,148,238,111,58,13
455,product-455,159,219,73,40,65
456,product-456,178,247,215,117,102
457,product-457,193,226,9,30,203
458,product-458,55,74,114,159,158
459,product-459,65,115,126,102,65
460,product-460,105,119,170,136,122
461,product-461,158,255,245,70,170
462,product-462,141,142,83,34,187
463,product-463,27,32,151,92,183
464,product-464,162,178,214,179,194
465,product-465,79,98,172,225,56
466,product-466,129,142,61,208,21
467,product-467,77,169,167,60,101
468,product-468,130,160,113,201,19
469,product-469,74,157,105,212,59
470,product-470,89,125,88,118,169
471,product-471,77,83,180,107,186
472,product-472,222,260,114,36,14
473,product-473,21,100,128,109,137
474,product-474,176,213,74,203,31
475,product-475,176,249,231,54,33
476,product-476,208,241,177,41,55
477,product-477,204,214,165,26,171
478,product-478,49,74,198,233,204
479,product-479,228,233,128,173,172
480,product-480,112,125,204,174,126
481,product-481,74,144,228,79,166
482,product-482,185,231,180,197,114
483,product-483,164,215,70,151,163
484,product-484,138,178,100,208,52
485,product-485,215,261,151,62,35
486,product-486,88,108,48,187,197
487,product-487,14,87,229,104,147
488,product-488,31,50,62,195,130
489,product-489,164,246,157,232,70
490,product-490,23,87,76,74,75
491,product-491,62,88,21,137,137
492,product-492,67,149,186,134,122
493,product-493,145,195,260,23,176
494,product-494,271,324,103,14,76
495,product-495,172,257,53,47,44
496,product-496,109,134,210,102,153
497,product-497,65,90,71,118,39
498,product-498,214,231,168,161,94
499,product-499,190,214,144,129,119
500,product-500,62,100,136,171,84
