id,label,ts_in,ts_out,dim_0,dim_1
130,customer-130,15,33,205,146
131,customer-131,6,35,5,118
132,customer-132,164,174,21,25
133,customer-133,159,176,129,242
134,customer-134,132,182,34,19
135,customer-135,262,319,195,77
136,customer-136,134,164,68,266
137,customer-137,100,150,8,96
138,customer-138,186,273,47,91
139,customer-139,111,170,67,29
140,customer-140,140,217,6,179
141,customer-141,195,284,54,127
142,customer-142,188,205,59,51
143,customer-143,139,213,18,203
144,customer-144,172,234,102,128
145,customer-145,122,196,196,76
146,customer-146,139,142,159,182
147,customer-147,35,89,90,79
148,customer-148,128,172,130,55
149,customer-149,137,150,226,70
150,customer-150,97,102,27,199
151,customer-151,134,163,178,40
152,customer-152,187,240,24,201
153,customer-153,193,283,191,185
154,customer-154,15,72,107,71
155,customer-155,115,119,20,131
156,customer-156,57,114,96,60
157,customer-157,208,262,197,163
158,customer-158,124,148,143,89
159,customer-159,190,200,189,117
160,customer-160,221,269,213,98
161,customer-161,165,213,253,260
162,customer-162,256,284,227,93
163,customer-163,82,117,27,192
164,customer-164,96,121,152,263
165,customer-165,143,213,147,244
166,customer-166,129,169,58,186
167,customer-167,243,300,137,218
168,customer-168,79,112,49,90
169,customer-169,206,278,167,174
170,customer-170,205,284,194,111
171,customer-171,129,182,83,109
172,customer-172,24,67,193,130
173,customer-173,91,106,128,125
174,customer-174,149,184,83,222
175,customer-175,159,185,169,49
176,customer-176,96,113,149,140
177,customer-177,110,151,151,117
178,customer-178,16,50,160,168
179,customer-179,28,102,91,101
180,customer-180,210,293,128,210
181,customer-181,53,73,233,7
182,customer-182,170,192,55,46
183,customer-183,147,175,201,75
184,customer-184,97,180,23,137
185,customer-185,29,115,205,72
186,customer-186,56,127,166,136
187,customer-187,42,100,182,55
188,customer-188,84,100,157,89
189,customer-189,126,180,153,195
190,customer-190,237,302,190,167
191,customer-191,201,255,35,213
192,customer-192,77,92,142,82
193,customer-193,97,109,131,57
194,customer-194,42,91,162,82
195,customer-195,79,92,213,201
196,customer-196,272,280,181,113
197,customer-197,165,254,107,192
198,customer-198,137,215,92,80
199,customer-199,174,198,187,75
200,customer-200,25,56,231,136
201,customer-201,116,207,12,52
202,customer-202,179,207,147,180
203,customer-203,101,151,81,55
204,customer-204,90,164,135,29
205,customer-205,210,222,20,159
206,customer-206,62,94,176,81
207,customer-207,122,214,64,40
208,customer-208,82,153,53,17
209,customer-209,204,298,52,88
210,customer-210,131,191,173,59
211,customer-211,63,157,104,146
212,customer-212,45,46,160,229
213,customer-213,182,266,65,12
214,customer-214,90,153,173,91
215,customer-215,228,258,76,109
216,customer-216,160,195,65,125
217,customer-217,170,227,161,54
218,customer-218,159,160,221,24
219,customer-219,116,138,23,104
220,customer-220,109,135,283,118
221,customer-221,170,249,196,86
222,customer-222,176,263,40,87
223,customer-223,166,189,107,127
224,customer-224,79,100,72,73
225,customer-225,119,207,281,204
226,customer-226,84,154,24,119
227,customer-227,190,216,18,111
228,customer-228,159,253,183,202
229,customer-229,72,121,195,104
230,customer-230,204,282,186,175
231,customer-231,149,245,197,123
232,customer-232,78,94,81,89
233,customer-233,150,173,169,108
234,customer-234,172,235,238,200
235,customer-235,183,278,221,105
236,customer-236,71,110,100,103
237,customer-237,2,73,209,137
238,customer-238,203,260,161,44
239,customer-239,68,164,196,81
240,customer-240,143,145,67,84
241,customer-241,124,149,166,115
242,customer-242,169,227,70,161
243,customer-243,74,134,70,187
244,customer-244,222,265,90,141
245,customer-245,88,93,89,60
246,customer-246,102,119,109,139
247,customer-247,117,136,116,210
248,customer-248,113,117,172,81
249,customer-249,78,117,176,102
250,customer-250,74,113,136,185
251,customer-251,161,216,114,243
252,customer-252,70,116,80,186
253,customer-253,200,252,133,132
254,customer-254,59,121,172,111
255,customer-255,152,159,158,129
256,customer-256,93,182,138,101
257,customer-257,99,113,226,27
258,customer-258,194,286,13,157
259,customer-259,166,204,30,73
260,customer-260,274,306,47,203
261,customer-261,239,252,87,165
262,customer-262,73,94,154,67
263,customer-263,167,214,202,236
264,customer-264,119,188,68,49
265,customer-265,148,222,158,61
266,customer-266,133,133,85,190
267,customer-267,163,180,124,245
268,customer-268,91,171,72,105
269,customer-269,101,169,156,202
270,customer-270,185,185,98,62
271,customer-271,221,287,214,187
272,customer-272,96,187,145,162
273,customer-273,55,81,70,213
274,customer-274,21,97,170,59
275,customer-275,106,201,111,56
276,customer-276,24,45,182,95
277,customer-277,86,117,172,98
278,customer-278,147,159,189,80
279,customer-279,216,237,58,159
280,customer-280,41,89,38,120
281,customer-281,216,217,108,39
282,customer-282,171,175,112,54
283,customer-283,183,232,190,188
284,customer-284,112,196,129,59
285,customer-285,121,187,144,81
286,customer-286,231,293,106,86
287,customer-287,47,53,49,141
288,customer-288,175,199,53,160
289,customer-289,96,130,107,68
290,customer-290,82,92,157,53
291,customer-291,82,138,184,13
292,customer-292,214,226,144,40
293,customer-293,132,216,58,162
294,customer-294,15,17,41,122
295,customer-295,30,76,142,120
296,customer-296,35,43,205,124
297,customer-297,172,245,155,150
298,customer-298,74,106,267,156
299,customer-299,174,223,173,183
300,customer-300,100,113,99,55
301,customer-301,38,64,142,171
302,customer-302,114,134,111,1
303,customer-303,31,117,175,155
304,customer-304,24,56,15,192
305,customer-305,38,109,156,89
306,customer-306,112,128,226,128
307,customer-307,189,210,98,128
308,customer-308,46,140,52,101
309,customer-309,82,147,174,124
310,customer-310,165,243,182,269
311,customer-311,143,227,132,122
312,customer-312,105,157,132,122
313,customer-313,64,107,80,159
314,customer-314,60,122,177,151
315,customer-315,201,204,56,28
316,customer-316,56,78,181,176
317,customer-317,111,204,86,145
318,customer-318,160,217,206,143
319,customer-319,196,200,166,194
320,customer-320,197,231,182,203
321,customer-321,159,211,95,71
322,customer-322,177,182,171,205
323,customer-323,90,176,73,148
324,customer-324,202,288,18,150
325,customer-325,81,102,99,66
326,customer-326,84,148,136,187
327,customer-327,160,252,126,152
328,customer-328,193,205,79,34
329,customer-329,241,285,14,71
330,customer-330,207,264,180,198
331,customer-331,105,121,135,201
332,customer-332,184,220,109,159
333,customer-333,110,152,62,66
334,customer-334,145,168,60,81
335,customer-335,29,57,174,156
336,customer-336,154,154,76,154
337,customer-337,72,128,136,179
338,customer-338,36,72,225,79
339,customer-339,73,119,51,186
340,customer-340,182,280,168,82
341,customer-341,35,38,245,188
342,customer-342,171,265,27,100
343,customer-343,96,159,87,60
344,customer-344,116,177,171,148
345,customer-345,134,147,163,92
346,customer-346,101,188,219,82
347,customer-347,191,251,185,103
348,customer-348,70,98,156,212
349,customer-349,149,187,19,107
350,customer-350,23,94,119,197
351,customer-351,141,148,243,145
352,customer-352,110,132,197,222
353,customer-353,135,233,23,78
354,customer-354,96,179,43,59
355,customer-355,80,104,14,87
356,customer-356,38,63,54,57
357,customer-357,132,214,38,209
358,customer-358,129,199,70,106
359,customer-359,211,246,92,53
360,customer-360,72,128,201,20
361,customer-361,62,72,150,75
362,customer-362,8,16,153,178
363,customer-363,111,133,201,120
364,customer-364,190,261,181,190
365,customer-365,146,192,201,32
366,customer-366,14,86,116,61
367,customer-367,84,153,176,85
368,customer-368,215,296,46,55
369,customer-369,186,219,154,225
370,customer-370,108,199,145,108
371,customer-371,58,74,228,16
372,customer-372,215,260,199,140
373,customer-373,55,63,120,235
374,customer-374,123,167,125,98
375,customer-375,179,226,167,54
376,customer-376,242,272,166,81
377,customer-377,155,159,187,108
378,customer-378,121,182,44,195
379,customer-379,214,227,90,18
380,customer-380,154,196,57,221
381,customer-381,150,217,130,64
382,customer-382,142,230,122,229
383,customer-383,195,252,57,124
384,customer-384,199,250,203,41
385,customer-385,11,83,114,120
386,customer-386,207,243,119,57
387,customer-387,45,97,79,267
388,customer-388,91,109,130,144
389,customer-389,74,130,86,221
390,customer-390,229,247,23,135
391,customer-391,184,276,193,109
392,customer-392,111,142,230,137
393,customer-393,93,121,121,138
394,customer-394,101,127,208,207
395,customer-395,152,174,137,85
396,customer-396,201,264,113,147
397,customer-397,214,297,132,170
398,customer-398,123,147,87,108
399,customer-399,58,76,172,132
400,customer-400,170,239,103,31
401,customer-401,64,88,48,180
402,customer-402,179,187,205,282
403,customer-403,199,201,130,204
404,customer-404,68,132,143,210
405,customer-405,61,106,71,71
406,customer-406,184,229,45,137
407,customer-407,124,162,160,53
408,customer-408,42,126,36,207
409,customer-409,138,146,75,109
410,customer-410,71,71,133,215
411,customer-411,200,226,136,100
412,customer-412,165,231,38,79
413,customer-413,207,290,147,126
414,customer-414,116,203,108,205
415,customer-415,174,229,151,50
416,customer-416,216,270,173,155
417,customer-417,147,240,60,235
418,customer-418,170,241,45,206
419,customer-419,95,149,118,112
420,customer-420,146,241,198,20
421,customer-421,24,24,48,141
422,customer-422,114,185,118,122
423,customer-423,114,124,69,22
424,customer-424,123,165,117,203
425,customer-425,82,127,135,40
426,customer-426,188,204,70,146
427,customer-427,142,165,235,172
428,customer-428,72,100,237,32
429,customer-429,127,145,260,196
430,customer-430,194,287,252,211
431,customer-431,167,202,139,41
432,customer-432,82,131,42,11
433,customer-433,48,87,141,27
434,customer-434,191,268,54,145
435,customer-435,198,276,162,195
436,customer-436,213,224,27,97
437,customer-437,157,215,148,143
438,customer-438,180,243,168,20
439,customer-439,80,102,270,115
440,customer-440,104,136,151,13
441,customer-441,113,198,103,167
442,customer-442,82,109,215,82
443,customer-443,64,132,204,142
444,customer-444,65,69,176,22
445,customer-445,43,83,108,256
446,customer-446,146,208,167,128
447,customer-447,215,219,237,200
448,customer-448,36,44,194,77
449,customer-449,21,26,64,48
450,customer-450,209,296,66,120
451,customer-451,118,178,191,194
452,customer-452,64,125,110,90
453,customer-453,41,96,177,59
454,customer-454,187,202,143,137
455,customer-455,90,173,63,156
456,customer-456,61,89,208,45
457,customer-457,54,123,181,205
458,customer-458,90,184,103,146
459,customer-459,64,127,85,38
460,customer-460,206,236,97,194
461,customer-461,74,87,13,105
462,customer-462,148,234,28,54
463,customer-463,82,119,128,34
464,customer-464,86,105,37,52
465,customer-465,182,227,179,107
466,customer-466,197,221,175,48
467,customer-467,81,149,137,137
468,customer-468,278,289,99,287
469,customer-469,146,175,118,178
470,customer-470,121,166,196,50
471,customer-471,124,126,150,120
472,customer-472,61,150,57,86
473,customer-473,199,256,55,136
474,customer-474,176,232,138,80
475,customer-475,109,150,113,112
476,customer-476,34,60,201,261
477,customer-477,47,116,213,23
478,customer-478,135,154,180,66
479,customer-479,140,176,46,35
480,customer-480,43,43,207,210
481,customer-481,171,184,104,130
482,customer-482,155,192,84,95
483,customer-483,30,110,125,141
484,customer-484,62,141,31,150
485,customer-485,40,58,104,137
486,customer-486,127,180,169,76
487,customer-487,35,74,203,119
488,customer-488,100,105,175,35
489,customer-489,103,144,84,113
490,customer-490,86,108,99,101
491,customer-491,167,182,64,101
492,customer-492,164,217,265,211
493,customer-493,81,155,75,90
494,customer-494,203,222,241,26
495,customer-495,137,166,92,143
496,customer-496,110,157,166,62
497,customer-497,77,166,97,86
498,customer-498,45,112,182,70
499,customer-499,89,97,118,193
500,customer-500,184,210,179,138
