id,label,ts_in,ts_out,dim_0,dim_1
128,product-128,184,269,17,56
129,product-129,223,273,182,89
130,product-130,172,183,90,75
131,product-131,137,193,32,33
132,product-132,55,97,129,92
133,product-133,110,182,235,32
134,product-134,104,134,214,180
135,product-135,182,266,86,81
136,product-136,22,79,72,204
137,product-137,148,204,74,146
138,product-138,102,114,193,73
139,product-139,143,167,127,120
140,product-140,148,216,61,35
141,product-141,100,186,88,162
142,product-142,168,199,218,184
143,product-143,175,208,85,124
144,product-144,57,59,147,26
145,product-145,171,213,105,70
146,product-146,245,248,120,90
147,product-147,118,187,176,81
148,product-148,182,190,110,198
149,product-149,157,190,176,95
150,product-150,177,191,54,196
151,product-151,156,251,16,138
152,product-152,130,157,184,40
153,product-153,167,221,236,175
154,product-154,39,64,127,105
155,product-155,98,179,49,93
156,product-156,202,280,244,145
157,product-157,15,15,135,189
158,product-158,168,266,106,101
159,product-159,165,247,15,51
160,product-160,128,152,21,167
161,product-161,150,158,119,44
162,product-162,79,118,107,115
163,product-163,37,78,263,247
164,product-164,205,238,147,77
165,product-165,220,244,206,17
166,product-166,190,237,228,67
167,product-167,94,106,214,239
168,product-168,62,148,152,82
169,product-169,153,242,236,186
170,product-170,189,260,121,267
171,product-171,219,241,153,120
172,product-172,66,112,151,105
173,product-173,75,75,168,97
174,product-174,202,240,208,45
175,product-175,178,269,188,191
176,product-176,215,233,143,150
177,product-177,54,112,216,69
178,product-178,142,210,96,113
179,product-179,86,129,149,225
180,product-180,171,238,53,45
181,product-181,153,210,17,265
182,product-182,52,127,167,174
183,product-183,221,230,188,72
184,product-184,148,230,34,40
185,product-185,186,192,126,148
186,product-186,226,262,156,49
187,product-187,248,318,181,258
188,product-188,212,217,137,190
189,product-189,48,101,156,159
190,product-190,24,61,84,201
191,product-191,153,198,154,204
192,product-192,38,87,179,114
193,product-193,107,159,196,61
194,product-194,164,256,122,117
195,product-195,9,85,85,82
196,product-196,68,108,25,143
197,product-197,54,84,26,114
198,product-198,163,218,149,140
199,product-199,89,150,158,165
200,product-200,221,302,105,55
201,product-201,120,168,38,132
202,product-202,82,146,94,94
203,product-203,200,289,207,204
204,product-204,202,203,154,140
205,product-205,261,319,100,109
206,product-206,206,300,136,88
207,product-207,26,40,50,56
208,product-208,108,142,133,82
209,product-209,123,152,74,192
210,product-210,26,71,65,108
211,product-211,39,60,130,36
212,product-212,160,237,70,149
213,product-213,205,264,76,12
214,product-214,85,99,11,26
215,product-215,89,117,64,95
216,product-216,117,182,137,75
217,product-217,156,185,189,102
218,product-218,201,224,128,91
219,product-219,250,298,88,119
220,product-220,100,184,182,215
221,product-221,109,123,46,150
222,product-222,163,235,66,164
223,product-223,197,209,189,48
224,product-224,37,113,263,46
225,product-225,61,113,148,143
226,product-226,39,45,99,111
227,product-227,37,101,121,137
228,product-228,191,191,72,178
229,product-229,24,112,67,210
230,product-230,228,273,46,209
231,product-231,9,75,63,98
232,product-232,83,157,67,92
233,product-233,177,238,40,51
234,product-234,55,79,244,70
235,product-235,104,160,88,245
236,product-236,188,275,131,73
237,product-237,76,94,69,72
238,product-238,125,137,144,55
239,product-239,139,152,132,208
240,product-240,127,164,176,78
241,product-241,78,145,204,116
242,product-242,162,196,122,103
243,product-243,144,173,41,141
244,product-244,122,145,222,245
245,product-245,172,252,168,47
246,product-246,129,168,95,178
247,product-247,85,85,103,171
248,product-248,130,135,150,124
249,product-249,104,153,195,60
250,product-250,65,67,79,111
251,product-251,28,83,180,68
252,product-252,184,230,113,29
253,product-253,198,248,223,71
254,product-254,131,173,116,28
255,product-255,115,141,29,31
256,product-256,200,239,30,177
257,product-257,47,66,70,19
258,product-258,158,209,6,168
259,product-259,132,134,159,112
260,product-260,111,165,24,100
261,product-261,55,105,149,80
262,product-262,92,179,143,41
263,product-263,95,155,199,66
264,product-264,122,147,145,49
265,product-265,174,243,138,196
266,product-266,21,99,54,205
267,product-267,114,129,28,87
268,product-268,132,198,58,115
269,product-269,68,152,64,158
270,product-270,136,165,182,67
271,product-271,168,193,191,87
272,product-272,187,190,191,169
273,product-273,54,64,133,82
274,product-274,248,276,176,147
275,product-275,70,89,189,177
276,product-276,253,290,152,177
277,product-277,90,100,32,124
278,product-278,124,206,65,162
279,product-279,202,244,60,63
280,product-280,123,170,120,186
281,product-281,105,194,41,180
282,product-282,72,148,95,189
283,product-283,55,57,228,170
284,product-284,211,248,111,94
285,product-285,105,163,94,68
286,product-286,192,268,84,151
287,product-287,198,199,83,119
288,product-288,175,186,121,239
289,product-289,89,111,202,38
290,product-290,102,137,101,157
291,product-291,29,37,189,66
292,product-292,41,95,23,167
293,product-293,249,316,236,87
294,product-294,146,235,136,124
295,product-295,159,241,142,62
296,product-296,181,190,44,226
297,product-297,16,68,93,39
298,product-298,149,227,63,161
299,product-299,180,265,57,77
300,product-300,165,190,219,74
301,product-301,176,179,231,52
302,product-302,87,138,133,72
303,product-303,88,184,71,197
304,product-304,209,228,6,180
305,product-305,100,174,180,129
306,product-306,24,104,196,179
307,product-307,166,236,184,99
308,product-308,177,190,154,176
309,product-309,8,69,125,222
310,product-310,127,143,209,177
311,product-311,197,261,106,162
312,product-312,26,83,103,87
313,product-313,220,305,112,67
314,product-314,108,167,195,36
315,product-315,83,172,220,165
316,product-316,104,181,113,131
317,product-317,212,228,176,169
318,product-318,43,95,217,98
319,product-319,148,176,111,96
320,product-320,107,203,155,187
321,product-321,116,186,137,183
322,product-322,20,61,120,148
323,product-323,115,119,204,221
324,product-324,109,126,205,93
325,product-325,78,150,52,185
326,product-326,66,109,179,225
327,product-327,225,307,134,10
328,product-328,97,117,154,170
329,product-329,55,99,270,93
330,product-330,216,224,61,242
331,product-331,61,74,24,112
332,product-332,62,69,233,224
333,product-333,172,236,59,158
334,product-334,106,178,192,248
335,product-335,130,150,141,144
336,product-336,176,213,86,171
337,product-337,40,105,69,158
338,product-338,122,162,44,10
339,product-339,43,133,159,126
340,product-340,191,222,141,91
341,product-341,18,38,91,139
342,product-342,27,70,188,100
343,product-343,170,213,169,29
344,product-344,21,101,115,86
345,product-345,165,236,70,188
346,product-346,90,111,2,102
347,product-347,71,148,141,173
348,product-348,133,156,148,94
349,product-349,146,202,75,147
350,product-350,115,162,106,113
351,product-351,159,217,169,210
352,product-352,131,152,195,126
353,product-353,168,255,108,113
354,product-354,103,135,174,148
355,product-355,23,115,161,111
356,product-356,207,214,213,83
357,product-357,58,92,114,108
358,product-358,71,142,224,74
359,product-359,31,58,130,145
360,product-360,54,68,182,79
361,product-361,109,159,7,177
362,product-362,82,110,38,141
363,product-363,131,194,58,179
364,product-364,217,245,149,206
365,product-365,194,195,214,41
366,product-366,142,161,154,51
367,product-367,79,156,209,119
368,product-368,244,264,176,125
369,product-369,83,161,111,70
370,product-370,166,171,129,214
371,product-371,167,169,111,117
372,product-372,177,257,130,37
373,product-373,178,256,173,74
374,product-374,159,226,124,155
375,product-375,157,221,150,40
376,product-376,158,180,54,88
377,product-377,182,246,195,129
378,product-378,219,253,66,77
379,product-379,157,184,199,112
380,product-380,100,191,59,170
381,product-381,151,205,276,113
382,product-382,146,152,197,55
383,product-383,77,91,97,62
384,product-384,153,189,59,187
385,product-385,162,172,76,118
386,product-386,117,147,165,223
387,product-387,149,201,108,78
388,product-388,53,142,89,169
389,product-389,101,189,52,251
390,product-390,169,196,113,183
391,product-391,248,302,210,244
392,product-392,32,48,158,116
393,product-393,159,182,216,168
394,product-394,122,167,219,36
395,product-395,117,181,59,98
396,product-396,213,231,107,105
397,product-397,64,121,163,134
398,product-398,79,121,59,179
399,product-399,137,140,208,100
400,product-400,30,103,126,82
401,product-401,139,194,62,54
402,product-402,127,135,203,68
403,product-403,132,221,121,138
404,product-404,56,133,199,73
405,product-405,97,113,138,63
406,product-406,113,145,139,108
407,product-407,209,267,123,207
408,product-408,225,282,83,216
409,product-409,86,136,110,10
410,product-410,93,106,217,96
411,product-411,134,192,85,23
412,product-412,153,245,145,136
413,product-413,106,162,20,9
414,product-414,93,94,106,57
415,product-415,54,126,127,101
416,product-416,62,63,122,21
417,product-417,45,72,25,220
418,product-418,235,310,73,154
419,product-419,220,307,57,105
420,product-420,176,200,24,33
421,product-421,169,192,177,201
422,product-422,149,222,119,55
423,product-423,69,143,88,110
424,product-424,79,160,158,212
425,product-425,72,168,142,174
426,product-426,153,224,149,226
427,product-427,93,119,99,52
428,product-428,121,148,164,90
429,product-429,176,200,62,59
430,product-430,86,121,114,107
431,product-431,30,58,119,129
432,product-432,206,268,69,115
433,product-433,143,210,172,108
434,product-434,57,95,43,171
435,product-435,100,190,214,214
436,product-436,167,176,57,37
437,product-437,155,158,167,203
438,product-438,159,192,188,189
439,product-439,90,139,225,124
440,product-440,85,103,144,55
441,product-441,112,178,209,68
442,product-442,264,359,141,175
443,product-443,134,190,139,64
444,product-444,230,304,29,82
445,product-445,112,123,158,131
446,product-446,54,68,184,48
447,product-447,59,116,147,224
448,product-448,53,81,38,102
449,product-449,141,215,47,52
450,product-450,144,228,175,25
451,product-451,111,209,45,188
452,product-452,270,287,135,120
453,product-453,191,244,178,28
454,product-454,98,136,79,53
455,product-455,206,284,19,112
456,product-456,35,85,162,104
457,product-457,192,283,31,111
458,product-458,132,225,188,147
459,product-459,230,244,158,196
460,product-460,167,231,208,115
461,product-461,18,55,114,167
462,product-462,42,84,50,115
463,product-463,127,151,98,238
464,product-464,111,151,205,201
465,product-465,20,59,52,144
466,product-466,69,99,167,110
467,product-467,81,116,104,119
468,product-468,18,89,45,104
469,product-469,41,73,143,115
470,product-470,191,254,191,47
471,product-471,228,319,60,36
472,product-472,50,64,207,209
473,product-473,102,170,31,191
474,product-474,23,102,32,202
475,product-475,157,226,176,84
476,product-476,122,202,147,105
477,product-477,230,234,61,142
478,product-478,22,78,69,134
479,product-479,21,77,141,100
480,product-480,51,79,190,99
481,product-481,141,222,99,134
482,product-482,20,103,117,59
483,product-483,235,237,219,72
484,product-484,72,139,244,111
485,product-485,19,33,98,27
486,product-486,52,88,32,282
487,product-487,219,307,215,39
488,product-488,23,87,73,40
489,product-489,205,226,77,96
490,product-490,133,162,57,12
491,product-491,254,323,118,189
492,product-492,149,200,160,58
493,product-493,244,306,247,117
494,product-494,167,213,113,152
495,product-495,51,93,60,153
496,product-496,78,131,14,124
497,product-497,77,112,77,159
498,product-498,29,105,235,98
499,product-499,122,201,88,257
500,product-500,119,132,94,69
