id,label,ts_in,ts_out,dim_0,dim_1
213,customer-213,139,188,41,161
214,customer-214,203,273,89,108
215,customer-215,181,261,98,107
216,customer-216,204,262,190,7
217,customer-217,72,142,61,144
218,customer-218,92,136,0,234
219,customer-219,70,140,114,90
220,customer-220,30,105,46,152
221,customer-221,217,303,0,211
222,customer-222,280,350,0,212
223,customer-223,163,222,0,219
224,customer-224,126,142,28,169
225,customer-225,131,218,73,128
226,customer-226,120,145,23,173
227,customer-227,91,119,1,199
228,customer-228,190,195,73,123
229,customer-229,231,300,109,91
230,customer-230,150,161,194,4
231,customer-231,214,270,117,80
232,customer-232,197,247,150,49
233,customer-233,199,212,108,91
234,customer-234,218,255,0,205
235,customer-235,58,106,148,47
236,customer-236,96,115,179,21
237,customer-237,40,60,178,24
238,customer-238,161,214,33,172
239,customer-239,48,58,22,173
240,customer-240,196,207,72,133
241,customer-241,95,140,173,27
242,customer-242,170,247,110,95
243,customer-243,7,81,167,28
244,customer-244,241,319,124,80
245,customer-245,210,221,97,99
246,customer-246,139,212,117,82
247,customer-247,64,106,132,67
248,customer-248,148,168,177,26
249,customer-249,198,231,24,173
250,customer-250,183,217,96,101
251,customer-251,104,182,28,176
252,customer-252,175,231,112,83
253,customer-253,198,285,5,194
254,customer-254,148,222,88,109
255,customer-255,88,178,22,178
256,customer-256,131,218,58,145
257,customer-257,102,146,70,133
258,customer-258,238,240,13,184
259,customer-259,191,222,115,81
260,customer-260,24,101,131,67
261,customer-261,117,157,133,68
262,customer-262,189,243,45,151
263,customer-263,98,113,144,59
264,customer-264,195,263,0,202
265,customer-265,39,48,189,15
266,customer-266,141,155,200,0
267,customer-267,138,184,222,0
268,customer-268,96,184,78,127
269,customer-269,172,173,69,133
270,customer-270,192,192,21,177
271,customer-271,106,115,155,47
272,customer-272,182,268,0,230
273,customer-273,201,277,54,149
274,customer-274,113,126,112,85
275,customer-275,75,91,166,35
276,customer-276,175,191,87,108
277,customer-277,216,287,111,87
278,customer-278,156,197,11,184
279,customer-279,124,142,68,129
280,customer-280,211,248,0,228
281,customer-281,219,273,126,79
282,customer-282,155,191,51,151
283,customer-283,68,72,161,34
284,customer-284,206,239,158,40
285,customer-285,158,233,0,210
286,customer-286,35,122,216,0
287,customer-287,71,104,80,121
288,customer-288,59,140,0,203
289,customer-289,107,142,38,165
290,customer-290,162,199,153,51
291,customer-291,98,184,119,85
292,customer-292,164,248,0,227
293,customer-293,158,223,58,145
294,customer-294,58,74,126,72
295,customer-295,203,217,3,200
296,customer-296,137,234,184,20
297,customer-297,166,202,134,68
298,customer-298,188,194,38,163
299,customer-299,165,243,180,21
300,customer-300,41,119,72,133
301,customer-301,275,361,202,1
302,customer-302,41,128,95,103
303,customer-303,9,100,169,30
304,customer-304,188,221,176,29
305,customer-305,104,112,153,44
306,customer-306,159,243,162,36
307,customer-307,86,113,232,0
308,customer-308,140,212,0,230
309,customer-309,107,140,70,133
310,customer-310,50,97,111,93
311,customer-311,166,256,143,58
312,customer-312,177,236,93,110
313,customer-313,142,142,9,187
314,customer-314,15,35,33,170
315,customer-315,181,185,70,130
316,customer-316,35,126,79,124
317,customer-317,192,234,0,229
318,customer-318,65,141,99,96
319,customer-319,201,223,135,67
320,customer-320,200,230,12,191
321,customer-321,226,313,29,172
322,customer-322,110,112,192,7
323,customer-323,21,88,0,245
324,customer-324,30,56,227,0
325,customer-325,107,175,117,85
326,customer-326,160,208,86,118
327,customer-327,71,165,98,106
328,customer-328,193,197,157,43
329,customer-329,192,218,156,44
330,customer-330,109,159,38,160
331,customer-331,149,194,0,227
332,customer-332,154,155,45,152
333,customer-333,134,155,162,37
334,customer-334,260,283,135,63
335,customer-335,81,170,49,146
336,customer-336,55,91,143,60
337,customer-337,151,178,65,136
338,customer-338,253,253,167,30
339,customer-339,278,368,113,83
340,customer-340,112,142,150,54
341,customer-341,222,282,94,107
342,customer-342,13,77,24,173
343,customer-343,151,230,175,23
344,customer-344,82,92,112,92
345,customer-345,68,93,83,117
346,customer-346,155,168,182,15
347,customer-347,117,184,163,37
348,customer-348,138,139,151,51
349,customer-349,187,202,45,160
350,customer-350,78,156,7,190
351,customer-351,41,72,26,174
352,customer-352,98,158,61,139
353,customer-353,141,172,2,199
354,customer-354,62,157,40,161
355,customer-355,79,141,27,177
356,customer-356,78,126,32,166
357,customer-357,143,166,214,0
358,customer-358,117,196,199,5
359,customer-359,42,95,143,55
360,customer-360,199,237,263,0
361,customer-361,125,213,8,197
362,customer-362,57,86,48,157
363,customer-363,186,188,185,15
364,customer-364,31,110,186,10
365,customer-365,24,79,60,144
366,customer-366,168,174,106,93
367,customer-367,182,191,230,0
368,customer-368,38,48,25,178
369,customer-369,258,285,131,64
370,customer-370,44,109,175,25
371,customer-371,63,68,0,205
372,customer-372,118,210,79,123
373,customer-373,198,209,146,49
374,customer-374,41,42,101,98
375,customer-375,163,241,150,50
376,customer-376,117,184,87,116
377,customer-377,230,274,91,108
378,customer-378,208,246,34,164
379,customer-379,237,329,0,227
380,customer-380,100,187,116,84
381,customer-381,84,94,1,201
382,customer-382,176,219,166,29
383,customer-383,205,298,21,181
384,customer-384,25,63,45,150
385,customer-385,124,150,10,185
386,customer-386,137,185,52,148
387,customer-387,74,125,36,162
388,customer-388,156,209,0,215
389,customer-389,107,158,229,0
390,customer-390,120,206,148,57
391,customer-391,30,90,49,150
392,customer-392,70,122,142,61
393,customer-393,181,264,179,16
394,customer-394,58,72,69,130
395,customer-395,43,78,111,93
396,customer-396,80,98,172,26
397,customer-397,32,125,98,105
398,customer-398,48,91,100,96
399,customer-399,219,249,15,183
400,customer-400,10,64,167,32
401,customer-401,46,54,51,144
402,customer-402,117,156,123,80
403,customer-403,124,188,29,169
404,customer-404,36,36,115,80
405,customer-405,163,199,158,40
406,customer-406,154,178,98,104
407,customer-407,143,170,222,0
408,customer-408,169,258,121,82
409,customer-409,58,88,177,27
410,customer-410,88,135,176,25
411,customer-411,123,183,110,87
412,customer-412,120,180,186,12
413,customer-413,164,246,85,120
414,customer-414,198,220,118,77
415,customer-415,136,187,3,198
416,customer-416,180,240,181,14
417,customer-417,87,169,175,22
418,customer-418,198,284,20,184
419,customer-419,202,269,131,64
420,customer-420,34,58,103,92
421,customer-421,187,192,154,45
422,customer-422,224,310,33,164
423,customer-423,119,164,15,188
424,customer-424,198,261,273,0
425,customer-425,226,280,15,181
426,customer-426,118,152,156,46
427,customer-427,38,119,128,72
428,customer-428,78,147,57,142
429,customer-429,198,222,145,51
430,customer-430,145,169,16,184
431,customer-431,82,166,130,69
432,customer-432,18,29,51,146
433,customer-433,143,148,171,33
434,customer-434,133,210,26,176
435,customer-435,154,222,43,155
436,customer-436,152,190,52,148
437,customer-437,57,121,49,150
438,customer-438,158,228,97,105
439,customer-439,141,191,176,28
440,customer-440,118,132,215,0
441,customer-441,154,249,174,27
442,customer-442,21,77,147,51
443,customer-443,25,85,18,178
444,customer-444,258,269,102,101
445,customer-445,44,130,194,10
446,customer-446,117,159,133,71
447,customer-447,90,182,148,48
448,customer-448,15,44,128,76
449,customer-449,25,58,245,0
450,customer-450,72,162,97,107
451,customer-451,95,187,109,96
452,customer-452,227,268,102,95
453,customer-453,27,88,180,24
454,customer-454,197,247,222,0
455,customer-455,158,209,43,155
456,customer-456,47,116,0,216
457,customer-457,107,131,0,204
458,customer-458,224,235,99,96
459,customer-459,52,109,109,89
460,customer-460,217,291,6,190
461,customer-461,187,249,208,0
462,customer-462,57,62,19,180
463,customer-463,46,55,167,32
464,customer-464,199,223,152,50
465,customer-465,162,218,56,145
466,customer-466,95,144,170,31
467,customer-467,168,205,50,151
468,customer-468,215,230,36,166
469,customer-469,116,142,114,85
470,customer-470,234,280,62,142
471,customer-471,175,261,12,187
472,customer-472,62,126,144,52
473,customer-473,139,202,6,197
474,customer-474,168,213,196,7
475,customer-475,102,150,0,216
476,customer-476,158,248,209,0
477,customer-477,37,38,18,181
478,customer-478,139,191,83,119
479,customer-479,218,274,103,100
480,customer-480,159,224,229,0
481,customer-481,139,175,9,194
482,customer-482,112,135,147,52
483,customer-483,69,148,172,28
484,customer-484,20,46,141,54
485,customer-485,49,132,78,127
486,customer-486,19,50,199,0
487,customer-487,44,132,14,183
488,customer-488,140,230,0,221
489,customer-489,100,103,59,142
490,customer-490,106,118,89,108
491,customer-491,217,233,149,53
492,customer-492,111,197,141,64
493,customer-493,188,198,207,0
494,customer-494,183,277,139,60
495,customer-495,56,115,66,139
496,customer-496,92,145,108,91
497,customer-497,48,121,217,0
498,customer-498,175,190,73,131
499,customer-499,62,133,95,103
500,customer-500,227,280,147,50
