id,label,ts_in,ts_out,dim_0,dim_1
126,customer-126,177,178,155,126
127,customer-127,191,240,32,123
128,customer-128,68,123,165,32
129,customer-129,170,199,164,204
130,customer-130,104,143,35,137
131,customer-131,66,78,187,113
132,customer-132,106,160,181,128
133,customer-133,93,116,97,163
134,customer-134,166,190,105,215
135,customer-135,87,167,49,173
136,customer-136,169,255,128,176
137,customer-137,50,132,78,172
138,customer-138,97,170,150,196
139,customer-139,139,196,207,186
140,customer-140,219,300,44,229
141,customer-141,105,134,76,31
142,customer-142,33,50,179,156
143,customer-143,189,275,27,210
144,customer-144,121,203,73,123
145,customer-145,29,77,67,14
146,customer-146,110,133,117,206
147,customer-147,37,60,205,27
148,customer-148,20,115,116,40
149,customer-149,100,106,140,185
150,customer-150,189,229,122,194
151,customer-151,55,85,164,72
152,customer-152,189,246,41,211
153,customer-153,151,225,26,15
154,customer-154,29,64,62,223
155,customer-155,194,236,122,168
156,customer-156,146,206,130,54
157,customer-157,119,157,160,90
158,customer-158,285,343,5,138
159,customer-159,197,269,126,141
160,customer-160,237,256,209,91
161,customer-161,99,176,207,127
162,customer-162,173,228,95,192
163,customer-163,70,143,107,55
164,customer-164,99,175,225,97
165,customer-165,190,211,101,167
166,customer-166,185,225,153,43
167,customer-167,148,167,78,176
168,customer-168,33,103,92,206
169,customer-169,219,287,157,159
170,customer-170,267,281,56,199
171,customer-171,70,114,154,54
172,customer-172,73,115,70,34
173,customer-173,223,228,78,132
174,customer-174,64,150,248,72
175,customer-175,233,291,144,52
176,customer-176,200,209,180,132
177,customer-177,178,216,182,148
178,customer-178,50,69,147,201
179,customer-179,84,123,29,41
180,customer-180,162,235,121,161
181,customer-181,206,299,130,29
182,customer-182,172,236,154,197
183,customer-183,57,140,70,139
184,customer-184,74,158,178,134
185,customer-185,218,254,196,17
186,customer-186,145,189,112,131
187,customer-187,101,190,36,151
188,customer-188,206,230,87,143
189,customer-189,176,201,101,32
190,customer-190,139,227,161,163
191,customer-191,55,58,194,70
192,customer-192,186,266,41,67
193,customer-193,161,232,124,65
194,customer-194,78,97,196,135
195,customer-195,82,92,98,72
196,customer-196,72,158,221,125
197,customer-197,13,92,43,210
198,customer-198,36,75,45,108
199,customer-199,152,251,42,80
200,customer-200,151,202,160,153
201,customer-201,235,297,81,82
202,customer-202,162,162,71,20
203,customer-203,146,189,243,89
204,customer-204,95,161,76,112
205,customer-205,95,141,27,39
206,customer-206,210,307,180,202
207,customer-207,146,147,164,168
208,customer-208,186,236,124,138
209,customer-209,152,201,164,218
210,customer-210,201,248,49,27
211,customer-211,79,99,66,101
212,customer-212,103,109,126,64
213,customer-213,111,189,96,32
214,customer-214,189,267,126,126
215,customer-215,166,256,59,121
216,customer-216,60,76,113,142
217,customer-217,219,309,73,52
218,customer-218,156,214,207,106
219,customer-219,120,202,195,18
220,customer-220,135,156,20,130
221,customer-221,69,109,242,86
222,customer-222,173,263,100,172
223,customer-223,138,168,121,54
224,customer-224,219,277,158,69
225,customer-225,199,216,77,98
226,customer-226,149,210,166,168
227,customer-227,158,166,166,196
228,customer-228,267,308,180,78
229,customer-229,60,87,40,136
230,customer-230,58,91,179,174
231,customer-231,147,230,40,155
232,customer-232,223,263,132,96
233,customer-233,119,209,150,72
234,customer-234,46,105,68,251
235,customer-235,35,111,58,120
236,customer-236,181,246,193,77
237,customer-237,189,224,198,73
238,customer-238,124,156,101,143
239,customer-239,34,97,250,59
240,customer-240,77,125,139,124
241,customer-241,137,197,45,170
242,customer-242,93,106,100,170
243,customer-243,20,80,31,80
244,customer-244,66,127,269,128
245,customer-245,243,328,166,96
246,customer-246,196,244,93,7
247,customer-247,179,266,268,133
248,customer-248,35,114,138,62
249,customer-249,169,250,217,51
250,customer-250,185,272,160,52
251,customer-251,252,276,31,170
252,customer-252,78,173,119,135
253,customer-253,87,88,214,93
254,customer-254,164,173,268,124
255,customer-255,104,138,205,135
256,customer-256,63,158,96,27
257,customer-257,50,99,23,171
258,customer-258,53,64,157,19
259,customer-259,152,162,174,126
260,customer-260,48,51,94,105
261,customer-261,50,136,72,100
262,customer-262,104,168,139,87
263,customer-263,32,35,140,52
264,customer-264,150,186,173,178
265,customer-265,87,106,146,137
266,customer-266,192,263,44,159
267,customer-267,198,260,21,153
268,customer-268,118,160,124,135
269,customer-269,113,185,96,192
270,customer-270,46,75,72,53
271,customer-271,88,88,172,42
272,customer-272,113,138,101,62
273,customer-273,53,58,162,154
274,customer-274,7,56,42,182
275,customer-275,69,145,87,205
276,customer-276,121,173,91,37
277,customer-277,37,61,144,93
278,customer-278,142,162,149,208
279,customer-279,157,230,81,147
280,customer-280,157,173,157,42
281,customer-281,190,221,182,146
282,customer-282,71,122,10,24
283,customer-283,169,251,89,34
284,customer-284,170,194,203,93
285,customer-285,201,250,182,58
286,customer-286,88,97,129,75
287,customer-287,130,175,151,109
288,customer-288,73,96,155,146
289,customer-289,55,115,66,72
290,customer-290,49,73,21,208
291,customer-291,65,114,215,157
292,customer-292,194,270,211,164
293,customer-293,240,310,136,101
294,customer-294,235,310,69,96
295,customer-295,103,137,198,43
296,customer-296,163,179,67,65
297,customer-297,135,204,252,202
298,customer-298,175,244,224,94
299,customer-299,197,241,196,18
300,customer-300,167,249,136,229
301,customer-301,175,219,207,31
302,customer-302,99,190,15,203
303,customer-303,175,251,78,185
304,customer-304,194,250,161,92
305,customer-305,196,236,147,139
306,customer-306,19,85,157,81
307,customer-307,200,259,58,88
308,customer-308,15,28,95,156
309,customer-309,94,106,175,141
310,customer-310,54,60,174,4
311,customer-311,135,149,224,99
312,customer-312,200,202,158,48
313,customer-313,145,226,118,7
314,customer-314,220,281,178,113
315,customer-315,64,143,49,212
316,customer-316,184,265,182,148
317,customer-317,138,217,57,71
318,customer-318,231,239,145,158
319,customer-319,67,74,28,162
320,customer-320,13,58,234,117
321,customer-321,70,73,79,29
322,customer-322,140,147,56,180
323,customer-323,215,275,198,168
324,customer-324,28,125,160,118
325,customer-325,206,283,130,92
326,customer-326,45,90,112,214
327,customer-327,106,172,70,158
328,customer-328,125,164,102,197
329,customer-329,57,72,117,246
330,customer-330,114,136,106,211
331,customer-331,179,246,84,173
332,customer-332,66,155,138,172
333,customer-333,209,225,130,184
334,customer-334,176,235,56,96
335,customer-335,115,118,82,100
336,customer-336,37,41,66,169
337,customer-337,94,165,140,126
338,customer-338,65,92,238,179
339,customer-339,178,251,152,121
340,customer-340,168,190,200,3
341,customer-341,207,275,79,201
342,customer-342,141,218,107,95
343,customer-343,128,199,149,150
344,customer-344,173,195,51,142
345,customer-345,164,170,98,13
346,customer-346,68,143,42,167
347,customer-347,31,84,154,81
348,customer-348,162,174,220,110
349,customer-349,55,85,216,71
350,customer-350,173,204,102,151
351,customer-351,62,134,123,14
352,customer-352,63,81,181,142
353,customer-353,232,264,136,123
354,customer-354,94,168,93,138
355,customer-355,41,47,110,225
356,customer-356,18,65,159,132
357,customer-357,183,225,123,53
358,customer-358,119,127,118,186
359,customer-359,123,181,63,146
360,customer-360,18,99,90,98
361,customer-361,50,104,56,86
362,customer-362,41,99,131,186
363,customer-363,184,220,48,99
364,customer-364,189,269,112,201
365,customer-365,140,221,130,61
366,customer-366,109,183,183,40
367,customer-367,114,115,85,156
368,customer-368,144,237,31,98
369,customer-369,78,93,86,79
370,customer-370,40,99,103,26
371,customer-371,134,188,92,182
372,customer-372,60,107,23,158
373,customer-373,121,163,132,48
374,customer-374,76,151,215,136
375,customer-375,203,288,90,168
376,customer-376,152,231,132,186
377,customer-377,53,80,157,69
378,customer-378,127,178,80,104
379,customer-379,142,203,174,49
380,customer-380,72,169,143,24
381,customer-381,106,131,121,22
382,customer-382,125,143,141,100
383,customer-383,192,268,147,119
384,customer-384,119,187,172,71
385,customer-385,65,153,103,110
386,customer-386,112,193,58,123
387,customer-387,122,186,107,234
388,customer-388,130,149,77,14
389,customer-389,108,119,183,103
390,customer-390,178,210,10,37
391,customer-391,121,205,96,144
392,customer-392,100,193,73,137
393,customer-393,106,155,276,154
394,customer-394,177,253,181,43
395,customer-395,89,163,199,159
396,customer-396,61,139,70,94
397,customer-397,118,147,130,106
398,customer-398,204,260,226,212
399,customer-399,32,40,54,233
400,customer-400,157,207,37,174
401,customer-401,24,52,165,65
402,customer-402,179,266,69,69
403,customer-403,175,227,8,133
404,customer-404,131,228,141,105
405,customer-405,241,333,67,191
406,customer-406,133,149,110,195
407,customer-407,149,223,45,85
408,customer-408,259,269,54,175
409,customer-409,208,298,109,92
410,customer-410,41,53,96,104
411,customer-411,170,172,223,188
412,customer-412,58,131,219,153
413,customer-413,178,182,19,198
414,customer-414,21,77,82,93
415,customer-415,41,120,29,89
416,customer-416,155,191,203,139
417,customer-417,191,224,145,213
418,customer-418,158,243,119,110
419,customer-419,91,133,152,164
420,customer-420,75,136,159,8
421,customer-421,38,114,103,243
422,customer-422,181,212,100,49
423,customer-423,27,27,92,132
424,customer-424,164,218,93,116
425,customer-425,163,230,181,69
426,customer-426,187,197,132,203
427,customer-427,214,305,101,175
428,customer-428,103,189,167,168
429,customer-429,109,118,94,145
430,customer-430,37,88,148,54
431,customer-431,40,128,159,203
432,customer-432,130,159,136,39
433,customer-433,47,85,101,231
434,customer-434,217,220,103,137
435,customer-435,111,155,64,183
436,customer-436,213,266,140,117
437,customer-437,195,221,81,83
438,customer-438,6,82,194,22
439,customer-439,16,69,98,145
440,customer-440,178,214,119,89
441,customer-441,157,196,207,210
442,customer-442,169,193,216,240
443,customer-443,193,231,40,85
444,customer-444,82,82,85,193
445,customer-445,121,189,39,7
446,customer-446,46,57,148,78
447,customer-447,178,228,187,31
448,customer-448,130,164,191,61
449,customer-449,59,113,71,50
450,customer-450,162,215,38,142
451,customer-451,99,144,82,88
452,customer-452,82,96,146,217
453,customer-453,83,167,129,69
454,customer-454,240,254,169,57
455,customer-455,226,259,107,206
456,customer-456,215,250,110,105
457,customer-457,84,146,97,149
458,customer-458,143,216,237,39
459,customer-459,198,248,147,238
460,customer-460,214,235,141,199
461,customer-461,73,95,113,232
462,customer-462,189,240,126,190
463,customer-463,78,155,141,202
464,customer-464,127,139,200,186
465,customer-465,73,83,9,156
466,customer-466,54,132,148,91
467,customer-467,80,106,71,59
468,customer-468,129,149,87,79
469,customer-469,165,200,186,171
470,customer-470,58,141,229,62
471,customer-471,71,116,62,92
472,customer-472,180,269,192,193
473,customer-473,152,210,65,47
474,customer-474,122,173,162,222
475,customer-475,41,49,34,119
476,customer-476,12,45,203,170
477,customer-477,75,151,211,173
478,customer-478,167,179,34,89
479,customer-479,203,272,104,160
480,customer-480,149,210,95,161
481,customer-481,68,94,155,68
482,customer-482,64,121,162,74
483,customer-483,127,184,14,24
484,customer-484,116,199,126,237
485,customer-485,145,159,144,155
486,customer-486,203,255,178,129
487,customer-487,33,50,48,175
488,customer-488,143,147,12,141
489,customer-489,35,39,58,12
490,customer-490,175,240,183,81
491,customer-491,149,212,80,137
492,customer-492,38,38,186,80
493,customer-493,55,105,89,153
494,customer-494,115,198,165,6
495,customer-495,186,276,20,198
496,customer-496,129,177,161,154
497,customer-497,194,288,175,45
498,customer-498,37,59,208,183
499,customer-499,144,241,177,111
500,customer-500,139,237,172,39
501,customer-501,171,236,166,181
502,customer-502,115,196,203,180
503,customer-503,76,157,195,210
504,customer-504,61,147,122,103
505,customer-505,80,167,165,26
506,customer-506,132,168,55,157
507,customer-507,155,169,98,164
508,customer-508,76,109,170,129
509,customer-509,110,127,118,72
510,customer-510,49,96,67,150
511,customer-511,25,38,86,87
512,customer-512,214,219,11,103
513,customer-513,204,208,112,80
514,customer-514,151,244,178,61
515,customer-515,96,105,25,126
516,customer-516,168,214,100,215
517,customer-517,194,260,207,201
518,customer-518,199,276,43,141
519,customer-519,65,141,189,53
520,customer-520,164,168,130,217
521,customer-521,160,194,95,183
522,customer-522,66,107,176,40
523,customer-523,215,258,51,104
524,customer-524,152,197,159,98
525,customer-525,24,32,116,12
526,customer-526,165,195,180,107
527,customer-527,38,45,195,90
528,customer-528,96,118,47,58
529,customer-529,222,313,113,196
530,customer-530,97,100,120,192
531,customer-531,134,136,149,139
532,customer-532,197,227,198,104
533,customer-533,109,163,31,168
534,customer-534,69,121,89,197
535,customer-535,90,112,34,128
536,customer-536,182,257,43,177
537,customer-537,15,114,164,87
538,customer-538,153,167,204,126
539,customer-539,132,167,235,106
540,customer-540,52,55,185,108
541,customer-541,78,167,80,215
542,customer-542,65,152,29,147
543,customer-543,23,45,218,149
544,customer-544,150,237,53,132
545,customer-545,164,189,41,156
546,customer-546,162,235,51,116
547,customer-547,203,211,23,32
548,customer-548,82,104,123,145
549,customer-549,115,125,55,121
550,customer-550,99,106,113,172
551,customer-551,236,249,161,172
552,customer-552,54,136,179,82
553,customer-553,76,144,80,100
554,customer-554,139,163,207,66
555,customer-555,188,188,90,109
556,customer-556,168,251,28,67
557,customer-557,53,55,47,129
558,customer-558,29,47,210,72
559,customer-559,18,19,41,205
560,customer-560,78,147,151,182
561,customer-561,58,75,105,91
562,customer-562,222,307,116,253
563,customer-563,138,151,25,9
564,customer-564,189,254,108,136
565,customer-565,140,212,150,188
566,customer-566,115,132,69,176
567,customer-567,150,154,150,117
568,customer-568,126,141,241,224
569,customer-569,152,243,188,152
570,customer-570,71,77,48,235
571,customer-571,208,211,172,61
572,customer-572,148,231,200,120
573,customer-573,189,190,160,52
574,customer-574,111,155,87,63
575,customer-575,153,203,141,54
576,customer-576,120,124,63,173
577,customer-577,147,204,62,123
578,customer-578,189,234,2,216
579,customer-579,159,225,206,39
580,customer-580,137,203,69,181
581,customer-581,77,159,69,42
582,customer-582,116,202,116,155
583,customer-583,128,143,113,100
584,customer-584,148,157,168,204
585,customer-585,225,255,51,93
586,customer-586,157,195,187,65
587,customer-587,120,201,198,63
588,customer-588,15,17,147,66
589,customer-589,66,97,105,88
590,customer-590,85,124,164,84
591,customer-591,142,185,87,178
592,customer-592,120,125,23,111
593,customer-593,198,211,57,51
594,customer-594,112,159,104,109
595,customer-595,133,176,137,145
596,customer-596,141,187,113,159
597,customer-597,157,222,157,122
598,customer-598,56,83,155,59
599,customer-599,117,158,166,133
600,customer-600,126,127,20,127
601,customer-601,70,88,64,111
602,customer-602,214,249,199,181
603,customer-603,190,231,201,68
604,customer-604,76,127,128,77
605,customer-605,140,201,22,81
606,customer-606,161,200,149,103
607,customer-607,155,156,14,191
608,customer-608,190,197,156,139
609,customer-609,103,152,186,194
610,customer-610,177,238,186,191
611,customer-611,127,203,142,154
612,customer-612,202,229,131,90
613,customer-613,104,110,169,115
614,customer-614,63,140,51,196
615,customer-615,172,260,180,192
616,customer-616,166,171,181,84
617,customer-617,134,162,107,85
618,customer-618,37,69,89,192
619,customer-619,48,85,35,210
620,customer-620,213,293,85,210
621,customer-621,190,199,171,40
622,customer-622,68,91,153,93
623,customer-623,216,265,86,31
624,customer-624,87,112,117,181
625,customer-625,16,56,208,78
626,customer-626,43,83,41,120
627,customer-627,180,253,100,110
628,customer-628,104,189,172,61
629,customer-629,211,241,101,72
630,customer-630,167,207,180,130
631,customer-631,15,53,95,154
632,customer-632,182,265,192,210
633,customer-633,41,97,52,52
634,customer-634,135,191,160,166
635,customer-635,194,290,98,187
636,customer-636,197,220,39,129
637,customer-637,203,273,178,33
638,customer-638,216,226,137,90
639,customer-639,21,63,189,32
640,customer-640,93,182,182,196
641,customer-641,20,109,161,142
642,customer-642,88,108,176,220
643,customer-643,34,88,173,33
644,customer-644,205,218,114,1
645,customer-645,72,122,183,63
646,customer-646,73,153,131,215
647,customer-647,26,116,186,104
648,customer-648,123,127,162,41
649,customer-649,147,236,254,227
650,customer-650,222,238,158,194
651,customer-651,54,64,179,166
652,customer-652,198,290,61,76
653,customer-653,41,121,76,134
654,customer-654,240,312,122,194
655,customer-655,51,64,77,183
656,customer-656,247,299,161,240
657,customer-657,68,95,205,54
658,customer-658,206,277,180,39
659,customer-659,199,260,30,180
660,customer-660,169,171,67,86
661,customer-661,238,249,180,108
662,customer-662,184,184,268,57
663,customer-663,43,131,104,99
664,customer-664,142,235,198,71
665,customer-665,31,50,188,208
666,customer-666,115,172,215,95
667,customer-667,105,140,106,2
668,customer-668,176,251,168,30
669,customer-669,178,221,43,231
670,customer-670,162,211,153,159
671,customer-671,156,165,116,155
672,customer-672,139,194,182,62
673,customer-673,176,198,81,184
674,customer-674,172,238,153,198
675,customer-675,149,186,137,101
676,customer-676,227,289,228,90
677,customer-677,237,265,108,193
678,customer-678,136,143,144,127
679,customer-679,112,172,40,129
680,customer-680,56,79,133,145
681,customer-681,206,249,182,173
682,customer-682,183,270,28,104
683,customer-683,138,157,193,86
684,customer-684,105,119,79,235
685,customer-685,185,188,191,91
686,customer-686,226,254,103,183
687,customer-687,160,213,78,74
688,customer-688,92,123,266,52
689,customer-689,160,174,228,28
690,customer-690,77,130,207,174
691,customer-691,224,290,75,23
692,customer-692,84,93,156,102
693,customer-693,96,185,126,182
694,customer-694,94,101,50,179
695,customer-695,112,182,115,195
696,customer-696,81,81,89,161
697,customer-697,110,158,214,35
698,customer-698,264,298,155,225
699,customer-699,48,133,202,221
700,customer-700,198,255,169,202
701,customer-701,149,234,234,37
702,customer-702,57,143,108,44
703,customer-703,217,224,94,125
704,customer-704,220,268,174,88
705,customer-705,211,268,188,195
706,customer-706,127,127,126,148
707,customer-707,88,140,173,129
708,customer-708,104,133,107,150
709,customer-709,157,216,113,83
710,customer-710,25,76,167,175
711,customer-711,36,128,96,55
712,customer-712,145,167,197,157
713,customer-713,73,160,102,188
714,customer-714,187,229,239,50
715,customer-715,232,323,170,229
716,customer-716,147,220,45,215
717,customer-717,200,235,130,115
718,customer-718,156,235,105,104
719,customer-719,122,171,65,68
720,customer-720,62,99,281,154
721,customer-721,134,153,128,111
722,customer-722,143,162,214,112
723,customer-723,108,114,147,103
724,customer-724,68,154,166,163
725,customer-725,141,159,7,223
726,customer-726,183,262,192,184
727,customer-727,213,223,129,192
728,customer-728,238,325,32,200
729,customer-729,104,141,178,167
730,customer-730,62,112,72,124
731,customer-731,166,209,84,19
732,customer-732,105,167,178,17
733,customer-733,170,179,176,68
734,customer-734,203,288,140,173
735,customer-735,83,162,170,105
736,customer-736,163,221,167,207
737,customer-737,89,101,106,193
738,customer-738,95,106,150,122
739,customer-739,45,105,118,146
740,customer-740,183,204,128,46
741,customer-741,105,159,137,75
742,customer-742,94,116,142,69
743,customer-743,177,183,195,168
744,customer-744,211,273,104,157
745,customer-745,147,183,55,17
746,customer-746,115,145,211,95
747,customer-747,169,218,164,86
748,customer-748,139,212,47,186
749,customer-749,56,124,17,51
750,customer-750,203,275,225,126
751,customer-751,149,215,92,127
752,customer-752,176,185,99,93
753,customer-753,190,254,230,174
754,customer-754,107,159,175,159
755,customer-755,51,108,63,167
756,customer-756,147,226,63,59
757,customer-757,123,204,156,211
758,customer-758,62,97,69,131
759,customer-759,68,95,16,56
760,customer-760,43,99,126,135
761,customer-761,34,37,118,209
762,customer-762,99,148,195,242
763,customer-763,160,192,126,190
764,customer-764,8,67,138,187
765,customer-765,19,104,166,78
766,customer-766,171,254,200,50
767,customer-767,207,245,232,182
768,customer-768,70,117,162,83
769,customer-769,133,174,60,120
770,customer-770,136,210,125,45
771,customer-771,75,108,12,122
772,customer-772,54,89,208,114
773,customer-773,184,221,101,205
774,customer-774,211,252,37,92
775,customer-775,186,264,186,159
776,customer-776,62,92,191,93
777,customer-777,82,145,98,208
778,customer-778,204,242,133,162
779,customer-779,215,279,221,83
780,customer-780,176,259,113,228
781,customer-781,26,62,133,146
782,customer-782,165,241,195,171
783,customer-783,89,119,19,190
784,customer-784,208,285,63,30
785,customer-785,186,277,162,86
786,customer-786,164,188,109,136
787,customer-787,150,248,112,157
788,customer-788,166,207,202,247
789,customer-789,129,140,102,46
790,customer-790,87,102,207,159
791,customer-791,108,199,75,73
792,customer-792,139,147,62,167
793,customer-793,153,237,60,143
794,customer-794,55,130,236,45
795,customer-795,151,215,22,234
796,customer-796,199,271,231,174
797,customer-797,219,237,218,215
798,customer-798,120,120,181,162
799,customer-799,63,129,143,55
800,customer-800,200,247,226,82
801,customer-801,165,237,135,214
802,customer-802,198,266,253,63
803,customer-803,83,143,179,136
804,customer-804,145,220,135,120
805,customer-805,196,208,232,118
806,customer-806,135,221,160,145
807,customer-807,22,79,174,191
808,customer-808,97,176,152,182
809,customer-809,200,263,158,121
810,customer-810,117,193,31,45
811,customer-811,207,248,203,126
812,customer-812,130,198,153,161
813,customer-813,91,128,142,212
814,customer-814,121,209,37,23
815,customer-815,65,80,40,126
816,customer-816,134,206,259,116
817,customer-817,18,49,202,39
818,customer-818,86,180,16,203
819,customer-819,130,132,116,48
820,customer-820,152,247,223,14
821,customer-821,99,99,125,173
822,customer-822,126,152,106,76
823,customer-823,187,221,233,163
824,customer-824,158,196,146,16
825,customer-825,139,190,208,113
826,customer-826,68,104,114,199
827,customer-827,82,94,85,217
828,customer-828,26,66,88,182
829,customer-829,13,20,169,156
830,customer-830,106,180,146,193
831,customer-831,135,201,146,155
832,customer-832,34,81,223,127
833,customer-833,161,228,50,203
834,customer-834,148,173,172,14
835,customer-835,83,160,105,180
836,customer-836,142,172,74,75
837,customer-837,17,74,107,86
838,customer-838,24,58,110,44
839,customer-839,77,119,185,128
840,customer-840,209,270,12,102
841,customer-841,136,211,53,180
842,customer-842,133,165,165,107
843,customer-843,163,236,154,156
844,customer-844,20,56,90,12
845,customer-845,48,75,170,17
846,customer-846,126,203,21,200
847,customer-847,179,184,69,107
848,customer-848,161,182,202,192
849,customer-849,123,146,31,240
850,customer-850,137,211,60,96
851,customer-851,125,151,126,152
852,customer-852,30,121,145,161
853,customer-853,115,188,21,174
854,customer-854,134,159,237,60
855,customer-855,85,156,91,39
856,customer-856,174,224,71,155
857,customer-857,167,170,94,174
858,customer-858,45,85,115,10
859,customer-859,110,172,72,70
860,customer-860,162,176,207,139
861,customer-861,122,139,83,132
862,customer-862,116,167,128,159
863,customer-863,90,97,124,153
864,customer-864,111,141,132,189
865,customer-865,163,210,93,201
866,customer-866,93,184,75,194
867,customer-867,25,86,126,52
868,customer-868,110,124,29,63
869,customer-869,156,159,122,105
870,customer-870,112,142,48,234
871,customer-871,198,275,59,205
872,customer-872,75,95,102,63
873,customer-873,143,174,53,94
874,customer-874,103,201,92,90
875,customer-875,197,256,206,111
876,customer-876,70,82,132,132
877,customer-877,202,242,165,114
878,customer-878,143,205,199,94
879,customer-879,221,264,215,35
880,customer-880,45,114,189,185
881,customer-881,117,175,188,195
882,customer-882,68,128,190,158
883,customer-883,85,171,43,203
884,customer-884,178,260,174,155
885,customer-885,152,215,213,198
886,customer-886,41,95,175,82
887,customer-887,97,158,103,156
888,customer-888,216,226,24,140
889,customer-889,129,207,54,26
890,customer-890,206,273,101,160
891,customer-891,114,133,117,160
892,customer-892,124,173,72,123
893,customer-893,157,246,194,91
894,customer-894,153,228,55,151
895,customer-895,198,247,108,88
896,customer-896,92,147,50,82
897,customer-897,151,238,132,153
898,customer-898,209,245,190,30
899,customer-899,109,191,107,71
900,customer-900,133,174,154,164
901,customer-901,22,88,245,173
902,customer-902,182,203,244,233
903,customer-903,78,145,207,48
904,customer-904,13,22,44,145
905,customer-905,121,160,173,144
906,customer-906,186,205,209,62
907,customer-907,80,162,136,174
908,customer-908,61,131,104,70
909,customer-909,194,262,187,140
910,customer-910,78,134,116,77
911,customer-911,71,147,55,61
912,customer-912,197,269,94,123
913,customer-913,181,261,39,33
914,customer-914,187,258,149,57
915,customer-915,53,105,88,141
916,customer-916,99,189,179,139
917,customer-917,27,29,184,60
918,customer-918,172,255,72,121
919,customer-919,37,122,80,197
920,customer-920,217,218,80,224
921,customer-921,54,122,147,109
922,customer-922,203,271,194,126
923,customer-923,159,168,229,95
924,customer-924,186,254,95,13
925,customer-925,96,120,182,220
926,customer-926,156,182,122,131
927,customer-927,222,252,72,45
928,customer-928,129,180,199,107
929,customer-929,241,303,153,88
930,customer-930,109,179,195,51
