id,label,ts_in,ts_out,dim_0,dim_1
347,product-347,210,285,140,148
348,product-348,122,141,88,210
349,product-349,147,172,101,129
350,product-350,80,162,182,40
351,product-351,90,122,159,119
352,product-352,225,299,83,152
353,product-353,50,91,249,156
354,product-354,7,19,85,67
355,product-355,147,206,190,171
356,product-356,63,136,184,59
357,product-357,196,212,186,32
358,product-358,215,267,103,69
359,product-359,59,83,28,196
360,product-360,61,136,41,182
361,product-361,50,114,108,168
362,product-362,177,181,24,165
363,product-363,68,70,85,188
364,product-364,83,159,179,230
365,product-365,94,145,28,16
366,product-366,137,153,193,160
367,product-367,185,264,154,195
368,product-368,151,195,162,109
369,product-369,136,179,147,137
370,product-370,162,196,47,189
371,product-371,101,141,196,157
372,product-372,34,123,132,69
373,product-373,203,238,131,200
374,product-374,77,95,26,187
375,product-375,38,42,32,110
376,product-376,197,278,201,116
377,product-377,204,239,109,17
378,product-378,49,138,167,194
379,product-379,130,145,156,127
380,product-380,184,226,199,182
381,product-381,134,151,166,92
382,product-382,206,221,43,59
383,product-383,73,156,210,92
384,product-384,112,152,71,62
385,product-385,19,88,96,94
386,product-386,91,137,37,41
387,product-387,106,189,174,174
388,product-388,169,183,93,144
389,product-389,140,175,195,33
390,product-390,108,180,123,29
391,product-391,48,98,148,225
392,product-392,55,63,111,104
393,product-393,174,189,116,125
394,product-394,89,117,168,133
395,product-395,27,113,254,145
396,product-396,137,178,86,130
397,product-397,169,184,86,61
398,product-398,109,166,203,136
399,product-399,55,97,88,9
400,product-400,132,215,160,56
401,product-401,206,267,146,172
402,product-402,93,118,211,149
403,product-403,190,208,37,45
404,product-404,212,252,77,160
405,product-405,154,197,221,179
406,product-406,186,274,219,27
407,product-407,24,107,4,76
408,product-408,118,184,146,121
409,product-409,150,168,132,131
410,product-410,92,157,58,123
411,product-411,240,259,190,63
412,product-412,42,110,179,246
413,product-413,248,289,130,183
414,product-414,201,224,220,62
415,product-415,90,156,176,190
416,product-416,102,131,94,161
417,product-417,188,228,11,105
418,product-418,130,203,133,82
419,product-419,28,93,30,155
420,product-420,48,109,160,186
421,product-421,148,156,48,48
422,product-422,26,92,26,106
423,product-423,124,212,99,40
424,product-424,35,80,109,8
425,product-425,182,263,156,243
426,product-426,58,124,62,93
427,product-427,155,209,136,216
428,product-428,26,36,201,201
429,product-429,60,145,39,217
430,product-430,34,48,64,57
431,product-431,48,66,136,73
432,product-432,149,198,63,164
433,product-433,194,219,134,175
434,product-434,220,303,183,107
435,product-435,84,173,254,53
436,product-436,87,139,136,130
437,product-437,176,244,53,110
438,product-438,112,127,168,188
439,product-439,137,145,229,16
440,product-440,103,125,17,162
441,product-441,218,230,171,195
442,product-442,193,284,139,221
443,product-443,31,122,51,32
444,product-444,188,264,42,118
445,product-445,18,22,11,85
446,product-446,103,134,46,45
447,product-447,162,253,170,25
448,product-448,44,125,181,159
449,product-449,22,94,145,167
450,product-450,24,114,122,104
451,product-451,126,199,161,201
452,product-452,16,89,197,161
453,product-453,138,229,222,89
454,product-454,99,124,219,127
455,product-455,52,52,127,39
456,product-456,172,211,213,123
457,product-457,198,219,227,196
458,product-458,88,107,30,56
459,product-459,97,178,54,196
460,product-460,108,186,133,266
461,product-461,135,183,105,63
462,product-462,150,232,53,207
463,product-463,64,93,174,125
464,product-464,54,133,233,47
465,product-465,64,159,174,87
466,product-466,85,171,203,237
467,product-467,115,168,64,275
468,product-468,129,146,98,75
469,product-469,90,173,131,235
470,product-470,97,137,41,112
471,product-471,158,217,220,75
472,product-472,143,178,120,120
473,product-473,103,121,130,23
474,product-474,138,191,38,22
475,product-475,106,152,177,162
476,product-476,144,162,129,32
477,product-477,165,210,167,84
478,product-478,106,184,121,174
479,product-479,162,257,54,245
480,product-480,126,145,230,64
481,product-481,50,99,14,144
482,product-482,160,218,173,207
483,product-483,69,128,145,54
484,product-484,172,227,213,120
485,product-485,81,143,78,155
486,product-486,197,295,210,215
487,product-487,44,91,213,72
488,product-488,26,47,136,65
489,product-489,174,262,175,158
490,product-490,51,122,101,236
491,product-491,138,226,118,163
492,product-492,49,123,118,167
493,product-493,100,140,97,148
494,product-494,82,177,173,91
495,product-495,20,61,102,74
496,product-496,188,256,188,143
497,product-497,21,83,192,202
498,product-498,42,133,96,157
499,product-499,147,165,191,32
500,product-500,95,108,72,254
