id,label,ts_in,ts_out,dim_0,dim_1
91,customer-91,74,113,118,82
92,customer-92,138,210,97,105
93,customer-93,94,115,55,144
94,customer-94,211,251,54,145
95,customer-95,195,204,99,105
96,customer-96,102,109,145,56
97,customer-97,65,137,167,30
98,customer-98,218,282,23,175
99,customer-99,181,224,32,169
100,customer-100,51,128,21,176
101,customer-101,175,207,33,171
102,customer-102,145,170,89,116
103,customer-103,214,239,140,58
104,customer-104,166,244,191,11
105,customer-105,188,231,40,155
106,customer-106,64,114,207,0
107,customer-107,216,222,31,164
108,customer-108,74,169,104,93
109,customer-109,47,100,152,48
110,customer-110,134,182,6,199
111,customer-111,159,188,3,198
112,customer-112,97,171,120,77
113,customer-113,191,285,137,61
114,customer-114,8,67,61,138
115,customer-115,92,99,174,24
116,customer-116,5,92,48,150
117,customer-117,61,75,120,77
118,customer-118,66,125,0,264
119,customer-119,168,240,186,13
120,customer-120,100,113,55,140
121,customer-121,56,154,111,85
122,customer-122,154,208,150,55
123,customer-123,134,158,146,57
124,customer-124,232,292,97,98
125,customer-125,114,193,169,36
126,customer-126,92,173,51,149
127,customer-127,128,197,192,12
128,customer-128,136,192,182,22
129,customer-129,169,223,101,95
130,customer-130,111,197,190,7
131,customer-131,71,86,145,50
132,customer-132,36,109,145,57
133,customer-133,136,190,0,205
134,customer-134,140,196,0,241
135,customer-135,67,68,128,76
136,customer-136,202,272,0,209
137,customer-137,87,115,165,31
138,customer-138,35,63,185,14
139,customer-139,146,241,177,25
140,customer-140,47,56,115,90
141,customer-141,210,262,36,164
142,customer-142,256,273,177,26
143,customer-143,210,302,159,43
144,customer-144,159,203,20,181
145,customer-145,179,216,11,192
146,customer-146,76,139,24,181
147,customer-147,95,137,89,114
148,customer-148,112,187,134,63
149,customer-149,43,77,222,0
150,customer-150,103,162,52,149
151,customer-151,196,264,118,78
152,customer-152,111,136,19,181
153,customer-153,81,89,126,77
154,customer-154,163,189,145,54
155,customer-155,231,318,141,58
156,customer-156,104,183,195,9
157,customer-157,72,102,182,23
158,customer-158,79,160,0,209
159,customer-159,51,75,91,109
160,customer-160,186,278,157,42
161,customer-161,163,254,73,132
162,customer-162,118,198,141,61
163,customer-163,70,82,183,15
164,customer-164,23,77,75,120
165,customer-165,131,226,54,151
166,customer-166,73,151,22,180
167,customer-167,107,125,168,28
168,customer-168,22,68,84,118
169,customer-169,169,224,13,185
170,customer-170,133,133,156,41
171,customer-171,88,178,106,98
172,customer-172,208,217,200,0
173,customer-173,58,124,156,45
174,customer-174,47,110,211,0
175,customer-175,67,126,139,57
176,customer-176,146,225,127,69
177,customer-177,187,243,132,69
178,customer-178,204,255,148,49
179,customer-179,205,211,17,186
180,customer-180,71,154,42,160
181,customer-181,152,185,106,94
182,customer-182,126,139,166,37
183,customer-183,21,74,31,171
184,customer-184,175,212,146,59
185,customer-185,188,277,178,21
186,customer-186,192,234,255,0
187,customer-187,212,219,90,114
188,customer-188,125,210,41,164
189,customer-189,180,239,97,101
190,customer-190,84,120,164,39
191,customer-191,131,211,119,84
192,customer-192,148,188,169,33
193,customer-193,230,242,152,47
194,customer-194,156,228,25,176
195,customer-195,214,257,0,211
196,customer-196,57,71,38,159
197,customer-197,163,222,27,177
198,customer-198,104,176,142,58
199,customer-199,95,153,124,80
200,customer-200,77,100,86,118
201,customer-201,41,52,67,129
202,customer-202,89,154,188,15
203,customer-203,82,156,119,86
204,customer-204,56,141,187,8
205,customer-205,100,123,36,159
206,customer-206,160,252,30,170
207,customer-207,85,97,79,120
208,customer-208,188,241,17,182
209,customer-209,146,157,128,69
210,customer-210,219,288,94,107
211,customer-211,121,168,137,61
212,customer-212,199,225,197,8
213,customer-213,88,114,4,199
214,customer-214,140,191,166,36
215,customer-215,92,93,237,0
216,customer-216,175,204,126,78
217,customer-217,191,273,128,75
218,customer-218,193,280,57,147
219,customer-219,281,287,76,124
220,customer-220,132,213,0,205
221,customer-221,30,100,135,65
222,customer-222,180,241,33,172
223,customer-223,152,187,133,63
224,customer-224,69,145,64,136
225,customer-225,113,164,7,189
226,customer-226,76,169,27,168
227,customer-227,196,204,172,33
228,customer-228,125,212,96,102
229,customer-229,225,295,20,183
230,customer-230,34,67,180,21
231,customer-231,147,217,169,35
232,customer-232,88,101,48,154
233,customer-233,186,187,181,23
234,customer-234,77,88,119,80
235,customer-235,172,228,35,169
236,customer-236,102,113,91,112
237,customer-237,88,114,112,93
238,customer-238,47,52,152,47
239,customer-239,54,94,97,106
240,customer-240,111,174,167,30
241,customer-241,167,172,97,106
242,customer-242,149,185,39,158
243,customer-243,9,70,211,0
244,customer-244,130,159,134,68
245,customer-245,122,143,251,0
246,customer-246,27,83,165,36
247,customer-247,152,155,80,117
248,customer-248,44,104,143,58
249,customer-249,235,306,140,57
250,customer-250,174,263,57,145
251,customer-251,193,214,61,139
252,customer-252,51,54,70,133
253,customer-253,58,74,172,33
254,customer-254,138,163,123,81
255,customer-255,198,231,149,54
256,customer-256,76,125,41,162
257,customer-257,96,104,158,44
258,customer-258,151,222,42,154
259,customer-259,179,238,21,175
260,customer-260,115,158,181,16
261,customer-261,69,74,146,51
262,customer-262,133,135,137,66
263,customer-263,116,135,68,137
264,customer-264,232,307,79,125
265,customer-265,212,228,0,205
266,customer-266,60,111,15,181
267,customer-267,105,106,86,115
268,customer-268,21,54,211,0
269,customer-269,181,225,161,34
270,customer-270,158,172,60,143
271,customer-271,126,175,218,0
272,customer-272,225,262,179,17
273,customer-273,162,185,177,27
274,customer-274,179,192,13,190
275,customer-275,96,178,79,123
276,customer-276,193,230,81,118
277,customer-277,199,218,150,46
278,customer-278,99,155,215,0
279,customer-279,192,261,174,31
280,customer-280,113,183,218,0
281,customer-281,205,232,144,57
282,customer-282,110,173,0,247
283,customer-283,49,71,35,161
284,customer-284,132,161,27,178
285,customer-285,112,123,118,85
286,customer-286,135,136,156,44
287,customer-287,141,165,60,138
288,customer-288,109,186,139,59
289,customer-289,185,267,194,8
290,customer-290,58,146,122,83
291,customer-291,71,84,23,173
292,customer-292,191,233,11,186
293,customer-293,106,169,147,53
294,customer-294,182,237,156,49
295,customer-295,219,244,197,8
296,customer-296,32,44,152,43
297,customer-297,29,121,100,101
298,customer-298,37,64,77,124
299,customer-299,98,142,84,119
300,customer-300,132,173,34,167
301,customer-301,114,158,131,71
302,customer-302,118,134,106,98
303,customer-303,90,175,61,137
304,customer-304,64,88,171,27
305,customer-305,40,92,208,0
306,customer-306,94,176,74,125
307,customer-307,132,217,166,38
308,customer-308,161,207,118,77
309,customer-309,50,63,73,122
310,customer-310,139,217,113,82
311,customer-311,57,111,173,24
312,customer-312,19,74,173,28
313,customer-313,245,266,143,58
314,customer-314,247,259,65,136
315,customer-315,121,183,35,169
316,customer-316,139,176,203,0
317,customer-317,109,111,180,23
318,customer-318,130,160,224,0
319,customer-319,36,126,185,15
320,customer-320,159,182,79,122
321,customer-321,68,118,69,135
322,customer-322,200,224,69,126
323,customer-323,96,173,163,39
324,customer-324,221,304,150,51
325,customer-325,136,191,26,172
326,customer-326,203,294,40,157
327,customer-327,64,152,36,164
328,customer-328,119,122,55,145
329,customer-329,116,185,126,72
330,customer-330,106,181,16,184
331,customer-331,106,165,165,39
332,customer-332,26,30,63,132
333,customer-333,201,219,133,72
334,customer-334,285,322,136,68
335,customer-335,62,84,20,177
336,customer-336,163,209,69,131
337,customer-337,192,273,90,115
338,customer-338,206,289,66,130
339,customer-339,215,219,135,61
340,customer-340,152,246,161,42
341,customer-341,195,272,194,4
342,customer-342,174,220,252,0
343,customer-343,38,58,150,47
344,customer-344,151,237,224,0
345,customer-345,116,174,19,180
346,customer-346,139,142,108,93
347,customer-347,94,186,54,151
348,customer-348,84,148,0,218
349,customer-349,189,230,162,34
350,customer-350,15,25,196,8
351,customer-351,118,195,129,72
352,customer-352,154,221,116,85
353,customer-353,34,50,84,121
354,customer-354,220,296,15,184
355,customer-355,72,98,87,115
356,customer-356,18,77,88,112
357,customer-357,97,180,112,83
358,customer-358,189,260,45,153
359,customer-359,242,323,0,249
360,customer-360,174,189,64,134
361,customer-361,195,266,51,152
362,customer-362,145,198,0,219
363,customer-363,128,167,0,233
364,customer-364,136,219,63,138
365,customer-365,88,116,84,115
366,customer-366,179,273,226,0
367,customer-367,225,237,93,111
368,customer-368,206,210,39,158
369,customer-369,123,126,0,232
370,customer-370,200,255,234,0
371,customer-371,101,181,186,13
372,customer-372,43,43,166,39
373,customer-373,57,132,75,126
374,customer-374,121,136,221,0
375,customer-375,170,241,48,154
376,customer-376,90,158,68,137
377,customer-377,139,165,65,140
378,customer-378,212,222,202,0
379,customer-379,70,106,220,0
380,customer-380,118,211,49,150
381,customer-381,53,91,197,6
382,customer-382,149,206,129,68
383,customer-383,222,230,59,143
384,customer-384,103,157,82,120
385,customer-385,63,151,144,56
386,customer-386,58,144,167,29
387,customer-387,174,247,78,127
388,customer-388,100,139,203,0
389,customer-389,184,256,37,160
390,customer-390,193,232,42,158
391,customer-391,145,193,99,104
392,customer-392,87,168,11,188
393,customer-393,43,132,85,117
394,customer-394,31,115,207,0
395,customer-395,3,71,40,158
396,customer-396,199,275,187,14
397,customer-397,84,94,41,158
398,customer-398,146,173,44,152
399,customer-399,60,123,101,97
400,customer-400,152,201,0,220
401,customer-401,131,186,108,88
402,customer-402,67,90,241,0
403,customer-403,73,118,34,167
404,customer-404,102,109,90,115
405,customer-405,214,292,164,36
406,customer-406,219,258,81,122
407,customer-407,96,123,76,120
408,customer-408,14,41,125,73
409,customer-409,241,264,48,156
410,customer-410,176,201,138,66
411,customer-411,118,190,107,95
412,customer-412,102,112,115,84
413,customer-413,242,308,90,105
414,customer-414,64,103,55,149
415,customer-415,95,102,94,102
416,customer-416,79,105,77,122
417,customer-417,204,207,107,91
418,customer-418,115,158,114,87
419,customer-419,209,222,124,79
420,customer-420,144,169,120,83
421,customer-421,173,256,99,105
422,customer-422,85,150,164,35
423,customer-423,24,105,0,252
424,customer-424,47,100,87,117
425,customer-425,194,233,159,42
426,customer-426,170,218,42,160
427,customer-427,143,199,181,20
428,customer-428,101,192,0,215
429,customer-429,200,207,32,164
430,customer-430,125,153,169,33
431,customer-431,157,191,153,42
432,customer-432,24,83,114,87
433,customer-433,180,213,175,30
434,customer-434,125,193,65,132
435,customer-435,152,242,239,0
436,customer-436,180,240,168,27
437,customer-437,85,183,4,195
438,customer-438,184,275,243,0
439,customer-439,80,108,78,117
440,customer-440,112,155,92,108
441,customer-441,165,167,169,28
442,customer-442,60,89,119,81
443,customer-443,185,202,217,0
444,customer-444,76,108,193,6
445,customer-445,156,210,92,103
446,customer-446,190,220,7,196
447,customer-447,104,155,75,129
448,customer-448,166,216,199,6
449,customer-449,104,176,27,177
450,customer-450,142,182,0,210
451,customer-451,169,260,180,23
452,customer-452,199,266,21,182
453,customer-453,136,208,110,92
454,customer-454,116,150,191,14
455,customer-455,133,159,125,75
456,customer-456,157,182,0,208
457,customer-457,144,163,125,73
458,customer-458,39,49,34,161
459,customer-459,188,238,112,85
460,customer-460,34,60,159,38
461,customer-461,231,279,0,213
462,customer-462,131,196,87,108
463,customer-463,118,168,124,76
464,customer-464,162,182,117,84
465,customer-465,102,176,191,12
466,customer-466,179,206,202,0
467,customer-467,59,127,106,89
468,customer-468,227,237,181,17
469,customer-469,133,182,95,106
470,customer-470,126,169,28,176
471,customer-471,220,296,121,81
472,customer-472,211,299,21,180
473,customer-473,121,164,0,247
474,customer-474,275,336,28,174
475,customer-475,215,257,101,94
476,customer-476,76,79,102,101
477,customer-477,192,266,132,70
478,customer-478,81,113,113,82
479,customer-479,148,217,44,160
480,customer-480,181,251,53,142
481,customer-481,43,111,235,0
482,customer-482,143,165,122,81
483,customer-483,207,263,159,38
484,customer-484,151,190,50,145
485,customer-485,184,229,83,114
486,customer-486,38,99,6,195
487,customer-487,30,125,113,85
488,customer-488,102,193,48,151
489,customer-489,45,57,72,123
490,customer-490,205,263,160,38
491,customer-491,81,136,16,187
492,customer-492,265,343,169,28
493,customer-493,69,112,0,233
494,customer-494,198,258,17,182
495,customer-495,167,171,126,78
496,customer-496,89,113,101,102
497,customer-497,90,111,199,1
498,customer-498,141,148,200,2
499,customer-499,169,212,116,83
500,customer-500,134,144,179,17
501,customer-501,41,80,150,45
502,customer-502,120,198,94,106
503,customer-503,35,110,1,195
504,customer-504,83,165,141,56
505,customer-505,193,208,237,0
506,customer-506,182,187,223,0
507,customer-507,133,143,71,133
508,customer-508,23,97,10,187
509,customer-509,186,240,142,62
510,customer-510,174,182,178,17
511,customer-511,180,217,77,118
512,customer-512,36,89,40,165
513,customer-513,123,216,189,7
514,customer-514,103,184,76,125
515,customer-515,74,110,26,172
516,customer-516,46,135,50,153
517,customer-517,143,208,161,38
518,customer-518,160,209,181,24
519,customer-519,59,124,78,124
520,customer-520,213,299,105,90
521,customer-521,113,187,0,219
522,customer-522,34,87,147,57
523,customer-523,133,207,18,185
524,customer-524,200,229,56,146
525,customer-525,147,163,72,129
526,customer-526,124,134,187,14
527,customer-527,86,111,19,186
528,customer-528,66,68,138,61
529,customer-529,112,177,155,43
530,customer-530,32,58,124,73
531,customer-531,164,176,111,84
532,customer-532,150,240,7,197
533,customer-533,34,118,118,84
534,customer-534,154,159,106,98
535,customer-535,195,225,54,146
536,customer-536,109,183,32,170
537,customer-537,111,167,77,125
538,customer-538,177,184,100,103
539,customer-539,38,93,45,152
540,customer-540,190,274,138,61
541,customer-541,125,136,71,126
542,customer-542,235,317,108,95
543,customer-543,9,79,176,29
544,customer-544,39,61,187,17
545,customer-545,71,76,117,87
546,customer-546,92,186,100,98
547,customer-547,131,160,95,110
548,customer-548,52,110,0,238
549,customer-549,130,153,38,164
550,customer-550,74,131,0,205
551,customer-551,127,163,167,30
552,customer-552,149,229,166,39
553,customer-553,195,269,13,183
554,customer-554,74,162,88,113
555,customer-555,52,108,192,3
556,customer-556,93,109,133,71
557,customer-557,120,201,80,118
558,customer-558,164,191,102,96
559,customer-559,110,150,103,99
560,customer-560,158,191,70,133
561,customer-561,168,171,62,138
562,customer-562,199,253,184,18
563,customer-563,203,224,199,0
564,customer-564,161,236,30,169
565,customer-565,60,79,159,45
566,customer-566,159,231,138,64
567,customer-567,143,215,35,165
568,customer-568,265,273,108,97
569,customer-569,131,188,126,72
570,customer-570,178,205,109,96
571,customer-571,112,122,22,183
572,customer-572,75,111,142,56
573,customer-573,153,165,199,0
574,customer-574,11,92,157,41
575,customer-575,163,253,49,152
576,customer-576,23,93,78,127
577,customer-577,45,47,44,161
578,customer-578,181,187,111,84
579,customer-579,32,84,0,202
580,customer-580,32,57,41,160
581,customer-581,138,218,169,36
582,customer-582,121,192,27,170
583,customer-583,121,144,189,16
584,customer-584,133,207,158,41
585,customer-585,54,108,183,22
586,customer-586,200,226,208,0
587,customer-587,174,230,34,171
588,customer-588,183,269,166,31
589,customer-589,77,144,138,61
590,customer-590,132,181,169,31
591,customer-591,26,112,104,91
592,customer-592,194,227,51,145
593,customer-593,221,246,11,188
594,customer-594,163,211,22,183
595,customer-595,91,121,17,180
596,customer-596,99,125,148,50
597,customer-597,194,203,147,54
598,customer-598,80,137,187,9
599,customer-599,208,250,114,81
600,customer-600,196,233,177,23
601,customer-601,57,142,44,155
602,customer-602,211,212,105,92
603,customer-603,160,162,5,196
604,customer-604,113,208,11,190
605,customer-605,142,160,167,31
606,customer-606,148,151,2,195
607,customer-607,209,250,164,31
608,customer-608,193,199,110,87
609,customer-609,85,149,132,63
610,customer-610,163,185,94,101
611,customer-611,208,239,149,49
612,customer-612,178,233,79,122
613,customer-613,100,110,41,160
614,customer-614,177,204,76,122
615,customer-615,38,81,152,44
616,customer-616,105,114,167,32
617,customer-617,145,159,123,79
618,customer-618,108,162,115,80
619,customer-619,62,88,96,107
620,customer-620,224,262,96,107
621,customer-621,67,74,63,135
622,customer-622,208,255,215,0
623,customer-623,160,210,23,172
624,customer-624,78,138,77,127
625,customer-625,176,182,126,76
626,customer-626,102,113,222,0
627,customer-627,217,237,75,130
628,customer-628,231,240,134,70
629,customer-629,168,258,66,131
630,customer-630,41,102,176,23
631,customer-631,100,155,79,120
632,customer-632,40,115,0,232
633,customer-633,156,160,30,167
634,customer-634,104,117,74,124
635,customer-635,80,120,88,107
636,customer-636,134,158,106,99
637,customer-637,78,153,133,66
638,customer-638,72,161,166,38
639,customer-639,29,67,36,165
640,customer-640,133,173,227,0
641,customer-641,99,138,114,91
642,customer-642,88,174,160,43
643,customer-643,95,159,161,43
644,customer-644,218,310,125,72
645,customer-645,66,93,202,2
646,customer-646,183,211,55,143
647,customer-647,111,168,109,91
648,customer-648,79,150,93,107
649,customer-649,141,156,167,30
650,customer-650,23,49,207,0
651,customer-651,126,205,0,225
652,customer-652,57,81,36,167
653,customer-653,104,195,153,45
654,customer-654,191,222,84,113
655,customer-655,90,179,126,76
656,customer-656,97,101,195,7
657,customer-657,151,233,0,229
658,customer-658,202,291,131,67
659,customer-659,53,135,180,15
660,customer-660,143,232,175,24
661,customer-661,64,156,81,123
662,customer-662,135,215,8,191
663,customer-663,143,222,142,58
664,customer-664,66,90,150,50
665,customer-665,186,225,55,141
666,customer-666,43,113,80,123
667,customer-667,140,191,22,174
668,customer-668,88,179,233,0
669,customer-669,99,182,79,121
670,customer-670,195,201,72,128
671,customer-671,124,179,75,130
672,customer-672,99,161,39,163
673,customer-673,100,167,140,58
674,customer-674,235,264,14,184
675,customer-675,243,328,137,63
676,customer-676,159,222,0,241
677,customer-677,122,185,77,118
678,customer-678,78,100,152,43
679,customer-679,103,105,207,0
680,customer-680,88,131,0,211
681,customer-681,161,195,106,89
682,customer-682,202,264,40,164
683,customer-683,155,226,46,151
684,customer-684,116,130,86,119
685,customer-685,143,145,93,109
686,customer-686,63,143,59,141
687,customer-687,241,280,173,28
688,customer-688,208,257,162,43
689,customer-689,178,211,0,198
690,customer-690,149,178,152,45
691,customer-691,25,121,184,16
692,customer-692,47,104,85,117
693,customer-693,57,74,146,51
694,customer-694,160,200,89,106
695,customer-695,95,134,29,171
696,customer-696,188,279,105,91
697,customer-697,96,160,138,66
698,customer-698,161,161,56,141
699,customer-699,146,158,3,197
700,customer-700,224,280,0,258
701,customer-701,97,102,41,159
702,customer-702,93,109,108,88
703,customer-703,213,282,0,238
704,customer-704,82,93,0,210
705,customer-705,183,226,78,118
706,customer-706,178,185,144,61
707,customer-707,54,89,21,181
708,customer-708,129,188,101,94
709,customer-709,73,166,76,125
710,customer-710,190,281,158,46
711,customer-711,48,110,179,25
712,customer-712,155,226,41,159
713,customer-713,110,112,49,154
714,customer-714,194,217,120,78
715,customer-715,154,189,0,247
716,customer-716,103,108,113,86
717,customer-717,141,197,10,187
718,customer-718,50,105,0,275
719,customer-719,174,174,200,2
720,customer-720,11,65,105,92
721,customer-721,180,272,115,88
722,customer-722,29,59,198,7
723,customer-723,182,209,46,153
724,customer-724,12,38,43,155
725,customer-725,107,129,58,147
726,customer-726,59,78,23,181
727,customer-727,234,295,186,9
728,customer-728,237,257,138,65
729,customer-729,48,59,138,62
730,customer-730,22,31,80,125
731,customer-731,112,143,200,0
732,customer-732,184,261,48,156
733,customer-733,129,207,224,0
734,customer-734,84,85,115,89
735,customer-735,63,119,52,150
736,customer-736,221,278,106,97
737,customer-737,182,211,23,181
738,customer-738,60,122,191,5
739,customer-739,229,234,150,48
740,customer-740,27,107,107,92
741,customer-741,144,178,91,113
742,customer-742,178,241,9,190
743,customer-743,121,133,22,178
744,customer-744,27,96,36,169
745,customer-745,192,240,186,18
746,customer-746,196,234,18,183
747,customer-747,217,227,83,120
748,customer-748,21,38,170,35
749,customer-749,162,238,116,85
750,customer-750,210,300,89,106
751,customer-751,224,301,115,82
752,customer-752,195,209,130,73
753,customer-753,209,256,8,193
754,customer-754,88,90,28,173
755,customer-755,205,217,126,76
756,customer-756,110,188,47,151
757,customer-757,164,208,137,62
758,customer-758,101,126,182,20
759,customer-759,102,108,46,155
760,customer-760,63,76,59,146
761,customer-761,119,168,0,219
762,customer-762,202,266,48,153
763,customer-763,165,241,95,109
764,customer-764,179,195,127,73
765,customer-765,195,207,6,196
766,customer-766,78,91,53,152
767,customer-767,121,216,129,73
768,customer-768,174,223,184,13
769,customer-769,240,323,153,52
770,customer-770,134,152,146,58
771,customer-771,120,165,177,22
772,customer-772,216,274,39,160
773,customer-773,36,48,42,156
774,customer-774,98,163,164,34
775,customer-775,272,336,117,85
776,customer-776,172,194,157,47
777,customer-777,146,202,74,125
778,customer-778,125,137,14,190
779,customer-779,11,88,122,82
780,customer-780,198,234,13,188
781,customer-781,178,220,10,189
782,customer-782,74,82,66,133
783,customer-783,35,106,0,215
784,customer-784,249,296,164,38
785,customer-785,95,100,88,108
786,customer-786,205,278,63,141
787,customer-787,127,216,17,184
788,customer-788,155,167,70,132
789,customer-789,160,218,173,25
790,customer-790,188,248,70,125
791,customer-791,102,158,26,179
792,customer-792,170,260,110,91
793,customer-793,279,325,7,193
794,customer-794,187,189,9,189
795,customer-795,175,261,185,13
796,customer-796,47,136,100,100
797,customer-797,10,10,75,130
798,customer-798,25,79,58,142
799,customer-799,19,81,129,67
800,customer-800,153,234,47,149
801,customer-801,76,82,111,93
802,customer-802,23,29,128,71
803,customer-803,120,181,70,132
804,customer-804,7,54,130,73
805,customer-805,81,98,15,181
806,customer-806,91,145,62,133
807,customer-807,19,24,145,52
808,customer-808,65,123,0,208
809,customer-809,186,237,156,43
810,customer-810,200,260,22,180
811,customer-811,34,108,0,241
812,customer-812,82,86,77,119
813,customer-813,58,147,68,130
814,customer-814,72,143,186,10
815,customer-815,45,111,123,80
816,customer-816,68,105,28,167
817,customer-817,66,125,168,32
818,customer-818,103,174,184,21
819,customer-819,123,148,0,227
820,customer-820,221,244,162,38
821,customer-821,224,297,215,0
822,customer-822,123,181,148,56
823,customer-823,15,98,5,198
824,customer-824,184,192,198,6
825,customer-825,72,73,119,86
826,customer-826,118,154,58,144
827,customer-827,108,191,0,226
828,customer-828,58,140,0,205
829,customer-829,63,68,48,155
830,customer-830,67,133,122,78
831,customer-831,102,189,186,18
832,customer-832,98,188,91,113
833,customer-833,108,186,37,161
834,customer-834,135,145,24,180
835,customer-835,163,210,46,153
836,customer-836,38,130,0,200
837,customer-837,118,204,43,153
838,customer-838,193,253,3,199
839,customer-839,177,222,181,14
840,customer-840,32,38,243,0
841,customer-841,173,194,101,96
842,customer-842,102,157,223,0
843,customer-843,45,102,198,1
844,customer-844,142,176,173,22
845,customer-845,101,116,29,170
846,customer-846,165,236,45,150
847,customer-847,67,94,114,86
848,customer-848,192,270,189,10
849,customer-849,206,212,49,153
850,customer-850,128,142,200,5
851,customer-851,196,250,125,74
852,customer-852,60,106,35,168
853,customer-853,37,106,65,137
854,customer-854,109,174,125,77
855,customer-855,112,191,212,0
856,customer-856,218,251,79,117
857,customer-857,99,137,132,72
858,customer-858,239,256,104,101
859,customer-859,227,312,141,60
860,customer-860,21,78,198,1
861,customer-861,130,209,49,153
862,customer-862,153,225,170,33
863,customer-863,141,238,108,95
864,customer-864,33,56,189,14
865,customer-865,136,180,24,179
866,customer-866,149,229,117,85
867,customer-867,132,204,138,63
868,customer-868,71,99,149,50
869,customer-869,15,54,88,109
870,customer-870,200,238,35,166
871,customer-871,79,142,243,0
872,customer-872,221,263,214,0
873,customer-873,191,209,111,85
874,customer-874,119,183,93,108
875,customer-875,50,112,123,79
876,customer-876,76,104,70,127
877,customer-877,23,53,185,14
878,customer-878,208,247,195,10
879,customer-879,21,106,82,121
880,customer-880,184,239,36,161
881,customer-881,39,135,104,100
882,customer-882,51,116,210,0
883,customer-883,83,165,130,72
884,customer-884,68,116,183,17
885,customer-885,107,156,167,35
886,customer-886,192,233,81,116
887,customer-887,194,233,111,88
888,customer-888,135,193,72,124
889,customer-889,203,237,158,43
890,customer-890,77,103,95,103
891,customer-891,57,69,121,79
892,customer-892,137,191,225,0
893,customer-893,136,156,58,146
894,customer-894,69,120,7,189
895,customer-895,86,168,0,209
896,customer-896,225,247,82,120
897,customer-897,44,106,93,110
898,customer-898,118,139,147,50
899,customer-899,19,23,120,76
900,customer-900,94,151,0,198
901,customer-901,225,237,201,0
902,customer-902,72,150,84,118
903,customer-903,28,39,187,13
904,customer-904,37,108,148,49
905,customer-905,175,246,108,94
906,customer-906,163,236,147,53
907,customer-907,168,191,125,74
908,customer-908,169,235,196,1
909,customer-909,173,204,198,2
910,customer-910,39,50,17,187
911,customer-911,49,119,171,32
912,customer-912,138,228,85,119
913,customer-913,150,151,165,38
914,customer-914,58,78,86,116
915,customer-915,94,130,68,136
916,customer-916,13,85,82,116
917,customer-917,194,243,206,0
918,customer-918,133,154,157,44
919,customer-919,96,144,102,98
920,customer-920,15,39,226,0
921,customer-921,115,130,89,115
922,customer-922,196,206,117,83
923,customer-923,30,55,49,148
924,customer-924,189,280,182,17
925,customer-925,162,253,81,120
926,customer-926,212,240,76,129
927,customer-927,166,253,0,220
928,customer-928,88,174,0,221
929,customer-929,27,53,172,31
930,customer-930,203,226,150,47
