id,label,ts_in,ts_out,dim_0,dim_1,dim_2
338,product-338,127,223,97,97,99
339,product-339,231,268,173,22,174
340,product-340,188,261,11,185,12
341,product-341,37,53,43,156,41
342,product-342,92,162,78,117,126
343,product-343,162,209,188,13,189
344,product-344,162,201,30,168,165
345,product-345,93,120,70,63,135
346,product-346,131,196,0,0,223
347,product-347,34,93,0,205,0
348,product-348,160,246,167,33,32
349,product-349,201,287,9,186,13
350,product-350,17,64,68,71,129
351,product-351,183,248,114,82,87
352,product-352,261,283,95,109,103
353,product-353,65,106,28,171,29
354,product-354,131,182,121,118,78
355,product-355,116,171,58,145,141
356,product-356,157,202,150,53,50
357,product-357,152,167,9,191,9
358,product-358,283,323,126,129,72
359,product-359,166,218,99,102,100
360,product-360,104,164,149,151,49
361,product-361,202,230,153,50,153
362,product-362,199,290,28,28,167
363,product-363,83,109,98,97,102
364,product-364,13,67,182,18,19
365,product-365,189,193,131,68,65
366,product-366,66,105,175,28,170
367,product-367,97,143,101,100,103
368,product-368,173,250,22,178,27
369,product-369,201,240,130,72,73
370,product-370,154,164,181,179,22
371,product-371,112,127,175,26,25
372,product-372,59,118,198,3,1
373,product-373,108,137,127,76,126
374,product-374,30,114,110,108,87
375,product-375,70,113,200,1,1
376,product-376,142,216,20,184,15
377,product-377,56,115,144,61,51
378,product-378,169,236,41,160,158
379,product-379,146,174,106,89,110
380,product-380,131,158,129,134,70
381,product-381,130,200,48,151,53
382,product-382,9,35,172,28,33
383,product-383,129,172,35,163,164
384,product-384,157,202,148,54,143
385,product-385,191,203,191,9,10
386,product-386,115,162,16,16,184
387,product-387,92,121,55,147,140
388,product-388,85,136,58,141,140
389,product-389,118,172,61,59,140
390,product-390,54,121,60,138,143
391,product-391,118,145,82,85,118
392,product-392,50,138,136,61,59
393,product-393,102,109,67,131,129
394,product-394,8,78,130,75,65
395,product-395,159,190,40,164,37
396,product-396,244,336,90,106,89
397,product-397,124,158,35,29,167
398,product-398,82,147,99,102,95
399,product-399,98,140,98,89,106
400,product-400,180,259,135,144,60
401,product-401,71,102,166,33,31
402,product-402,182,203,191,7,190
403,product-403,162,251,0,250,0
404,product-404,35,78,27,27,168
405,product-405,70,141,102,96,102
406,product-406,70,86,11,189,192
407,product-407,57,106,31,174,166
408,product-408,6,73,159,44,38
409,product-409,177,270,119,76,128
410,product-410,51,80,192,187,13
411,product-411,65,82,92,108,94
412,product-412,199,218,150,51,147
413,product-413,130,165,44,157,47
414,product-414,36,40,9,12,192
415,product-415,90,92,170,31,165
416,product-416,211,228,17,16,181
417,product-417,58,140,151,44,155
418,product-418,214,281,100,104,99
419,product-419,170,199,112,92,104
420,product-420,254,308,87,85,113
421,product-421,119,138,22,30,175
422,product-422,163,220,29,174,23
423,product-423,92,123,220,0,0
424,product-424,51,144,11,191,186
425,product-425,139,229,2,194,3
426,product-426,34,100,79,78,120
427,product-427,58,81,180,23,25
428,product-428,76,114,180,18,16
429,product-429,198,233,153,52,149
430,product-430,84,173,50,148,153
431,product-431,139,156,90,98,107
432,product-432,124,204,69,134,67
433,product-433,208,298,0,0,210
434,product-434,189,192,9,18,186
435,product-435,156,188,107,109,89
436,product-436,46,79,72,128,70
437,product-437,115,125,180,15,184
438,product-438,100,154,163,40,33
439,product-439,192,267,30,173,168
440,product-440,105,188,51,52,146
441,product-441,175,179,82,122,123
442,product-442,100,178,30,167,35
443,product-443,106,175,34,171,171
444,product-444,156,161,43,156,45
445,product-445,106,135,57,63,141
446,product-446,65,78,0,228,0
447,product-447,31,71,59,60,144
448,product-448,220,258,80,80,116
449,product-449,172,247,33,162,40
450,product-450,120,209,0,0,218
451,product-451,103,135,156,152,48
452,product-452,87,146,37,162,165
453,product-453,42,66,94,110,101
454,product-454,176,184,59,142,56
455,product-455,118,190,3,196,5
456,product-456,56,98,35,36,164
457,product-457,137,195,66,62,136
458,product-458,150,196,160,41,162
459,product-459,201,227,157,43,158
460,product-460,153,210,111,94,94
461,product-461,132,134,29,33,169
462,product-462,39,47,191,190,11
463,product-463,133,194,89,80,116
464,product-464,52,76,137,62,137
465,product-465,125,210,47,45,150
466,product-466,200,259,164,32,37
467,product-467,67,130,57,56,144
468,product-468,122,151,10,186,11
469,product-469,39,106,0,215,0
470,product-470,53,103,17,186,13
471,product-471,174,203,51,145,151
472,product-472,170,260,68,130,67
473,product-473,47,145,83,119,115
474,product-474,81,181,119,83,122
475,product-475,152,167,65,134,136
476,product-476,114,131,3,3,198
477,product-477,79,105,28,168,31
478,product-478,176,230,0,202,0
479,product-479,124,212,1,201,1
480,product-480,271,301,121,81,80
481,product-481,52,124,213,0,0
482,product-482,188,285,128,68,71
483,product-483,141,145,29,20,175
484,product-484,171,204,111,94,106
485,product-485,72,127,92,95,106
486,product-486,107,107,29,173,32
487,product-487,99,167,179,187,18
488,product-488,114,158,161,160,42
489,product-489,118,145,18,18,178
490,product-490,201,297,86,94,109
491,product-491,190,225,59,68,137
492,product-492,214,287,173,173,32
493,product-493,16,61,14,18,181
494,product-494,50,91,6,3,198
495,product-495,152,173,62,57,142
496,product-496,164,194,214,0,0
497,product-497,91,160,173,30,26
498,product-498,5,16,158,155,43
499,product-499,158,248,158,42,46
500,product-500,53,92,73,72,125
501,product-501,47,77,41,156,161
502,product-502,99,173,104,113,91
503,product-503,174,246,51,48,154
504,product-504,188,213,112,109,90
505,product-505,5,40,147,148,49
506,product-506,86,175,196,6,192
507,product-507,107,200,92,104,109
508,product-508,58,98,147,54,150
509,product-509,163,249,0,205,0
510,product-510,60,123,139,60,58
511,product-511,79,92,99,103,98
512,product-512,81,113,1,203,0
513,product-513,152,207,131,125,70
514,product-514,143,195,166,31,35
515,product-515,86,87,187,16,10
516,product-516,22,51,238,0,0
517,product-517,190,223,11,9,191
518,product-518,208,237,84,113,121
519,product-519,65,130,0,0,228
520,product-520,142,229,150,146,54
521,product-521,52,58,26,24,177
522,product-522,158,180,145,55,150
523,product-523,24,85,64,67,135
524,product-524,183,260,139,136,63
525,product-525,25,82,47,157,44
526,product-526,194,256,113,83,92
527,product-527,58,144,73,76,124
528,product-528,72,111,150,47,54
529,product-529,135,207,50,154,147
530,product-530,202,276,153,148,49
531,product-531,185,185,77,128,123
532,product-532,69,78,60,145,137
533,product-533,179,206,77,72,124
534,product-534,99,180,149,149,56
535,product-535,197,265,0,0,224
536,product-536,142,145,15,184,17
537,product-537,79,94,113,112,91
538,product-538,120,158,30,171,32
539,product-539,62,108,1,2,203
540,product-540,217,256,135,61,141
541,product-541,163,198,174,30,29
542,product-542,91,96,77,81,118
543,product-543,178,244,178,26,27
544,product-544,224,231,127,71,71
545,product-545,190,198,80,125,70
546,product-546,212,266,61,62,139
547,product-547,221,254,127,73,122
548,product-548,38,61,24,23,180
549,product-549,205,269,204,1,0
550,product-550,40,100,172,25,173
551,product-551,134,166,32,170,26
552,product-552,88,137,97,97,104
553,product-553,118,168,127,75,127
554,product-554,99,130,140,56,145
555,product-555,58,77,194,11,191
556,product-556,112,127,154,46,156
557,product-557,90,103,244,0,0
558,product-558,165,188,159,44,156
559,product-559,50,114,35,33,164
560,product-560,104,144,9,191,4
561,product-561,143,233,37,164,35
562,product-562,140,146,0,201,0
563,product-563,189,232,63,135,132
564,product-564,178,196,38,38,163
565,product-565,97,179,103,93,96
566,product-566,104,187,15,15,186
567,product-567,103,169,0,241,0
568,product-568,195,235,149,56,52
569,product-569,206,232,96,107,100
570,product-570,92,116,202,0,0
571,product-571,35,98,0,255,0
572,product-572,210,210,80,124,72
573,product-573,156,165,246,0,0
574,product-574,74,158,84,121,115
575,product-575,9,70,177,18,23
576,product-576,156,245,25,176,174
577,product-577,61,147,152,53,149
578,product-578,89,185,10,192,9
579,product-579,85,147,125,80,75
580,product-580,109,140,105,103,95
581,product-581,124,154,60,65,137
582,product-582,167,262,149,47,151
583,product-583,46,60,4,195,1
584,product-584,20,74,16,187,185
585,product-585,35,91,29,169,26
586,product-586,77,137,29,32,169
587,product-587,59,136,43,36,161
588,product-588,16,84,248,0,0
589,product-589,188,242,168,32,171
590,product-590,89,179,156,40,42
591,product-591,93,126,103,94,101
592,product-592,102,113,27,175,176
593,product-593,121,205,0,0,236
594,product-594,146,181,124,123,74
595,product-595,92,146,57,56,139
596,product-596,89,93,180,25,172
597,product-597,74,151,110,86,94
598,product-598,117,147,155,153,48
599,product-599,163,228,150,53,49
600,product-600,170,228,113,83,88
601,product-601,201,257,105,92,112
602,product-602,122,175,112,91,105
603,product-603,142,238,148,50,53
604,product-604,175,265,167,174,29
605,product-605,112,134,133,69,62
606,product-606,147,182,202,2,3
607,product-607,181,192,87,108,109
608,product-608,37,76,38,160,43
609,product-609,45,123,43,153,157
610,product-610,117,206,96,95,105
611,product-611,15,102,120,75,82
612,product-612,124,190,193,3,7
613,product-613,184,199,120,76,84
614,product-614,241,258,101,103,101
615,product-615,185,185,26,30,171
616,product-616,155,195,47,156,40
617,product-617,41,111,44,161,156
618,product-618,148,218,153,48,152
619,product-619,74,98,145,151,50
620,product-620,18,94,182,14,20
621,product-621,107,178,120,78,77
622,product-622,188,279,114,89,113
623,product-623,161,243,98,99,106
624,product-624,260,279,99,96,105
625,product-625,180,218,135,64,64
626,product-626,216,254,137,61,140
627,product-627,97,179,0,195,0
628,product-628,229,307,60,137,144
629,product-629,196,218,93,105,111
630,product-630,174,174,38,166,167
631,product-631,190,256,250,0,0
632,product-632,136,196,117,88,113
633,product-633,144,244,96,99,100
634,product-634,246,294,98,105,99
635,product-635,69,159,145,56,139
636,product-636,208,274,0,0,206
637,product-637,170,196,153,158,47
638,product-638,214,241,171,174,29
639,product-639,108,124,73,68,132
640,product-640,156,156,149,52,146
641,product-641,200,246,7,4,191
642,product-642,97,120,257,0,0
643,product-643,170,221,9,13,188
644,product-644,114,114,156,43,158
645,product-645,262,298,87,108,88
646,product-646,93,122,171,27,29
647,product-647,67,72,137,58,146
648,product-648,118,179,64,63,138
649,product-649,92,173,0,226,0
650,product-650,169,255,121,74,130
651,product-651,48,119,187,16,13
652,product-652,261,268,197,1,8
653,product-653,128,141,0,198,0
654,product-654,165,186,8,192,188
655,product-655,136,153,20,178,26
656,product-656,124,169,248,0,0
657,product-657,137,159,135,65,66
658,product-658,88,179,57,145,138
659,product-659,131,134,18,21,181
660,product-660,154,200,132,71,127
661,product-661,174,251,53,57,143
662,product-662,42,72,214,0,0
663,product-663,156,186,70,75,130
664,product-664,200,280,166,29,173
665,product-665,76,158,13,189,6
666,product-666,142,197,227,0,0
667,product-667,137,209,32,168,164
668,product-668,89,178,78,126,72
669,product-669,181,182,41,163,163
670,product-670,171,233,0,239,0
671,product-671,188,235,175,27,26
672,product-672,136,146,163,37,158
673,product-673,70,73,49,54,149
674,product-674,87,119,104,105,94
675,product-675,118,127,48,48,151
676,product-676,215,286,0,0,232
677,product-677,116,119,131,131,68
678,product-678,114,134,115,114,90
679,product-679,120,193,148,53,51
680,product-680,176,246,23,182,14
681,product-681,35,101,71,127,131
682,product-682,204,229,168,31,31
683,product-683,109,203,59,59,136
684,product-684,122,172,89,107,115
685,product-685,31,106,65,56,140
686,product-686,140,184,164,168,32
687,product-687,21,101,101,95,104
688,product-688,159,210,59,144,54
689,product-689,38,60,93,106,111
690,product-690,199,266,158,156,47
691,product-691,164,193,15,190,9
692,product-692,236,277,62,135,69
693,product-693,231,288,71,127,133
694,product-694,136,185,0,234,0
695,product-695,257,300,23,179,25
696,product-696,62,113,146,55,147
697,product-697,164,227,133,67,137
698,product-698,211,211,215,0,0
699,product-699,64,131,41,162,35
700,product-700,133,198,189,12,7
701,product-701,31,54,28,176,27
702,product-702,63,108,101,97,100
703,product-703,201,241,37,166,35
704,product-704,155,240,0,204,0
705,product-705,148,199,57,146,56
706,product-706,172,224,10,18,186
707,product-707,37,110,155,43,49
708,product-708,173,255,28,167,33
709,product-709,193,220,157,158,46
710,product-710,156,182,110,95,106
711,product-711,250,254,12,185,183
712,product-712,96,165,47,156,153
713,product-713,91,156,157,45,47
714,product-714,11,100,113,91,113
715,product-715,52,67,196,2,9
716,product-716,131,134,10,6,189
717,product-717,54,70,116,80,89
718,product-718,231,244,172,169,31
719,product-719,162,205,146,146,53
720,product-720,72,142,149,159,46
721,product-721,150,185,95,93,108
722,product-722,116,193,103,99,100
723,product-723,79,142,93,103,110
724,product-724,69,117,161,165,34
725,product-725,97,170,119,121,79
726,product-726,160,204,19,19,182
727,product-727,146,210,56,143,55
728,product-728,138,204,197,7,6
729,product-729,188,225,93,112,84
730,product-730,140,160,35,41,161
731,product-731,224,242,30,166,30
732,product-732,80,160,153,51,145
733,product-733,38,91,17,183,21
734,product-734,147,216,82,82,120
735,product-735,138,189,67,133,62
736,product-736,114,124,109,91,107
737,product-737,93,172,143,62,135
738,product-738,49,96,118,121,82
739,product-739,87,155,40,48,157
740,product-740,108,149,14,13,190
741,product-741,163,247,152,147,51
742,product-742,201,269,181,179,23
743,product-743,135,216,144,145,60
744,product-744,132,145,29,28,174
745,product-745,239,315,76,80,124
746,product-746,104,121,39,29,166
747,product-747,73,82,207,0,0
748,product-748,57,98,45,152,45
749,product-749,231,259,186,12,18
750,product-750,54,59,27,173,24
751,product-751,168,182,126,75,126
752,product-752,61,67,62,139,62
753,product-753,177,274,56,143,146
754,product-754,48,95,131,129,68
755,product-755,172,252,155,162,43
756,product-756,138,179,89,88,111
757,product-757,161,224,108,115,87
758,product-758,92,140,102,100,101
759,product-759,102,141,247,0,0
760,product-760,132,198,161,35,161
761,product-761,129,158,198,6,4
762,product-762,76,81,4,197,0
763,product-763,77,116,20,182,20
764,product-764,71,97,191,11,10
765,product-765,29,103,70,72,132
766,product-766,49,139,98,107,98
767,product-767,101,159,131,130,74
768,product-768,119,191,116,85,114
769,product-769,142,184,120,76,77
770,product-770,99,144,216,0,0
771,product-771,174,221,64,65,132
772,product-772,149,160,193,7,3
773,product-773,144,148,4,200,4
774,product-774,62,130,167,29,30
775,product-775,82,128,204,0,0
776,product-776,187,243,242,0,0
777,product-777,97,119,117,80,78
778,product-778,172,179,191,193,10
779,product-779,195,233,182,184,18
780,product-780,173,211,176,19,20
781,product-781,175,246,50,148,150
782,product-782,201,235,78,123,118
783,product-783,189,214,251,0,0
784,product-784,125,141,45,37,158
785,product-785,61,140,133,69,72
786,product-786,65,88,218,0,0
787,product-787,144,144,165,36,161
788,product-788,91,104,197,5,0
789,product-789,173,190,1,196,5
790,product-790,116,210,150,46,53
791,product-791,58,115,131,69,64
792,product-792,115,169,0,0,237
793,product-793,161,199,59,60,136
794,product-794,104,175,43,156,40
795,product-795,122,156,121,79,84
796,product-796,94,141,147,150,52
797,product-797,79,144,150,49,152
798,product-798,7,32,195,1,9
799,product-799,115,127,188,16,8
800,product-800,41,118,279,0,0
801,product-801,85,97,105,107,90
802,product-802,193,207,46,48,149
803,product-803,95,124,157,38,166
804,product-804,10,13,93,107,104
805,product-805,145,160,67,130,68
806,product-806,175,218,127,71,73
807,product-807,98,136,121,120,82
808,product-808,116,156,192,10,12
809,product-809,18,98,40,162,36
810,product-810,131,156,134,141,64
811,product-811,199,237,31,164,41
812,product-812,115,121,5,191,6
813,product-813,182,222,89,89,112
814,product-814,167,188,0,228,0
815,product-815,196,240,137,135,64
816,product-816,125,142,61,137,67
817,product-817,63,67,125,72,124
818,product-818,225,253,152,147,48
819,product-819,55,95,164,35,39
820,product-820,63,64,163,36,32
821,product-821,241,249,27,176,174
822,product-822,85,152,88,112,86
823,product-823,4,8,0,218,0
824,product-824,171,175,0,0,224
825,product-825,55,127,18,9,186
826,product-826,38,63,73,69,126
827,product-827,196,273,51,147,48
828,product-828,108,128,16,189,10
829,product-829,144,164,123,73,131
830,product-830,145,186,5,0,198
831,product-831,52,99,90,115,111
832,product-832,142,229,184,15,188
833,product-833,31,97,184,177,18
834,product-834,107,182,100,98,103
835,product-835,120,161,176,27,26
836,product-836,84,93,176,29,22
837,product-837,43,141,154,49,47
838,product-838,43,96,30,174,27
839,product-839,202,234,85,112,87
840,product-840,171,241,19,179,18
841,product-841,132,181,202,1,0
842,product-842,63,125,188,191,12
843,product-843,148,239,58,142,59
844,product-844,65,132,104,103,95
845,product-845,195,259,202,0,0
846,product-846,217,233,153,47,150
847,product-847,201,207,128,125,72
848,product-848,137,153,11,14,191
849,product-849,81,123,54,145,52
850,product-850,158,225,154,42,44
851,product-851,22,96,0,0,205
852,product-852,39,90,169,179,26
853,product-853,245,334,198,5,0
854,product-854,178,272,152,49,147
855,product-855,166,259,23,173,30
856,product-856,96,113,0,252,0
857,product-857,48,108,105,108,93
858,product-858,214,255,161,41,160
859,product-859,117,148,177,177,28
860,product-860,10,66,127,131,68
861,product-861,177,271,122,74,73
862,product-862,267,350,44,44,159
863,product-863,227,308,15,16,184
864,product-864,13,89,150,50,49
865,product-865,48,61,64,66,139
866,product-866,170,186,93,85,110
867,product-867,168,211,94,97,103
868,product-868,175,230,151,151,49
869,product-869,63,78,113,110,85
870,product-870,52,65,151,49,146
871,product-871,149,230,16,17,188
