id,label,ts_in,ts_out,dim_0,dim_1
103,product-103,138,196,106,97
104,product-104,15,89,137,60
105,product-105,40,98,162,37
106,product-106,180,248,91,110
107,product-107,176,178,115,90
108,product-108,151,187,146,53
109,product-109,157,182,220,0
110,product-110,176,206,167,35
111,product-111,176,196,71,134
112,product-112,130,174,23,177
113,product-113,182,276,33,168
114,product-114,133,196,37,158
115,product-115,52,68,0,238
116,product-116,91,106,67,128
117,product-117,189,262,45,159
118,product-118,62,82,184,17
119,product-119,175,199,260,0
120,product-120,165,201,139,59
121,product-121,66,91,0,271
122,product-122,166,245,76,119
123,product-123,93,115,79,117
124,product-124,30,111,200,0
125,product-125,85,143,191,12
126,product-126,141,208,111,89
127,product-127,66,68,200,0
128,product-128,60,71,0,231
129,product-129,62,129,0,211
130,product-130,59,79,3,195
131,product-131,156,175,178,27
132,product-132,105,153,20,178
133,product-133,87,116,216,0
134,product-134,55,56,119,85
135,product-135,272,299,1,201
136,product-136,108,156,135,62
137,product-137,80,139,178,24
138,product-138,2,38,114,85
139,product-139,15,81,39,161
140,product-140,59,70,56,145
141,product-141,188,256,155,46
142,product-142,88,146,181,24
143,product-143,166,222,71,127
144,product-144,101,125,32,171
145,product-145,172,215,0,196
146,product-146,84,96,68,133
147,product-147,95,176,38,157
148,product-148,221,236,108,89
149,product-149,128,221,173,29
150,product-150,123,176,164,31
151,product-151,100,138,13,184
152,product-152,125,134,21,182
153,product-153,48,118,0,206
154,product-154,166,182,6,199
155,product-155,117,206,163,37
156,product-156,98,161,84,116
157,product-157,100,141,100,95
158,product-158,116,175,115,80
159,product-159,154,245,180,20
160,product-160,87,151,183,14
161,product-161,169,249,109,90
162,product-162,117,188,0,242
163,product-163,82,156,47,156
164,product-164,179,204,0,198
165,product-165,148,215,164,41
166,product-166,84,172,60,138
167,product-167,24,45,53,148
168,product-168,203,263,133,65
169,product-169,114,177,30,173
170,product-170,12,101,129,76
171,product-171,20,27,76,129
172,product-172,204,221,157,40
173,product-173,30,101,55,144
174,product-174,53,86,104,91
175,product-175,126,191,180,15
176,product-176,136,210,92,104
177,product-177,24,68,190,6
178,product-178,174,243,135,60
179,product-179,112,118,37,163
180,product-180,55,108,59,136
181,product-181,104,114,52,149
182,product-182,151,215,193,6
183,product-183,204,260,201,4
184,product-184,68,144,129,67
185,product-185,34,69,173,30
186,product-186,170,209,47,152
187,product-187,219,268,44,160
188,product-188,89,182,0,213
189,product-189,55,77,167,35
190,product-190,113,187,154,42
191,product-191,91,174,78,117
192,product-192,112,180,202,0
193,product-193,13,58,181,20
194,product-194,243,253,101,95
195,product-195,116,203,65,134
196,product-196,99,176,86,119
197,product-197,100,156,72,127
198,product-198,213,242,39,161
199,product-199,139,181,29,175
200,product-200,195,207,69,128
201,product-201,143,238,52,143
202,product-202,71,119,89,113
203,product-203,208,218,0,203
204,product-204,185,228,47,152
205,product-205,193,264,0,225
206,product-206,20,81,67,134
207,product-207,40,95,106,95
208,product-208,208,238,133,71
209,product-209,225,320,31,170
210,product-210,146,219,41,157
211,product-211,169,190,31,173
212,product-212,131,222,89,106
213,product-213,205,277,0,239
214,product-214,32,78,106,94
215,product-215,203,226,21,181
216,product-216,188,259,99,105
217,product-217,138,193,71,130
218,product-218,201,225,199,0
219,product-219,240,312,155,49
220,product-220,110,160,80,122
221,product-221,44,53,2,201
222,product-222,78,78,16,186
223,product-223,238,318,116,79
224,product-224,186,209,27,169
225,product-225,250,330,232,0
226,product-226,96,96,0,197
227,product-227,12,94,72,133
228,product-228,83,141,28,172
229,product-229,97,113,31,173
230,product-230,49,58,0,233
231,product-231,250,255,129,70
232,product-232,183,204,191,11
233,product-233,201,247,22,177
234,product-234,78,91,64,132
235,product-235,1,16,2,199
236,product-236,51,84,138,66
237,product-237,188,278,49,155
238,product-238,208,213,151,48
239,product-239,119,148,44,160
240,product-240,16,49,56,146
241,product-241,180,187,30,168
242,product-242,186,236,42,154
243,product-243,119,125,14,183
244,product-244,204,226,151,53
245,product-245,206,250,185,19
246,product-246,93,174,40,163
247,product-247,201,215,14,181
248,product-248,166,194,99,104
249,product-249,91,130,168,36
250,product-250,112,149,137,65
251,product-251,198,230,80,119
252,product-252,148,155,0,207
253,product-253,208,288,163,34
254,product-254,157,167,173,32
255,product-255,88,129,131,68
256,product-256,100,175,99,103
257,product-257,86,109,177,19
258,product-258,207,296,97,98
259,product-259,201,233,94,106
260,product-260,90,142,73,132
261,product-261,162,168,149,51
262,product-262,103,129,58,144
263,product-263,193,271,118,86
264,product-264,103,172,144,53
265,product-265,200,227,227,0
266,product-266,172,249,122,76
267,product-267,157,245,176,19
268,product-268,225,267,75,130
269,product-269,129,154,178,26
270,product-270,203,265,1,196
271,product-271,149,229,43,155
272,product-272,130,139,54,147
273,product-273,21,71,23,176
274,product-274,25,38,54,148
275,product-275,137,139,198,1
276,product-276,181,194,109,92
277,product-277,39,120,117,81
278,product-278,35,38,77,125
279,product-279,166,238,51,151
280,product-280,87,135,81,117
281,product-281,28,37,74,121
282,product-282,163,204,187,18
283,product-283,196,272,0,270
284,product-284,207,252,171,33
285,product-285,112,187,101,103
286,product-286,110,191,214,0
287,product-287,256,266,79,120
288,product-288,128,164,153,51
289,product-289,69,144,147,51
290,product-290,199,250,9,192
291,product-291,106,126,0,219
292,product-292,94,137,100,102
293,product-293,231,288,176,24
294,product-294,179,252,107,90
295,product-295,179,219,160,35
296,product-296,185,206,188,11
297,product-297,246,246,109,87
298,product-298,151,224,145,54
299,product-299,199,200,0,255
300,product-300,129,136,123,78
301,product-301,196,205,87,113
302,product-302,53,113,22,177
303,product-303,53,119,129,73
304,product-304,222,247,92,105
305,product-305,123,137,63,135
306,product-306,111,152,145,58
307,product-307,147,214,112,92
308,product-308,173,240,50,153
309,product-309,32,118,83,121
310,product-310,99,158,169,33
311,product-311,136,142,29,172
312,product-312,87,104,20,178
313,product-313,5,92,62,135
314,product-314,127,157,164,34
315,product-315,35,36,66,138
316,product-316,97,115,99,96
317,product-317,111,125,45,156
318,product-318,131,159,100,96
319,product-319,28,61,149,49
320,product-320,67,92,78,117
321,product-321,166,187,20,176
322,product-322,138,178,175,25
323,product-323,241,252,63,139
324,product-324,106,140,170,27
325,product-325,166,222,156,39
326,product-326,68,90,181,20
327,product-327,71,103,186,9
328,product-328,31,38,154,45
329,product-329,119,159,59,139
330,product-330,176,263,53,143
331,product-331,116,141,111,86
332,product-332,249,265,44,152
333,product-333,24,67,198,0
334,product-334,168,261,12,186
335,product-335,126,187,35,160
336,product-336,99,130,149,49
337,product-337,62,147,138,67
338,product-338,150,185,66,132
339,product-339,197,257,138,58
340,product-340,128,149,133,66
341,product-341,228,284,239,0
342,product-342,153,183,91,104
343,product-343,66,72,164,37
344,product-344,157,206,125,73
345,product-345,254,319,28,172
346,product-346,186,216,44,160
347,product-347,67,85,0,236
348,product-348,87,134,97,101
349,product-349,119,178,127,69
350,product-350,48,48,216,0
351,product-351,138,217,26,172
352,product-352,66,94,142,55
353,product-353,131,137,181,21
354,product-354,208,303,119,77
355,product-355,132,157,39,165
356,product-356,13,80,148,47
357,product-357,194,266,108,90
358,product-358,98,121,0,207
359,product-359,215,275,103,94
360,product-360,115,191,13,183
361,product-361,206,295,1,202
362,product-362,47,117,0,211
363,product-363,139,198,67,130
364,product-364,48,127,0,213
365,product-365,17,51,71,128
366,product-366,21,44,139,64
367,product-367,201,205,18,179
368,product-368,239,290,202,3
369,product-369,57,94,235,0
370,product-370,207,224,173,22
371,product-371,37,120,198,0
372,product-372,105,121,108,95
373,product-373,22,29,90,111
374,product-374,66,115,48,150
375,product-375,101,158,126,71
376,product-376,167,188,68,134
377,product-377,96,112,54,143
378,product-378,139,226,87,114
379,product-379,111,111,166,38
380,product-380,171,234,126,77
381,product-381,92,108,62,135
382,product-382,198,200,2,193
383,product-383,77,146,244,0
384,product-384,246,317,0,229
385,product-385,85,109,128,67
386,product-386,100,150,179,26
387,product-387,217,257,131,68
388,product-388,199,293,92,113
389,product-389,28,62,219,0
390,product-390,144,147,156,46
391,product-391,75,136,36,166
392,product-392,46,98,121,74
393,product-393,190,278,134,67
394,product-394,220,292,0,233
395,product-395,129,178,73,122
396,product-396,84,154,152,46
397,product-397,176,252,148,52
398,product-398,75,140,132,65
399,product-399,102,102,61,138
400,product-400,81,131,235,0
401,product-401,97,120,54,141
402,product-402,130,160,120,82
403,product-403,123,199,49,149
404,product-404,46,115,6,197
405,product-405,197,201,191,10
406,product-406,243,272,28,174
407,product-407,217,296,43,155
408,product-408,191,216,152,48
409,product-409,214,289,26,172
410,product-410,84,137,0,220
411,product-411,24,64,60,144
412,product-412,43,48,242,0
413,product-413,106,158,174,31
414,product-414,158,193,117,83
415,product-415,145,188,12,184
416,product-416,105,123,53,152
417,product-417,100,114,118,78
418,product-418,170,205,0,207
419,product-419,94,148,0,231
420,product-420,58,148,33,169
421,product-421,205,300,123,79
422,product-422,136,143,188,15
423,product-423,51,123,83,115
424,product-424,78,112,220,0
425,product-425,153,166,55,140
426,product-426,139,140,251,0
427,product-427,70,135,169,33
428,product-428,130,205,131,66
429,product-429,38,53,114,91
430,product-430,72,122,22,176
431,product-431,137,189,27,172
432,product-432,260,279,58,147
433,product-433,92,149,191,9
434,product-434,51,130,28,168
435,product-435,128,185,161,43
436,product-436,78,143,70,131
437,product-437,140,218,66,138
438,product-438,168,228,122,82
439,product-439,165,240,38,161
440,product-440,103,196,180,19
441,product-441,224,264,216,0
442,product-442,200,239,61,135
443,product-443,101,143,121,84
444,product-444,28,110,156,44
445,product-445,74,154,102,97
446,product-446,154,164,87,111
447,product-447,165,235,163,34
448,product-448,50,135,58,143
449,product-449,115,164,209,0
450,product-450,215,264,1,197
451,product-451,174,245,65,132
452,product-452,88,124,124,71
453,product-453,238,309,180,17
454,product-454,148,188,50,147
455,product-455,63,110,52,145
456,product-456,130,158,8,192
457,product-457,143,218,200,0
458,product-458,169,215,88,114
459,product-459,95,154,32,170
460,product-460,110,169,12,188
461,product-461,133,181,78,125
462,product-462,88,172,164,41
463,product-463,119,149,72,125
464,product-464,161,185,211,0
465,product-465,170,185,129,70
466,product-466,224,236,0,245
467,product-467,121,143,123,77
468,product-468,84,127,106,90
469,product-469,115,193,166,33
470,product-470,78,101,47,151
471,product-471,208,233,56,149
472,product-472,139,228,43,152
473,product-473,52,149,178,22
474,product-474,34,126,31,166
475,product-475,51,110,0,199
476,product-476,233,274,0,207
477,product-477,65,103,134,64
478,product-478,239,284,45,152
479,product-479,93,99,75,127
480,product-480,169,192,197,0
481,product-481,126,176,165,32
482,product-482,43,115,44,161
483,product-483,159,203,27,173
484,product-484,206,270,183,14
485,product-485,201,254,199,5
486,product-486,180,216,126,78
487,product-487,55,101,262,0
488,product-488,164,195,86,109
489,product-489,111,192,195,9
490,product-490,143,166,121,77
491,product-491,263,321,129,73
492,product-492,109,178,90,107
493,product-493,191,196,26,173
494,product-494,133,166,226,0
495,product-495,183,227,0,196
496,product-496,90,141,173,22
497,product-497,18,74,41,159
498,product-498,89,166,84,119
499,product-499,74,85,134,67
500,product-500,80,117,227,0
