id,label,ts_in,ts_out,dim_0,dim_1,dim_2,dim_3,dim_4
57,product-57,95,168,22,26,29,31,173
58,product-58,41,52,155,49,46,49,45
59,product-59,99,124,124,123,81,119,124
60,product-60,166,200,93,104,92,99,98
61,product-61,138,164,107,90,106,107,111
62,product-62,79,104,73,66,73,67,130
63,product-63,110,190,81,76,72,79,123
64,product-64,100,178,166,163,167,166,38
65,product-65,146,164,0,0,235,0,0
66,product-66,176,271,170,165,32,173,172
67,product-67,199,288,23,29,174,30,29
68,product-68,167,231,50,49,46,151,53
69,product-69,133,158,54,53,45,151,50
70,product-70,30,112,100,96,104,100,97
71,product-71,92,116,135,67,133,133,134
72,product-72,226,276,37,165,163,164,161
73,product-73,206,208,14,10,12,190,7
74,product-74,181,189,28,173,27,28,23
75,product-75,152,193,112,111,116,119,86
76,product-76,187,206,0,200,0,0,0
77,product-77,178,197,188,9,14,15,17
78,product-78,94,110,91,104,91,99,96
79,product-79,178,263,153,155,49,151,152
80,product-80,31,42,55,141,58,64,64
81,product-81,224,236,126,120,76,122,125
82,product-82,162,248,0,0,0,0,216
83,product-83,155,197,135,134,134,68,127
84,product-84,119,128,153,158,158,149,47
85,product-85,133,169,4,5,0,8,197
86,product-86,195,205,0,0,0,215,0
87,product-87,217,258,46,48,150,50,48
88,product-88,19,87,0,0,0,256,0
89,product-89,203,254,152,150,50,151,146
90,product-90,140,162,9,193,188,196,192
91,product-91,36,94,48,154,150,149,148
92,product-92,259,266,1,4,4,0,199
93,product-93,115,178,0,0,4,201,3
94,product-94,94,114,81,123,122,124,118
95,product-95,254,299,81,73,122,76,81
96,product-96,214,266,135,136,64,140,134
97,product-97,10,81,40,157,160,165,157
98,product-98,152,217,135,61,66,60,60
99,product-99,120,160,114,85,115,119,112
100,product-100,74,137,21,18,27,18,177
101,product-101,100,112,49,45,47,50,150
102,product-102,101,150,119,125,126,76,126
103,product-103,109,179,10,15,9,188,7
104,product-104,155,252,141,146,142,55,146
105,product-105,173,176,0,0,0,210,0
106,product-106,179,227,51,152,144,154,149
107,product-107,147,159,62,62,60,62,140
108,product-108,226,253,103,105,96,104,107
109,product-109,91,127,105,103,93,102,110
110,product-110,118,139,0,0,0,206,0
111,product-111,185,233,110,88,108,109,107
112,product-112,169,175,76,82,78,123,74
113,product-113,80,127,91,109,93,95,91
114,product-114,182,221,115,80,85,82,82
115,product-115,113,167,170,27,32,25,29
116,product-116,163,193,158,38,167,161,165
117,product-117,176,243,157,163,155,41,154
118,product-118,159,213,99,106,99,99,96
119,product-119,105,154,74,73,73,127,70
120,product-120,145,154,0,0,201,0,3
121,product-121,72,137,23,26,19,176,22
122,product-122,181,239,111,110,105,106,91
123,product-123,111,137,69,130,68,73,68
124,product-124,91,167,0,0,0,0,205
125,product-125,169,195,37,167,165,162,164
126,product-126,188,278,68,66,72,76,129
127,product-127,150,244,126,128,130,128,71
128,product-128,173,212,154,45,158,154,158
129,product-129,101,116,128,126,72,125,125
130,product-130,76,165,201,0,0,3,0
131,product-131,115,119,8,12,8,191,5
132,product-132,227,244,14,188,14,12,10
133,product-133,112,142,45,48,45,153,47
134,product-134,175,218,0,0,0,0,211
135,product-135,209,224,89,90,83,86,115
136,product-136,128,197,110,115,110,87,109
137,product-137,91,153,30,31,35,165,39
138,product-138,141,186,189,6,14,13,12
139,product-139,229,247,98,91,107,96,90
140,product-140,63,87,15,180,190,181,180
141,product-141,152,174,0,229,0,0,0
142,product-142,42,62,2,198,3,7,0
143,product-143,194,274,221,0,0,0,0
144,product-144,31,86,64,141,62,61,56
145,product-145,34,115,46,149,154,154,154
146,product-146,107,134,0,0,0,0,225
147,product-147,114,199,135,137,66,139,136
148,product-148,54,121,83,88,116,84,86
149,product-149,60,116,0,3,198,0,0
150,product-150,180,203,166,36,36,39,38
151,product-151,50,138,196,3,2,7,2
152,product-152,128,190,109,107,113,111,92
153,product-153,192,277,136,137,59,140,136
154,product-154,91,134,0,0,205,0,0
155,product-155,17,102,117,116,125,117,80
156,product-156,170,247,83,82,122,73,81
157,product-157,215,227,53,144,59,56,59
158,product-158,97,106,97,99,103,97,96
159,product-159,200,212,87,90,85,114,84
160,product-160,129,225,175,30,21,25,29
161,product-161,122,217,27,177,27,27,23
162,product-162,64,73,63,139,136,134,136
163,product-163,210,274,56,148,148,139,143
164,product-164,178,207,172,30,167,171,167
165,product-165,137,145,17,187,185,179,179
166,product-166,274,322,90,115,82,89,81
167,product-167,203,270,0,201,1,2,0
168,product-168,114,115,28,172,28,25,23
169,product-169,16,92,119,119,114,116,86
170,product-170,168,254,95,100,101,94,100
171,product-171,96,143,105,94,93,90,91
172,product-172,111,161,0,0,226,0,0
173,product-173,219,306,94,109,92,95,91
174,product-174,117,151,9,11,9,14,189
175,product-175,76,91,0,215,0,0,0
176,product-176,187,237,141,139,63,135,142
177,product-177,133,222,42,44,154,42,49
178,product-178,149,218,93,102,105,108,109
179,product-179,112,153,81,116,82,89,84
180,product-180,67,74,157,151,154,47,156
181,product-181,15,81,27,33,33,172,26
182,product-182,217,299,19,11,14,20,184
183,product-183,165,200,61,57,58,60,138
184,product-184,108,145,0,0,0,205,0
185,product-185,106,106,202,0,0,0,0
186,product-186,166,230,155,44,158,158,161
187,product-187,109,174,69,66,64,132,73
188,product-188,192,230,107,94,95,98,89
189,product-189,206,206,10,12,189,6,16
190,product-190,50,68,126,70,126,125,129
191,product-191,82,94,10,6,6,195,3
192,product-192,104,170,74,65,69,73,131
193,product-193,41,48,162,163,161,164,40
194,product-194,72,87,128,76,69,67,67
195,product-195,73,128,96,95,101,99,102
196,product-196,149,156,186,188,185,17,178
197,product-197,188,251,30,170,171,169,171
198,product-198,171,196,78,83,82,80,120
199,product-199,70,71,89,84,112,93,87
200,product-200,181,254,54,51,148,55,57
201,product-201,196,261,0,0,0,3,202
202,product-202,235,321,37,45,36,45,159
203,product-203,44,51,1,3,2,1,195
204,product-204,67,95,100,99,97,95,97
205,product-205,111,169,86,117,111,118,112
206,product-206,210,303,147,152,146,145,52
207,product-207,126,189,142,54,148,147,147
208,product-208,46,65,103,95,97,93,96
209,product-209,148,206,62,136,67,63,69
210,product-210,88,125,10,16,17,185,10
211,product-211,77,90,21,17,24,21,179
212,product-212,102,117,70,71,133,69,70
213,product-213,73,151,40,41,43,43,160
214,product-214,23,109,64,141,134,140,136
215,product-215,73,113,177,180,23,177,174
216,product-216,176,238,109,106,89,110,110
217,product-217,228,262,23,179,20,17,26
218,product-218,156,204,41,163,40,36,33
219,product-219,91,180,0,0,0,0,208
220,product-220,216,275,223,0,0,0,0
221,product-221,24,29,66,60,136,60,66
222,product-222,98,98,61,135,136,144,139
223,product-223,132,188,220,0,0,0,0
224,product-224,121,142,205,0,0,0,0
225,product-225,92,126,113,87,92,87,91
226,product-226,46,60,130,65,134,135,130
227,product-227,202,212,18,14,18,185,17
228,product-228,117,179,53,56,50,55,147
229,product-229,144,205,70,127,78,71,78
230,product-230,93,154,95,106,90,95,98
231,product-231,51,109,97,102,102,103,99
232,product-232,33,102,8,189,196,189,191
233,product-233,142,165,54,146,148,147,142
234,product-234,168,225,64,67,62,65,135
235,product-235,233,236,105,101,98,104,98
236,product-236,172,187,0,0,231,0,0
237,product-237,225,290,12,185,20,18,10
238,product-238,213,214,121,118,83,115,121
239,product-239,154,169,36,160,36,43,44
240,product-240,129,152,0,0,0,252,0
241,product-241,145,219,39,33,32,163,41
242,product-242,211,311,0,0,0,205,0
243,product-243,88,109,80,79,83,118,84
244,product-244,159,203,81,83,117,83,87
245,product-245,21,61,88,117,80,88,88
246,product-246,24,34,17,22,180,19,22
247,product-247,201,234,37,45,44,160,39
248,product-248,85,147,0,0,211,0,0
249,product-249,98,145,0,0,230,0,0
250,product-250,200,270,56,56,57,146,50
251,product-251,92,169,95,107,97,93,91
252,product-252,144,228,82,117,119,116,121
253,product-253,106,157,6,11,193,2,5
254,product-254,141,216,0,0,217,0,0
255,product-255,123,218,18,23,21,20,179
256,product-256,29,123,239,0,0,0,0
257,product-257,128,131,50,148,155,150,151
258,product-258,107,175,0,229,0,0,0
259,product-259,121,156,131,128,128,123,73
260,product-260,118,137,185,187,13,188,190
261,product-261,267,335,22,183,18,13,18
262,product-262,156,222,160,160,167,38,163
263,product-263,50,113,89,92,87,96,108
264,product-264,189,192,82,82,80,74,121
265,product-265,36,47,174,177,179,181,24
266,product-266,71,97,75,128,120,122,126
267,product-267,137,151,94,105,91,97,90
268,product-268,123,148,12,193,10,12,3
269,product-269,29,96,209,0,0,0,0
270,product-270,135,142,130,68,72,68,68
271,product-271,57,75,29,24,25,173,30
272,product-272,133,175,151,146,51,144,146
273,product-273,16,45,81,116,115,114,118
274,product-274,253,295,81,77,81,75,122
275,product-275,93,154,65,63,136,66,60
276,product-276,74,75,88,111,93,86,84
277,product-277,49,97,178,184,177,20,182
278,product-278,129,158,92,106,95,90,93
279,product-279,85,163,84,119,86,85,83
280,product-280,200,242,28,169,177,174,170
281,product-281,251,331,63,135,142,138,133
282,product-282,62,148,55,57,58,55,141
283,product-283,80,140,140,145,146,141,59
284,product-284,127,188,35,34,30,165,34
285,product-285,123,147,13,16,13,184,11
286,product-286,207,233,86,114,117,113,114
287,product-287,68,69,80,115,120,120,125
288,product-288,165,225,22,181,20,19,17
289,product-289,182,275,141,143,60,145,145
290,product-290,111,198,5,191,10,4,10
291,product-291,54,140,0,0,0,221,0
292,product-292,169,253,60,61,63,55,140
293,product-293,26,56,120,127,125,75,120
294,product-294,155,243,119,78,86,81,78
295,product-295,165,243,9,193,7,3,7
296,product-296,201,212,45,157,154,159,156
297,product-297,111,127,0,0,0,0,263
298,product-298,128,177,106,105,98,99,97
299,product-299,118,125,37,35,36,165,36
300,product-300,175,214,43,161,155,158,156
301,product-301,189,203,113,84,83,92,90
302,product-302,81,103,15,16,185,14,10
303,product-303,180,267,158,44,160,156,160
304,product-304,172,211,135,137,131,67,130
305,product-305,110,167,1,200,0,0,0
306,product-306,188,247,227,0,0,0,0
307,product-307,66,114,0,206,0,0,0
308,product-308,104,177,32,35,30,34,170
309,product-309,129,179,73,76,78,72,124
310,product-310,29,92,105,91,94,100,92
311,product-311,6,27,55,50,49,49,149
312,product-312,208,237,59,61,140,58,59
313,product-313,166,245,151,46,44,51,49
314,product-314,183,242,144,146,53,152,152
315,product-315,196,248,0,204,0,0,0
316,product-316,29,115,116,120,82,121,114
317,product-317,111,162,83,88,78,117,86
318,product-318,22,109,243,0,0,0,0
319,product-319,154,165,195,192,199,4,197
320,product-320,77,96,130,75,120,124,124
321,product-321,186,276,63,63,56,139,66
322,product-322,110,166,180,17,20,22,19
323,product-323,8,95,28,169,34,35,34
324,product-324,111,157,135,140,142,134,62
325,product-325,118,158,130,138,135,67,129
326,product-326,149,159,0,208,0,0,0
327,product-327,113,199,0,0,206,0,0
328,product-328,83,164,133,131,64,131,139
329,product-329,7,47,0,204,0,0,0
330,product-330,225,313,132,133,134,68,134
331,product-331,30,103,92,112,108,105,113
332,product-332,189,196,87,109,95,92,92
333,product-333,235,249,88,112,116,116,115
334,product-334,118,126,70,134,71,70,68
335,product-335,152,180,84,86,82,88,114
336,product-336,129,133,5,194,8,7,9
337,product-337,69,140,95,101,105,100,109
338,product-338,150,178,154,156,49,152,146
339,product-339,35,74,78,123,123,125,123
340,product-340,18,39,150,153,159,46,152
341,product-341,82,163,163,160,162,38,161
342,product-342,142,152,149,147,144,143,52
343,product-343,28,42,112,112,88,116,113
344,product-344,89,185,21,176,182,177,182
345,product-345,211,302,93,100,95,103,99
346,product-346,39,65,123,77,120,122,119
347,product-347,108,121,44,160,45,44,42
348,product-348,110,163,145,53,57,53,50
349,product-349,150,204,76,78,80,119,82
350,product-350,155,248,188,12,193,193,190
351,product-351,10,59,59,144,53,53,54
352,product-352,184,242,0,222,0,0,0
353,product-353,221,242,154,154,48,152,156
354,product-354,151,167,125,78,127,121,120
355,product-355,138,217,165,168,163,37,163
356,product-356,185,185,23,175,179,173,173
357,product-357,178,197,91,89,108,95,90
358,product-358,154,207,5,200,1,0,0
359,product-359,112,161,129,130,68,128,134
360,product-360,200,204,103,92,105,113,110
361,product-361,96,158,128,124,128,75,126
362,product-362,64,64,127,74,126,129,131
363,product-363,216,288,158,47,152,149,157
364,product-364,82,136,0,0,0,203,0
365,product-365,163,200,120,79,76,82,83
366,product-366,141,165,0,0,229,0,0
367,product-367,138,167,114,109,87,112,116
368,product-368,249,334,16,12,8,189,10
369,product-369,120,189,23,176,21,21,25
370,product-370,98,125,57,143,60,58,55
371,product-371,140,233,53,49,146,53,51
372,product-372,121,178,39,163,36,34,41
373,product-373,41,52,23,181,172,182,175
374,product-374,66,127,0,199,0,3,5
375,product-375,58,79,13,12,19,9,186
376,product-376,59,146,28,29,167,34,31
377,product-377,196,231,67,64,60,138,60
378,product-378,159,167,128,72,133,129,130
379,product-379,90,142,106,103,92,103,109
380,product-380,84,129,14,17,19,17,185
381,product-381,72,160,58,59,59,142,62
382,product-382,201,209,66,65,134,69,63
383,product-383,45,46,193,195,196,197,4
384,product-384,183,237,0,0,0,206,0
385,product-385,155,194,10,16,13,9,187
386,product-386,32,38,200,0,0,0,3
387,product-387,190,238,63,135,142,135,134
388,product-388,212,290,137,146,143,137,59
389,product-389,120,173,55,145,54,58,51
390,product-390,159,183,125,128,125,125,73
391,product-391,84,89,147,55,143,146,141
392,product-392,197,257,141,56,146,147,142
393,product-393,203,220,0,0,0,0,254
394,product-394,151,202,127,133,135,69,128
395,product-395,114,205,66,133,132,131,135
396,product-396,193,211,155,47,157,155,149
397,product-397,135,174,61,67,67,70,134
398,product-398,56,119,161,37,164,158,162
399,product-399,238,328,128,123,130,122,73
400,product-400,64,117,83,112,89,91,83
401,product-401,87,123,152,162,156,159,43
402,product-402,219,300,13,15,8,187,11
403,product-403,105,130,84,84,84,121,82
404,product-404,155,231,127,135,130,68,129
405,product-405,125,158,41,162,154,158,154
406,product-406,68,87,154,159,158,162,42
407,product-407,123,213,0,0,0,0,245
408,product-408,206,206,78,123,78,79,77
409,product-409,183,188,75,122,129,127,127
410,product-410,63,105,143,145,58,145,146
411,product-411,185,192,66,65,137,68,67
412,product-412,264,334,90,83,90,84,115
413,product-413,42,66,80,115,124,123,121
414,product-414,155,186,0,0,0,0,257
415,product-415,141,144,82,114,85,83,84
416,product-416,184,200,139,56,63,58,62
417,product-417,154,245,6,8,12,13,189
418,product-418,218,277,44,47,51,152,48
419,product-419,117,127,27,33,33,169,35
420,product-420,137,158,36,31,38,33,164
421,product-421,157,160,43,156,42,45,44
422,product-422,214,295,38,38,167,29,38
423,product-423,186,271,97,104,105,96,100
424,product-424,175,204,8,10,13,192,6
425,product-425,157,255,143,140,139,141,61
426,product-426,43,49,48,48,153,45,44
427,product-427,202,277,121,126,126,124,77
428,product-428,60,127,32,31,30,28,169
429,product-429,249,283,143,140,147,144,56
430,product-430,136,226,50,150,151,146,153
431,product-431,224,260,15,189,14,8,6
432,product-432,90,146,0,0,207,0,0
433,product-433,133,143,179,19,176,179,177
434,product-434,53,73,54,145,57,51,56
435,product-435,196,238,78,87,79,86,117
436,product-436,157,157,202,1,0,3,0
437,product-437,222,296,101,100,100,105,98
438,product-438,138,179,95,110,92,86,85
439,product-439,200,224,118,83,79,77,86
440,product-440,105,126,178,173,174,179,22
441,product-441,152,178,129,71,75,75,68
442,product-442,148,163,27,23,178,23,24
443,product-443,165,175,131,72,74,68,73
444,product-444,178,204,145,140,57,144,145
445,product-445,142,153,203,0,0,1,0
446,product-446,124,193,153,153,152,144,52
447,product-447,51,120,51,55,145,59,55
448,product-448,100,129,77,76,73,125,70
449,product-449,54,106,148,48,154,147,155
450,product-450,178,188,105,93,107,106,104
451,product-451,107,178,150,46,54,47,50
452,product-452,172,177,207,0,0,0,0
453,product-453,85,150,145,51,57,58,54
454,product-454,101,188,146,142,57,138,142
455,product-455,210,267,11,13,12,13,191
456,product-456,207,272,0,216,0,0,0
457,product-457,178,269,0,0,0,0,252
458,product-458,81,112,0,234,0,0,0
459,product-459,196,263,30,174,31,26,24
460,product-460,29,64,117,117,81,120,114
461,product-461,39,56,0,0,0,0,202
462,product-462,61,111,45,48,44,47,157
463,product-463,30,103,77,119,119,124,119
464,product-464,120,212,150,158,46,151,152
465,product-465,27,44,0,0,207,0,0
466,product-466,75,165,133,66,69,68,63
467,product-467,151,182,72,68,130,69,67
468,product-468,99,103,146,145,57,138,148
469,product-469,42,119,162,153,162,154,42
470,product-470,30,80,37,162,161,165,167
471,product-471,111,187,66,131,64,65,66
472,product-472,113,185,20,17,16,182,21
473,product-473,72,93,128,70,73,75,77
474,product-474,36,124,71,76,127,75,70
475,product-475,138,146,4,192,197,191,196
476,product-476,77,138,46,43,155,44,43
477,product-477,232,237,108,111,91,105,109
478,product-478,229,269,0,203,0,1,0
479,product-479,160,205,77,83,77,118,81
480,product-480,206,259,152,50,43,46,48
481,product-481,169,202,61,140,61,61,65
482,product-482,238,263,184,21,17,11,19
483,product-483,46,109,247,0,0,0,0
484,product-484,180,268,146,139,59,140,138
485,product-485,143,199,243,0,0,0,0
486,product-486,198,275,75,124,129,121,124
487,product-487,45,120,103,107,95,101,102
488,product-488,101,117,69,127,68,72,74
489,product-489,63,102,0,2,0,1,201
490,product-490,119,215,31,174,164,169,166
491,product-491,157,198,177,21,23,23,18
492,product-492,83,151,192,11,194,192,185
493,product-493,47,86,101,96,108,99,106
494,product-494,183,208,26,24,31,33,172
495,product-495,160,212,50,152,148,146,150
496,product-496,183,194,14,10,16,187,13
497,product-497,119,203,63,132,65,64,73
498,product-498,106,169,158,156,153,47,148
499,product-499,209,235,208,0,0,0,0
500,product-500,59,117,79,126,123,119,123
501,product-501,39,62,86,79,119,78,85
502,product-502,146,221,153,157,155,42,160
503,product-503,135,155,80,116,87,79,81
504,product-504,177,183,0,0,224,0,0
505,product-505,108,200,62,136,143,136,143
506,product-506,196,272,60,136,145,138,143
507,product-507,110,185,0,0,0,216,0
508,product-508,176,202,191,4,12,6,13
509,product-509,15,43,81,120,114,114,114
510,product-510,94,131,155,155,41,164,158
511,product-511,126,200,14,18,15,13,184
512,product-512,156,243,100,93,104,93,95
513,product-513,162,252,38,30,165,31,40
514,product-514,130,137,60,139,136,140,141
515,product-515,203,292,122,80,77,78,75
516,product-516,48,119,156,40,164,156,165
517,product-517,104,110,187,184,12,185,189
518,product-518,159,227,0,220,0,0,0
519,product-519,116,175,0,0,0,0,213
520,product-520,21,89,0,0,202,0,3
521,product-521,119,122,101,101,100,105,105
522,product-522,93,169,103,110,111,106,92
523,product-523,192,271,5,9,6,192,3
524,product-524,176,245,134,134,136,140,63
525,product-525,33,123,138,135,144,144,61
526,product-526,97,162,164,40,164,155,158
527,product-527,200,209,98,106,99,89,94
528,product-528,136,181,20,23,22,179,19
529,product-529,77,136,141,63,134,133,136
530,product-530,101,170,42,43,156,49,44
531,product-531,172,202,126,70,127,133,129
532,product-532,197,264,114,115,112,88,115
533,product-533,77,93,49,58,58,54,147
534,product-534,199,264,0,0,230,0,0
535,product-535,175,227,36,29,28,168,34
536,product-536,98,151,41,34,163,33,42
537,product-537,177,248,0,0,0,218,0
538,product-538,103,192,41,45,39,157,42
539,product-539,116,155,146,144,149,54,147
540,product-540,165,177,24,180,20,15,25
541,product-541,115,182,113,92,111,107,105
542,product-542,78,85,39,164,38,36,39
543,product-543,158,168,55,64,140,61,61
544,product-544,72,89,171,32,24,24,24
545,product-545,20,77,44,39,161,43,39
546,product-546,53,69,151,48,44,48,52
547,product-547,130,186,21,175,174,176,180
548,product-548,96,182,90,92,89,87,112
549,product-549,53,82,173,176,178,26,175
550,product-550,62,101,116,89,87,81,83
551,product-551,95,142,56,61,59,140,55
552,product-552,82,165,160,42,39,43,43
553,product-553,68,130,134,131,130,135,65
554,product-554,64,84,43,41,157,40,41
555,product-555,45,61,165,33,30,34,31
556,product-556,216,268,101,103,107,97,105
557,product-557,184,192,19,15,184,11,13
558,product-558,87,176,109,93,109,109,105
559,product-559,201,271,54,62,63,57,142
560,product-560,87,104,128,125,121,76,129
561,product-561,107,121,17,179,26,23,16
562,product-562,171,254,113,87,84,91,85
563,product-563,134,167,38,44,37,159,43
564,product-564,218,316,108,97,105,107,103
565,product-565,175,179,75,72,129,74,68
566,product-566,119,168,57,57,148,49,51
567,product-567,66,91,59,137,60,58,63
568,product-568,99,120,14,183,22,18,13
569,product-569,86,95,148,151,49,149,156
570,product-570,162,239,49,43,154,46,41
571,product-571,101,160,75,126,71,74,79
572,product-572,96,115,110,101,107,95,107
573,product-573,165,190,126,117,116,116,79
574,product-574,89,101,0,0,0,0,246
575,product-575,87,158,126,128,72,126,132
576,product-576,100,136,163,172,167,172,33
577,product-577,150,157,2,1,0,1,197
578,product-578,123,169,19,23,15,182,19
579,product-579,124,200,61,135,65,62,62
580,product-580,224,255,87,111,111,115,108
581,product-581,146,236,94,89,111,89,87
582,product-582,111,182,42,153,160,161,161
583,product-583,222,233,28,172,33,30,27
584,product-584,109,195,175,30,169,168,167
585,product-585,72,87,65,132,73,73,66
586,product-586,98,134,24,20,23,176,21
587,product-587,120,161,124,117,126,117,78
588,product-588,65,108,132,132,128,70,130
589,product-589,136,189,14,183,15,12,18
590,product-590,153,171,31,25,26,26,173
591,product-591,88,130,0,0,215,0,0
592,product-592,26,105,187,17,14,18,18
593,product-593,82,99,184,19,17,20,21
594,product-594,137,203,114,122,119,119,82
595,product-595,26,30,80,117,117,118,121
596,product-596,143,214,74,125,121,130,129
597,product-597,80,141,259,0,0,0,0
598,product-598,38,90,113,83,90,86,91
599,product-599,113,134,101,106,102,98,98
600,product-600,197,247,167,171,166,30,171
601,product-601,74,147,150,148,154,48,150
602,product-602,24,75,207,0,0,0,0
603,product-603,111,191,117,107,109,88,111
604,product-604,111,178,24,26,21,178,23
605,product-605,0,49,127,126,130,126,69
606,product-606,49,97,173,175,28,174,167
607,product-607,81,161,155,152,153,47,150
608,product-608,107,152,14,10,14,189,6
609,product-609,154,199,106,110,106,108,91
610,product-610,195,278,24,32,23,172,27
611,product-611,111,157,135,61,143,139,135
612,product-612,20,59,0,0,5,196,3
613,product-613,221,312,0,0,0,0,226
614,product-614,95,141,117,118,118,119,85
615,product-615,102,137,4,5,1,8,194
616,product-616,157,181,58,54,52,57,145
617,product-617,96,119,113,112,89,108,115
618,product-618,196,245,11,19,186,12,18
619,product-619,117,168,188,7,13,12,15
620,product-620,170,230,138,67,132,132,129
621,product-621,195,291,259,0,0,0,0
622,product-622,136,233,70,71,130,71,67
623,product-623,91,92,183,15,21,19,16
624,product-624,116,123,133,133,127,72,129
625,product-625,82,147,93,108,90,89,95
626,product-626,132,149,96,90,90,108,92
627,product-627,228,274,167,171,168,170,28
628,product-628,28,38,192,6,6,7,5
629,product-629,82,84,148,54,52,55,54
630,product-630,131,189,68,133,127,129,133
631,product-631,145,194,116,113,84,114,120
632,product-632,94,99,172,179,25,172,172
633,product-633,104,104,71,131,69,70,72
634,product-634,198,225,31,174,169,171,164
635,product-635,148,208,15,15,18,13,184
636,product-636,6,90,153,154,146,50,148
637,product-637,213,253,49,51,52,151,53
638,product-638,167,174,108,88,94,92,88
639,product-639,166,256,0,0,0,235,0
640,product-640,157,221,70,66,66,62,135
641,product-641,203,223,74,69,70,126,71
642,product-642,197,272,50,46,42,154,42
643,product-643,96,185,94,109,105,107,102
644,product-644,58,133,116,120,111,114,85
645,product-645,24,114,79,88,85,117,81
646,product-646,251,331,13,183,183,192,186
647,product-647,193,213,120,118,122,80,125
648,product-648,196,226,0,0,198,0,0
649,product-649,83,118,44,158,151,159,154
650,product-650,138,146,35,32,34,170,26
651,product-651,139,176,200,5,0,0,0
652,product-652,161,205,162,40,162,161,160
653,product-653,153,173,87,86,110,91,91
654,product-654,227,291,58,147,57,55,48
655,product-655,32,115,50,40,41,43,155
656,product-656,192,268,151,49,153,155,150
657,product-657,128,196,9,8,11,189,16
658,product-658,176,239,117,78,88,87,80
659,product-659,60,90,133,63,69,64,62
660,product-660,162,240,38,35,33,164,41
661,product-661,128,204,54,144,148,142,146
662,product-662,106,193,153,42,50,45,50
663,product-663,92,181,68,133,66,65,71
664,product-664,3,23,104,97,104,105,98
665,product-665,199,216,46,51,48,154,42
666,product-666,69,75,9,11,5,194,3
667,product-667,160,220,89,114,115,116,106
668,product-668,216,254,161,44,43,42,42
669,product-669,41,83,144,144,145,52,144
670,product-670,145,191,0,0,0,225,0
671,product-671,41,120,129,126,70,135,128
672,product-672,206,265,0,0,0,216,0
673,product-673,156,217,113,106,115,109,90
674,product-674,126,162,99,105,106,96,103
675,product-675,194,200,143,144,56,140,149
676,product-676,105,178,35,38,167,36,36
677,product-677,170,186,79,75,81,123,77
678,product-678,137,192,100,105,96,97,105
679,product-679,172,210,55,60,53,53,144
680,product-680,71,105,4,201,0,0,0
681,product-681,151,181,102,101,95,100,110
682,product-682,91,111,160,158,157,160,42
683,product-683,81,109,89,79,116,88,84
684,product-684,47,76,134,69,134,133,134
685,product-685,124,185,176,23,178,175,178
686,product-686,152,220,37,41,39,163,34
687,product-687,167,219,148,57,145,144,139
688,product-688,195,216,88,92,87,109,95
689,product-689,184,255,101,98,105,100,102
690,product-690,156,186,184,18,20,18,13
691,product-691,35,102,0,0,0,242,0
692,product-692,223,281,34,167,161,169,166
693,product-693,108,200,159,38,44,46,43
694,product-694,100,142,95,102,100,102,103
695,product-695,128,176,116,86,109,118,114
696,product-696,138,228,47,43,42,153,51
