id,label,ts_in,ts_out,dim_0,dim_1,dim_2,dim_3,dim_4
306,product-306,160,199,248,0,0,0,0
307,product-307,39,58,14,12,14,183,20
308,product-308,102,171,170,25,180,171,180
309,product-309,11,27,8,7,190,6,10
310,product-310,41,88,47,150,148,153,158
311,product-311,155,218,95,101,102,107,102
312,product-312,81,107,213,0,0,0,0
313,product-313,27,55,0,0,0,0,212
314,product-314,85,157,135,142,136,135,61
315,product-315,223,277,88,112,87,91,91
316,product-316,132,204,74,67,71,66,129
317,product-317,175,192,17,184,17,17,20
318,product-318,39,129,0,0,0,0,264
319,product-319,21,100,132,66,67,73,70
320,product-320,228,237,53,50,55,55,149
321,product-321,233,313,75,120,85,76,80
322,product-322,111,195,131,128,133,129,69
323,product-323,134,178,0,211,0,0,0
324,product-324,148,197,121,118,116,118,82
325,product-325,124,140,110,106,90,111,106
326,product-326,209,281,64,136,65,69,63
327,product-327,220,311,0,0,0,0,266
328,product-328,177,218,7,15,8,6,190
329,product-329,146,158,98,97,107,102,101
330,product-330,161,179,70,72,132,70,72
331,product-331,191,236,0,0,212,0,0
332,product-332,48,103,107,106,100,98,104
333,product-333,95,155,162,43,38,35,37
334,product-334,98,176,99,101,102,95,100
335,product-335,136,229,43,155,154,162,155
336,product-336,232,280,15,187,9,18,14
337,product-337,189,207,0,0,0,0,251
338,product-338,124,175,88,117,117,116,112
339,product-339,15,49,0,0,0,0,228
340,product-340,78,133,124,121,80,119,119
341,product-341,120,157,60,56,59,60,143
342,product-342,96,162,136,130,68,127,135
343,product-343,164,227,38,40,39,158,47
344,product-344,92,124,53,48,50,48,149
345,product-345,207,220,90,110,89,95,93
346,product-346,194,270,71,129,73,75,67
347,product-347,123,186,97,100,105,96,95
348,product-348,143,194,67,137,64,67,66
349,product-349,181,228,0,0,0,223,0
350,product-350,120,160,92,111,89,88,85
351,product-351,159,239,199,0,0,0,4
352,product-352,171,249,37,35,165,31,34
353,product-353,57,74,8,12,14,12,189
354,product-354,120,132,132,71,69,71,73
355,product-355,27,56,104,109,94,107,106
356,product-356,44,142,149,147,152,145,51
357,product-357,176,229,25,23,19,21,179
358,product-358,159,187,166,30,172,172,173
359,product-359,68,109,110,91,114,110,107
360,product-360,149,224,118,122,116,81,116
361,product-361,48,97,170,29,30,33,34
362,product-362,135,155,95,97,96,90,107
363,product-363,142,225,155,155,150,46,152
364,product-364,101,174,32,173,163,165,168
365,product-365,112,201,153,46,51,49,43
366,product-366,212,307,0,0,0,0,202
367,product-367,72,139,118,116,113,119,85
368,product-368,108,143,111,90,113,110,112
369,product-369,159,249,139,135,134,61,137
370,product-370,159,228,108,89,87,89,97
371,product-371,180,247,198,4,5,0,0
372,product-372,162,169,7,10,189,11,7
373,product-373,195,270,51,152,45,45,46
374,product-374,59,105,40,158,164,160,161
375,product-375,147,224,50,153,42,51,47
376,product-376,189,243,21,18,21,18,184
377,product-377,113,188,192,4,8,7,12
378,product-378,130,154,10,14,191,5,12
379,product-379,255,290,137,131,67,136,135
380,product-380,163,219,108,93,96,96,88
381,product-381,248,257,188,184,182,186,16
382,product-382,176,226,189,14,183,182,191
383,product-383,20,54,182,183,184,16,179
384,product-384,117,137,104,99,96,109,100
385,product-385,62,131,54,45,151,48,47
386,product-386,204,228,81,115,114,123,119
387,product-387,197,258,129,131,74,126,130
388,product-388,78,78,8,14,10,15,187
389,product-389,156,212,4,1,6,195,3
390,product-390,200,271,12,187,13,15,13
391,product-391,67,93,92,90,89,108,94
392,product-392,100,150,18,181,15,22,24
393,product-393,134,216,99,98,93,102,99
394,product-394,191,244,148,51,55,52,55
395,product-395,147,168,93,108,111,104,110
396,product-396,35,89,131,68,127,133,130
397,product-397,212,252,64,63,64,60,137
398,product-398,83,90,26,25,19,24,176
399,product-399,183,184,0,0,0,244,0
400,product-400,184,278,180,183,179,178,22
401,product-401,167,176,115,116,86,119,112
402,product-402,117,183,62,53,142,54,58
403,product-403,107,108,65,62,138,61,58
404,product-404,68,89,74,69,131,64,71
405,product-405,124,211,84,91,94,88,111
406,product-406,114,194,197,7,0,8,4
407,product-407,7,60,156,43,40,40,39
408,product-408,83,97,17,184,12,12,14
409,product-409,174,199,53,145,53,53,57
410,product-410,197,207,141,55,64,59,54
411,product-411,170,183,172,176,178,178,24
412,product-412,72,136,104,101,94,99,101
413,product-413,157,190,35,42,163,42,33
414,product-414,189,197,34,162,39,36,38
415,product-415,49,89,128,74,126,125,122
416,product-416,185,285,0,0,0,0,227
417,product-417,7,39,177,25,173,177,173
418,product-418,101,164,47,41,38,45,157
419,product-419,88,161,0,0,0,208,0
420,product-420,51,99,74,126,125,129,126
421,product-421,179,202,148,56,146,148,140
422,product-422,151,210,86,90,93,93,109
423,product-423,141,144,266,0,0,0,0
424,product-424,42,137,72,69,131,73,70
425,product-425,135,159,75,125,72,71,73
426,product-426,91,156,71,133,63,62,72
427,product-427,185,196,142,141,136,145,59
428,product-428,118,145,0,220,0,0,0
429,product-429,184,251,2,5,193,12,9
430,product-430,193,272,96,108,106,102,109
431,product-431,199,218,187,15,187,183,188
432,product-432,216,244,103,99,98,105,98
433,product-433,182,204,20,11,15,184,20
434,product-434,98,194,16,20,22,21,183
435,product-435,187,257,134,133,134,64,132
436,product-436,126,164,47,53,47,50,149
437,product-437,105,125,129,129,66,138,135
438,product-438,203,252,24,171,31,26,28
439,product-439,107,130,45,42,48,45,155
440,product-440,128,147,0,0,0,0,233
441,product-441,113,182,216,0,0,0,0
442,product-442,188,251,30,24,23,20,175
443,product-443,58,114,100,104,92,93,94
444,product-444,200,233,142,144,59,142,140
445,product-445,22,57,23,181,179,176,176
446,product-446,95,107,61,63,66,136,61
447,product-447,37,96,89,92,83,91,112
448,product-448,11,56,34,31,30,33,166
449,product-449,99,116,89,97,90,93,108
450,product-450,72,85,27,169,26,30,29
451,product-451,128,178,27,176,174,172,170
452,product-452,135,222,22,182,179,180,180
453,product-453,63,130,24,179,17,17,16
454,product-454,81,151,68,66,65,132,73
455,product-455,59,112,88,83,81,115,83
456,product-456,74,147,114,86,117,109,117
457,product-457,185,273,0,0,0,0,213
458,product-458,158,223,2,5,197,7,3
459,product-459,123,142,0,0,0,0,255
460,product-460,17,98,105,108,109,105,92
461,product-461,215,237,143,144,141,60,145
462,product-462,175,255,84,76,79,78,121
463,product-463,53,148,20,176,27,21,22
464,product-464,204,265,146,50,147,152,148
465,product-465,165,236,77,78,71,127,76
466,product-466,100,138,103,100,102,99,97
467,product-467,65,89,121,120,75,124,122
468,product-468,185,271,220,0,0,0,0
469,product-469,70,149,162,43,40,43,43
470,product-470,215,222,139,145,138,58,137
471,product-471,35,38,147,146,51,150,148
472,product-472,50,142,72,72,73,75,127
473,product-473,191,282,24,29,176,24,20
474,product-474,110,117,49,155,50,50,41
475,product-475,135,148,74,127,69,71,69
476,product-476,23,82,0,212,0,0,0
477,product-477,43,100,59,137,136,145,140
478,product-478,201,225,0,0,0,256,0
479,product-479,64,138,40,40,40,159,41
480,product-480,138,138,96,90,95,106,96
481,product-481,200,224,0,0,1,1,203
482,product-482,210,214,242,0,0,0,0
483,product-483,161,169,189,190,193,193,9
484,product-484,54,54,72,71,67,133,70
485,product-485,59,133,161,42,158,153,155
486,product-486,177,258,185,20,175,185,179
487,product-487,169,181,6,9,3,8,194
488,product-488,61,125,16,11,185,17,19
489,product-489,187,254,176,28,173,168,168
490,product-490,96,97,3,11,192,12,7
491,product-491,137,224,118,82,79,79,80
492,product-492,161,233,127,125,127,75,123
493,product-493,148,239,135,134,128,134,70
494,product-494,160,198,14,17,18,183,18
495,product-495,55,144,67,137,64,67,64
496,product-496,87,112,119,122,77,123,121
497,product-497,106,180,59,60,60,141,64
498,product-498,103,150,74,127,125,129,122
499,product-499,161,202,59,142,53,61,61
500,product-500,118,160,168,35,168,163,164
501,product-501,176,217,25,23,174,22,29
502,product-502,35,60,0,0,201,0,4
503,product-503,75,139,138,135,132,137,64
504,product-504,99,125,172,24,30,26,24
505,product-505,199,237,108,113,114,115,87
506,product-506,18,65,62,63,135,60,69
507,product-507,196,234,108,116,89,110,111
508,product-508,158,215,94,102,95,101,95
509,product-509,40,64,0,0,0,221,0
510,product-510,138,181,147,52,147,143,149
511,product-511,108,172,177,174,173,23,182
512,product-512,122,130,112,85,91,88,86
513,product-513,36,90,52,46,150,54,53
514,product-514,98,159,147,54,141,145,144
515,product-515,156,218,154,46,41,48,45
516,product-516,228,281,39,38,30,38,166
517,product-517,130,168,113,91,88,82,88
518,product-518,67,141,111,89,86,94,88
519,product-519,202,261,156,158,40,157,162
520,product-520,163,233,0,240,0,0,0
521,product-521,72,90,128,135,128,68,136
522,product-522,135,207,120,122,120,114,81
523,product-523,131,149,50,49,50,151,54
524,product-524,63,96,50,55,148,54,53
525,product-525,173,242,34,25,32,170,30
526,product-526,142,195,169,26,36,29,31
527,product-527,150,179,182,180,20,179,179
528,product-528,166,260,114,87,91,88,83
529,product-529,59,152,122,122,123,78,123
530,product-530,120,138,85,110,120,114,116
531,product-531,10,40,166,174,173,31,172
532,product-532,84,107,120,75,83,78,78
533,product-533,203,235,23,21,177,19,23
534,product-534,126,191,0,0,0,208,0
535,product-535,43,73,116,86,89,79,83
536,product-536,173,193,1,200,196,200,195
537,product-537,41,90,33,32,171,31,33
538,product-538,162,195,62,59,136,68,63
539,product-539,132,151,0,0,200,1,3
540,product-540,270,282,28,35,33,168,29
541,product-541,53,103,186,182,18,181,187
542,product-542,71,98,111,105,112,107,90
543,product-543,126,158,2,4,6,0,198
544,product-544,245,329,109,107,110,88,113
545,product-545,108,177,64,133,63,66,62
546,product-546,94,142,68,69,66,131,67
547,product-547,11,51,8,4,194,3,3
548,product-548,221,293,103,103,93,104,110
549,product-549,166,263,143,150,55,142,143
550,product-550,53,139,154,49,42,51,44
551,product-551,226,265,32,27,170,25,26
552,product-552,69,123,74,74,68,66,131
553,product-553,149,159,0,0,0,0,217
554,product-554,71,130,29,29,174,22,30
555,product-555,40,134,184,189,185,188,12
556,product-556,109,175,30,175,21,22,30
557,product-557,175,185,101,102,97,101,100
558,product-558,180,216,41,158,156,164,164
559,product-559,127,157,157,46,41,38,47
560,product-560,132,163,143,145,142,136,59
561,product-561,78,146,41,38,39,157,40
562,product-562,47,139,110,104,101,94,108
563,product-563,165,200,109,106,108,104,92
564,product-564,73,98,80,83,121,82,78
565,product-565,132,160,180,16,24,23,24
566,product-566,149,210,147,150,149,150,53
567,product-567,122,160,103,99,96,100,98
568,product-568,94,122,68,132,127,130,133
569,product-569,48,94,87,92,111,94,89
570,product-570,42,98,66,68,132,69,65
571,product-571,55,70,76,120,120,129,121
572,product-572,195,247,27,20,28,176,22
573,product-573,151,230,169,32,30,31,33
574,product-574,196,281,58,140,64,55,56
575,product-575,175,219,35,31,36,164,34
576,product-576,30,111,162,168,166,169,34
577,product-577,114,182,49,46,155,46,45
578,product-578,76,164,178,173,25,174,173
579,product-579,150,224,171,165,166,30,169
580,product-580,136,175,11,187,8,13,11
581,product-581,25,68,143,53,145,147,152
582,product-582,8,105,44,41,40,156,39
583,product-583,57,133,101,98,100,100,95
584,product-584,181,216,111,119,85,114,118
585,product-585,45,74,0,0,0,0,206
586,product-586,113,145,90,90,86,110,95
587,product-587,218,273,10,19,12,15,185
588,product-588,130,181,228,0,0,0,0
589,product-589,134,197,75,74,72,66,130
590,product-590,183,218,117,115,116,121,82
591,product-591,176,210,144,142,58,144,138
592,product-592,197,235,166,162,164,39,157
593,product-593,161,238,154,43,43,49,46
594,product-594,151,178,45,49,50,151,52
595,product-595,13,80,128,125,120,75,122
596,product-596,9,76,101,94,96,102,101
597,product-597,239,262,76,120,75,82,83
598,product-598,85,106,71,67,131,73,67
599,product-599,208,237,3,0,0,202,0
600,product-600,162,189,78,79,80,83,117
601,product-601,202,215,181,175,185,184,20
602,product-602,79,153,106,109,104,101,95
603,product-603,95,105,108,90,96,95,94
604,product-604,236,308,64,132,131,132,131
605,product-605,195,286,86,85,79,118,87
606,product-606,141,235,61,62,137,68,58
607,product-607,244,321,146,149,153,154,50
608,product-608,99,155,144,57,143,140,148
609,product-609,114,154,1,200,197,200,200
610,product-610,94,188,0,0,0,0,206
611,product-611,15,89,20,26,20,19,179
612,product-612,96,146,158,41,44,43,40
613,product-613,60,88,15,190,184,187,182
614,product-614,24,60,93,88,90,108,89
615,product-615,51,100,120,75,79,79,82
616,product-616,240,281,29,25,19,176,25
617,product-617,160,204,103,104,98,107,106
618,product-618,103,164,54,143,146,147,146
619,product-619,65,154,187,17,13,17,12
620,product-620,125,138,200,2,199,200,195
621,product-621,108,197,48,53,52,150,51
622,product-622,170,188,0,0,0,215,0
623,product-623,81,81,161,36,165,168,166
624,product-624,145,160,111,117,85,117,110
625,product-625,86,182,146,142,148,55,145
626,product-626,137,198,154,43,45,45,51
627,product-627,165,196,114,89,113,112,114
628,product-628,176,269,186,180,178,19,182
629,product-629,51,75,139,135,136,140,61
630,product-630,33,111,53,58,58,143,61
631,product-631,193,229,60,143,142,140,140
632,product-632,54,61,16,183,185,185,185
633,product-633,169,186,137,59,141,142,137
634,product-634,73,91,24,173,26,25,29
635,product-635,92,136,0,0,211,0,0
636,product-636,134,216,119,121,112,119,84
637,product-637,57,94,120,117,116,112,85
638,product-638,63,74,189,186,13,184,187
639,product-639,137,206,78,78,74,126,70
640,product-640,43,57,139,139,139,139,63
641,product-641,125,135,162,165,156,39,156
642,product-642,176,229,140,141,137,142,61
643,product-643,227,232,19,19,14,17,181
644,product-644,62,79,136,65,137,134,131
645,product-645,152,192,75,75,122,80,82
646,product-646,55,110,97,101,97,94,101
647,product-647,153,167,67,77,76,128,70
648,product-648,175,251,101,97,104,99,93
649,product-649,109,113,1,5,195,5,9
650,product-650,84,130,89,109,106,116,110
651,product-651,226,314,189,12,191,190,193
652,product-652,125,175,53,146,147,149,147
653,product-653,50,138,90,92,91,110,85
654,product-654,170,204,168,172,32,164,167
655,product-655,193,269,255,0,0,0,0
656,product-656,120,126,0,0,0,0,209
657,product-657,112,190,111,111,91,110,114
658,product-658,22,57,122,79,79,75,83
659,product-659,82,164,117,114,118,114,83
660,product-660,128,129,9,7,6,195,0
661,product-661,206,234,36,38,29,32,166
662,product-662,99,168,11,20,185,12,15
663,product-663,89,105,158,45,152,159,160
664,product-664,189,241,82,90,115,81,86
665,product-665,82,86,120,121,81,122,117
666,product-666,170,214,116,89,79,85,86
667,product-667,147,236,115,82,119,115,114
668,product-668,56,112,0,0,0,246,0
669,product-669,97,138,105,99,97,104,108
670,product-670,188,200,48,48,46,42,153
671,product-671,158,200,141,137,137,133,62
672,product-672,214,257,46,158,46,42,41
673,product-673,168,202,0,216,0,0,0
674,product-674,149,212,190,12,185,186,185
675,product-675,75,104,173,172,166,29,170
676,product-676,129,217,131,73,72,65,72
677,product-677,144,219,186,12,15,18,12
678,product-678,240,260,13,6,190,11,11
679,product-679,150,192,0,215,0,0,0
680,product-680,133,198,63,69,64,135,61
681,product-681,122,168,120,118,118,77,120
682,product-682,58,96,95,97,96,103,93
683,product-683,246,310,42,50,50,51,153
684,product-684,63,152,44,45,48,45,156
685,product-685,68,130,26,22,22,178,20
686,product-686,160,202,0,0,221,0,0
687,product-687,130,157,135,70,131,130,133
688,product-688,13,111,101,104,95,101,102
689,product-689,147,224,109,96,105,108,109
690,product-690,210,245,110,89,106,110,116
691,product-691,135,154,0,0,0,0,213
692,product-692,199,281,188,14,12,7,9
693,product-693,88,184,3,197,4,0,8
694,product-694,80,95,106,101,104,94,108
695,product-695,196,264,115,118,122,80,121
696,product-696,111,189,100,102,100,96,99
