id,label,ts_in,ts_out,dim_0,dim_1,dim_2
227,customer-227,161,235,36,167,28
228,customer-228,134,165,0,203,0
229,customer-229,193,193,88,90,114
230,customer-230,28,85,129,72,76
231,customer-231,39,100,11,19,184
232,customer-232,159,200,46,152,46
233,customer-233,80,147,24,171,25
234,customer-234,86,135,109,88,114
235,customer-235,30,112,39,166,156
236,customer-236,180,182,113,111,88
237,customer-237,3,79,39,162,43
238,customer-238,160,164,16,185,14
239,customer-239,96,104,49,41,156
240,customer-240,120,210,55,54,141
241,customer-241,58,111,0,218,0
242,customer-242,204,296,2,4,194
243,customer-243,91,174,113,89,109
244,customer-244,154,220,51,150,45
245,customer-245,180,199,136,141,62
246,customer-246,54,139,94,104,93
247,customer-247,279,377,173,24,27
248,customer-248,166,173,192,11,10
249,customer-249,218,257,109,95,94
250,customer-250,149,170,32,30,165
251,customer-251,152,180,129,134,69
252,customer-252,169,233,190,188,12
253,customer-253,131,145,81,86,115
254,customer-254,94,193,113,86,109
255,customer-255,226,272,70,129,75
256,customer-256,50,114,119,83,81
257,customer-257,141,164,0,3,199
258,customer-258,53,142,11,3,193
259,customer-259,195,227,70,126,77
260,customer-260,83,108,188,7,188
261,customer-261,159,202,88,114,114
262,customer-262,137,159,62,61,142
263,customer-263,83,167,64,70,132
264,customer-264,155,215,115,81,88
265,customer-265,167,202,67,130,136
266,customer-266,139,235,99,99,105
267,customer-267,185,261,52,147,58
268,customer-268,162,238,87,108,113
269,customer-269,169,218,20,185,15
270,customer-270,186,240,175,26,25
271,customer-271,157,253,53,150,145
272,customer-272,89,168,0,227,0
273,customer-273,181,227,0,218,0
274,customer-274,33,118,65,138,57
275,customer-275,139,214,181,185,20
276,customer-276,104,138,31,172,31
277,customer-277,202,275,65,135,67
278,customer-278,152,155,67,128,131
279,customer-279,191,262,259,0,0
280,customer-280,123,188,249,0,0
281,customer-281,210,250,198,3,0
282,customer-282,180,238,123,73,77
283,customer-283,205,279,122,78,73
284,customer-284,154,165,160,45,155
285,customer-285,120,205,176,21,28
286,customer-286,213,277,163,38,165
287,customer-287,22,53,87,112,117
288,customer-288,164,187,14,184,20
289,customer-289,182,187,18,177,25
290,customer-290,178,237,50,147,55
291,customer-291,40,112,71,75,126
292,customer-292,65,76,14,184,16
293,customer-293,39,72,90,85,113
294,customer-294,201,281,110,85,113
295,customer-295,103,179,121,120,79
296,customer-296,203,264,177,18,184
297,customer-297,218,294,146,51,149
298,customer-298,42,44,215,0,0
299,customer-299,136,156,48,150,55
300,customer-300,49,109,177,178,23
301,customer-301,24,30,25,32,170
302,customer-302,185,223,246,0,0
303,customer-303,197,285,137,141,63
304,customer-304,117,127,53,150,151
305,customer-305,170,174,105,95,99
306,customer-306,187,221,64,141,132
307,customer-307,155,229,145,50,58
308,customer-308,245,331,14,182,19
309,customer-309,168,209,0,0,218
310,customer-310,64,151,25,176,25
311,customer-311,190,225,125,129,74
312,customer-312,169,243,31,165,37
313,customer-313,82,95,0,227,0
314,customer-314,212,287,79,125,125
315,customer-315,60,83,136,64,136
316,customer-316,161,242,150,45,159
317,customer-317,170,230,71,73,132
318,customer-318,62,92,183,19,176
319,customer-319,147,178,142,60,62
320,customer-320,153,248,144,143,61
321,customer-321,132,176,121,119,79
322,customer-322,165,174,182,15,13
323,customer-323,75,110,87,114,85
324,customer-324,138,173,128,125,73
325,customer-325,101,170,108,97,89
326,customer-326,238,266,31,166,30
327,customer-327,158,195,165,33,30
328,customer-328,208,249,18,180,24
329,customer-329,28,53,74,78,121
330,customer-330,53,136,97,104,99
331,customer-331,78,147,9,5,193
332,customer-332,25,87,8,9,187
333,customer-333,162,232,0,0,202
334,customer-334,76,159,0,0,212
335,customer-335,64,142,38,35,165
336,customer-336,198,249,9,17,188
337,customer-337,148,177,114,84,113
338,customer-338,203,234,79,82,122
339,customer-339,133,134,70,135,70
340,customer-340,184,217,225,0,0
341,customer-341,206,294,0,217,0
342,customer-342,192,214,80,121,121
343,customer-343,128,198,7,197,0
344,customer-344,78,136,6,196,5
345,customer-345,20,26,56,54,148
346,customer-346,46,66,152,50,151
347,customer-347,70,165,136,69,60
348,customer-348,164,240,48,57,147
349,customer-349,95,142,150,55,47
350,customer-350,138,215,70,70,134
351,customer-351,163,239,102,95,100
352,customer-352,90,130,132,138,66
353,customer-353,167,196,21,15,184
354,customer-354,193,224,69,136,134
355,customer-355,122,147,236,0,0
356,customer-356,190,238,109,90,86
357,customer-357,213,292,65,133,66
358,customer-358,216,281,0,0,199
359,customer-359,142,154,57,54,146
360,customer-360,93,130,53,150,55
361,customer-361,101,183,86,90,111
362,customer-362,120,127,119,123,78
363,customer-363,25,111,192,5,13
364,customer-364,189,278,144,140,57
365,customer-365,128,147,221,0,0
366,customer-366,141,192,63,138,66
367,customer-367,114,177,88,88,117
368,customer-368,191,209,152,51,45
369,customer-369,192,237,140,61,56
370,customer-370,114,127,0,0,252
371,customer-371,43,89,152,45,158
372,customer-372,83,121,17,185,12
373,customer-373,77,92,98,107,98
374,customer-374,126,163,58,62,140
375,customer-375,186,195,130,135,70
376,customer-376,2,42,124,79,117
377,customer-377,55,130,166,39,165
378,customer-378,219,256,105,95,94
379,customer-379,189,196,37,158,160
380,customer-380,193,229,93,94,104
381,customer-381,241,273,99,99,102
382,customer-382,44,110,124,71,78
383,customer-383,201,223,97,104,106
384,customer-384,138,187,94,108,89
385,customer-385,95,99,75,76,128
386,customer-386,158,204,32,173,171
387,customer-387,16,41,58,48,147
388,customer-388,103,161,1,204,0
389,customer-389,86,145,91,110,111
390,customer-390,50,50,0,0,206
391,customer-391,71,122,157,42,160
392,customer-392,167,260,71,124,80
393,customer-393,170,228,200,200,0
394,customer-394,177,189,119,118,81
395,customer-395,216,220,141,59,137
396,customer-396,189,256,195,4,1
397,customer-397,104,113,0,0,206
398,customer-398,206,301,138,58,139
399,customer-399,115,191,108,92,88
400,customer-400,72,148,58,59,139
401,customer-401,21,81,96,101,100
402,customer-402,159,201,156,42,42
403,customer-403,80,159,148,141,55
404,customer-404,133,216,0,204,0
405,customer-405,16,70,179,181,24
406,customer-406,110,176,205,0,0
407,customer-407,157,173,0,0,211
408,customer-408,47,76,0,0,205
409,customer-409,71,71,59,142,53
410,customer-410,136,150,135,67,133
411,customer-411,214,216,18,180,25
412,customer-412,133,134,93,99,105
413,customer-413,96,97,0,232,0
414,customer-414,250,263,0,242,0
415,customer-415,172,203,84,112,121
416,customer-416,141,168,35,164,36
417,customer-417,83,113,25,179,23
418,customer-418,45,98,19,179,25
419,customer-419,249,289,207,0,0
420,customer-420,66,149,77,79,120
421,customer-421,177,179,171,29,26
422,customer-422,191,221,142,58,59
423,customer-423,227,310,16,182,21
424,customer-424,160,242,0,0,237
425,customer-425,63,114,27,30,175
426,customer-426,23,109,95,102,101
427,customer-427,70,103,198,0,5
428,customer-428,229,233,28,177,19
429,customer-429,197,201,178,24,17
430,customer-430,201,228,80,86,117
431,customer-431,55,89,123,75,73
432,customer-432,28,87,132,137,64
433,customer-433,72,144,49,149,155
434,customer-434,132,217,0,0,227
435,customer-435,99,184,153,43,46
436,customer-436,191,216,45,151,154
437,customer-437,50,62,156,45,156
438,customer-438,173,227,71,77,128
439,customer-439,41,116,87,114,112
440,customer-440,93,149,71,73,130
441,customer-441,48,112,90,113,82
442,customer-442,227,273,0,0,265
443,customer-443,41,61,134,63,71
444,customer-444,196,249,8,188,8
445,customer-445,118,128,173,22,181
446,customer-446,41,86,133,132,70
447,customer-447,41,96,116,84,120
448,customer-448,156,172,208,0,0
449,customer-449,222,296,9,189,9
450,customer-450,25,65,0,212,0
451,customer-451,189,278,169,162,33
452,customer-452,37,56,66,68,133
453,customer-453,203,244,152,45,53
454,customer-454,83,135,32,167,37
455,customer-455,23,93,0,0,222
456,customer-456,63,91,44,154,43
457,customer-457,72,108,169,27,175
458,customer-458,167,246,30,175,174
459,customer-459,207,233,213,0,0
460,customer-460,180,238,135,62,133
461,customer-461,13,79,81,118,84
462,customer-462,36,111,65,131,71
463,customer-463,198,258,33,30,169
464,customer-464,67,132,48,50,154
465,customer-465,51,85,45,52,150
466,customer-466,37,102,0,209,0
467,customer-467,100,126,31,173,23
468,customer-468,171,188,37,39,158
469,customer-469,102,129,23,21,175
470,customer-470,72,91,106,89,108
471,customer-471,163,225,179,173,24
472,customer-472,133,228,96,100,99
473,customer-473,153,248,89,113,110
474,customer-474,33,120,98,99,101
475,customer-475,193,251,144,55,150
476,customer-476,55,86,64,136,68
477,customer-477,195,275,68,60,137
478,customer-478,153,175,168,36,162
479,customer-479,246,324,78,127,75
480,customer-480,42,45,114,82,86
481,customer-481,107,136,0,0,235
482,customer-482,67,142,126,78,79
483,customer-483,120,120,41,37,158
484,customer-484,172,242,85,94,111
485,customer-485,189,249,133,67,67
486,customer-486,108,187,106,104,98
487,customer-487,170,225,75,78,125
488,customer-488,31,115,66,137,139
489,customer-489,165,170,201,0,0
490,customer-490,41,57,147,139,58
491,customer-491,76,113,143,57,143
492,customer-492,55,71,116,117,80
493,customer-493,74,95,118,111,87
494,customer-494,158,190,58,144,147
495,customer-495,140,147,193,9,187
496,customer-496,96,143,0,206,0
497,customer-497,130,177,0,278,0
498,customer-498,128,151,25,178,18
499,customer-499,26,39,43,162,159
500,customer-500,97,119,0,244,0
