id,label,ts_in,ts_out,dim_0,dim_1
116,product-116,79,150,97,107
117,product-117,157,184,23,181
118,product-118,173,195,40,156
119,product-119,183,274,137,64
120,product-120,130,149,147,57
121,product-121,100,173,167,37
122,product-122,28,65,212,0
123,product-123,96,150,195,5
124,product-124,167,240,154,48
125,product-125,94,183,0,218
126,product-126,61,77,137,58
127,product-127,76,85,95,104
128,product-128,132,136,161,36
129,product-129,121,183,87,116
130,product-130,57,135,96,102
131,product-131,115,205,222,0
132,product-132,22,97,20,185
133,product-133,41,115,32,173
134,product-134,264,304,178,25
135,product-135,86,164,32,172
136,product-136,175,257,197,8
137,product-137,123,181,32,167
138,product-138,33,116,106,90
139,product-139,118,132,142,55
140,product-140,133,153,0,206
141,product-141,128,159,82,113
142,product-142,81,178,90,107
143,product-143,95,99,94,108
144,product-144,12,25,62,143
145,product-145,21,65,40,163
146,product-146,204,228,118,83
147,product-147,43,90,101,101
148,product-148,191,192,149,55
149,product-149,26,97,185,19
150,product-150,61,116,102,96
151,product-151,97,144,17,183
152,product-152,132,230,7,198
153,product-153,169,246,120,81
154,product-154,92,171,88,117
155,product-155,107,161,115,84
156,product-156,40,130,192,13
157,product-157,68,74,64,141
158,product-158,159,204,159,37
159,product-159,186,239,230,0
160,product-160,239,300,143,61
161,product-161,130,176,66,129
162,product-162,206,265,159,41
163,product-163,148,179,184,14
164,product-164,52,123,153,49
165,product-165,135,216,65,137
166,product-166,67,121,68,136
167,product-167,74,93,188,8
168,product-168,73,144,78,118
169,product-169,134,193,169,29
170,product-170,41,99,4,196
171,product-171,135,196,73,132
172,product-172,79,127,66,132
173,product-173,4,99,130,65
174,product-174,22,60,159,40
175,product-175,27,104,131,73
176,product-176,203,236,161,40
177,product-177,81,129,62,138
178,product-178,86,177,179,18
179,product-179,143,209,129,76
180,product-180,69,137,177,19
181,product-181,203,243,49,154
182,product-182,234,314,93,108
183,product-183,91,123,117,82
184,product-184,180,267,8,187
185,product-185,95,122,100,103
186,product-186,164,192,116,83
187,product-187,104,165,0,207
188,product-188,143,181,187,11
189,product-189,170,204,96,103
190,product-190,146,151,19,185
191,product-191,164,165,44,161
192,product-192,217,231,0,235
193,product-193,58,93,77,119
194,product-194,195,273,116,83
195,product-195,278,290,174,22
196,product-196,188,203,41,162
197,product-197,0,84,53,151
198,product-198,194,250,168,27
199,product-199,63,98,94,111
200,product-200,171,181,129,74
201,product-201,81,117,176,21
202,product-202,36,83,12,191
203,product-203,173,184,130,68
204,product-204,224,272,64,134
205,product-205,21,25,35,165
206,product-206,103,160,112,89
207,product-207,52,66,17,180
208,product-208,60,148,101,99
209,product-209,189,244,69,132
210,product-210,237,302,145,58
211,product-211,68,81,76,124
212,product-212,133,224,220,0
213,product-213,201,287,0,225
214,product-214,121,177,266,0
215,product-215,157,216,14,181
216,product-216,162,251,54,145
217,product-217,108,182,21,182
218,product-218,110,141,101,102
219,product-219,60,153,67,131
220,product-220,144,204,173,29
221,product-221,197,293,110,95
222,product-222,46,137,38,163
223,product-223,81,158,69,131
224,product-224,202,245,28,171
225,product-225,214,253,113,89
226,product-226,95,185,172,26
227,product-227,81,161,157,45
228,product-228,169,213,47,148
229,product-229,202,287,94,103
230,product-230,165,198,116,89
231,product-231,188,230,20,176
232,product-232,89,113,18,185
233,product-233,101,161,51,153
234,product-234,159,249,34,166
235,product-235,56,148,145,58
236,product-236,201,284,192,10
237,product-237,255,293,82,120
238,product-238,190,284,13,186
239,product-239,172,173,0,256
240,product-240,88,178,70,130
241,product-241,163,247,64,134
242,product-242,37,41,0,208
243,product-243,47,87,185,19
244,product-244,178,264,144,58
245,product-245,10,24,100,101
246,product-246,165,181,68,136
247,product-247,236,332,25,178
248,product-248,72,126,178,19
249,product-249,8,56,30,168
250,product-250,177,255,153,49
251,product-251,18,115,25,174
252,product-252,156,190,78,119
253,product-253,182,251,165,34
254,product-254,85,133,106,96
255,product-255,120,200,62,139
256,product-256,168,175,182,19
257,product-257,207,226,182,20
258,product-258,13,49,58,143
259,product-259,50,114,135,64
260,product-260,106,178,129,74
261,product-261,196,244,127,78
262,product-262,63,123,124,77
263,product-263,136,224,26,171
264,product-264,140,218,184,12
265,product-265,103,174,183,18
266,product-266,214,298,78,121
267,product-267,70,86,198,0
268,product-268,97,117,0,250
269,product-269,205,233,71,131
270,product-270,224,228,210,0
271,product-271,51,86,138,65
272,product-272,165,264,15,187
273,product-273,217,241,68,130
274,product-274,81,92,108,92
275,product-275,14,53,39,162
276,product-276,134,218,0,203
277,product-277,116,140,10,190
278,product-278,130,208,135,67
279,product-279,94,103,83,121
280,product-280,132,156,138,63
281,product-281,188,221,8,193
282,product-282,55,69,92,107
283,product-283,243,258,231,0
284,product-284,194,290,96,102
285,product-285,181,254,30,169
286,product-286,32,113,73,130
287,product-287,92,101,106,97
288,product-288,183,206,15,187
289,product-289,141,196,198,4
290,product-290,200,239,17,179
291,product-291,51,123,15,187
292,product-292,84,89,147,58
293,product-293,147,228,34,171
294,product-294,50,105,26,177
295,product-295,196,234,0,209
296,product-296,230,243,8,187
297,product-297,242,306,47,157
298,product-298,213,302,166,33
299,product-299,208,275,152,52
300,product-300,88,94,239,0
301,product-301,109,129,132,70
302,product-302,155,225,96,108
303,product-303,266,305,0,213
304,product-304,60,120,24,174
305,product-305,166,254,162,41
306,product-306,73,106,160,40
307,product-307,175,215,31,170
308,product-308,145,226,152,49
309,product-309,152,162,191,6
310,product-310,72,97,138,60
311,product-311,201,231,182,23
312,product-312,41,92,123,79
313,product-313,111,125,172,25
314,product-314,103,180,94,101
315,product-315,64,95,139,61
316,product-316,165,244,53,148
317,product-317,50,144,4,200
318,product-318,224,303,117,86
319,product-319,222,227,198,7
320,product-320,212,254,248,0
321,product-321,57,77,160,38
322,product-322,148,227,27,171
323,product-323,148,161,123,72
324,product-324,65,102,32,167
325,product-325,28,94,0,204
326,product-326,78,159,99,100
327,product-327,138,148,38,165
328,product-328,97,161,17,185
329,product-329,218,288,0,218
330,product-330,147,154,47,154
331,product-331,75,145,86,118
332,product-332,83,130,30,172
333,product-333,155,244,176,29
334,product-334,146,217,29,173
335,product-335,251,297,64,136
336,product-336,110,146,53,148
337,product-337,59,115,130,70
338,product-338,208,255,95,102
339,product-339,85,107,196,8
340,product-340,174,258,34,162
341,product-341,127,130,41,158
342,product-342,111,138,40,157
343,product-343,81,162,139,56
344,product-344,123,207,142,56
345,product-345,87,114,200,0
346,product-346,188,189,156,47
347,product-347,42,69,194,2
348,product-348,208,218,128,67
349,product-349,236,272,144,53
350,product-350,29,33,91,108
351,product-351,81,114,0,215
352,product-352,209,288,62,135
353,product-353,184,203,73,125
354,product-354,167,194,95,109
355,product-355,172,177,45,155
356,product-356,95,135,107,96
357,product-357,100,171,168,27
358,product-358,151,170,169,34
359,product-359,142,154,143,58
360,product-360,128,151,28,170
361,product-361,201,216,85,115
362,product-362,140,147,195,10
363,product-363,197,289,76,123
364,product-364,214,282,123,72
365,product-365,102,158,138,62
366,product-366,140,177,23,179
367,product-367,204,278,202,0
368,product-368,176,262,61,134
369,product-369,90,110,41,162
370,product-370,143,192,93,110
371,product-371,165,222,0,251
372,product-372,99,192,144,59
373,product-373,72,106,0,267
374,product-374,189,277,109,86
375,product-375,168,213,0,209
376,product-376,219,249,246,0
377,product-377,43,120,42,159
378,product-378,172,240,97,104
379,product-379,157,247,141,56
380,product-380,260,260,130,74
381,product-381,114,135,109,90
382,product-382,179,180,19,178
383,product-383,177,234,152,52
384,product-384,107,184,147,53
385,product-385,96,156,152,50
386,product-386,136,176,193,7
387,product-387,100,121,126,78
388,product-388,181,236,33,162
389,product-389,143,174,6,198
390,product-390,51,142,166,32
391,product-391,50,75,164,36
392,product-392,35,61,182,20
393,product-393,165,254,124,81
394,product-394,23,45,170,31
395,product-395,85,133,37,162
396,product-396,20,21,139,66
397,product-397,227,268,87,113
398,product-398,213,218,182,22
399,product-399,81,101,147,50
400,product-400,120,129,17,183
401,product-401,94,96,189,11
402,product-402,178,187,26,175
403,product-403,158,162,82,120
404,product-404,98,120,165,32
405,product-405,42,56,173,26
406,product-406,166,179,188,13
407,product-407,91,107,79,122
408,product-408,128,174,163,38
409,product-409,198,271,140,65
410,product-410,221,296,179,16
411,product-411,38,40,175,30
412,product-412,81,151,177,18
413,product-413,74,141,47,149
414,product-414,174,202,0,221
415,product-415,73,123,72,131
416,product-416,112,176,41,162
417,product-417,142,145,0,224
418,product-418,58,102,149,49
419,product-419,113,132,22,174
420,product-420,123,130,45,153
421,product-421,73,143,119,76
422,product-422,96,104,8,196
423,product-423,91,136,33,167
424,product-424,154,170,45,155
425,product-425,175,181,55,149
426,product-426,168,173,43,156
427,product-427,127,187,114,82
428,product-428,170,233,138,57
429,product-429,173,223,194,5
430,product-430,162,250,0,224
431,product-431,3,81,75,126
432,product-432,148,176,134,71
433,product-433,110,141,106,92
434,product-434,256,308,212,0
435,product-435,134,166,77,124
436,product-436,202,203,178,24
437,product-437,146,170,119,83
438,product-438,208,280,182,20
439,product-439,229,246,11,190
440,product-440,114,132,73,125
441,product-441,213,292,56,139
442,product-442,164,208,89,106
443,product-443,142,175,1,203
444,product-444,63,93,15,189
445,product-445,112,172,133,63
446,product-446,27,99,115,83
447,product-447,190,225,46,151
448,product-448,175,212,11,191
449,product-449,129,156,12,185
450,product-450,92,141,135,62
451,product-451,96,145,183,12
452,product-452,89,178,80,122
453,product-453,258,258,31,170
454,product-454,117,141,72,125
455,product-455,52,77,139,65
456,product-456,55,77,211,0
457,product-457,118,122,63,140
458,product-458,135,210,0,203
459,product-459,91,115,111,85
460,product-460,114,149,201,0
461,product-461,79,92,219,0
462,product-462,13,99,0,211
463,product-463,137,178,186,18
464,product-464,79,133,110,95
465,product-465,13,87,80,122
466,product-466,152,201,51,149
467,product-467,47,84,45,157
468,product-468,162,184,228,0
469,product-469,127,188,0,223
470,product-470,111,146,84,112
471,product-471,136,192,186,16
472,product-472,65,84,66,132
473,product-473,99,117,198,3
474,product-474,55,143,10,193
475,product-475,138,226,91,104
476,product-476,157,178,50,149
477,product-477,9,71,216,0
478,product-478,59,115,58,138
479,product-479,167,236,162,33
480,product-480,125,139,30,174
481,product-481,21,114,40,157
482,product-482,25,100,175,20
483,product-483,206,263,5,200
484,product-484,43,102,88,113
485,product-485,96,104,62,139
486,product-486,55,83,65,140
487,product-487,126,139,158,39
488,product-488,88,88,0,229
489,product-489,198,245,45,157
490,product-490,201,248,62,134
491,product-491,37,101,139,60
492,product-492,160,180,28,175
493,product-493,133,134,96,107
494,product-494,183,200,97,103
495,product-495,59,72,206,0
496,product-496,187,204,2,193
497,product-497,261,333,40,157
498,product-498,43,130,111,88
499,product-499,71,82,10,187
500,product-500,163,190,29,172
501,product-501,136,201,64,132
502,product-502,103,183,71,124
503,product-503,134,158,143,59
504,product-504,71,104,150,49
505,product-505,26,85,42,155
506,product-506,71,120,48,155
507,product-507,56,91,101,96
508,product-508,58,73,0,202
509,product-509,175,180,148,57
510,product-510,99,169,92,111
511,product-511,93,130,229,0
512,product-512,93,142,37,162
513,product-513,114,191,62,140
514,product-514,133,191,208,0
515,product-515,131,168,134,62
516,product-516,235,274,115,88
517,product-517,192,215,235,0
518,product-518,144,226,41,154
519,product-519,140,155,50,151
520,product-520,222,249,58,145
521,product-521,160,175,137,64
522,product-522,105,161,17,184
523,product-523,125,163,145,57
524,product-524,56,81,118,80
525,product-525,110,129,247,0
526,product-526,124,172,148,49
527,product-527,182,203,34,168
528,product-528,33,119,109,95
529,product-529,46,74,59,138
530,product-530,52,65,0,206
531,product-531,115,119,30,166
532,product-532,65,123,177,24
533,product-533,203,218,158,44
534,product-534,13,100,142,62
535,product-535,28,93,114,86
536,product-536,13,104,179,18
537,product-537,82,119,0,242
538,product-538,148,227,166,31
539,product-539,116,169,208,0
540,product-540,98,170,25,176
541,product-541,127,170,201,3
542,product-542,198,291,94,105
543,product-543,132,222,130,71
544,product-544,131,201,110,91
545,product-545,95,150,75,122
546,product-546,57,116,295,0
547,product-547,36,47,75,128
548,product-548,123,209,120,75
549,product-549,65,65,157,45
550,product-550,83,138,0,205
551,product-551,75,93,89,114
552,product-552,86,154,20,184
553,product-553,137,209,80,115
554,product-554,185,201,170,34
555,product-555,193,212,95,102
556,product-556,103,150,121,83
557,product-557,29,91,106,93
558,product-558,29,80,156,40
559,product-559,168,229,19,179
560,product-560,34,64,30,170
561,product-561,94,168,45,155
562,product-562,123,154,116,84
563,product-563,20,83,202,0
564,product-564,145,215,107,95
565,product-565,245,336,161,34
566,product-566,128,167,190,5
567,product-567,6,86,248,0
568,product-568,211,263,77,122
569,product-569,32,78,169,36
570,product-570,186,278,0,250
571,product-571,91,129,136,65
572,product-572,204,207,139,65
573,product-573,162,177,95,104
574,product-574,40,124,116,81
575,product-575,21,57,200,0
576,product-576,26,120,122,83
577,product-577,65,93,0,213
578,product-578,55,107,28,173
579,product-579,181,246,29,167
580,product-580,134,138,66,131
581,product-581,60,89,55,149
582,product-582,222,296,86,114
583,product-583,76,163,122,82
584,product-584,90,131,192,5
585,product-585,149,200,0,216
586,product-586,209,210,70,125
587,product-587,45,102,220,0
588,product-588,48,65,23,178
589,product-589,135,199,131,72
590,product-590,104,194,221,0
591,product-591,157,200,54,144
592,product-592,184,271,25,178
593,product-593,147,215,0,201
594,product-594,76,160,193,7
595,product-595,30,115,28,174
596,product-596,64,132,106,95
597,product-597,70,108,110,86
598,product-598,220,254,166,34
599,product-599,129,155,188,9
600,product-600,72,108,72,124
601,product-601,34,63,255,0
602,product-602,67,94,159,37
603,product-603,111,164,79,125
604,product-604,150,153,0,206
605,product-605,175,191,42,153
606,product-606,191,196,0,217
607,product-607,133,227,62,143
608,product-608,74,98,46,156
609,product-609,177,253,215,0
610,product-610,92,169,181,18
611,product-611,149,160,28,167
612,product-612,193,216,44,159
613,product-613,29,114,0,219
614,product-614,35,43,69,128
615,product-615,143,205,161,37
616,product-616,49,147,181,23
617,product-617,143,160,84,121
618,product-618,157,171,80,123
619,product-619,200,276,125,79
620,product-620,78,109,179,19
621,product-621,121,121,110,88
622,product-622,71,84,8,197
623,product-623,232,248,51,144
624,product-624,101,137,79,116
625,product-625,218,236,118,82
626,product-626,191,216,93,108
627,product-627,125,140,203,2
628,product-628,214,265,211,0
629,product-629,41,70,161,39
630,product-630,142,224,112,92
631,product-631,91,151,15,185
632,product-632,115,136,63,140
633,product-633,53,69,186,15
634,product-634,17,84,131,65
635,product-635,184,262,112,88
636,product-636,78,127,77,127
637,product-637,80,146,194,11
638,product-638,25,69,137,67
639,product-639,136,216,104,98
640,product-640,169,257,207,0
641,product-641,56,112,139,66
642,product-642,67,158,42,162
643,product-643,81,94,115,84
644,product-644,134,179,147,57
645,product-645,210,277,183,12
646,product-646,94,174,203,2
647,product-647,143,146,13,186
648,product-648,63,126,98,104
649,product-649,175,245,63,134
650,product-650,15,24,59,138
651,product-651,230,250,0,204
652,product-652,135,214,202,0
653,product-653,70,123,190,11
654,product-654,162,175,141,56
655,product-655,96,184,186,10
656,product-656,245,316,84,118
657,product-657,90,180,135,60
658,product-658,94,156,26,179
659,product-659,28,41,29,167
660,product-660,103,191,214,0
661,product-661,92,131,150,45
662,product-662,209,290,99,101
663,product-663,167,189,125,70
664,product-664,206,228,87,112
665,product-665,150,195,35,160
666,product-666,88,155,73,124
667,product-667,178,226,70,129
668,product-668,87,169,249,0
669,product-669,43,119,23,172
670,product-670,152,222,67,132
671,product-671,88,125,122,73
672,product-672,158,233,87,118
673,product-673,44,128,0,214
674,product-674,66,122,156,42
675,product-675,140,164,39,164
676,product-676,214,286,79,118
677,product-677,181,269,59,140
678,product-678,49,64,125,79
679,product-679,74,121,70,130
680,product-680,254,262,87,118
681,product-681,161,237,132,66
682,product-682,139,149,249,0
683,product-683,29,111,74,121
684,product-684,165,214,183,14
685,product-685,192,215,88,115
686,product-686,187,205,134,68
687,product-687,87,96,145,57
688,product-688,131,161,135,65
689,product-689,218,230,43,157
690,product-690,61,76,45,156
691,product-691,35,110,131,65
692,product-692,180,223,159,41
693,product-693,227,246,246,0
694,product-694,167,247,63,134
695,product-695,85,164,172,29
696,product-696,261,290,182,17
697,product-697,97,150,22,179
698,product-698,92,142,187,18
699,product-699,228,279,55,141
700,product-700,119,174,16,180
701,product-701,120,178,69,131
702,product-702,182,238,184,21
703,product-703,124,156,166,33
704,product-704,64,147,154,43
705,product-705,202,245,83,115
706,product-706,103,147,195,7
707,product-707,136,161,140,63
708,product-708,72,146,52,153
709,product-709,185,240,110,91
710,product-710,85,150,45,153
711,product-711,47,69,143,54
712,product-712,208,249,158,44
713,product-713,83,118,220,0
714,product-714,156,245,176,29
715,product-715,127,167,33,164
716,product-716,189,201,49,147
717,product-717,135,183,149,50
718,product-718,205,250,103,92
719,product-719,198,275,150,53
720,product-720,148,228,0,207
721,product-721,99,165,22,179
722,product-722,168,219,64,138
723,product-723,230,307,46,157
724,product-724,115,194,39,165
725,product-725,198,269,95,110
726,product-726,69,86,97,108
727,product-727,65,95,126,71
728,product-728,54,99,56,141
729,product-729,98,149,26,173
730,product-730,153,210,105,98
731,product-731,78,122,0,283
732,product-732,157,238,0,202
733,product-733,128,177,150,52
734,product-734,174,231,0,215
735,product-735,29,105,136,66
736,product-736,67,122,108,94
737,product-737,110,127,88,112
738,product-738,104,192,158,47
739,product-739,79,107,118,82
740,product-740,216,295,161,43
741,product-741,181,269,96,107
742,product-742,134,209,32,169
743,product-743,131,190,151,44
744,product-744,155,229,41,157
745,product-745,5,19,185,20
746,product-746,132,187,94,105
747,product-747,24,67,94,105
748,product-748,80,86,80,115
749,product-749,216,274,129,67
750,product-750,244,299,212,0
751,product-751,81,152,64,141
752,product-752,11,28,32,171
753,product-753,63,154,14,184
754,product-754,178,255,138,59
755,product-755,151,180,32,169
756,product-756,151,226,161,41
757,product-757,104,164,188,16
758,product-758,210,270,87,110
759,product-759,189,194,137,60
760,product-760,40,77,74,123
761,product-761,40,91,76,127
762,product-762,112,124,135,62
763,product-763,89,94,109,88
764,product-764,118,206,143,58
765,product-765,175,189,43,158
766,product-766,137,224,3,199
767,product-767,175,253,27,170
768,product-768,59,65,224,0
769,product-769,152,156,78,123
770,product-770,203,249,26,179
771,product-771,194,201,117,86
772,product-772,174,260,101,101
773,product-773,198,265,159,39
774,product-774,152,195,56,139
775,product-775,98,195,121,84
776,product-776,164,230,165,32
777,product-777,180,185,133,62
778,product-778,160,163,49,153
779,product-779,92,113,45,154
780,product-780,84,173,139,64
781,product-781,59,71,199,4
782,product-782,101,104,129,73
783,product-783,10,40,115,87
784,product-784,55,85,79,122
785,product-785,11,83,143,55
786,product-786,54,135,138,58
787,product-787,119,162,48,156
788,product-788,232,256,43,155
789,product-789,41,79,119,80
790,product-790,190,209,30,175
791,product-791,131,172,9,186
792,product-792,109,150,196,6
793,product-793,119,176,51,154
794,product-794,117,189,70,131
795,product-795,186,249,68,131
796,product-796,189,268,130,69
797,product-797,56,149,12,186
798,product-798,175,250,11,193
799,product-799,224,321,104,101
800,product-800,195,196,224,0
801,product-801,211,276,51,151
802,product-802,143,203,123,79
803,product-803,137,151,116,89
804,product-804,134,180,19,184
805,product-805,55,104,26,173
806,product-806,98,161,173,27
807,product-807,138,174,204,0
808,product-808,95,175,5,191
809,product-809,58,121,52,143
810,product-810,102,131,30,171
811,product-811,211,247,182,13
812,product-812,95,126,1,197
813,product-813,193,204,193,6
814,product-814,164,214,86,116
815,product-815,78,170,28,169
816,product-816,95,157,28,177
817,product-817,124,169,22,180
818,product-818,141,143,168,37
819,product-819,57,112,181,15
820,product-820,42,130,59,138
821,product-821,143,150,142,59
822,product-822,200,237,75,122
823,product-823,53,74,151,47
824,product-824,39,43,54,149
825,product-825,250,323,175,22
826,product-826,151,159,194,10
827,product-827,152,216,114,90
828,product-828,66,128,157,47
829,product-829,196,201,190,5
830,product-830,123,181,117,88
831,product-831,118,208,188,13
832,product-832,73,123,165,35
833,product-833,172,188,57,139
834,product-834,61,65,172,28
835,product-835,213,254,95,103
836,product-836,198,236,150,49
837,product-837,77,102,155,49
838,product-838,42,80,151,49
839,product-839,216,235,195,8
840,product-840,66,86,21,182
841,product-841,222,245,94,111
842,product-842,179,271,144,55
843,product-843,43,119,103,97
844,product-844,192,243,46,156
845,product-845,135,229,121,78
846,product-846,20,20,127,78
847,product-847,48,112,22,177
848,product-848,220,306,15,180
849,product-849,124,178,0,221
850,product-850,68,81,127,74
851,product-851,20,52,0,239
852,product-852,205,292,62,140
853,product-853,91,103,202,0
854,product-854,67,151,64,134
855,product-855,16,111,83,120
856,product-856,204,289,261,0
857,product-857,164,223,164,36
858,product-858,121,187,143,58
859,product-859,85,118,150,55
860,product-860,183,240,65,135
861,product-861,106,156,2,193
862,product-862,36,70,87,118
863,product-863,113,138,0,218
864,product-864,243,294,55,141
865,product-865,220,274,159,45
866,product-866,34,99,166,30
867,product-867,126,207,243,0
868,product-868,31,31,97,100
869,product-869,144,199,127,76
870,product-870,125,152,88,111
871,product-871,22,37,73,130
872,product-872,204,272,158,40
873,product-873,57,112,41,163
874,product-874,94,172,132,67
875,product-875,216,270,143,58
876,product-876,118,129,87,118
877,product-877,147,239,40,157
878,product-878,241,329,107,91
879,product-879,185,222,165,33
880,product-880,101,165,7,188
881,product-881,102,106,78,118
882,product-882,109,128,78,121
883,product-883,195,213,65,139
884,product-884,204,260,109,87
885,product-885,143,182,1,195
886,product-886,163,174,223,0
887,product-887,138,140,37,167
888,product-888,215,232,44,159
889,product-889,125,152,185,17
890,product-890,90,116,33,169
891,product-891,3,8,1,194
892,product-892,205,251,22,180
893,product-893,157,206,83,113
894,product-894,81,124,121,83
895,product-895,62,68,0,200
896,product-896,247,256,54,146
897,product-897,64,81,231,0
898,product-898,198,284,76,127
899,product-899,169,207,12,186
900,product-900,127,165,178,21
901,product-901,49,62,212,0
902,product-902,113,168,42,163
903,product-903,220,231,63,136
904,product-904,5,48,166,38
905,product-905,55,55,0,208
906,product-906,103,133,66,132
907,product-907,61,142,184,16
908,product-908,225,235,64,140
909,product-909,41,97,233,0
910,product-910,139,212,117,86
911,product-911,188,210,75,121
912,product-912,51,103,108,95
913,product-913,216,225,187,17
914,product-914,176,215,162,43
915,product-915,82,112,174,30
916,product-916,177,213,92,103
917,product-917,143,198,99,97
918,product-918,159,198,71,126
919,product-919,21,97,28,167
920,product-920,36,77,184,14
921,product-921,145,218,0,204
922,product-922,185,235,49,152
923,product-923,133,194,148,47
924,product-924,43,133,118,80
925,product-925,191,268,32,170
926,product-926,22,51,0,210
927,product-927,91,178,121,74
928,product-928,133,200,21,179
929,product-929,207,292,100,95
930,product-930,169,235,52,143
931,product-931,93,158,51,144
932,product-932,136,188,54,142
933,product-933,18,53,96,107
934,product-934,59,136,151,46
935,product-935,122,150,173,25
936,product-936,96,130,108,95
937,product-937,155,185,143,52
938,product-938,229,271,134,64
939,product-939,92,126,84,114
940,product-940,184,201,153,44
941,product-941,184,257,188,13
942,product-942,161,187,173,32
943,product-943,113,180,86,115
944,product-944,7,30,82,120
945,product-945,122,161,195,9
946,product-946,81,91,81,124
947,product-947,90,112,94,101
948,product-948,59,100,18,184
949,product-949,129,219,120,84
950,product-950,226,299,12,189
951,product-951,142,187,66,131
952,product-952,168,229,35,161
953,product-953,56,80,30,165
954,product-954,176,191,69,133
955,product-955,65,93,113,91
956,product-956,69,91,158,38
957,product-957,157,216,150,45
958,product-958,92,144,107,92
959,product-959,172,193,103,99
960,product-960,256,256,34,170
961,product-961,161,167,53,146
962,product-962,26,101,132,67
963,product-963,48,104,126,79
964,product-964,157,170,174,24
965,product-965,69,69,110,86
966,product-966,82,151,142,60
967,product-967,83,174,77,126
968,product-968,192,277,162,40
969,product-969,210,246,50,148
970,product-970,182,208,120,83
971,product-971,133,217,71,124
972,product-972,63,132,77,124
973,product-973,149,202,126,78
974,product-974,105,148,101,97
975,product-975,227,282,204,0
976,product-976,158,160,82,118
977,product-977,226,242,22,175
978,product-978,269,315,36,164
979,product-979,56,129,125,75
980,product-980,29,66,114,84
981,product-981,203,292,180,23
982,product-982,25,100,156,49
983,product-983,213,214,0,252
984,product-984,16,49,75,124
985,product-985,83,144,176,22
986,product-986,244,327,198,5
987,product-987,145,172,173,26
988,product-988,130,209,52,150
989,product-989,174,215,116,84
990,product-990,193,253,130,75
991,product-991,189,283,76,123
992,product-992,101,143,0,245
993,product-993,93,136,140,64
994,product-994,47,140,80,118
995,product-995,21,79,82,116
996,product-996,67,121,90,113
