id,label,ts_in,ts_out,dim_0,dim_1,dim_2,dim_3
58,customer-58,67,125,72,65,133,62
59,customer-59,158,224,17,20,181,19
60,customer-60,183,259,175,29,27,20
61,customer-61,199,271,126,79,121,120
62,customer-62,177,232,156,161,44,157
63,customer-63,257,333,29,169,30,30
64,customer-64,66,106,110,87,109,108
65,customer-65,4,24,69,127,129,128
66,customer-66,68,121,93,93,84,112
67,customer-67,123,195,4,5,7,191
68,customer-68,220,222,117,109,112,87
69,customer-69,133,199,10,185,189,188
70,customer-70,225,244,70,72,130,72
71,customer-71,219,276,22,22,24,173
72,customer-72,181,276,0,210,0,0
73,customer-73,16,67,112,109,109,87
74,customer-74,83,156,103,103,102,100
75,customer-75,164,232,119,119,116,84
76,customer-76,136,205,157,41,163,162
77,customer-77,7,88,138,57,62,59
78,customer-78,70,143,62,134,137,136
79,customer-79,192,238,133,69,68,70
80,customer-80,119,179,40,155,41,44
81,customer-81,168,249,88,78,117,79
82,customer-82,233,251,41,42,161,34
83,customer-83,94,139,137,63,65,68
84,customer-84,53,118,27,32,28,170
85,customer-85,32,59,40,157,159,156
86,customer-86,198,198,155,45,46,49
87,customer-87,191,219,169,28,174,172
88,customer-88,98,159,42,158,38,47
89,customer-89,106,185,127,69,77,68
90,customer-90,135,223,92,109,93,90
91,customer-91,190,256,45,46,154,47
92,customer-92,147,214,181,15,21,18
93,customer-93,157,253,77,128,121,127
94,customer-94,170,257,56,147,52,55
95,customer-95,80,90,0,0,207,0
96,customer-96,231,253,43,37,45,159
97,customer-97,43,137,10,195,10,9
98,customer-98,111,154,9,196,0,9
99,customer-99,31,47,81,117,123,123
100,customer-100,130,165,174,23,176,174
101,customer-101,115,141,82,86,118,85
102,customer-102,131,138,200,0,0,0
103,customer-103,39,111,95,90,109,93
104,customer-104,20,88,1,5,200,1
105,customer-105,219,317,147,151,152,50
106,customer-106,50,137,105,114,90,109
107,customer-107,153,213,69,71,127,78
108,customer-108,167,202,60,141,64,56
109,customer-109,61,120,159,38,46,40
110,customer-110,173,234,71,74,74,126
111,customer-111,205,263,104,99,99,106
112,customer-112,176,213,97,107,90,98
113,customer-113,211,224,132,67,67,67
114,customer-114,59,108,3,4,201,0
115,customer-115,63,79,48,42,154,51
116,customer-116,71,119,8,7,188,8
117,customer-117,95,102,101,102,98,99
118,customer-118,159,169,196,0,3,3
119,customer-119,31,100,49,53,149,51
120,customer-120,27,78,0,0,203,0
121,customer-121,201,292,56,54,141,54
122,customer-122,205,296,65,71,131,69
123,customer-123,184,190,131,67,136,137
124,customer-124,86,129,0,245,0,0
125,customer-125,111,190,124,118,119,81
126,customer-126,61,124,10,186,185,185
127,customer-127,159,208,88,87,88,113
128,customer-128,200,216,150,149,151,47
129,customer-129,216,260,0,0,209,0
130,customer-130,200,201,29,169,172,168
131,customer-131,156,193,165,167,37,162
132,customer-132,214,285,53,52,152,46
133,customer-133,105,132,191,187,11,186
134,customer-134,98,181,0,0,0,205
135,customer-135,113,186,69,130,133,127
136,customer-136,142,220,27,21,24,178
137,customer-137,153,215,7,11,9,191
138,customer-138,65,128,81,124,122,116
139,customer-139,47,94,0,0,0,224
140,customer-140,147,164,24,27,22,176
141,customer-141,228,261,140,131,141,64
142,customer-142,57,57,48,50,48,150
143,customer-143,70,90,6,6,189,16
144,customer-144,81,86,144,51,56,56
145,customer-145,150,210,24,171,175,171
146,customer-146,43,135,164,31,36,33
147,customer-147,174,263,0,0,0,220
148,customer-148,95,173,91,110,94,86
149,customer-149,188,233,93,99,102,98
150,customer-150,262,353,166,161,34,164
151,customer-151,134,198,57,57,145,57
152,customer-152,148,228,42,44,37,161
153,customer-153,160,215,192,191,5,198
154,customer-154,58,113,26,29,24,172
155,customer-155,81,99,15,17,19,183
156,customer-156,9,85,26,171,34,26
157,customer-157,113,132,144,143,58,147
158,customer-158,227,233,131,140,133,65
159,customer-159,83,143,146,52,51,54
160,customer-160,180,188,142,132,63,133
161,customer-161,64,65,83,120,121,116
162,customer-162,166,235,135,135,70,132
163,customer-163,100,167,142,142,144,54
164,customer-164,195,200,128,71,72,73
165,customer-165,96,193,0,199,2,0
166,customer-166,84,138,47,42,48,155
167,customer-167,147,178,115,90,83,85
168,customer-168,157,197,140,144,59,137
169,customer-169,140,197,4,4,9,191
170,customer-170,90,104,207,0,0,0
171,customer-171,198,276,0,0,249,0
172,customer-172,33,37,175,21,23,30
173,customer-173,160,201,94,94,102,101
174,customer-174,95,120,32,169,27,31
175,customer-175,209,245,158,45,37,39
176,customer-176,47,55,167,164,173,31
177,customer-177,118,166,46,159,42,46
178,customer-178,198,288,200,5,0,3
179,customer-179,69,74,114,115,90,114
180,customer-180,179,241,188,17,15,17
181,customer-181,188,280,0,216,0,0
182,customer-182,150,232,39,163,161,164
183,customer-183,93,100,78,77,123,74
184,customer-184,95,148,65,137,62,60
185,customer-185,132,220,176,176,21,174
186,customer-186,35,105,69,136,68,68
187,customer-187,64,80,74,124,79,72
188,customer-188,180,214,212,0,0,0
189,customer-189,165,263,130,68,128,132
190,customer-190,144,209,38,38,165,33
191,customer-191,45,65,174,29,25,31
192,customer-192,17,93,220,0,0,0
193,customer-193,88,94,70,126,134,125
194,customer-194,44,95,123,121,119,79
195,customer-195,207,240,28,176,177,176
196,customer-196,191,281,141,141,60,141
197,customer-197,39,126,120,83,114,114
198,customer-198,64,102,127,121,78,124
199,customer-199,97,185,23,15,180,23
200,customer-200,133,199,57,55,56,145
201,customer-201,45,47,104,91,104,111
202,customer-202,190,259,49,146,55,55
203,customer-203,129,195,163,35,164,170
204,customer-204,80,112,80,78,78,123
205,customer-205,186,247,101,99,95,100
206,customer-206,169,248,52,146,55,59
207,customer-207,155,212,57,145,55,52
208,customer-208,115,172,183,18,16,21
209,customer-209,105,110,80,80,121,74
210,customer-210,196,238,81,115,120,118
211,customer-211,127,127,184,20,11,19
212,customer-212,132,175,69,66,133,72
213,customer-213,67,97,104,99,101,101
214,customer-214,160,205,102,93,108,108
215,customer-215,70,78,87,111,88,88
216,customer-216,153,153,39,158,159,160
217,customer-217,60,107,57,56,148,57
218,customer-218,17,87,15,19,182,19
219,customer-219,9,83,104,93,95,96
220,customer-220,226,275,196,8,7,9
221,customer-221,118,206,0,0,245,0
222,customer-222,181,188,68,136,132,136
223,customer-223,39,92,69,67,128,76
224,customer-224,199,222,21,175,30,26
225,customer-225,24,24,8,3,195,4
226,customer-226,201,262,209,0,0,0
227,customer-227,69,161,112,112,110,86
228,customer-228,172,231,0,0,0,214
229,customer-229,67,104,16,17,181,22
230,customer-230,159,193,106,89,98,93
231,customer-231,240,301,74,81,80,124
232,customer-232,125,208,91,111,106,105
233,customer-233,23,84,62,61,57,142
234,customer-234,167,232,76,120,127,120
235,customer-235,168,199,11,5,8,191
236,customer-236,152,243,53,59,61,143
237,customer-237,111,153,76,82,119,85
238,customer-238,187,248,87,117,86,83
239,customer-239,128,156,159,159,39,162
240,customer-240,189,250,6,195,4,10
241,customer-241,130,193,101,100,93,104
242,customer-242,76,149,110,110,90,111
243,customer-243,166,190,76,128,74,73
244,customer-244,142,184,127,130,70,135
245,customer-245,155,156,132,136,63,142
246,customer-246,184,211,4,192,3,11
247,customer-247,70,96,121,113,115,83
248,customer-248,19,30,181,24,172,179
249,customer-249,62,101,104,106,99,104
250,customer-250,59,62,90,91,84,112
251,customer-251,137,194,85,113,87,85
252,customer-252,29,73,203,0,2,0
253,customer-253,185,214,2,1,0,203
254,customer-254,181,210,169,168,176,27
255,customer-255,102,165,170,172,31,168
256,customer-256,30,86,38,166,32,33
257,customer-257,54,123,13,17,19,183
258,customer-258,45,73,128,127,131,69
259,customer-259,26,62,188,16,184,179
260,customer-260,105,180,47,148,149,150
261,customer-261,44,88,43,42,159,38
262,customer-262,116,147,132,124,133,71
263,customer-263,171,249,120,116,113,83
264,customer-264,235,271,66,63,68,132
265,customer-265,64,78,131,124,73,126
266,customer-266,124,189,0,0,208,0
267,customer-267,133,203,144,140,58,137
268,customer-268,84,87,35,29,29,168
269,customer-269,4,49,23,23,173,30
270,customer-270,67,135,118,86,115,110
271,customer-271,44,91,107,97,94,93
272,customer-272,182,276,0,0,0,221
273,customer-273,47,141,0,203,0,0
274,customer-274,45,113,66,70,69,132
275,customer-275,129,151,37,40,164,31
276,customer-276,15,35,154,48,50,49
277,customer-277,78,98,81,77,119,76
278,customer-278,95,101,136,68,130,127
279,customer-279,153,237,90,114,86,87
280,customer-280,150,222,38,43,41,160
281,customer-281,27,79,180,19,186,180
282,customer-282,246,322,94,86,111,89
283,customer-283,84,155,174,28,172,172
284,customer-284,154,159,72,74,78,127
285,customer-285,180,270,201,0,2,0
286,customer-286,23,112,83,116,115,116
287,customer-287,194,247,79,71,76,126
288,customer-288,204,269,92,108,108,104
289,customer-289,84,125,154,45,44,49
290,customer-290,20,66,34,37,41,164
291,customer-291,119,211,100,98,102,99
292,customer-292,103,177,159,38,162,160
293,customer-293,127,171,124,123,124,78
294,customer-294,247,335,89,85,82,116
295,customer-295,74,112,158,43,38,41
296,customer-296,128,168,107,92,108,104
297,customer-297,54,131,79,76,77,119
298,customer-298,125,215,139,133,65,137
299,customer-299,60,90,92,109,96,88
300,customer-300,259,264,51,147,57,55
301,customer-301,170,224,100,96,105,96
302,customer-302,114,197,197,1,5,0
303,customer-303,102,132,67,129,129,132
304,customer-304,23,36,0,0,0,203
305,customer-305,235,237,134,138,63,132
306,customer-306,80,152,138,65,58,67
307,customer-307,148,213,0,0,218,0
308,customer-308,89,145,145,59,54,58
309,customer-309,99,162,8,194,3,3
310,customer-310,105,121,93,91,85,112
311,customer-311,229,271,122,117,81,121
312,customer-312,75,115,183,20,182,179
313,customer-313,202,247,0,237,0,0
314,customer-314,1,67,107,97,101,98
315,customer-315,228,256,177,177,180,20
316,customer-316,102,191,20,12,184,19
317,customer-317,150,239,0,204,0,0
318,customer-318,107,155,120,126,121,78
319,customer-319,176,239,16,182,181,183
320,customer-320,75,115,39,164,157,163
321,customer-321,80,164,118,86,117,117
322,customer-322,96,188,84,121,121,111
323,customer-323,140,233,178,23,180,181
324,customer-324,240,300,55,61,141,57
325,customer-325,154,156,127,73,125,132
326,customer-326,115,160,107,106,98,103
327,customer-327,46,49,75,74,129,75
328,customer-328,16,86,170,28,29,33
329,customer-329,183,199,90,92,96,108
330,customer-330,216,282,85,111,111,117
331,customer-331,132,219,67,138,133,128
332,customer-332,180,218,19,26,176,24
333,customer-333,161,194,128,72,123,128
334,customer-334,128,188,159,155,43,155
335,customer-335,172,258,134,67,136,128
336,customer-336,89,96,246,0,0,0
337,customer-337,157,171,61,59,136,67
338,customer-338,237,291,190,191,193,11
339,customer-339,42,128,97,93,107,94
340,customer-340,99,120,76,129,127,120
341,customer-341,236,312,94,96,95,104
342,customer-342,72,96,117,84,112,118
343,customer-343,220,303,43,155,41,49
344,customer-344,59,63,91,110,93,88
345,customer-345,31,57,0,0,0,203
346,customer-346,36,128,157,153,42,163
347,customer-347,71,138,0,0,0,208
348,customer-348,18,88,193,187,12,190
349,customer-349,92,160,104,105,105,94
350,customer-350,194,256,51,55,52,147
351,customer-351,141,208,0,0,220,0
352,customer-352,44,70,44,159,157,152
353,customer-353,167,263,169,26,178,171
354,customer-354,57,87,0,225,0,0
355,customer-355,42,58,10,12,13,186
356,customer-356,203,266,76,75,76,121
357,customer-357,89,107,110,93,103,107
358,customer-358,178,178,0,0,0,229
359,customer-359,121,159,27,32,28,168
360,customer-360,32,60,126,123,76,122
361,customer-361,4,28,66,71,76,129
362,customer-362,196,227,3,12,7,193
363,customer-363,146,151,159,163,154,41
364,customer-364,147,181,137,61,64,63
365,customer-365,85,131,112,119,83,121
366,customer-366,8,26,47,38,158,39
367,customer-367,251,326,22,18,178,23
368,customer-368,168,243,159,165,162,39
369,customer-369,134,139,127,120,75,120
370,customer-370,154,157,0,224,0,0
371,customer-371,144,195,72,131,133,129
372,customer-372,163,176,210,0,0,0
373,customer-373,49,108,96,99,93,102
374,customer-374,207,267,64,136,69,65
375,customer-375,117,127,117,80,118,121
376,customer-376,79,94,101,101,100,101
377,customer-377,172,263,43,46,50,152
378,customer-378,39,119,183,18,18,17
379,customer-379,81,166,35,160,37,37
380,customer-380,80,137,172,25,26,32
381,customer-381,68,76,57,143,58,60
382,customer-382,113,181,142,145,146,58
383,customer-383,87,101,75,129,120,127
384,customer-384,88,158,99,99,102,102
385,customer-385,207,224,23,27,19,178
386,customer-386,159,198,44,42,50,153
387,customer-387,139,140,62,133,63,63
388,customer-388,23,112,189,15,10,10
389,customer-389,156,216,16,13,15,189
390,customer-390,72,154,154,41,44,49
391,customer-391,177,217,0,0,0,235
392,customer-392,76,98,35,165,36,32
393,customer-393,32,72,32,34,32,167
394,customer-394,234,257,210,0,0,0
395,customer-395,101,143,138,63,132,134
396,customer-396,217,287,156,45,43,47
397,customer-397,98,117,84,84,84,114
398,customer-398,203,252,288,0,0,0
399,customer-399,142,170,51,152,151,149
400,customer-400,35,110,221,0,0,0
401,customer-401,53,104,36,27,31,168
402,customer-402,115,142,5,198,0,0
403,customer-403,136,202,39,41,158,37
404,customer-404,157,168,122,125,125,78
405,customer-405,200,267,123,73,132,131
406,customer-406,16,33,93,92,107,91
407,customer-407,232,321,113,120,84,112
408,customer-408,151,225,152,45,151,160
409,customer-409,89,178,13,12,9,192
410,customer-410,109,131,90,84,94,111
411,customer-411,124,180,88,84,116,87
412,customer-412,202,210,9,17,11,188
413,customer-413,151,228,12,10,18,186
414,customer-414,34,41,21,28,28,177
415,customer-415,196,235,201,2,4,1
416,customer-416,87,147,75,71,126,78
417,customer-417,42,138,212,0,0,0
418,customer-418,137,189,0,0,241,0
419,customer-419,91,116,136,133,69,132
420,customer-420,53,98,139,64,132,134
421,customer-421,169,201,141,135,139,62
422,customer-422,55,151,41,156,39,42
423,customer-423,257,340,62,62,140,60
424,customer-424,138,231,8,0,197,7
425,customer-425,51,91,113,108,91,112
426,customer-426,147,223,58,65,140,65
427,customer-427,98,100,32,166,31,37
428,customer-428,140,216,0,0,201,0
429,customer-429,67,91,106,110,109,92
430,customer-430,109,151,67,66,64,135
431,customer-431,153,239,26,30,171,29
432,customer-432,219,301,157,40,47,42
433,customer-433,107,187,57,54,59,144
434,customer-434,161,227,198,197,1,198
435,customer-435,168,191,187,189,187,8
436,customer-436,27,57,57,57,147,57
437,customer-437,136,144,62,139,135,141
438,customer-438,40,112,0,0,239,0
439,customer-439,136,166,72,81,77,123
440,customer-440,134,212,19,184,180,178
441,customer-441,154,242,0,0,250,0
442,customer-442,79,120,0,1,202,3
443,customer-443,67,118,42,46,43,154
444,customer-444,147,192,25,18,178,23
445,customer-445,71,108,107,103,95,109
446,customer-446,65,142,119,117,78,126
447,customer-447,104,113,145,54,149,150
448,customer-448,11,59,56,62,58,140
449,customer-449,94,117,47,55,49,149
450,customer-450,212,229,55,140,63,65
451,customer-451,143,151,60,137,66,59
452,customer-452,117,190,125,119,78,121
453,customer-453,85,133,63,72,133,66
454,customer-454,200,226,131,74,68,65
455,customer-455,60,116,178,26,20,22
456,customer-456,236,279,180,174,179,23
457,customer-457,77,161,149,139,56,146
458,customer-458,86,144,141,138,57,146
459,customer-459,58,121,116,81,87,79
460,customer-460,96,136,41,42,158,45
461,customer-461,193,210,200,0,4,0
462,customer-462,41,66,122,126,119,77
463,customer-463,158,197,42,160,158,163
464,customer-464,180,263,196,8,3,0
465,customer-465,241,319,43,158,41,46
466,customer-466,223,246,125,122,73,130
467,customer-467,33,115,32,34,32,164
468,customer-468,56,57,165,158,38,162
469,customer-469,181,238,127,74,129,125
470,customer-470,35,112,35,38,38,160
471,customer-471,198,265,19,22,19,179
472,customer-472,216,250,87,117,82,88
473,customer-473,157,195,178,178,18,178
474,customer-474,136,185,48,43,43,154
475,customer-475,102,117,135,63,68,69
476,customer-476,48,119,167,32,37,33
477,customer-477,162,177,84,120,117,111
478,customer-478,67,126,0,0,0,216
479,customer-479,104,146,59,138,57,59
480,customer-480,121,140,116,80,124,120
481,customer-481,222,315,23,25,24,178
482,customer-482,36,40,95,94,106,97
483,customer-483,200,244,5,4,1,199
484,customer-484,62,102,52,47,56,148
485,customer-485,212,231,105,95,93,90
486,customer-486,135,198,0,237,0,0
487,customer-487,30,117,149,149,47,152
488,customer-488,117,127,129,122,123,73
489,customer-489,174,219,18,19,23,178
490,customer-490,148,207,108,94,102,105
491,customer-491,121,210,166,30,174,169
492,customer-492,198,236,167,161,163,34
493,customer-493,148,185,20,185,11,14
494,customer-494,174,246,0,0,0,223
495,customer-495,45,97,74,129,68,75
496,customer-496,105,121,84,117,78,85
497,customer-497,158,190,77,72,127,68
498,customer-498,228,293,86,110,116,119
499,customer-499,40,79,73,126,70,72
500,customer-500,77,103,178,180,19,186
501,customer-501,156,203,173,26,173,174
502,customer-502,66,113,137,138,60,144
503,customer-503,123,190,174,24,176,173
504,customer-504,129,149,5,7,191,6
505,customer-505,108,136,122,76,74,81
506,customer-506,13,91,0,5,199,4
507,customer-507,33,52,0,207,0,0
508,customer-508,26,28,49,46,152,46
509,customer-509,186,251,19,183,14,20
510,customer-510,151,171,10,17,18,185
511,customer-511,200,223,55,46,51,150
512,customer-512,94,121,115,124,122,81
513,customer-513,223,307,3,7,198,7
514,customer-514,84,166,186,9,18,16
515,customer-515,64,130,160,162,165,40
516,customer-516,59,110,117,115,115,83
517,customer-517,68,97,64,132,65,65
518,customer-518,96,116,71,125,75,72
519,customer-519,75,85,217,0,0,0
520,customer-520,126,134,75,125,129,124
521,customer-521,226,306,0,1,200,5
522,customer-522,94,154,8,196,3,1
523,customer-523,154,185,28,22,176,28
524,customer-524,215,229,0,221,0,0
525,customer-525,166,177,104,97,100,97
526,customer-526,159,234,0,0,205,0
527,customer-527,130,193,154,161,160,44
528,customer-528,118,118,49,56,149,56
529,customer-529,149,150,9,190,12,11
530,customer-530,42,48,150,150,52,145
531,customer-531,27,41,39,39,42,160
532,customer-532,105,112,83,121,114,112
533,customer-533,27,89,90,111,108,114
534,customer-534,192,265,41,42,37,161
535,customer-535,89,111,162,162,34,161
536,customer-536,132,208,14,187,12,9
537,customer-537,181,222,26,21,176,23
538,customer-538,42,114,223,0,0,0
539,customer-539,204,264,97,105,96,90
540,customer-540,54,147,140,135,62,141
541,customer-541,210,299,19,28,25,176
542,customer-542,136,162,60,135,137,141
543,customer-543,57,141,174,25,178,178
544,customer-544,147,215,145,53,146,144
545,customer-545,39,47,205,0,0,0
546,customer-546,98,103,48,154,149,152
547,customer-547,180,275,82,122,117,122
548,customer-548,176,258,73,123,122,128
549,customer-549,79,173,139,136,135,61
550,customer-550,170,252,37,44,43,158
551,customer-551,111,127,141,143,62,135
552,customer-552,151,223,107,106,104,94
553,customer-553,102,156,0,0,0,226
554,customer-554,19,55,130,125,124,72
555,customer-555,174,248,8,10,195,1
556,customer-556,45,133,158,42,46,45
557,customer-557,88,185,122,124,122,77
558,customer-558,145,200,191,6,9,6
559,customer-559,48,136,135,132,136,63
560,customer-560,34,92,208,0,0,0
561,customer-561,203,235,94,111,101,105
562,customer-562,167,199,18,17,17,178
563,customer-563,17,62,3,202,0,0
564,customer-564,206,251,0,0,0,243
565,customer-565,119,200,191,14,187,188
566,customer-566,140,219,0,0,202,1
567,customer-567,34,94,63,59,142,61
568,customer-568,46,125,104,95,97,100
569,customer-569,200,203,120,117,82,119
570,customer-570,60,98,211,0,0,0
571,customer-571,262,287,122,125,78,121
572,customer-572,120,134,51,47,46,151
573,customer-573,71,159,81,122,81,79
574,customer-574,198,208,87,90,89,108
575,customer-575,195,251,184,182,188,16
576,customer-576,208,259,202,0,0,0
577,customer-577,11,92,170,32,34,28
578,customer-578,12,60,73,132,66,66
579,customer-579,148,240,31,165,169,168
580,customer-580,235,328,195,10,191,191
581,customer-581,195,233,60,140,64,65
582,customer-582,155,224,28,34,33,167
583,customer-583,86,136,61,138,63,67
584,customer-584,51,75,103,108,93,111
585,customer-585,194,230,0,0,0,212
586,customer-586,222,266,191,14,190,184
587,customer-587,172,202,102,103,93,108
588,customer-588,160,240,11,194,5,1
589,customer-589,83,167,217,0,0,0
590,customer-590,205,207,8,8,187,15
591,customer-591,42,88,76,126,79,69
592,customer-592,201,233,85,89,116,84
593,customer-593,199,290,53,62,60,143
594,customer-594,217,258,159,39,157,163
595,customer-595,95,148,97,102,98,101
596,customer-596,20,102,0,0,0,238
597,customer-597,62,152,56,54,145,51
598,customer-598,84,114,41,163,39,37
599,customer-599,185,255,113,122,83,120
600,customer-600,9,16,26,26,19,177
601,customer-601,18,68,51,153,149,148
602,customer-602,128,212,201,0,0,0
603,customer-603,158,217,94,110,90,94
604,customer-604,203,284,111,103,110,94
605,customer-605,145,153,50,45,43,153
606,customer-606,77,97,75,123,78,81
607,customer-607,15,95,142,138,144,57
608,customer-608,147,214,185,185,12,192
609,customer-609,62,81,9,7,9,196
610,customer-610,93,151,93,97,105,98
611,customer-611,233,234,115,81,118,116
612,customer-612,51,60,78,126,118,124
613,customer-613,160,181,66,65,70,134
614,customer-614,50,109,131,65,73,69
615,customer-615,270,315,62,143,57,59
616,customer-616,68,112,0,0,0,208
617,customer-617,175,267,0,0,209,0
618,customer-618,13,62,17,13,8,188
619,customer-619,159,202,44,41,47,157
620,customer-620,23,94,0,0,0,245
621,customer-621,124,167,0,253,0,0
622,customer-622,112,154,125,125,125,78
623,customer-623,80,120,72,133,132,126
624,customer-624,113,171,69,136,130,130
625,customer-625,144,195,112,83,118,122
626,customer-626,143,185,128,71,74,69
627,customer-627,178,229,171,169,31,172
628,customer-628,184,205,164,39,159,161
629,customer-629,55,140,0,251,0,0
630,customer-630,114,172,139,137,62,142
631,customer-631,60,125,167,30,29,36
632,customer-632,205,229,118,119,121,84
633,customer-633,246,260,130,74,66,71
634,customer-634,156,234,33,163,162,163
635,customer-635,246,318,88,82,117,79
636,customer-636,55,86,155,157,154,46
637,customer-637,233,266,140,55,144,146
638,customer-638,118,129,148,148,151,54
639,customer-639,146,213,51,53,150,47
640,customer-640,150,230,0,226,0,0
641,customer-641,174,220,119,76,84,83
642,customer-642,95,127,214,0,0,0
643,customer-643,14,31,146,147,50,151
644,customer-644,138,143,108,89,91,87
645,customer-645,134,216,80,78,79,123
646,customer-646,207,259,0,0,206,0
647,customer-647,94,114,95,110,87,88
648,customer-648,53,147,0,211,0,0
649,customer-649,71,159,117,82,80,86
650,customer-650,188,263,103,97,96,100
651,customer-651,96,153,102,97,99,96
652,customer-652,18,40,122,128,122,75
653,customer-653,153,193,145,56,139,140
654,customer-654,182,210,131,137,139,64
655,customer-655,52,118,105,97,90,95
656,customer-656,50,70,109,105,91,110
657,customer-657,154,218,35,167,31,28
658,customer-658,94,140,194,7,5,3
659,customer-659,130,152,141,142,55,144
660,customer-660,133,146,139,139,61,135
661,customer-661,158,207,172,170,27,176
662,customer-662,146,210,183,18,22,15
663,customer-663,36,99,192,196,5,192
664,customer-664,151,196,20,26,177,27
665,customer-665,168,250,145,143,145,58
666,customer-666,193,204,180,16,25,16
667,customer-667,30,41,115,85,113,116
668,customer-668,195,241,6,2,195,3
669,customer-669,92,122,41,37,36,163
670,customer-670,93,117,180,23,181,172
671,customer-671,10,50,0,0,0,206
672,customer-672,142,151,157,48,44,43
673,customer-673,83,155,161,162,37,164
674,customer-674,47,116,133,136,64,141
675,customer-675,43,122,58,143,60,55
676,customer-676,154,205,142,140,57,143
677,customer-677,24,115,146,55,145,146
678,customer-678,159,192,31,170,28,28
679,customer-679,94,181,49,55,150,55
680,customer-680,67,94,154,158,45,152
681,customer-681,166,222,167,30,28,35
682,customer-682,94,173,119,81,81,77
683,customer-683,85,113,25,25,174,25
684,customer-684,93,95,73,67,130,66
685,customer-685,55,135,5,15,5,190
686,customer-686,91,165,6,11,6,189
687,customer-687,109,173,34,39,36,166
688,customer-688,137,187,145,142,56,146
689,customer-689,212,274,0,0,0,219
690,customer-690,255,350,123,80,72,74
691,customer-691,204,245,73,77,77,128
692,customer-692,191,194,112,103,92,107
693,customer-693,34,91,92,104,109,111
694,customer-694,176,236,55,60,144,61
695,customer-695,102,111,63,140,55,63
696,customer-696,72,88,10,11,5,190
697,customer-697,188,189,9,6,9,194
698,customer-698,178,227,13,12,14,184
699,customer-699,30,73,176,25,26,20
700,customer-700,113,184,0,0,202,0
701,customer-701,176,231,126,76,79,75
702,customer-702,38,51,165,30,167,168
703,customer-703,117,151,19,21,179,24
704,customer-704,116,159,96,98,93,106
705,customer-705,159,254,141,61,62,57
706,customer-706,150,209,42,43,155,48
707,customer-707,66,122,159,37,160,165
708,customer-708,188,242,142,150,143,53
709,customer-709,223,236,69,65,136,68
710,customer-710,5,16,110,115,90,114
711,customer-711,37,49,134,64,63,67
712,customer-712,67,86,53,55,59,146
713,customer-713,47,90,79,126,74,70
714,customer-714,150,223,143,142,57,144
715,customer-715,273,291,172,25,30,30
716,customer-716,211,223,134,68,135,127
717,customer-717,140,147,177,25,27,27
718,customer-718,77,127,7,14,14,188
719,customer-719,140,175,135,60,135,137
720,customer-720,128,191,57,58,64,139
721,customer-721,147,215,91,113,112,111
722,customer-722,187,250,77,84,118,79
723,customer-723,224,238,16,182,184,188
724,customer-724,112,118,47,151,44,50
725,customer-725,80,134,138,59,141,141
726,customer-726,73,161,72,128,130,132
727,customer-727,92,113,8,6,194,6
728,customer-728,165,166,137,128,68,133
729,customer-729,171,197,97,98,102,95
730,customer-730,44,68,80,124,81,74
731,customer-731,34,81,175,23,173,182
732,customer-732,118,210,163,34,163,164
733,customer-733,23,23,166,172,33,162
