id,label,ts_in,ts_out,dim_0,dim_1
246,customer-246,109,148,178,26
247,customer-247,134,165,16,179
248,customer-248,121,164,199,6
249,customer-249,129,177,134,66
250,customer-250,136,156,37,167
251,customer-251,72,144,149,46
252,customer-252,171,236,130,69
253,customer-253,203,235,0,217
254,customer-254,203,220,81,115
255,customer-255,162,179,0,213
256,customer-256,56,119,41,164
257,customer-257,80,155,85,111
258,customer-258,53,123,76,124
259,customer-259,187,192,79,122
260,customer-260,110,120,68,130
261,customer-261,72,124,186,11
262,customer-262,7,27,113,89
263,customer-263,17,19,85,119
264,customer-264,102,122,134,69
265,customer-265,132,227,96,102
266,customer-266,129,195,186,12
267,customer-267,198,263,105,94
268,customer-268,200,270,76,120
269,customer-269,62,129,169,26
270,customer-270,98,157,15,186
271,customer-271,153,210,57,148
272,customer-272,10,93,17,178
273,customer-273,56,128,122,74
274,customer-274,112,122,0,205
275,customer-275,194,274,132,66
276,customer-276,195,256,96,104
277,customer-277,149,193,179,22
278,customer-278,225,316,62,140
279,customer-279,14,84,0,247
280,customer-280,48,67,189,13
281,customer-281,55,55,174,24
282,customer-282,91,177,194,7
283,customer-283,166,245,66,135
284,customer-284,114,142,150,51
285,customer-285,214,221,103,94
286,customer-286,92,155,133,65
287,customer-287,51,98,14,186
288,customer-288,45,49,204,0
289,customer-289,47,64,146,56
290,customer-290,110,130,183,16
291,customer-291,25,83,0,226
292,customer-292,219,307,110,95
293,customer-293,57,71,0,207
294,customer-294,42,65,52,143
295,customer-295,71,103,120,81
296,customer-296,113,135,37,166
297,customer-297,110,167,0,228
298,customer-298,201,250,88,113
299,customer-299,49,102,103,95
300,customer-300,165,249,180,18
301,customer-301,198,256,121,76
302,customer-302,219,220,128,72
303,customer-303,94,164,79,118
304,customer-304,173,198,0,266
305,customer-305,142,161,132,65
306,customer-306,25,61,148,50
307,customer-307,129,171,225,0
308,customer-308,219,221,147,51
309,customer-309,143,223,33,168
310,customer-310,237,288,32,167
311,customer-311,202,293,57,139
312,customer-312,72,75,79,117
313,customer-313,150,155,190,10
314,customer-314,119,207,130,65
315,customer-315,107,179,191,10
316,customer-316,162,185,108,88
317,customer-317,19,53,11,193
318,customer-318,59,140,73,128
319,customer-319,225,292,144,59
320,customer-320,47,47,183,21
321,customer-321,201,247,126,78
322,customer-322,108,131,23,177
323,customer-323,65,103,198,7
324,customer-324,218,281,55,144
325,customer-325,75,117,76,127
326,customer-326,14,47,96,104
327,customer-327,166,199,56,140
328,customer-328,161,248,35,164
329,customer-329,125,162,0,236
330,customer-330,91,146,129,75
331,customer-331,198,202,84,114
332,customer-332,137,192,81,123
333,customer-333,129,178,195,4
334,customer-334,126,216,102,94
335,customer-335,149,209,0,212
336,customer-336,146,154,25,176
337,customer-337,118,197,173,32
338,customer-338,127,187,133,72
339,customer-339,213,243,75,125
340,customer-340,32,56,133,66
341,customer-341,40,110,87,110
342,customer-342,18,47,0,228
343,customer-343,263,311,24,179
344,customer-344,51,129,110,85
345,customer-345,160,195,112,92
346,customer-346,196,272,204,0
347,customer-347,213,303,152,52
348,customer-348,78,167,185,16
349,customer-349,132,150,76,127
350,customer-350,174,263,0,244
351,customer-351,118,146,59,137
352,customer-352,92,175,0,211
353,customer-353,85,180,83,113
354,customer-354,62,118,0,200
355,customer-355,48,100,182,18
356,customer-356,267,280,2,203
357,customer-357,43,102,146,51
358,customer-358,163,202,145,53
359,customer-359,38,46,69,126
360,customer-360,109,153,167,33
361,customer-361,87,123,129,73
362,customer-362,205,224,42,153
363,customer-363,15,68,143,62
364,customer-364,69,114,119,79
365,customer-365,10,106,171,28
366,customer-366,96,137,84,113
367,customer-367,186,229,51,153
368,customer-368,165,243,85,113
369,customer-369,82,140,104,91
370,customer-370,94,117,137,59
371,customer-371,170,201,107,92
372,customer-372,58,137,97,98
373,customer-373,28,62,205,0
374,customer-374,24,82,232,0
375,customer-375,128,159,114,81
376,customer-376,65,65,202,0
377,customer-377,192,249,128,67
378,customer-378,171,206,53,150
379,customer-379,110,153,50,151
380,customer-380,190,268,91,108
381,customer-381,18,30,50,153
382,customer-382,161,224,151,46
383,customer-383,137,195,164,40
384,customer-384,195,205,189,12
385,customer-385,209,274,48,149
386,customer-386,84,120,147,58
387,customer-387,100,109,201,0
388,customer-388,100,131,0,200
389,customer-389,149,160,95,107
390,customer-390,190,217,0,222
391,customer-391,206,271,42,163
392,customer-392,31,70,16,180
393,customer-393,81,135,197,1
394,customer-394,72,161,168,31
395,customer-395,242,321,90,108
396,customer-396,85,153,169,30
397,customer-397,148,205,16,186
398,customer-398,205,283,77,120
399,customer-399,148,217,143,55
400,customer-400,196,214,0,221
401,customer-401,129,173,53,147
402,customer-402,112,145,132,72
403,customer-403,126,221,56,145
404,customer-404,192,279,117,87
405,customer-405,40,113,131,71
406,customer-406,131,199,153,47
407,customer-407,68,81,226,0
408,customer-408,88,170,219,0
409,customer-409,28,52,75,123
410,customer-410,76,99,129,76
411,customer-411,144,167,91,105
412,customer-412,180,227,26,173
413,customer-413,55,125,167,28
414,customer-414,116,184,0,247
415,customer-415,43,56,100,100
416,customer-416,172,267,145,55
417,customer-417,222,242,124,80
418,customer-418,166,263,189,10
419,customer-419,107,160,0,204
420,customer-420,50,139,85,111
421,customer-421,108,116,205,0
422,customer-422,199,233,190,7
423,customer-423,123,211,124,78
424,customer-424,48,145,62,138
425,customer-425,269,330,0,228
426,customer-426,147,172,9,187
427,customer-427,49,128,176,27
428,customer-428,70,113,8,193
429,customer-429,54,66,0,213
430,customer-430,59,147,116,80
431,customer-431,221,275,134,71
432,customer-432,221,314,144,57
433,customer-433,118,189,181,20
434,customer-434,159,227,30,175
435,customer-435,183,236,177,24
436,customer-436,105,118,0,209
437,customer-437,112,198,191,14
438,customer-438,54,138,191,9
439,customer-439,18,53,129,67
440,customer-440,126,179,96,99
441,customer-441,96,175,167,31
442,customer-442,70,80,90,105
443,customer-443,196,253,135,63
444,customer-444,160,240,89,111
445,customer-445,75,89,85,119
446,customer-446,133,192,0,220
447,customer-447,96,185,19,186
448,customer-448,37,102,44,157
449,customer-449,191,218,0,208
450,customer-450,153,154,88,109
451,customer-451,88,154,173,22
452,customer-452,100,184,209,0
453,customer-453,181,189,57,144
454,customer-454,61,136,86,114
455,customer-455,196,230,33,162
456,customer-456,148,217,80,121
457,customer-457,130,137,183,19
458,customer-458,81,94,192,4
459,customer-459,119,176,3,200
460,customer-460,172,229,59,146
461,customer-461,182,259,98,97
462,customer-462,58,125,156,47
463,customer-463,137,163,213,0
464,customer-464,106,116,60,135
465,customer-465,35,60,0,206
466,customer-466,220,299,209,0
467,customer-467,23,79,240,0
468,customer-468,115,202,203,0
469,customer-469,76,103,191,13
470,customer-470,203,244,39,156
471,customer-471,179,179,62,135
472,customer-472,44,60,14,188
473,customer-473,85,86,85,116
474,customer-474,83,137,0,206
475,customer-475,141,155,119,82
476,customer-476,184,236,211,0
477,customer-477,49,80,128,69
478,customer-478,116,164,65,139
479,customer-479,68,102,162,42
480,customer-480,98,154,0,265
481,customer-481,44,129,211,0
482,customer-482,53,103,41,162
483,customer-483,155,165,76,121
484,customer-484,161,178,102,96
485,customer-485,128,140,105,91
486,customer-486,46,71,143,61
487,customer-487,156,201,154,47
488,customer-488,141,204,37,160
489,customer-489,210,210,212,0
490,customer-490,139,207,158,42
491,customer-491,110,158,135,69
492,customer-492,96,143,163,38
493,customer-493,161,231,115,81
494,customer-494,138,223,22,183
495,customer-495,148,207,143,57
496,customer-496,8,17,0,221
497,customer-497,42,65,110,89
498,customer-498,45,117,114,86
499,customer-499,55,78,83,112
500,customer-500,169,241,25,170
