id,label,ts_in,ts_out,dim_0,dim_1,dim_2,dim_3
73,product-73,122,134,134,133,143,62
74,product-74,40,107,132,128,127,68
75,product-75,180,228,16,17,16,180
76,product-76,60,109,0,0,215,0
77,product-77,109,155,39,166,164,164
78,product-78,118,160,87,110,93,88
79,product-79,204,277,56,58,145,56
80,product-80,82,162,145,50,147,154
81,product-81,108,167,80,84,78,120
82,product-82,96,146,86,85,86,118
83,product-83,169,194,139,60,135,140
84,product-84,211,279,0,267,0,0
85,product-85,134,191,72,74,130,74
86,product-86,12,63,48,149,152,157
87,product-87,123,171,43,160,159,152
88,product-88,40,76,45,39,160,39
89,product-89,105,117,140,65,135,139
90,product-90,74,148,115,110,116,85
91,product-91,107,107,72,125,80,74
92,product-92,126,170,0,0,0,201
93,product-93,68,125,54,60,59,141
94,product-94,171,230,67,137,64,59
95,product-95,205,221,114,105,90,108
96,product-96,60,144,157,159,150,45
97,product-97,100,172,0,0,250,0
98,product-98,72,131,0,225,0,0
99,product-99,65,144,85,85,80,117
100,product-100,111,201,27,27,172,23
101,product-101,6,73,171,172,28,171
102,product-102,81,97,0,0,0,246
103,product-103,99,157,58,53,54,142
104,product-104,205,209,73,73,75,129
105,product-105,201,253,184,14,12,17
106,product-106,137,228,75,124,120,123
107,product-107,85,162,135,67,62,62
108,product-108,62,114,108,109,114,89
109,product-109,248,294,50,52,152,45
110,product-110,169,225,194,10,10,9
111,product-111,94,146,17,18,181,18
112,product-112,235,309,72,127,76,72
113,product-113,117,202,199,0,0,0
114,product-114,194,287,109,88,94,86
115,product-115,149,181,0,2,0,199
116,product-116,199,224,57,55,57,143
117,product-117,130,214,147,140,146,57
118,product-118,273,312,56,52,147,57
119,product-119,74,136,148,54,51,53
120,product-120,77,168,106,99,105,96
121,product-121,109,158,123,126,127,73
122,product-122,154,180,87,109,90,86
123,product-123,47,111,19,21,21,181
124,product-124,17,28,62,64,137,63
125,product-125,246,254,130,70,132,129
126,product-126,62,73,57,148,55,55
127,product-127,143,188,154,150,157,47
128,product-128,130,132,0,0,0,231
129,product-129,161,227,27,22,24,177
130,product-130,64,94,83,81,118,82
131,product-131,52,126,47,52,150,48
132,product-132,87,162,54,142,55,62
133,product-133,162,182,141,139,62,142
134,product-134,148,179,106,89,93,94
135,product-135,83,106,54,52,52,146
136,product-136,41,65,178,17,24,20
137,product-137,134,154,119,77,120,122
138,product-138,47,50,74,76,123,82
139,product-139,187,197,8,1,195,1
140,product-140,44,48,99,98,99,100
141,product-141,214,303,97,100,103,101
142,product-142,170,247,13,190,184,190
143,product-143,51,62,159,39,39,36
144,product-144,163,246,40,41,45,156
145,product-145,100,183,67,73,74,128
146,product-146,51,105,72,71,128,71
147,product-147,59,105,76,76,77,119
148,product-148,141,170,106,98,97,107
149,product-149,16,64,173,24,28,23
150,product-150,40,105,123,72,123,132
151,product-151,58,88,0,0,0,216
152,product-152,98,119,110,108,94,105
153,product-153,27,104,0,0,0,242
154,product-154,74,115,47,157,148,155
155,product-155,79,87,122,125,117,80
156,product-156,35,81,22,175,175,176
157,product-157,128,207,53,55,62,143
158,product-158,116,139,71,130,125,130
159,product-159,53,83,155,46,150,151
160,product-160,21,61,92,91,98,107
161,product-161,138,165,18,17,178,18
162,product-162,101,121,78,78,119,83
163,product-163,175,190,108,97,101,102
164,product-164,164,245,132,70,134,126
165,product-165,183,238,22,13,182,16
166,product-166,158,211,95,105,103,102
167,product-167,108,116,156,39,166,156
168,product-168,71,98,181,16,188,183
169,product-169,201,204,52,153,45,48
170,product-170,36,47,185,12,189,193
171,product-171,207,267,13,7,13,189
172,product-172,28,57,94,101,94,101
173,product-173,138,203,0,213,0,0
174,product-174,139,177,8,3,197,0
175,product-175,229,307,79,79,120,77
176,product-176,43,117,110,111,88,111
177,product-177,168,247,143,141,57,143
178,product-178,174,183,0,0,0,243
179,product-179,12,24,63,132,69,63
180,product-180,168,174,8,3,9,195
181,product-181,204,275,98,95,107,88
182,product-182,170,210,46,47,45,158
183,product-183,65,119,68,131,134,133
184,product-184,188,217,150,155,147,50
185,product-185,101,176,87,118,85,87
186,product-186,143,204,15,16,184,14
187,product-187,191,201,16,14,189,16
188,product-188,134,168,4,196,0,1
189,product-189,170,249,104,94,94,92
190,product-190,164,205,44,42,155,42
191,product-191,134,214,169,170,29,172
192,product-192,134,168,136,143,140,59
193,product-193,113,124,0,228,0,0
194,product-194,128,186,51,149,149,147
195,product-195,122,177,124,123,132,72
196,product-196,26,92,106,90,99,90
197,product-197,259,310,132,70,130,133
198,product-198,140,208,172,32,31,28
199,product-199,54,141,197,8,191,194
200,product-200,181,248,191,13,190,191
201,product-201,225,246,37,36,34,162
202,product-202,112,146,167,35,36,29
203,product-203,193,225,0,201,0,3
204,product-204,95,144,41,160,160,164
205,product-205,75,172,133,139,64,135
206,product-206,17,71,16,14,188,10
207,product-207,108,194,117,124,81,123
208,product-208,2,7,118,77,122,122
209,product-209,43,60,136,65,60,61
210,product-210,120,201,34,169,31,26
211,product-211,117,175,107,96,96,96
212,product-212,50,80,25,20,26,176
213,product-213,179,242,154,46,45,45
214,product-214,207,274,31,31,34,164
215,product-215,159,195,115,88,108,113
216,product-216,143,224,0,205,0,0
217,product-217,80,139,188,8,17,9
218,product-218,85,85,41,155,47,43
219,product-219,128,129,69,136,62,61
220,product-220,92,149,231,0,0,0
221,product-221,144,215,136,68,63,59
222,product-222,47,124,0,221,0,0
223,product-223,204,225,20,22,21,180
224,product-224,80,94,94,98,103,92
225,product-225,151,199,41,45,160,37
226,product-226,34,123,196,7,6,2
227,product-227,125,192,145,55,141,141
228,product-228,72,115,39,42,160,36
229,product-229,208,227,63,63,138,62
230,product-230,26,97,128,71,69,69
231,product-231,91,164,18,178,26,25
232,product-232,157,169,68,135,64,67
233,product-233,12,62,59,139,61,63
234,product-234,114,202,204,0,0,0
235,product-235,212,273,97,95,105,99
236,product-236,67,118,150,149,145,52
237,product-237,174,186,68,127,73,77
238,product-238,190,283,8,8,187,13
239,product-239,96,164,89,90,89,109
240,product-240,136,181,61,135,62,69
241,product-241,163,179,173,163,32,172
242,product-242,177,267,123,123,80,121
243,product-243,85,129,49,48,52,148
244,product-244,23,59,55,146,59,51
245,product-245,105,142,99,98,98,101
246,product-246,114,166,91,92,86,110
247,product-247,175,179,21,27,26,175
248,product-248,183,196,9,17,12,186
249,product-249,68,98,11,192,191,191
250,product-250,193,197,81,78,78,119
251,product-251,224,260,200,200,3,195
252,product-252,131,194,114,112,113,88
253,product-253,82,166,39,36,160,38
254,product-254,67,93,0,260,0,0
255,product-255,59,143,71,126,73,77
256,product-256,176,239,0,0,0,246
257,product-257,213,239,133,65,133,130
258,product-258,6,62,173,173,24,174
259,product-259,180,218,247,0,0,0
260,product-260,194,230,162,166,162,39
261,product-261,53,53,118,83,78,81
262,product-262,163,194,167,161,36,162
263,product-263,80,143,128,71,70,73
264,product-264,112,140,68,65,73,132
265,product-265,189,213,89,109,116,113
266,product-266,97,169,195,199,5,194
267,product-267,14,67,84,114,84,91
268,product-268,186,251,78,77,127,73
269,product-269,203,244,132,136,66,134
270,product-270,84,130,31,33,168,29
271,product-271,217,268,89,111,115,110
272,product-272,219,249,129,67,68,66
273,product-273,116,209,82,75,122,83
274,product-274,157,227,0,0,223,0
275,product-275,124,203,77,126,120,119
276,product-276,88,97,71,75,126,73
277,product-277,218,252,188,11,191,187
278,product-278,46,53,120,85,113,119
279,product-279,105,151,91,110,89,93
280,product-280,56,62,152,156,159,43
281,product-281,168,193,57,54,55,146
282,product-282,231,242,8,10,8,189
283,product-283,221,296,25,28,18,177
284,product-284,183,263,176,21,22,19
285,product-285,207,279,91,104,107,106
286,product-286,69,148,45,45,46,158
287,product-287,130,221,0,0,0,236
288,product-288,12,93,31,170,172,166
289,product-289,93,133,103,105,96,109
290,product-290,146,160,0,0,0,214
291,product-291,78,83,112,114,83,114
292,product-292,210,247,185,179,178,18
293,product-293,187,242,103,98,103,101
294,product-294,145,186,73,78,76,122
295,product-295,85,104,5,0,199,4
296,product-296,39,125,16,20,17,180
297,product-297,229,298,117,78,123,123
298,product-298,171,228,163,39,164,159
299,product-299,56,126,67,67,65,137
300,product-300,138,204,190,7,7,12
301,product-301,116,162,114,113,115,83
302,product-302,167,225,162,36,43,33
303,product-303,204,245,126,136,69,133
304,product-304,185,227,20,182,14,20
305,product-305,61,149,34,40,32,165
306,product-306,136,187,167,165,35,169
307,product-307,198,199,147,54,51,57
308,product-308,95,105,116,114,81,123
309,product-309,75,84,105,109,109,93
310,product-310,7,75,87,84,111,93
311,product-311,126,146,46,44,155,40
312,product-312,130,171,62,67,63,135
313,product-313,191,192,190,194,198,7
314,product-314,200,220,169,36,160,166
315,product-315,134,211,31,28,22,174
316,product-316,74,155,138,143,141,60
317,product-317,107,126,135,69,130,128
318,product-318,80,144,0,0,0,221
319,product-319,177,249,28,34,28,168
320,product-320,96,145,11,17,15,187
321,product-321,14,65,44,158,158,160
322,product-322,45,87,10,16,188,13
323,product-323,29,79,140,144,138,59
324,product-324,2,68,80,83,115,87
325,product-325,192,252,0,0,201,4
326,product-326,115,205,189,189,194,9
327,product-327,97,144,0,0,223,0
328,product-328,173,232,104,101,95,94
329,product-329,119,128,23,14,182,21
330,product-330,85,95,96,98,102,97
331,product-331,44,56,118,117,119,80
332,product-332,62,114,0,0,0,282
333,product-333,12,94,0,0,244,0
334,product-334,171,233,205,0,0,0
335,product-335,165,183,114,86,84,89
336,product-336,199,256,96,108,88,87
337,product-337,49,77,194,11,1,10
338,product-338,61,93,69,74,131,72
339,product-339,188,203,149,46,53,52
340,product-340,127,188,179,182,20,179
341,product-341,208,281,137,141,64,132
342,product-342,65,87,123,79,126,118
343,product-343,92,170,5,3,200,1
344,product-344,144,161,159,154,154,42
345,product-345,186,259,164,32,36,41
346,product-346,131,146,68,60,135,60
347,product-347,123,123,29,174,24,28
348,product-348,70,154,9,186,15,14
349,product-349,4,20,165,31,35,35
350,product-350,43,79,94,88,110,95
351,product-351,54,148,38,157,165,157
352,product-352,171,267,36,33,165,39
353,product-353,121,138,107,95,98,95
354,product-354,106,117,18,21,179,17
355,product-355,78,112,10,8,194,3
356,product-356,215,267,0,207,0,0
357,product-357,57,96,0,227,0,0
358,product-358,125,186,45,157,39,42
359,product-359,40,71,143,56,147,147
360,product-360,173,222,97,107,105,107
361,product-361,234,234,62,133,62,70
362,product-362,133,151,109,102,110,95
363,product-363,94,127,126,127,123,74
364,product-364,47,87,26,172,25,30
365,product-365,64,131,15,180,186,183
366,product-366,196,259,35,34,161,44
367,product-367,196,219,10,186,17,13
368,product-368,139,150,117,114,114,88
369,product-369,158,211,50,146,55,49
370,product-370,147,166,163,161,164,37
371,product-371,174,255,78,84,79,121
372,product-372,186,222,0,229,0,0
373,product-373,164,192,192,5,9,5
374,product-374,120,199,0,0,251,0
375,product-375,193,284,130,75,75,73
376,product-376,177,200,46,158,157,150
377,product-377,47,118,189,7,12,6
378,product-378,242,305,28,168,35,35
379,product-379,50,67,45,48,150,49
380,product-380,117,167,30,170,29,30
381,product-381,107,186,121,74,84,78
382,product-382,151,183,112,113,92,112
383,product-383,258,296,107,108,102,94
384,product-384,194,245,105,99,97,93
385,product-385,188,212,17,15,17,186
386,product-386,185,220,57,147,53,48
387,product-387,150,233,189,183,15,190
388,product-388,125,131,45,36,159,43
389,product-389,60,91,183,19,180,186
390,product-390,49,110,83,119,86,79
391,product-391,67,67,199,4,6,0
392,product-392,140,199,109,116,86,116
393,product-393,101,110,113,82,86,89
394,product-394,169,195,0,0,0,206
395,product-395,101,161,126,120,79,118
396,product-396,144,172,210,0,0,0
397,product-397,99,146,171,167,29,172
398,product-398,138,193,116,81,80,84
399,product-399,96,157,72,78,123,75
400,product-400,64,130,168,37,160,160
401,product-401,70,149,42,45,45,153
402,product-402,226,263,76,80,76,121
403,product-403,104,161,31,169,165,164
404,product-404,233,258,96,99,101,108
405,product-405,201,215,194,5,10,1
406,product-406,37,88,39,40,161,42
407,product-407,120,180,190,15,8,15
408,product-408,212,229,101,102,97,102
409,product-409,225,231,121,74,79,84
410,product-410,152,217,49,148,155,153
411,product-411,76,120,96,104,105,103
412,product-412,147,224,181,15,23,21
413,product-413,184,264,180,173,179,25
414,product-414,33,102,109,86,112,116
415,product-415,74,152,120,84,80,84
416,product-416,40,41,16,16,17,184
417,product-417,217,228,27,168,28,30
418,product-418,64,138,91,109,94,93
419,product-419,187,264,101,104,91,91
420,product-420,81,111,0,0,0,226
421,product-421,120,206,119,85,76,82
422,product-422,135,228,116,88,114,107
423,product-423,114,183,162,37,33,40
424,product-424,77,114,142,58,60,61
425,product-425,157,190,0,0,0,220
426,product-426,191,259,0,0,216,0
427,product-427,149,167,166,163,158,38
428,product-428,93,165,186,179,16,179
429,product-429,125,190,172,30,30,30
430,product-430,79,133,54,52,48,150
431,product-431,95,140,0,245,0,0
432,product-432,213,283,59,145,50,53
433,product-433,151,215,109,107,112,89
434,product-434,45,51,43,155,156,159
435,product-435,132,214,73,131,123,129
436,product-436,108,181,41,42,34,162
437,product-437,157,174,25,180,171,179
438,product-438,207,228,101,100,101,97
439,product-439,24,49,201,4,0,0
440,product-440,43,138,121,116,123,82
441,product-441,79,152,133,133,72,132
442,product-442,70,83,7,4,196,0
443,product-443,67,124,128,77,67,73
444,product-444,116,126,109,110,92,109
445,product-445,235,246,110,104,112,91
446,product-446,31,36,37,41,35,161
447,product-447,131,144,143,143,145,60
448,product-448,133,146,30,32,32,170
449,product-449,220,251,58,52,146,56
450,product-450,187,265,82,84,116,85
451,product-451,172,186,48,153,52,43
452,product-452,153,172,161,40,42,35
453,product-453,44,141,15,21,183,12
454,product-454,210,303,150,147,54,142
455,product-455,119,140,59,67,136,61
456,product-456,123,153,206,0,0,0
457,product-457,187,216,175,26,20,20
458,product-458,163,235,20,13,182,20
459,product-459,148,178,127,130,122,73
460,product-460,55,149,15,180,17,17
461,product-461,208,285,120,81,114,119
462,product-462,116,161,95,108,103,104
463,product-463,197,283,19,15,22,180
464,product-464,104,121,120,75,128,129
465,product-465,148,186,132,125,72,132
466,product-466,113,134,204,0,0,0
467,product-467,182,186,123,77,75,80
468,product-468,9,48,193,198,3,199
469,product-469,52,119,16,182,13,19
470,product-470,124,139,177,174,172,28
471,product-471,121,148,141,58,142,138
472,product-472,11,12,34,167,32,34
473,product-473,28,47,134,66,138,137
474,product-474,123,132,85,78,86,118
475,product-475,187,266,29,33,166,30
476,product-476,28,48,52,153,50,47
477,product-477,88,111,149,149,148,48
478,product-478,26,75,143,54,144,151
479,product-479,117,207,205,0,0,0
480,product-480,233,252,159,166,162,37
481,product-481,116,134,139,56,66,60
482,product-482,107,203,119,119,129,76
483,product-483,76,164,24,22,20,176
484,product-484,200,281,155,157,48,152
485,product-485,124,151,72,69,126,74
486,product-486,137,165,83,87,85,112
487,product-487,65,120,199,191,5,191
488,product-488,191,252,68,137,136,137
489,product-489,9,96,46,151,152,154
490,product-490,138,162,41,159,160,154
491,product-491,21,104,146,146,53,151
492,product-492,239,319,75,129,127,127
493,product-493,71,81,13,19,185,13
494,product-494,228,288,217,0,0,0
495,product-495,136,148,27,168,175,170
496,product-496,93,190,0,0,283,0
497,product-497,30,96,194,7,10,7
498,product-498,186,275,61,142,143,138
499,product-499,94,95,145,60,56,59
500,product-500,95,168,209,0,0,0
501,product-501,191,278,98,103,99,103
502,product-502,88,119,50,57,146,51
503,product-503,33,41,101,104,95,102
504,product-504,76,80,102,99,96,107
505,product-505,33,119,39,160,156,166
506,product-506,57,141,167,29,30,37
507,product-507,274,316,10,185,192,195
508,product-508,130,222,35,39,34,166
509,product-509,123,200,155,44,155,151
510,product-510,43,102,127,119,120,76
511,product-511,119,142,139,62,63,58
512,product-512,62,92,77,119,127,120
513,product-513,82,144,191,14,10,10
514,product-514,197,254,0,199,0,0
515,product-515,68,97,120,119,111,84
516,product-516,100,172,122,119,76,124
517,product-517,189,217,142,57,144,145
518,product-518,169,185,165,161,165,39
519,product-519,10,82,0,210,0,0
520,product-520,154,164,152,45,52,48
521,product-521,170,197,218,0,0,0
522,product-522,193,277,183,176,20,182
523,product-523,247,313,189,13,6,7
524,product-524,35,86,72,74,130,72
525,product-525,124,179,75,72,74,127
526,product-526,93,117,159,154,46,149
527,product-527,7,8,2,6,5,197
528,product-528,42,76,29,170,25,25
529,product-529,143,219,3,0,7,196
530,product-530,195,281,200,0,4,5
531,product-531,234,254,52,55,47,150
532,product-532,199,228,112,112,114,89
533,product-533,161,207,0,239,0,0
534,product-534,69,90,10,187,11,9
535,product-535,159,228,62,56,65,140
536,product-536,169,184,186,15,11,12
537,product-537,207,245,64,132,135,140
538,product-538,66,135,150,149,53,145
539,product-539,243,318,0,0,0,210
540,product-540,189,219,134,63,71,68
541,product-541,79,120,134,132,136,68
542,product-542,197,237,53,44,151,49
543,product-543,208,225,217,0,0,0
544,product-544,84,175,70,131,129,126
545,product-545,170,244,0,0,204,0
546,product-546,40,67,158,40,41,43
547,product-547,100,126,50,49,153,42
548,product-548,205,269,37,166,35,29
549,product-549,77,91,150,153,49,151
550,product-550,146,159,52,55,143,60
551,product-551,38,53,75,120,123,126
552,product-552,31,93,0,232,0,0
553,product-553,108,184,76,120,83,77
554,product-554,215,239,173,171,25,180
555,product-555,47,87,32,170,32,31
556,product-556,131,218,14,15,190,8
557,product-557,104,186,19,19,28,177
558,product-558,94,179,0,207,0,0
559,product-559,108,151,109,111,94,101
560,product-560,178,275,149,51,48,50
561,product-561,211,269,50,153,153,146
562,product-562,130,152,71,130,130,126
563,product-563,175,227,146,50,59,57
564,product-564,116,203,42,40,42,160
565,product-565,89,167,68,68,130,71
566,product-566,141,191,158,44,155,153
567,product-567,177,264,245,0,0,0
568,product-568,195,254,144,57,58,54
569,product-569,6,78,30,172,29,25
570,product-570,30,114,33,164,38,40
571,product-571,118,120,0,209,0,0
572,product-572,67,102,59,57,65,139
573,product-573,70,103,51,148,51,48
574,product-574,201,256,12,190,15,7
575,product-575,142,226,105,101,98,97
576,product-576,60,92,204,0,0,1
577,product-577,103,180,148,48,149,149
578,product-578,176,266,173,167,32,170
579,product-579,71,153,153,149,155,49
580,product-580,84,115,110,103,109,92
581,product-581,200,261,138,139,131,66
582,product-582,145,192,0,0,269,0
583,product-583,89,117,99,100,99,106
584,product-584,61,103,127,123,73,126
585,product-585,83,125,23,181,18,19
586,product-586,60,119,6,8,195,0
587,product-587,185,202,90,85,112,86
588,product-588,60,98,126,123,73,126
589,product-589,106,163,102,100,103,102
590,product-590,86,184,0,208,0,0
591,product-591,158,250,10,1,6,195
592,product-592,194,235,142,137,141,61
593,product-593,142,173,23,176,20,21
594,product-594,158,167,69,134,126,132
595,product-595,192,225,89,85,116,89
596,product-596,85,176,167,37,32,38
597,product-597,188,244,152,52,52,43
598,product-598,132,159,159,154,42,155
599,product-599,203,204,0,207,0,0
600,product-600,140,203,31,166,33,36
601,product-601,176,249,9,11,190,9
602,product-602,49,88,89,113,82,87
603,product-603,105,164,139,56,58,56
604,product-604,235,331,132,65,72,65
605,product-605,93,151,97,90,108,93
606,product-606,183,196,128,129,127,75
607,product-607,79,122,10,194,6,1
608,product-608,154,161,0,0,0,202
609,product-609,137,144,70,72,126,71
610,product-610,52,104,60,136,64,63
611,product-611,166,225,0,244,0,0
612,product-612,78,155,60,65,64,140
613,product-613,32,55,60,65,69,136
614,product-614,119,149,50,148,54,49
615,product-615,138,224,74,72,77,127
616,product-616,133,198,10,191,10,13
617,product-617,190,275,119,119,122,76
618,product-618,169,214,125,80,117,125
619,product-619,198,198,90,95,105,92
620,product-620,92,187,135,63,69,70
621,product-621,113,121,213,0,0,0
622,product-622,172,186,9,11,186,11
623,product-623,159,215,169,28,175,171
624,product-624,127,144,46,44,40,155
625,product-625,128,180,168,175,28,176
626,product-626,93,101,0,217,0,0
627,product-627,154,232,176,20,22,21
628,product-628,203,237,181,19,14,21
629,product-629,136,189,84,85,116,81
630,product-630,74,134,161,161,39,160
631,product-631,124,128,61,140,55,63
632,product-632,94,175,0,0,0,267
633,product-633,223,282,34,36,34,168
634,product-634,213,267,0,0,216,0
635,product-635,155,156,142,143,56,149
636,product-636,202,209,184,13,20,13
637,product-637,122,194,148,50,52,54
638,product-638,171,182,172,169,169,26
639,product-639,73,159,43,41,43,156
640,product-640,194,275,57,54,56,145
641,product-641,61,131,72,131,70,72
642,product-642,50,114,136,141,61,136
643,product-643,88,139,40,43,160,43
644,product-644,95,164,67,132,131,130
645,product-645,20,58,141,56,146,149
646,product-646,237,305,103,92,94,101
647,product-647,170,254,183,178,174,21
648,product-648,136,176,52,55,52,150
649,product-649,219,229,97,101,101,101
650,product-650,31,90,159,151,155,44
651,product-651,170,184,71,65,134,61
652,product-652,170,211,105,106,99,99
653,product-653,173,245,128,74,77,70
654,product-654,123,173,104,101,101,91
655,product-655,148,164,64,135,131,134
656,product-656,59,103,95,90,109,87
657,product-657,17,55,124,73,76,72
658,product-658,139,188,176,24,28,21
659,product-659,185,266,222,0,0,0
660,product-660,179,273,181,21,20,23
661,product-661,120,162,124,124,80,119
662,product-662,124,203,54,57,58,144
663,product-663,131,181,21,27,25,175
664,product-664,227,227,23,24,28,174
665,product-665,46,98,0,0,0,231
666,product-666,142,169,8,7,10,194
667,product-667,57,132,0,211,0,0
668,product-668,37,51,0,0,245,0
669,product-669,143,217,0,0,0,204
670,product-670,124,177,87,116,87,83
671,product-671,54,128,175,182,20,176
672,product-672,122,131,127,123,73,122
673,product-673,201,241,60,59,139,62
674,product-674,59,72,27,18,17,178
675,product-675,58,124,18,183,22,18
676,product-676,213,300,0,0,208,0
677,product-677,20,38,157,41,45,46
678,product-678,22,94,156,46,48,39
679,product-679,183,245,19,185,11,19
680,product-680,55,146,77,123,118,126
681,product-681,154,238,177,176,176,22
682,product-682,166,189,31,168,36,33
683,product-683,22,55,0,221,0,0
684,product-684,10,76,28,174,27,30
685,product-685,70,151,41,45,40,157
686,product-686,201,226,194,11,188,188
687,product-687,227,258,74,76,71,127
688,product-688,174,241,67,138,57,58
689,product-689,84,94,120,81,117,120
690,product-690,199,220,60,60,61,140
691,product-691,239,247,0,217,0,0
692,product-692,143,155,69,70,129,66
693,product-693,203,220,76,76,128,67
694,product-694,104,196,131,68,65,73
695,product-695,195,226,123,122,126,73
696,product-696,94,139,23,18,182,15
697,product-697,262,356,154,45,45,49
698,product-698,105,125,6,0,199,0
699,product-699,48,49,93,97,95,102
700,product-700,74,146,130,73,67,67
701,product-701,108,192,57,55,54,145
702,product-702,53,130,12,190,189,190
703,product-703,118,147,68,133,72,67
704,product-704,98,127,0,0,0,226
705,product-705,101,137,76,73,75,126
706,product-706,123,186,144,153,52,152
707,product-707,124,192,56,50,149,47
708,product-708,38,65,168,170,171,28
709,product-709,166,209,6,0,5,195
710,product-710,97,142,63,66,68,137
711,product-711,24,90,127,123,126,75
712,product-712,193,263,39,46,159,41
713,product-713,209,253,0,0,0,257
714,product-714,145,174,147,51,55,50
715,product-715,23,99,125,122,119,77
716,product-716,93,179,128,76,120,121
717,product-717,184,247,35,165,163,160
718,product-718,276,346,31,26,169,36
719,product-719,149,234,94,103,106,109
720,product-720,24,93,0,0,243,0
721,product-721,232,298,144,143,140,58
722,product-722,255,323,0,0,0,233
723,product-723,68,159,143,142,142,53
724,product-724,243,277,92,104,95,93
725,product-725,230,314,71,124,133,130
726,product-726,220,317,138,62,58,57
727,product-727,206,260,114,86,111,118
728,product-728,180,259,15,21,20,183
729,product-729,185,191,0,0,0,213
730,product-730,153,162,128,132,130,73
731,product-731,26,115,37,168,161,160
732,product-732,7,87,5,15,9,190
733,product-733,33,98,156,150,49,155
734,product-734,67,155,68,65,66,132
735,product-735,188,274,116,87,79,84
736,product-736,138,143,47,52,51,148
737,product-737,159,186,33,162,163,169
738,product-738,89,106,153,161,42,161
739,product-739,25,78,161,44,35,41
740,product-740,145,214,177,180,18,184
741,product-741,67,111,10,8,13,187
742,product-742,196,216,56,51,146,55
743,product-743,176,255,226,0,0,0
744,product-744,211,305,199,3,1,6
745,product-745,154,220,2,196,7,9
746,product-746,194,257,0,0,212,0
747,product-747,98,171,35,170,166,165
748,product-748,64,91,28,32,173,22
749,product-749,154,220,142,63,62,59
750,product-750,31,79,161,162,35,164
751,product-751,189,249,124,81,124,123
752,product-752,129,157,155,162,41,163
753,product-753,178,231,141,140,58,142
754,product-754,235,322,74,75,76,122
755,product-755,93,174,166,36,37,35
756,product-756,194,260,67,131,130,128
757,product-757,201,207,77,77,75,123
758,product-758,215,263,13,10,14,188
759,product-759,15,52,33,165,34,40
760,product-760,189,282,57,144,51,61
761,product-761,86,145,9,196,7,0
762,product-762,124,198,176,22,26,20
763,product-763,125,135,143,145,54,147
764,product-764,198,278,118,125,122,78
765,product-765,211,299,15,15,182,17
766,product-766,200,242,108,90,112,115
767,product-767,206,226,129,137,66,136
768,product-768,229,281,145,144,52,145
769,product-769,15,78,80,73,72,124
770,product-770,187,221,130,127,74,123
771,product-771,149,222,89,90,106,98
772,product-772,99,148,165,164,31,170
773,product-773,212,262,85,84,88,111
774,product-774,176,210,16,186,186,184
