id,label,ts_in,ts_out,dim_0,dim_1
79,product-79,17,64,165,32
80,product-80,67,111,107,95
81,product-81,181,231,10,193
82,product-82,133,193,95,105
83,product-83,116,158,108,91
84,product-84,216,239,55,148
85,product-85,242,263,136,60
86,product-86,131,225,254,0
87,product-87,125,172,24,179
88,product-88,36,123,135,69
89,product-89,79,109,101,99
90,product-90,36,61,194,4
91,product-91,14,22,74,127
92,product-92,21,111,154,43
93,product-93,218,257,156,42
94,product-94,121,152,78,126
95,product-95,165,174,81,123
96,product-96,100,142,176,23
97,product-97,214,252,109,96
98,product-98,44,75,101,96
99,product-99,22,47,123,79
100,product-100,110,198,48,150
101,product-101,114,189,0,199
102,product-102,37,44,0,222
103,product-103,225,312,226,0
104,product-104,234,275,247,0
105,product-105,204,244,79,119
106,product-106,129,140,36,166
107,product-107,39,51,0,218
108,product-108,210,276,153,49
109,product-109,103,154,194,2
110,product-110,94,154,136,66
111,product-111,67,151,198,1
112,product-112,170,259,8,197
113,product-113,226,313,196,3
114,product-114,160,240,52,145
115,product-115,178,208,226,0
116,product-116,160,193,134,61
117,product-117,170,240,0,267
118,product-118,129,143,86,109
119,product-119,204,273,74,130
120,product-120,192,281,16,186
121,product-121,196,220,0,288
122,product-122,41,42,9,187
123,product-123,179,201,11,188
124,product-124,78,114,68,132
125,product-125,140,158,83,118
126,product-126,182,273,176,20
127,product-127,140,189,148,54
128,product-128,143,182,84,111
129,product-129,133,162,86,116
130,product-130,82,91,0,202
131,product-131,208,229,148,54
132,product-132,101,173,183,12
133,product-133,150,196,205,0
134,product-134,24,46,0,206
135,product-135,60,124,135,64
136,product-136,22,22,146,51
137,product-137,104,193,141,57
138,product-138,172,215,26,178
139,product-139,121,152,238,0
140,product-140,184,215,204,0
141,product-141,231,279,105,99
142,product-142,174,190,155,48
143,product-143,59,136,90,111
144,product-144,138,227,114,91
145,product-145,179,219,0,203
146,product-146,220,271,88,115
147,product-147,113,197,70,128
148,product-148,223,276,103,102
149,product-149,98,110,0,236
150,product-150,80,84,176,20
151,product-151,132,207,86,111
152,product-152,164,169,148,48
153,product-153,269,351,136,69
154,product-154,154,174,84,120
155,product-155,32,54,80,117
156,product-156,186,190,229,0
157,product-157,146,151,121,77
158,product-158,156,191,3,201
159,product-159,151,229,0,211
160,product-160,22,26,61,139
161,product-161,82,179,176,27
162,product-162,58,99,111,89
163,product-163,79,119,175,27
164,product-164,228,303,198,7
165,product-165,22,38,51,149
166,product-166,153,234,104,101
167,product-167,140,172,73,125
168,product-168,135,187,99,100
169,product-169,96,129,110,94
170,product-170,63,99,165,34
171,product-171,153,204,0,231
172,product-172,150,234,121,84
173,product-173,57,151,24,175
174,product-174,73,126,191,11
175,product-175,5,42,0,230
176,product-176,89,100,96,107
177,product-177,231,287,88,114
178,product-178,201,217,95,106
179,product-179,164,222,36,164
180,product-180,94,176,152,45
181,product-181,235,258,16,187
182,product-182,86,125,86,112
183,product-183,202,221,46,155
184,product-184,139,197,63,132
185,product-185,184,222,102,98
186,product-186,224,268,164,37
187,product-187,93,118,153,48
188,product-188,46,95,79,118
189,product-189,151,178,118,77
190,product-190,19,63,162,40
191,product-191,156,204,158,44
192,product-192,70,138,25,178
193,product-193,36,89,45,151
194,product-194,56,68,115,81
195,product-195,96,146,185,10
196,product-196,149,216,76,128
197,product-197,147,177,96,101
198,product-198,135,135,89,107
199,product-199,72,93,184,13
200,product-200,132,218,156,46
201,product-201,64,149,242,0
202,product-202,15,51,163,32
203,product-203,77,155,16,184
204,product-204,79,119,0,233
205,product-205,160,256,137,61
206,product-206,136,156,65,140
207,product-207,222,236,92,103
208,product-208,72,125,96,101
209,product-209,107,188,111,92
210,product-210,128,149,0,215
211,product-211,130,209,147,58
212,product-212,83,139,115,81
213,product-213,195,199,111,85
214,product-214,113,188,14,188
215,product-215,24,100,34,161
216,product-216,166,201,174,29
217,product-217,129,143,116,81
218,product-218,29,52,184,12
219,product-219,102,170,128,71
220,product-220,147,157,28,172
221,product-221,26,111,223,0
222,product-222,186,240,146,58
223,product-223,1,56,80,122
224,product-224,173,240,78,119
225,product-225,77,153,134,63
226,product-226,169,257,43,162
227,product-227,186,195,33,170
228,product-228,32,70,154,42
229,product-229,183,221,147,55
230,product-230,200,216,41,160
231,product-231,184,192,161,34
232,product-232,87,156,3,193
233,product-233,160,202,159,40
234,product-234,198,263,192,7
235,product-235,218,249,90,111
236,product-236,53,126,104,96
237,product-237,99,108,163,40
238,product-238,173,182,31,169
239,product-239,54,141,37,166
240,product-240,94,116,80,115
241,product-241,96,168,165,36
242,product-242,99,114,35,160
243,product-243,102,177,113,86
244,product-244,181,192,172,29
245,product-245,76,90,0,229
246,product-246,154,214,180,16
247,product-247,153,198,10,191
248,product-248,242,319,208,0
249,product-249,11,93,24,176
250,product-250,37,103,130,71
251,product-251,256,308,40,157
252,product-252,89,144,38,162
253,product-253,202,289,183,15
254,product-254,102,163,58,143
255,product-255,120,180,198,1
256,product-256,116,186,103,99
257,product-257,167,261,8,189
258,product-258,130,176,68,133
259,product-259,263,354,44,151
260,product-260,66,114,50,150
261,product-261,65,113,46,149
262,product-262,190,190,0,209
263,product-263,86,115,10,192
264,product-264,115,162,41,160
265,product-265,113,167,126,79
266,product-266,162,226,234,0
267,product-267,19,33,195,5
268,product-268,33,116,73,126
269,product-269,17,42,0,214
270,product-270,165,176,16,180
271,product-271,228,260,99,97
272,product-272,115,193,94,111
273,product-273,29,42,145,60
274,product-274,82,134,75,122
275,product-275,169,189,60,135
276,product-276,66,137,49,147
277,product-277,40,134,77,126
278,product-278,123,132,29,167
279,product-279,54,83,205,0
280,product-280,31,125,6,191
281,product-281,144,175,62,135
282,product-282,96,135,50,155
283,product-283,122,204,120,83
284,product-284,6,91,153,50
285,product-285,139,215,161,38
286,product-286,94,163,211,0
287,product-287,119,180,13,187
288,product-288,76,126,83,119
289,product-289,173,224,186,17
290,product-290,145,164,133,71
291,product-291,25,120,196,0
292,product-292,7,59,133,66
293,product-293,190,197,38,160
294,product-294,13,38,91,107
295,product-295,168,207,0,220
296,product-296,59,134,106,99
297,product-297,42,95,86,109
298,product-298,136,179,145,52
299,product-299,21,109,185,13
300,product-300,75,99,167,28
301,product-301,59,135,160,44
302,product-302,84,139,36,167
303,product-303,248,273,115,82
304,product-304,85,139,23,176
305,product-305,97,187,154,48
306,product-306,237,321,88,107
307,product-307,156,240,173,22
308,product-308,232,277,170,34
309,product-309,52,77,89,113
310,product-310,73,82,109,91
311,product-311,50,119,51,154
312,product-312,20,42,75,120
313,product-313,98,153,0,200
314,product-314,104,120,90,111
315,product-315,15,15,98,101
316,product-316,120,173,203,0
317,product-317,167,207,0,208
318,product-318,161,225,250,0
319,product-319,25,26,125,80
320,product-320,119,211,15,190
321,product-321,174,269,18,180
322,product-322,103,126,135,68
323,product-323,156,166,142,59
324,product-324,117,166,93,104
325,product-325,133,179,0,249
326,product-326,85,112,82,117
327,product-327,22,104,202,0
328,product-328,94,187,190,6
329,product-329,49,97,73,123
330,product-330,36,108,0,203
331,product-331,122,155,162,37
332,product-332,135,141,35,166
333,product-333,59,134,38,158
334,product-334,143,194,163,36
335,product-335,67,67,87,111
336,product-336,212,212,43,157
337,product-337,185,232,0,229
338,product-338,147,154,52,146
339,product-339,130,182,86,118
340,product-340,34,89,0,200
341,product-341,228,245,115,83
342,product-342,189,273,120,82
343,product-343,158,188,0,246
344,product-344,243,306,36,162
345,product-345,181,243,148,56
346,product-346,149,214,199,1
347,product-347,146,187,124,79
348,product-348,112,131,31,173
349,product-349,151,186,80,118
350,product-350,196,211,8,195
351,product-351,30,43,82,121
352,product-352,185,220,22,174
353,product-353,49,108,45,155
354,product-354,78,170,53,148
355,product-355,185,233,83,116
356,product-356,163,166,187,9
357,product-357,134,173,124,80
358,product-358,60,128,130,75
359,product-359,74,101,54,145
360,product-360,68,135,150,45
361,product-361,152,199,89,114
362,product-362,71,73,33,169
363,product-363,54,112,108,87
364,product-364,104,179,58,145
365,product-365,57,144,134,64
366,product-366,205,211,154,49
367,product-367,122,144,40,159
368,product-368,184,221,80,125
369,product-369,192,277,49,147
370,product-370,203,277,97,104
371,product-371,31,37,237,0
372,product-372,24,62,0,220
373,product-373,175,213,129,69
374,product-374,169,242,96,108
375,product-375,152,229,42,154
376,product-376,26,81,32,173
377,product-377,134,152,118,81
378,product-378,43,51,273,0
379,product-379,87,169,191,6
380,product-380,45,48,166,29
381,product-381,30,61,188,11
382,product-382,68,90,111,93
383,product-383,237,237,181,14
384,product-384,96,133,111,84
385,product-385,82,125,152,52
386,product-386,62,96,165,30
387,product-387,79,93,154,45
388,product-388,83,152,81,116
389,product-389,18,47,0,197
390,product-390,171,192,137,62
391,product-391,187,240,134,70
392,product-392,184,193,88,111
393,product-393,273,291,117,86
394,product-394,126,191,0,218
395,product-395,95,164,37,165
396,product-396,151,221,133,67
397,product-397,47,118,199,3
398,product-398,230,299,80,120
399,product-399,92,132,202,0
400,product-400,61,85,157,46
401,product-401,174,225,95,103
402,product-402,96,106,116,85
403,product-403,254,299,141,59
404,product-404,243,325,71,132
405,product-405,108,124,61,144
406,product-406,114,131,176,20
407,product-407,136,186,140,65
408,product-408,65,130,60,144
409,product-409,130,188,110,89
410,product-410,172,207,110,87
411,product-411,119,205,59,140
412,product-412,89,166,121,81
413,product-413,231,297,132,64
414,product-414,89,103,197,2
415,product-415,98,157,97,103
416,product-416,172,208,155,41
417,product-417,203,250,0,212
418,product-418,106,123,28,177
419,product-419,112,179,0,239
420,product-420,14,54,250,0
421,product-421,167,250,66,131
422,product-422,79,79,0,211
423,product-423,115,130,184,21
424,product-424,212,240,113,91
425,product-425,161,239,70,128
426,product-426,70,136,69,135
427,product-427,53,121,50,148
428,product-428,104,181,78,126
429,product-429,188,236,142,57
430,product-430,39,64,116,83
431,product-431,119,152,147,57
432,product-432,172,237,25,175
433,product-433,41,111,110,95
434,product-434,87,177,30,169
435,product-435,213,285,265,0
436,product-436,178,214,118,84
437,product-437,200,234,93,112
438,product-438,227,275,132,66
439,product-439,88,157,48,154
440,product-440,83,91,67,133
441,product-441,124,167,223,0
442,product-442,63,114,19,185
443,product-443,106,177,163,33
444,product-444,24,26,100,104
445,product-445,101,183,144,59
446,product-446,46,47,215,0
447,product-447,200,250,191,13
448,product-448,93,132,122,77
449,product-449,202,272,0,226
450,product-450,179,264,193,5
451,product-451,25,44,125,73
452,product-452,133,202,9,193
453,product-453,83,129,38,158
454,product-454,155,248,172,25
455,product-455,211,232,179,25
456,product-456,191,238,24,180
457,product-457,226,272,98,103
458,product-458,35,123,0,202
459,product-459,182,228,192,13
460,product-460,85,183,38,161
461,product-461,218,242,0,206
462,product-462,178,253,154,44
463,product-463,102,138,23,181
464,product-464,63,114,145,55
465,product-465,199,213,152,51
466,product-466,114,123,112,85
467,product-467,175,220,111,91
468,product-468,86,117,19,186
469,product-469,209,291,150,52
470,product-470,208,227,195,3
471,product-471,194,289,101,100
472,product-472,87,111,83,117
473,product-473,123,165,46,158
474,product-474,271,298,75,126
475,product-475,86,175,142,63
476,product-476,31,95,132,65
477,product-477,35,63,45,160
478,product-478,181,264,30,174
479,product-479,113,200,114,84
480,product-480,68,123,49,152
481,product-481,219,309,0,242
482,product-482,94,188,30,166
483,product-483,80,85,122,81
484,product-484,188,261,162,41
485,product-485,175,255,87,109
486,product-486,193,247,79,121
487,product-487,125,150,149,49
488,product-488,105,137,44,161
489,product-489,230,239,157,40
490,product-490,8,46,108,88
491,product-491,42,131,255,0
492,product-492,95,147,67,129
493,product-493,82,91,73,132
494,product-494,58,135,56,139
495,product-495,114,131,0,205
496,product-496,208,269,216,0
497,product-497,166,221,39,159
498,product-498,240,287,185,20
499,product-499,137,166,73,132
500,product-500,152,211,35,166
501,product-501,157,200,178,23
502,product-502,53,118,0,244
503,product-503,211,279,217,0
504,product-504,145,212,141,63
505,product-505,101,111,7,188
506,product-506,67,95,144,55
507,product-507,136,166,43,159
508,product-508,104,105,185,19
509,product-509,160,242,135,68
510,product-510,184,258,0,198
511,product-511,133,197,158,47
512,product-512,189,282,61,142
513,product-513,54,64,229,0
514,product-514,62,142,123,78
515,product-515,108,134,137,64
516,product-516,197,264,120,82
517,product-517,145,221,74,128
518,product-518,1,51,0,257
519,product-519,183,276,41,159
520,product-520,86,133,167,29
521,product-521,76,137,111,93
522,product-522,75,123,108,94
523,product-523,127,134,195,6
524,product-524,114,184,18,184
525,product-525,73,139,0,214
526,product-526,203,278,114,86
527,product-527,143,233,115,87
528,product-528,55,90,37,165
529,product-529,110,110,35,163
530,product-530,22,100,130,65
531,product-531,62,146,43,152
532,product-532,150,175,198,0
533,product-533,24,35,155,40
534,product-534,61,126,115,82
535,product-535,70,140,71,133
536,product-536,148,181,127,70
537,product-537,77,148,45,158
538,product-538,161,188,91,104
539,product-539,196,263,18,187
540,product-540,133,192,133,62
541,product-541,98,111,173,30
542,product-542,57,154,37,159
543,product-543,118,199,120,84
544,product-544,121,146,141,58
545,product-545,176,226,211,0
546,product-546,103,121,48,156
547,product-547,50,57,158,47
548,product-548,209,261,184,18
549,product-549,18,76,157,40
550,product-550,87,98,9,192
551,product-551,96,97,170,34
552,product-552,231,251,74,126
553,product-553,177,234,164,39
554,product-554,149,162,160,44
555,product-555,190,281,167,38
556,product-556,187,204,68,135
557,product-557,58,132,116,87
558,product-558,68,72,118,84
559,product-559,17,89,112,86
560,product-560,92,174,96,105
561,product-561,38,72,80,119
562,product-562,29,72,8,188
563,product-563,163,177,176,23
564,product-564,40,57,46,151
565,product-565,7,27,38,167
566,product-566,126,179,33,172
567,product-567,165,245,72,124
568,product-568,48,106,0,198
569,product-569,27,32,49,154
570,product-570,65,74,181,24
571,product-571,147,236,0,237
572,product-572,148,208,129,72
573,product-573,176,220,71,127
574,product-574,151,161,111,91
575,product-575,55,123,203,2
576,product-576,161,204,141,63
577,product-577,191,273,113,84
578,product-578,132,200,113,85
579,product-579,40,75,152,43
580,product-580,192,216,33,164
581,product-581,115,150,53,147
582,product-582,53,121,35,167
583,product-583,179,188,42,159
584,product-584,98,195,0,216
585,product-585,72,112,158,37
586,product-586,217,263,184,20
587,product-587,106,138,79,117
588,product-588,81,164,116,84
589,product-589,103,118,196,9
590,product-590,141,195,45,157
591,product-591,53,135,256,0
592,product-592,216,284,41,162
593,product-593,212,296,240,0
594,product-594,99,146,43,159
595,product-595,75,140,106,98
596,product-596,160,185,0,248
597,product-597,143,165,0,220
598,product-598,134,151,159,41
599,product-599,181,215,175,24
600,product-600,84,137,190,14
601,product-601,30,73,124,72
602,product-602,211,294,127,68
603,product-603,178,249,32,166
604,product-604,190,256,13,186
605,product-605,200,241,166,30
606,product-606,102,121,200,0
607,product-607,209,233,58,140
608,product-608,204,247,193,8
609,product-609,140,184,166,29
610,product-610,24,25,178,20
611,product-611,27,97,119,76
612,product-612,175,247,225,0
613,product-613,110,135,20,178
614,product-614,160,229,116,89
615,product-615,34,118,104,99
616,product-616,49,61,122,74
617,product-617,46,117,189,15
618,product-618,69,96,124,75
619,product-619,154,204,165,40
620,product-620,166,193,176,27
621,product-621,147,181,115,80
622,product-622,173,260,107,89
623,product-623,187,277,99,104
624,product-624,76,76,169,31
625,product-625,191,285,87,118
626,product-626,211,293,146,55
627,product-627,200,290,141,58
628,product-628,126,152,44,155
629,product-629,171,245,0,200
630,product-630,216,290,161,42
631,product-631,76,87,177,27
632,product-632,202,293,19,186
633,product-633,47,94,207,0
634,product-634,167,250,127,72
635,product-635,211,299,63,139
636,product-636,211,252,166,30
637,product-637,61,99,84,115
638,product-638,146,182,52,145
639,product-639,64,78,185,17
640,product-640,75,100,20,182
641,product-641,180,278,134,63
642,product-642,54,98,93,102
643,product-643,73,126,137,68
644,product-644,93,170,58,141
645,product-645,92,102,178,19
646,product-646,205,243,57,139
647,product-647,213,309,40,164
648,product-648,192,194,71,124
649,product-649,259,341,79,118
650,product-650,63,88,52,144
651,product-651,13,53,187,17
652,product-652,208,213,0,239
653,product-653,154,186,84,121
654,product-654,179,186,127,70
655,product-655,175,249,85,114
656,product-656,173,269,97,103
657,product-657,194,194,160,43
658,product-658,210,236,141,63
659,product-659,241,262,158,37
660,product-660,158,169,73,125
661,product-661,5,38,133,65
662,product-662,15,48,43,153
663,product-663,59,119,12,191
664,product-664,14,29,42,162
665,product-665,167,241,97,99
666,product-666,33,99,146,53
667,product-667,70,162,117,88
668,product-668,107,176,0,253
669,product-669,183,184,168,30
670,product-670,20,51,189,11
671,product-671,84,90,227,0
672,product-672,32,50,131,64
673,product-673,116,122,61,141
674,product-674,75,81,110,91
675,product-675,73,84,131,70
676,product-676,103,142,88,117
677,product-677,11,31,102,98
678,product-678,128,165,62,138
679,product-679,105,124,189,14
680,product-680,31,62,109,96
681,product-681,256,301,60,141
682,product-682,71,75,14,185
683,product-683,206,226,69,128
684,product-684,138,226,129,73
685,product-685,34,65,191,10
686,product-686,166,251,100,99
687,product-687,29,48,247,0
688,product-688,111,139,98,99
689,product-689,147,179,173,30
690,product-690,210,246,28,175
691,product-691,13,19,22,182
692,product-692,180,267,111,92
693,product-693,111,146,71,133
694,product-694,89,169,0,226
695,product-695,171,246,181,22
696,product-696,189,263,200,0
697,product-697,12,90,108,97
698,product-698,127,147,141,60
699,product-699,78,164,142,63
700,product-700,42,99,119,83
701,product-701,42,95,148,55
702,product-702,10,52,84,117
703,product-703,152,238,180,23
704,product-704,114,210,9,196
705,product-705,183,246,191,4
706,product-706,230,299,55,145
707,product-707,252,342,146,58
708,product-708,99,133,44,153
709,product-709,37,122,79,125
710,product-710,214,234,96,109
711,product-711,186,206,80,121
712,product-712,171,189,102,96
713,product-713,96,120,123,74
714,product-714,199,207,73,122
715,product-715,107,205,0,265
716,product-716,117,214,114,89
717,product-717,157,245,81,115
718,product-718,216,223,92,107
719,product-719,151,192,44,158
720,product-720,38,75,0,218
721,product-721,160,197,197,0
722,product-722,204,244,0,208
723,product-723,160,249,192,7
724,product-724,137,195,192,10
725,product-725,73,89,118,84
726,product-726,110,137,39,156
727,product-727,65,160,1,200
728,product-728,38,41,52,150
729,product-729,119,156,1,198
730,product-730,57,77,92,113
731,product-731,188,269,68,133
732,product-732,210,251,205,0
733,product-733,154,207,53,152
734,product-734,179,229,103,102
735,product-735,65,97,71,130
736,product-736,67,89,50,150
737,product-737,212,307,130,65
738,product-738,82,117,82,116
739,product-739,177,252,196,7
740,product-740,82,136,132,69
741,product-741,87,89,148,50
742,product-742,166,233,120,84
743,product-743,24,64,115,80
744,product-744,80,99,163,40
745,product-745,85,118,63,142
746,product-746,41,71,118,77
747,product-747,165,229,178,19
748,product-748,117,174,0,223
749,product-749,85,137,0,235
750,product-750,193,195,50,154
751,product-751,57,71,0,232
752,product-752,109,135,80,119
753,product-753,159,230,56,142
754,product-754,172,252,15,188
755,product-755,164,203,59,140
756,product-756,233,265,35,168
757,product-757,84,113,121,79
758,product-758,253,309,95,106
759,product-759,183,197,138,57
760,product-760,77,131,148,51
761,product-761,52,134,190,6
762,product-762,66,135,45,151
763,product-763,92,118,55,148
764,product-764,97,196,7,188
765,product-765,160,251,177,19
766,product-766,52,109,107,94
767,product-767,52,98,199,6
768,product-768,177,267,132,72
769,product-769,171,231,101,103
770,product-770,160,246,13,189
771,product-771,214,238,209,0
772,product-772,192,279,124,80
773,product-773,123,189,118,78
774,product-774,88,174,64,140
775,product-775,171,265,87,113
776,product-776,38,69,139,57
777,product-777,286,366,68,129
778,product-778,62,97,82,113
779,product-779,151,187,10,187
780,product-780,68,140,0,202
781,product-781,212,246,179,25
782,product-782,77,143,57,138
783,product-783,185,245,54,151
784,product-784,167,256,161,41
785,product-785,14,72,30,175
786,product-786,159,227,135,68
787,product-787,76,104,101,100
788,product-788,116,198,218,0
789,product-789,63,71,0,204
790,product-790,206,303,101,96
791,product-791,226,281,93,105
792,product-792,19,77,152,47
793,product-793,87,169,141,54
794,product-794,129,153,166,35
795,product-795,212,229,192,6
796,product-796,124,196,72,130
797,product-797,97,101,0,208
798,product-798,57,120,140,62
799,product-799,83,136,204,0
800,product-800,153,223,154,48
801,product-801,44,83,116,79
802,product-802,211,244,252,0
803,product-803,120,174,216,0
804,product-804,89,153,96,106
805,product-805,197,239,190,7
806,product-806,87,179,98,98
807,product-807,225,288,197,2
808,product-808,172,193,146,49
809,product-809,76,147,33,165
810,product-810,74,90,178,24
811,product-811,204,286,23,181
812,product-812,184,243,45,154
813,product-813,101,165,55,148
814,product-814,148,227,218,0
815,product-815,65,165,179,22
816,product-816,166,194,118,86
817,product-817,202,222,19,183
818,product-818,136,139,72,127
819,product-819,199,205,86,116
820,product-820,213,223,46,150
821,product-821,87,143,164,31
822,product-822,37,63,182,19
823,product-823,42,105,196,8
824,product-824,208,293,120,80
825,product-825,185,280,186,13
826,product-826,133,164,124,79
827,product-827,135,165,0,242
828,product-828,34,110,39,157
829,product-829,98,107,205,0
830,product-830,79,116,59,137
831,product-831,198,233,156,39
832,product-832,231,238,144,61
833,product-833,105,161,5,190
834,product-834,22,25,50,145
835,product-835,155,195,78,121
836,product-836,199,254,84,117
837,product-837,94,149,0,226
838,product-838,84,161,52,151
839,product-839,144,169,104,91
840,product-840,115,135,114,85
841,product-841,163,220,245,0
842,product-842,259,306,206,0
843,product-843,147,147,120,81
844,product-844,113,119,164,31
845,product-845,73,74,74,129
846,product-846,170,228,14,188
847,product-847,181,219,159,40
848,product-848,224,289,0,224
849,product-849,142,226,0,231
850,product-850,18,20,148,52
851,product-851,92,115,155,50
852,product-852,147,208,161,37
853,product-853,50,53,113,89
854,product-854,123,144,65,137
855,product-855,192,196,173,27
856,product-856,161,250,205,0
857,product-857,58,119,9,195
858,product-858,206,218,0,221
859,product-859,135,222,204,0
860,product-860,178,245,167,32
861,product-861,72,92,44,159
862,product-862,132,176,75,120
863,product-863,187,241,151,54
864,product-864,148,226,166,34
865,product-865,229,275,53,151
866,product-866,203,289,276,0
867,product-867,222,314,56,145
868,product-868,79,153,59,140
869,product-869,75,123,171,27
870,product-870,206,243,78,124
871,product-871,130,212,257,0
872,product-872,205,297,10,193
873,product-873,212,214,124,79
874,product-874,79,128,66,134
875,product-875,200,268,29,173
876,product-876,214,252,95,102
877,product-877,43,44,22,174
878,product-878,146,217,86,110
879,product-879,19,96,58,140
880,product-880,43,115,68,135
881,product-881,178,182,117,85
882,product-882,150,228,171,32
883,product-883,87,132,141,54
884,product-884,154,228,67,135
885,product-885,167,243,97,102
886,product-886,129,171,113,88
887,product-887,99,175,7,189
888,product-888,44,129,203,0
889,product-889,38,118,66,137
890,product-890,47,140,221,0
891,product-891,185,215,127,72
892,product-892,200,221,89,114
893,product-893,247,341,110,92
894,product-894,125,160,123,82
895,product-895,177,229,44,158
896,product-896,215,215,10,185
897,product-897,15,81,165,33
898,product-898,76,102,74,130
899,product-899,30,49,194,5
900,product-900,198,261,141,56
901,product-901,105,115,67,129
902,product-902,197,233,45,158
903,product-903,48,105,114,83
904,product-904,133,175,63,133
905,product-905,166,174,69,127
906,product-906,9,63,158,45
907,product-907,255,262,153,46
908,product-908,69,121,82,113
909,product-909,11,39,114,89
910,product-910,25,70,60,135
911,product-911,33,50,185,17
912,product-912,223,312,27,174
913,product-913,237,280,42,153
914,product-914,206,265,84,112
915,product-915,180,212,105,97
916,product-916,42,113,9,190
917,product-917,207,257,1,198
918,product-918,105,167,252,0
919,product-919,112,118,37,165
920,product-920,97,138,103,100
921,product-921,198,246,110,88
922,product-922,243,249,88,113
923,product-923,196,250,68,128
924,product-924,44,76,0,200
925,product-925,43,103,130,72
926,product-926,32,105,200,0
927,product-927,189,246,33,167
928,product-928,79,105,262,0
929,product-929,164,182,151,50
930,product-930,51,134,63,137
931,product-931,42,89,10,190
932,product-932,124,166,167,30
933,product-933,223,229,209,0
934,product-934,189,239,127,72
935,product-935,139,159,117,87
936,product-936,225,244,0,251
937,product-937,112,163,64,134
938,product-938,158,184,73,129
939,product-939,134,222,114,88
940,product-940,115,158,106,98
941,product-941,38,70,47,150
942,product-942,173,201,6,198
943,product-943,191,228,45,159
944,product-944,185,225,52,152
945,product-945,7,92,100,102
946,product-946,111,119,169,34
947,product-947,58,145,121,76
948,product-948,76,124,42,159
949,product-949,151,236,141,64
950,product-950,87,111,59,142
951,product-951,112,150,123,77
952,product-952,144,191,114,83
953,product-953,147,220,41,159
954,product-954,85,125,48,150
955,product-955,114,170,92,110
956,product-956,31,84,105,94
957,product-957,140,164,41,155
958,product-958,197,219,0,204
959,product-959,52,126,188,7
960,product-960,43,65,99,101
961,product-961,111,142,0,200
962,product-962,226,274,83,122
963,product-963,87,124,113,90
964,product-964,77,152,197,3
965,product-965,119,128,144,58
966,product-966,143,149,132,69
967,product-967,178,253,60,135
968,product-968,177,209,103,102
969,product-969,113,189,134,61
970,product-970,195,259,40,165
971,product-971,229,278,153,43
972,product-972,163,255,131,64
973,product-973,133,151,77,128
974,product-974,115,164,42,163
975,product-975,34,59,148,51
976,product-976,250,286,119,84
977,product-977,163,192,26,174
978,product-978,139,167,48,151
979,product-979,173,233,107,90
980,product-980,78,141,149,49
981,product-981,87,158,128,70
982,product-982,81,107,162,42
983,product-983,193,289,28,168
984,product-984,73,102,31,168
985,product-985,123,203,99,103
986,product-986,100,106,0,211
987,product-987,61,106,0,207
988,product-988,151,210,147,57
989,product-989,158,179,196,6
990,product-990,129,170,210,0
991,product-991,102,194,176,23
992,product-992,226,295,114,81
993,product-993,239,271,162,42
994,product-994,187,255,111,86
995,product-995,234,277,82,115
996,product-996,249,280,53,142
