id,label,ts_in,ts_out,dim_0,dim_1,dim_2,dim_3,dim_4
111,product-111,164,169,133,91,69,166,192
112,product-112,138,175,141,205,200,193,97
113,product-113,84,88,100,145,191,45,149
114,product-114,152,152,21,36,145,162,101
115,product-115,116,185,54,158,92,125,98
116,product-116,54,79,91,172,233,55,159
117,product-117,14,89,32,127,72,69,93
118,product-118,126,168,67,200,116,44,161
119,product-119,98,123,75,140,233,117,200
120,product-120,79,86,108,210,28,150,52
121,product-121,74,145,202,97,45,141,47
122,product-122,100,111,207,62,94,120,78
123,product-123,55,74,201,194,103,182,149
124,product-124,37,83,69,90,76,32,165
125,product-125,61,70,99,198,98,49,80
126,product-126,120,183,206,134,78,12,117
127,product-127,155,223,82,161,181,59,149
128,product-128,212,216,124,57,186,172,206
129,product-129,158,241,98,130,23,150,53
130,product-130,155,212,98,74,75,77,112
131,product-131,62,106,90,117,171,150,109
132,product-132,49,95,90,33,184,56,144
133,product-133,81,142,89,116,238,215,70
134,product-134,76,136,219,142,113,179,153
135,product-135,121,150,209,215,119,109,143
136,product-136,62,89,98,206,243,158,12
137,product-137,188,244,76,128,108,191,85
138,product-138,90,156,128,67,114,26,190
139,product-139,125,136,46,35,267,163,17
140,product-140,70,91,118,49,93,107,107
141,product-141,115,205,20,81,117,86,138
142,product-142,148,163,131,44,82,190,71
143,product-143,50,124,230,174,51,134,132
144,product-144,88,88,93,138,110,10,203
145,product-145,135,198,177,77,84,62,174
146,product-146,157,160,24,97,83,180,178
147,product-147,216,249,164,177,178,96,140
148,product-148,220,304,51,171,145,166,25
149,product-149,151,155,149,200,135,202,121
150,product-150,179,205,89,143,122,83,183
151,product-151,209,250,146,96,157,136,261
152,product-152,229,274,92,221,206,168,169
153,product-153,25,117,270,220,210,35,277
154,product-154,95,100,98,71,70,73,116
155,product-155,60,124,14,177,176,161,244
156,product-156,89,103,71,88,72,151,86
157,product-157,49,89,176,34,171,52,134
158,product-158,190,275,65,192,9,39,104
159,product-159,220,249,138,112,166,101,204
160,product-160,70,73,177,8,132,29,140
161,product-161,11,20,73,93,39,106,15
162,product-162,116,124,38,196,217,48,184
163,product-163,46,118,158,34,198,51,82
164,product-164,174,194,88,222,181,193,17
165,product-165,54,106,124,127,185,39,71
166,product-166,205,214,26,148,180,181,210
167,product-167,185,274,55,59,196,200,67
168,product-168,98,119,231,114,229,204,41
169,product-169,153,195,74,128,102,46,128
170,product-170,115,181,161,74,71,37,20
171,product-171,64,148,143,103,51,157,151
172,product-172,200,256,132,37,102,69,51
173,product-173,41,122,117,93,202,133,219
174,product-174,61,143,54,28,199,19,121
175,product-175,144,191,109,144,112,134,143
176,product-176,189,223,232,164,96,72,191
177,product-177,169,226,187,95,21,56,177
178,product-178,133,189,198,133,148,137,209
179,product-179,98,154,7,66,47,14,40
180,product-180,137,203,160,76,195,36,160
181,product-181,128,153,22,58,77,90,230
182,product-182,199,276,91,146,79,83,188
183,product-183,58,66,197,187,164,97,58
184,product-184,197,259,131,187,212,137,149
185,product-185,215,220,90,174,201,81,189
186,product-186,41,56,87,131,140,149,133
187,product-187,119,119,209,152,100,77,181
188,product-188,256,316,190,73,206,151,56
189,product-189,111,160,165,78,266,172,101
190,product-190,207,243,192,157,175,158,90
191,product-191,155,179,88,57,123,164,47
192,product-192,101,140,59,31,81,131,54
193,product-193,73,130,161,145,15,28,73
194,product-194,19,87,128,198,170,38,193
195,product-195,190,219,250,49,4,167,122
196,product-196,40,57,169,185,175,46,47
197,product-197,123,132,169,104,162,126,92
198,product-198,221,249,179,65,70,170,62
199,product-199,177,223,190,220,49,15,144
200,product-200,147,213,207,50,196,123,196
201,product-201,41,88,104,82,175,201,73
202,product-202,83,118,112,208,129,120,130
203,product-203,111,181,50,98,41,211,67
204,product-204,111,124,95,206,205,210,206
205,product-205,138,190,67,104,60,180,32
206,product-206,21,45,161,92,52,217,22
207,product-207,242,313,92,163,80,89,121
208,product-208,104,115,224,136,183,182,120
209,product-209,157,172,61,259,90,207,185
210,product-210,192,216,97,55,197,123,177
211,product-211,197,262,220,171,197,147,87
212,product-212,201,243,189,121,116,201,217
213,product-213,226,234,94,173,159,152,208
214,product-214,129,162,161,200,72,191,219
215,product-215,131,205,61,181,208,44,65
216,product-216,155,225,130,116,210,51,141
217,product-217,156,172,260,193,145,193,107
218,product-218,56,145,152,135,50,147,115
219,product-219,29,68,204,153,83,218,60
220,product-220,127,164,155,203,165,154,90
221,product-221,138,168,125,208,44,15,139
222,product-222,215,308,9,58,121,212,180
223,product-223,40,62,174,147,43,174,186
224,product-224,85,95,182,158,27,32,112
225,product-225,188,281,83,171,86,30,193
226,product-226,200,279,63,141,175,137,153
227,product-227,48,77,197,180,177,209,13
228,product-228,25,46,178,210,62,185,150
229,product-229,151,243,192,12,11,214,209
230,product-230,223,264,43,148,192,178,106
231,product-231,159,178,194,68,77,155,199
232,product-232,205,226,124,108,246,164,177
233,product-233,32,104,56,71,77,63,106
234,product-234,109,111,204,101,33,67,166
235,product-235,79,157,223,88,207,180,125
236,product-236,158,223,110,3,104,151,207
237,product-237,129,141,154,19,43,145,185
238,product-238,48,64,124,155,121,84,47
239,product-239,105,144,111,131,168,90,100
240,product-240,54,107,178,149,204,43,59
241,product-241,170,253,105,70,104,73,137
242,product-242,114,174,156,58,143,200,157
243,product-243,138,154,197,125,46,130,157
244,product-244,97,187,136,44,112,122,66
245,product-245,182,204,107,178,178,140,119
246,product-246,98,119,34,251,53,188,138
247,product-247,194,272,194,79,247,121,169
248,product-248,168,174,182,187,216,77,193
249,product-249,127,164,64,165,114,138,96
250,product-250,56,76,160,92,179,52,175
251,product-251,54,138,114,107,111,202,79
252,product-252,108,129,85,94,165,72,108
253,product-253,100,129,47,131,68,162,186
254,product-254,119,165,99,110,176,54,154
255,product-255,107,200,132,196,117,105,93
256,product-256,124,174,170,173,96,186,81
257,product-257,133,139,50,190,113,135,160
258,product-258,163,177,44,216,129,72,100
259,product-259,90,134,105,201,212,69,103
260,product-260,34,57,157,211,139,216,182
261,product-261,97,112,138,222,169,236,158
262,product-262,35,43,138,176,63,104,137
263,product-263,44,127,158,148,210,163,201
264,product-264,218,242,208,168,44,171,139
265,product-265,112,192,63,104,147,114,67
266,product-266,192,229,200,74,17,39,78
267,product-267,67,126,223,47,36,33,180
268,product-268,112,117,29,142,182,89,87
269,product-269,223,254,19,260,215,180,65
270,product-270,157,214,173,185,137,143,66
271,product-271,191,217,79,97,144,105,65
272,product-272,83,90,123,65,111,226,178
273,product-273,154,224,189,74,146,190,167
274,product-274,150,206,27,140,108,246,183
275,product-275,117,216,34,85,193,202,83
276,product-276,87,170,5,55,58,106,129
277,product-277,88,147,24,199,152,219,83
278,product-278,109,204,46,138,59,237,96
279,product-279,260,352,155,88,108,11,83
280,product-280,73,98,111,142,60,229,175
281,product-281,48,62,70,172,62,164,107
282,product-282,214,224,164,68,91,72,74
283,product-283,42,87,145,151,99,12,179
284,product-284,203,292,48,171,238,116,82
285,product-285,112,145,222,178,128,202,169
286,product-286,190,196,20,213,98,84,99
287,product-287,51,67,86,205,161,92,121
288,product-288,58,104,49,124,251,223,139
289,product-289,168,169,155,98,191,178,131
290,product-290,96,129,60,126,155,172,184
291,product-291,191,230,116,191,127,57,60
292,product-292,240,289,132,198,90,38,41
293,product-293,166,195,219,79,32,211,179
294,product-294,108,145,200,127,7,181,219
295,product-295,139,157,120,47,72,87,217
296,product-296,97,111,129,205,4,51,24
297,product-297,184,227,222,163,104,127,74
298,product-298,126,176,82,86,105,210,221
299,product-299,206,261,93,54,86,138,188
300,product-300,31,125,214,49,62,116,169
301,product-301,59,84,69,162,135,59,42
302,product-302,151,236,40,204,95,210,118
303,product-303,109,133,95,63,58,80,24
304,product-304,117,118,81,147,65,202,177
305,product-305,123,153,154,166,161,43,87
306,product-306,59,102,157,187,47,96,266
307,product-307,113,185,113,107,213,39,191
308,product-308,41,103,164,116,129,179,61
309,product-309,181,254,170,58,41,33,78
310,product-310,148,179,94,178,61,104,14
311,product-311,141,170,179,37,141,133,128
312,product-312,147,213,170,173,34,61,60
313,product-313,66,114,145,50,6,128,233
314,product-314,47,59,112,60,39,149,142
315,product-315,92,159,186,162,164,220,81
316,product-316,181,182,62,57,111,169,143
317,product-317,211,271,35,33,163,185,166
318,product-318,159,239,179,101,49,267,162
319,product-319,232,277,99,160,174,141,11
320,product-320,187,270,114,150,44,41,138
321,product-321,191,271,45,144,218,170,77
322,product-322,157,167,69,215,88,49,174
323,product-323,250,332,197,164,86,162,75
324,product-324,127,174,174,150,69,127,199
325,product-325,99,171,85,106,227,119,33
326,product-326,24,67,74,191,87,149,3
327,product-327,254,310,162,88,118,66,188
328,product-328,128,220,55,124,187,77,120
329,product-329,157,248,10,152,124,107,209
330,product-330,199,220,97,95,46,190,185
331,product-331,99,99,68,171,260,253,46
332,product-332,153,175,122,88,130,215,114
333,product-333,104,128,169,92,135,39,41
334,product-334,19,115,87,194,22,153,153
335,product-335,20,99,190,36,169,31,130
336,product-336,95,95,190,165,45,64,204
337,product-337,55,108,176,142,72,172,190
338,product-338,106,186,183,112,139,133,166
339,product-339,185,260,113,88,158,234,199
340,product-340,141,219,169,26,51,83,62
341,product-341,200,257,168,190,33,134,110
342,product-342,87,94,95,147,34,72,64
343,product-343,161,208,128,72,107,180,37
344,product-344,169,185,78,95,187,160,230
345,product-345,165,245,187,98,65,200,109
346,product-346,175,211,147,161,257,101,19
347,product-347,217,280,159,207,179,102,30
348,product-348,217,275,87,66,218,76,108
349,product-349,134,214,155,172,189,38,93
350,product-350,236,269,254,39,162,59,85
351,product-351,281,307,107,48,104,82,59
352,product-352,40,91,47,34,183,161,115
353,product-353,193,258,264,24,102,141,197
354,product-354,261,356,101,93,145,102,92
355,product-355,87,110,204,151,194,119,108
356,product-356,259,346,210,230,150,92,95
357,product-357,166,238,175,144,134,28,161
358,product-358,80,161,122,27,84,210,187
359,product-359,73,99,72,9,75,115,214
360,product-360,136,173,244,162,169,141,51
361,product-361,238,316,153,41,222,53,140
362,product-362,26,107,119,95,20,99,137
363,product-363,211,262,59,25,74,88,267
364,product-364,172,204,121,130,104,234,100
365,product-365,102,141,110,168,81,68,189
366,product-366,142,223,179,37,241,163,209
367,product-367,211,213,85,36,238,111,134
368,product-368,92,150,162,80,63,94,123
369,product-369,220,253,189,268,136,98,221
370,product-370,55,126,62,190,60,174,121
371,product-371,218,251,159,124,117,240,252
372,product-372,49,88,172,92,25,216,153
373,product-373,45,81,266,148,227,193,183
374,product-374,86,142,11,186,232,157,157
375,product-375,87,89,41,134,159,4,108
376,product-376,113,146,258,96,216,92,183
377,product-377,81,102,193,95,103,45,74
378,product-378,178,180,2,233,72,76,18
379,product-379,193,233,159,35,206,144,203
380,product-380,5,58,234,128,123,80,117
381,product-381,183,227,78,115,191,210,122
382,product-382,177,232,117,215,153,175,16
383,product-383,136,227,86,94,39,192,157
384,product-384,73,100,36,66,155,178,34
385,product-385,85,99,180,130,115,124,154
386,product-386,215,261,141,60,206,82,215
387,product-387,118,174,81,107,93,161,33
388,product-388,98,161,12,18,104,16,257
389,product-389,79,147,157,184,188,139,56
390,product-390,164,172,209,107,180,218,22
391,product-391,12,64,187,76,129,80,91
392,product-392,65,132,127,165,141,159,155
393,product-393,115,129,218,50,173,198,158
394,product-394,134,180,178,25,27,208,57
395,product-395,211,255,101,105,197,139,119
396,product-396,188,272,136,170,113,71,208
397,product-397,61,114,92,181,210,90,198
398,product-398,118,155,76,139,172,53,188
399,product-399,40,72,225,62,131,175,42
400,product-400,179,229,182,112,8,53,51
401,product-401,42,100,166,118,113,52,137
402,product-402,152,159,16,65,177,226,9
403,product-403,15,69,113,128,74,144,13
404,product-404,218,273,67,72,177,172,166
405,product-405,152,161,6,173,127,141,143
406,product-406,194,268,38,68,136,225,158
407,product-407,125,204,117,191,195,52,162
408,product-408,185,214,90,114,93,157,157
409,product-409,180,232,181,157,139,16,135
410,product-410,75,130,221,149,263,168,72
411,product-411,195,270,144,236,187,136,90
412,product-412,115,206,134,148,74,161,138
413,product-413,249,265,69,69,207,155,107
414,product-414,204,300,156,150,100,227,144
415,product-415,20,46,158,117,141,151,82
416,product-416,130,137,197,113,157,214,95
417,product-417,221,232,111,144,160,184,76
418,product-418,23,41,108,141,231,185,33
419,product-419,178,195,142,106,56,154,230
420,product-420,155,224,128,135,255,168,123
421,product-421,79,128,106,186,101,61,76
422,product-422,107,183,51,133,206,52,171
423,product-423,54,73,125,153,135,29,134
424,product-424,194,286,114,215,110,54,159
425,product-425,143,154,125,222,209,77,237
426,product-426,112,116,164,45,26,129,193
427,product-427,81,113,192,195,269,147,152
428,product-428,63,119,254,91,133,210,209
429,product-429,20,33,57,218,164,155,31
430,product-430,166,251,121,3,124,205,115
431,product-431,126,149,252,112,72,184,110
432,product-432,69,102,182,213,181,218,23
433,product-433,152,211,44,163,160,189,24
434,product-434,112,130,95,110,245,197,166
435,product-435,37,72,158,22,128,154,162
436,product-436,170,232,151,142,155,213,156
437,product-437,178,267,87,79,245,26,86
438,product-438,179,259,111,219,222,215,14
439,product-439,49,52,143,17,140,160,171
440,product-440,123,125,159,54,171,250,102
441,product-441,93,131,16,166,165,142,148
442,product-442,66,121,169,182,80,243,99
443,product-443,99,120,38,166,146,124,102
444,product-444,22,49,94,211,123,35,99
445,product-445,176,266,106,151,99,179,110
446,product-446,212,220,199,47,220,145,151
447,product-447,158,223,193,34,143,115,207
448,product-448,83,122,197,33,203,175,57
449,product-449,106,131,86,210,195,139,105
450,product-450,171,186,107,120,187,124,75
451,product-451,85,97,205,193,197,111,130
452,product-452,190,229,125,161,234,117,116
453,product-453,63,86,41,25,192,226,60
454,product-454,205,296,148,143,159,183,170
455,product-455,90,164,28,43,47,200,180
456,product-456,169,182,76,127,139,58,65
457,product-457,242,254,135,102,26,194,162
458,product-458,232,292,40,172,233,40,202
459,product-459,137,204,231,233,63,37,98
460,product-460,127,128,50,247,128,209,146
461,product-461,181,226,210,99,10,171,239
462,product-462,150,208,96,236,193,47,89
463,product-463,32,76,95,239,216,196,9
464,product-464,122,156,162,212,202,94,170
465,product-465,37,70,161,17,193,136,67
466,product-466,224,294,194,169,131,156,63
467,product-467,174,239,151,244,101,178,35
468,product-468,178,266,71,78,153,148,52
469,product-469,249,258,58,17,132,88,127
470,product-470,254,266,167,92,191,90,129
471,product-471,114,128,95,182,210,112,93
472,product-472,196,245,13,68,144,123,74
473,product-473,209,215,27,196,186,149,135
474,product-474,145,221,104,206,80,220,140
475,product-475,104,129,106,94,73,135,58
476,product-476,234,265,14,250,62,60,142
477,product-477,86,96,84,15,120,215,44
478,product-478,149,222,197,212,80,164,114
479,product-479,154,216,38,91,92,160,61
480,product-480,205,222,127,98,196,15,7
481,product-481,154,187,14,75,124,11,114
482,product-482,192,229,167,163,115,168,194
483,product-483,198,199,41,182,107,223,160
484,product-484,182,199,197,92,188,86,214
485,product-485,200,234,129,186,178,62,57
486,product-486,148,208,97,135,188,183,155
487,product-487,190,236,169,181,237,165,110
488,product-488,82,173,176,61,80,229,168
489,product-489,214,232,56,201,60,253,214
490,product-490,102,140,97,120,66,69,80
491,product-491,43,141,60,131,220,245,31
492,product-492,208,232,161,11,137,197,123
493,product-493,52,145,111,76,71,97,85
494,product-494,165,220,193,31,14,37,67
495,product-495,182,223,196,163,200,135,148
496,product-496,14,69,143,178,246,86,140
497,product-497,141,206,251,126,37,33,59
498,product-498,96,112,92,48,114,81,81
499,product-499,42,121,67,209,106,177,203
500,product-500,65,110,74,112,170,99,48
501,product-501,191,240,111,218,195,63,11
502,product-502,97,157,18,7,92,260,180
503,product-503,181,239,242,107,179,188,29
504,product-504,159,169,81,19,71,83,198
505,product-505,174,183,44,189,150,62,194
506,product-506,191,252,162,99,172,80,88
507,product-507,226,319,25,158,238,181,167
508,product-508,143,147,86,72,191,145,98
509,product-509,149,232,169,50,199,212,82
510,product-510,164,244,67,185,4,174,192
511,product-511,176,184,121,196,240,51,224
512,product-512,154,167,47,45,51,65,98
513,product-513,203,268,210,115,170,187,161
514,product-514,157,220,63,60,19,77,188
515,product-515,98,108,188,133,104,141,177
516,product-516,43,90,192,126,149,242,189
517,product-517,153,200,120,175,134,161,3
518,product-518,210,233,11,103,98,197,81
519,product-519,146,203,74,241,118,5,18
520,product-520,82,137,226,146,64,192,210
521,product-521,85,169,213,17,72,130,220
522,product-522,162,173,57,78,115,131,78
523,product-523,118,155,153,30,92,175,88
524,product-524,27,51,46,169,67,141,210
525,product-525,182,216,186,57,132,123,52
526,product-526,131,138,158,213,149,169,85
527,product-527,43,50,185,151,145,119,107
528,product-528,196,265,132,90,62,62,7
529,product-529,178,180,28,86,13,133,43
530,product-530,226,241,160,114,210,148,152
531,product-531,237,308,242,123,30,93,153
532,product-532,132,147,170,103,146,189,129
533,product-533,135,221,149,138,104,140,76
534,product-534,57,149,127,128,5,157,194
535,product-535,94,181,79,48,85,111,58
536,product-536,188,248,118,87,123,124,128
537,product-537,107,186,142,70,32,156,48
538,product-538,234,250,131,251,172,127,232
539,product-539,54,101,243,92,158,82,96
540,product-540,27,88,122,123,142,223,226
541,product-541,62,80,222,213,199,51,59
542,product-542,68,85,58,196,154,103,23
543,product-543,67,137,63,162,125,87,191
544,product-544,39,57,112,97,66,149,143
545,product-545,49,103,152,116,161,135,198
546,product-546,150,202,150,174,184,140,27
547,product-547,171,202,127,74,70,105,222
548,product-548,67,124,68,176,158,104,77
549,product-549,178,272,84,147,118,148,201
550,product-550,194,212,244,54,166,164,172
551,product-551,59,132,64,118,64,148,150
552,product-552,144,166,149,81,147,248,208
553,product-553,99,164,35,149,155,46,253
554,product-554,135,170,129,126,157,171,61
555,product-555,46,54,197,40,162,78,150
556,product-556,106,159,101,172,165,214,147
557,product-557,193,275,123,65,120,199,137
558,product-558,57,79,98,144,182,34,110
559,product-559,7,20,161,190,233,263,36
560,product-560,138,156,119,167,159,97,97
561,product-561,182,252,92,72,42,59,270
562,product-562,117,120,22,194,8,170,87
563,product-563,101,151,41,50,186,100,63
564,product-564,78,93,111,120,197,129,111
565,product-565,146,222,92,69,42,37,142
566,product-566,258,330,192,71,49,74,24
567,product-567,187,202,170,142,192,123,226
568,product-568,56,77,7,203,167,71,198
569,product-569,92,181,49,153,216,144,89
570,product-570,218,265,87,100,80,71,156
571,product-571,59,116,29,204,61,51,76
572,product-572,214,222,104,175,26,129,59
573,product-573,166,224,81,96,119,121,98
574,product-574,2,86,165,89,121,197,62
575,product-575,33,51,107,79,215,228,163
576,product-576,125,212,75,37,11,204,82
577,product-577,31,47,39,41,142,24,128
578,product-578,24,110,90,51,159,14,131
579,product-579,200,261,166,240,104,94,198
580,product-580,164,236,154,131,72,198,105
581,product-581,63,157,49,142,64,173,119
582,product-582,120,156,193,56,206,163,87
583,product-583,196,231,157,117,193,63,77
584,product-584,188,225,152,126,112,12,113
585,product-585,77,147,67,209,100,121,102
586,product-586,40,71,271,149,121,51,123
587,product-587,62,139,143,53,124,222,89
588,product-588,177,243,146,237,152,95,18
589,product-589,24,52,2,66,102,169,110
590,product-590,211,219,236,91,219,207,128
591,product-591,11,35,12,176,213,203,93
592,product-592,21,41,25,40,208,165,147
593,product-593,202,262,50,138,94,153,52
594,product-594,220,262,112,236,86,118,4
595,product-595,105,126,43,174,91,196,253
596,product-596,24,107,137,138,64,77,45
597,product-597,55,78,122,74,184,133,51
598,product-598,82,162,70,119,154,36,9
599,product-599,136,203,10,196,150,145,63
600,product-600,169,219,188,110,132,121,87
601,product-601,30,36,105,80,161,212,92
602,product-602,94,135,101,164,193,132,37
603,product-603,92,141,156,87,213,164,37
604,product-604,131,131,127,19,12,168,80
605,product-605,48,56,110,42,177,99,65
606,product-606,39,98,219,76,199,177,212
607,product-607,66,135,215,174,77,136,25
608,product-608,202,276,48,46,218,113,49
609,product-609,107,156,170,53,118,196,107
610,product-610,218,253,199,36,145,217,66
611,product-611,58,64,217,163,4,209,57
612,product-612,123,210,78,38,88,201,28
613,product-613,70,104,157,94,180,147,146
614,product-614,133,147,58,121,207,73,156
615,product-615,87,89,69,23,24,218,95
616,product-616,149,207,182,208,90,110,185
617,product-617,60,63,174,182,57,185,140
618,product-618,198,238,183,133,39,94,193
619,product-619,187,276,112,212,93,50,92
620,product-620,85,111,236,64,104,47,137
621,product-621,79,101,75,123,59,65,147
622,product-622,171,259,182,266,109,197,171
623,product-623,159,215,91,174,98,76,65
624,product-624,192,257,46,108,193,200,171
625,product-625,37,96,119,119,194,134,118
626,product-626,125,133,218,92,158,149,233
627,product-627,123,165,206,108,125,99,71
628,product-628,146,231,170,225,57,158,65
629,product-629,105,136,49,152,41,11,159
630,product-630,156,178,199,95,59,199,145
631,product-631,30,86,210,150,97,171,136
632,product-632,162,225,162,146,16,95,184
633,product-633,130,154,154,128,193,38,145
634,product-634,173,209,202,41,164,159,172
635,product-635,69,113,218,30,233,182,173
636,product-636,68,68,186,161,197,59,34
637,product-637,77,146,162,52,204,111,129
638,product-638,178,233,108,63,166,68,215
639,product-639,46,64,254,40,99,159,130
640,product-640,168,178,51,135,199,160,26
641,product-641,73,91,166,248,159,43,89
642,product-642,178,216,164,259,129,235,192
643,product-643,194,246,57,52,193,39,38
644,product-644,165,220,178,190,147,33,195
645,product-645,133,147,136,139,168,199,91
646,product-646,22,83,85,120,55,89,124
647,product-647,48,135,23,215,125,224,133
648,product-648,79,86,36,104,116,218,37
649,product-649,24,62,143,57,74,242,153
650,product-650,258,333,56,49,81,216,55
651,product-651,220,271,97,155,100,52,196
652,product-652,121,197,115,245,124,166,182
653,product-653,52,67,53,56,100,104,174
654,product-654,107,186,100,208,204,159,220
655,product-655,98,167,203,78,75,118,99
656,product-656,107,148,28,24,136,199,145
657,product-657,57,69,188,154,249,211,210
658,product-658,161,173,97,84,228,11,175
659,product-659,57,103,129,139,73,36,118
660,product-660,51,123,110,113,78,229,197
661,product-661,47,89,121,68,2,52,72
662,product-662,160,199,243,107,213,107,33
663,product-663,110,120,103,109,152,169,175
664,product-664,31,104,160,131,202,72,132
665,product-665,9,101,225,169,37,73,175
666,product-666,192,236,100,88,116,191,77
667,product-667,163,168,143,182,135,57,133
668,product-668,124,132,33,48,123,61,107
669,product-669,126,153,136,44,155,219,51
670,product-670,111,168,61,101,33,65,171
671,product-671,56,71,7,120,228,116,202
672,product-672,73,148,140,87,159,172,161
673,product-673,112,142,50,104,36,6,227
674,product-674,137,225,177,50,61,202,227
675,product-675,80,129,87,122,116,65,154
676,product-676,86,141,199,64,182,190,122
677,product-677,251,280,147,115,85,156,179
678,product-678,139,182,101,153,207,89,174
679,product-679,238,247,130,110,263,11,11
680,product-680,102,106,135,12,152,200,61
681,product-681,113,148,145,68,67,38,191
682,product-682,166,199,178,104,227,194,115
683,product-683,53,74,145,137,41,60,47
684,product-684,22,102,234,225,79,193,69
685,product-685,176,216,71,166,71,108,55
686,product-686,104,131,114,135,48,78,139
687,product-687,111,141,157,154,51,131,0
688,product-688,9,22,16,174,14,201,117
689,product-689,119,186,56,200,152,41,122
690,product-690,171,216,135,230,205,108,66
691,product-691,153,214,125,204,231,163,224
692,product-692,188,239,63,74,208,22,183
693,product-693,173,186,166,116,89,155,73
694,product-694,200,226,151,146,235,251,188
695,product-695,61,150,235,167,266,153,122
696,product-696,138,162,82,34,104,250,187
