id,label,ts_in,ts_out,dim_0,dim_1
221,customer-221,122,144,43,100
222,customer-222,144,227,93,147
223,customer-223,91,183,100,86
224,customer-224,96,146,81,167
225,customer-225,192,214,66,181
226,customer-226,55,55,127,156
227,customer-227,149,160,182,177
228,customer-228,184,273,87,122
229,customer-229,16,42,195,158
230,customer-230,54,80,66,98
231,customer-231,107,125,108,167
232,customer-232,184,195,100,1
233,customer-233,151,204,212,201
234,customer-234,213,301,100,31
235,customer-235,133,136,96,212
236,customer-236,84,115,55,141
237,customer-237,261,270,98,176
238,customer-238,33,105,89,72
239,customer-239,41,52,101,55
240,customer-240,244,244,61,75
241,customer-241,160,217,20,17
242,customer-242,87,127,37,175
243,customer-243,184,241,260,101
244,customer-244,174,229,115,198
245,customer-245,34,44,115,222
246,customer-246,87,150,81,77
247,customer-247,32,123,155,185
248,customer-248,132,217,102,58
249,customer-249,134,205,97,164
250,customer-250,44,67,59,216
251,customer-251,58,114,213,213
252,customer-252,25,121,52,56
253,customer-253,103,188,212,96
254,customer-254,125,208,217,103
255,customer-255,52,98,179,137
256,customer-256,127,200,209,70
257,customer-257,181,228,122,69
258,customer-258,121,183,45,197
259,customer-259,179,250,108,250
260,customer-260,101,111,82,108
261,customer-261,226,259,44,124
262,customer-262,107,146,205,131
263,customer-263,176,262,206,46
264,customer-264,204,232,65,61
265,customer-265,51,58,193,87
266,customer-266,162,205,103,93
267,customer-267,147,204,156,84
268,customer-268,162,247,119,134
269,customer-269,169,261,148,240
270,customer-270,70,75,217,134
271,customer-271,72,95,188,93
272,customer-272,157,248,33,177
273,customer-273,86,94,27,165
274,customer-274,13,96,173,196
275,customer-275,90,154,147,181
276,customer-276,229,236,183,197
277,customer-277,152,167,162,82
278,customer-278,18,92,54,176
279,customer-279,118,135,142,125
280,customer-280,186,268,79,145
281,customer-281,61,72,94,77
282,customer-282,117,179,148,177
283,customer-283,141,205,157,147
284,customer-284,108,113,96,113
285,customer-285,124,183,205,62
286,customer-286,75,82,57,28
287,customer-287,144,231,178,177
288,customer-288,70,135,176,82
289,customer-289,177,182,121,191
290,customer-290,158,188,123,73
291,customer-291,211,223,129,221
292,customer-292,214,305,41,219
293,customer-293,113,128,220,187
294,customer-294,82,129,190,211
295,customer-295,173,176,132,184
296,customer-296,124,196,23,128
297,customer-297,136,142,173,75
298,customer-298,67,70,247,103
299,customer-299,28,61,133,76
300,customer-300,139,182,131,137
301,customer-301,47,79,76,42
302,customer-302,58,104,47,105
303,customer-303,96,188,113,169
304,customer-304,109,173,91,200
305,customer-305,183,252,195,27
306,customer-306,87,177,142,209
307,customer-307,127,183,8,43
308,customer-308,85,140,28,101
309,customer-309,32,49,57,167
310,customer-310,198,258,7,169
311,customer-311,87,143,179,131
312,customer-312,45,76,120,37
313,customer-313,143,171,242,83
314,customer-314,51,90,175,134
315,customer-315,95,180,180,109
316,customer-316,64,93,200,95
317,customer-317,155,253,97,66
318,customer-318,107,191,65,144
319,customer-319,38,76,178,30
320,customer-320,176,240,168,196
321,customer-321,174,194,78,27
322,customer-322,211,244,117,229
323,customer-323,38,85,193,107
324,customer-324,222,272,98,87
325,customer-325,177,255,162,121
326,customer-326,63,152,53,177
327,customer-327,198,275,29,64
328,customer-328,118,157,159,93
329,customer-329,62,154,220,182
330,customer-330,125,137,263,74
331,customer-331,181,236,120,189
332,customer-332,178,256,79,124
333,customer-333,23,31,126,121
334,customer-334,102,102,57,66
335,customer-335,190,262,15,159
336,customer-336,167,199,161,127
337,customer-337,177,201,59,212
338,customer-338,77,175,151,136
339,customer-339,60,78,133,148
340,customer-340,91,140,175,146
341,customer-341,205,239,181,42
342,customer-342,38,101,77,169
343,customer-343,106,143,165,184
344,customer-344,171,262,120,113
345,customer-345,111,155,150,48
346,customer-346,200,242,50,165
347,customer-347,98,129,55,19
348,customer-348,197,284,101,24
349,customer-349,155,165,62,202
350,customer-350,93,100,74,166
351,customer-351,95,137,175,67
352,customer-352,90,149,167,98
353,customer-353,113,118,91,66
354,customer-354,179,198,129,106
355,customer-355,156,191,200,157
356,customer-356,104,182,122,199
357,customer-357,34,91,123,122
358,customer-358,150,151,182,153
359,customer-359,181,217,76,67
360,customer-360,71,115,177,189
361,customer-361,85,159,83,243
362,customer-362,61,99,42,71
363,customer-363,108,117,133,40
364,customer-364,48,122,134,239
365,customer-365,222,233,145,60
366,customer-366,133,155,159,215
367,customer-367,69,121,140,60
368,customer-368,147,227,108,116
369,customer-369,146,212,139,63
370,customer-370,119,164,32,125
371,customer-371,71,138,86,109
372,customer-372,130,172,124,72
373,customer-373,233,319,182,205
374,customer-374,135,186,13,138
375,customer-375,58,87,189,192
376,customer-376,99,140,61,4
377,customer-377,25,34,11,166
378,customer-378,74,134,181,15
379,customer-379,144,184,170,140
380,customer-380,236,265,40,113
381,customer-381,112,142,39,70
382,customer-382,196,227,109,234
383,customer-383,117,198,48,209
384,customer-384,148,177,80,76
385,customer-385,76,133,180,212
386,customer-386,177,234,189,148
387,customer-387,172,250,102,166
388,customer-388,160,191,145,221
389,customer-389,11,73,171,131
390,customer-390,113,200,22,33
391,customer-391,117,168,116,149
392,customer-392,79,123,132,107
393,customer-393,193,202,167,27
394,customer-394,157,197,94,37
395,customer-395,187,255,117,143
396,customer-396,104,129,190,107
397,customer-397,108,165,209,211
398,customer-398,196,225,18,163
399,customer-399,98,102,164,135
400,customer-400,214,227,44,186
401,customer-401,128,141,129,180
402,customer-402,192,217,64,29
403,customer-403,129,184,245,24
404,customer-404,227,284,166,165
405,customer-405,185,268,132,49
406,customer-406,69,129,47,121
407,customer-407,76,78,167,6
408,customer-408,93,118,100,141
409,customer-409,181,215,21,34
410,customer-410,138,197,180,104
411,customer-411,43,52,204,106
412,customer-412,147,230,147,23
413,customer-413,106,184,110,53
414,customer-414,23,57,105,129
415,customer-415,116,183,197,117
416,customer-416,218,221,20,33
417,customer-417,97,101,26,200
418,customer-418,207,252,223,94
419,customer-419,65,120,190,179
420,customer-420,105,151,121,172
421,customer-421,96,138,215,172
422,customer-422,74,142,109,65
423,customer-423,61,71,70,142
424,customer-424,209,257,72,21
425,customer-425,27,117,206,160
426,customer-426,124,167,217,26
427,customer-427,99,183,204,165
428,customer-428,214,249,110,131
429,customer-429,67,121,64,61
430,customer-430,123,176,79,30
431,customer-431,124,197,278,216
432,customer-432,32,90,52,115
433,customer-433,69,158,96,119
434,customer-434,18,37,213,100
435,customer-435,51,77,193,103
436,customer-436,96,157,45,213
437,customer-437,27,112,196,73
438,customer-438,228,309,183,91
439,customer-439,137,171,49,170
440,customer-440,149,169,123,62
441,customer-441,189,254,41,196
442,customer-442,104,151,125,91
443,customer-443,104,134,146,56
444,customer-444,67,120,76,123
445,customer-445,123,138,185,58
446,customer-446,175,250,120,160
447,customer-447,55,122,72,145
448,customer-448,207,222,92,88
449,customer-449,120,205,76,150
450,customer-450,221,310,95,15
451,customer-451,52,66,239,223
452,customer-452,161,202,177,201
453,customer-453,186,221,72,97
454,customer-454,106,111,177,128
455,customer-455,76,93,106,93
456,customer-456,222,247,139,197
457,customer-457,166,205,212,115
458,customer-458,181,270,40,177
459,customer-459,174,262,91,117
460,customer-460,156,228,141,114
461,customer-461,89,137,175,57
462,customer-462,76,112,85,27
463,customer-463,54,141,104,200
464,customer-464,154,228,172,154
465,customer-465,178,233,94,115
466,customer-466,96,99,204,177
467,customer-467,40,114,78,266
468,customer-468,51,125,143,237
469,customer-469,123,142,270,193
470,customer-470,134,150,152,144
471,customer-471,141,233,14,110
472,customer-472,263,350,139,192
473,customer-473,33,48,130,137
474,customer-474,185,241,16,65
475,customer-475,200,211,48,27
476,customer-476,77,124,23,61
477,customer-477,144,218,154,60
478,customer-478,177,187,64,104
479,customer-479,62,84,109,153
480,customer-480,70,76,112,23
481,customer-481,203,295,39,23
482,customer-482,60,102,179,135
483,customer-483,10,80,79,214
484,customer-484,139,154,222,197
485,customer-485,46,61,102,214
486,customer-486,147,222,169,62
487,customer-487,145,168,125,128
488,customer-488,42,42,35,191
489,customer-489,49,115,114,198
490,customer-490,187,189,97,202
491,customer-491,140,167,9,62
492,customer-492,137,166,30,114
493,customer-493,61,124,213,215
494,customer-494,158,191,68,152
495,customer-495,63,118,176,160
496,customer-496,126,175,62,133
497,customer-497,129,216,159,64
498,customer-498,46,137,70,96
499,customer-499,54,80,85,190
500,customer-500,184,228,184,190
501,customer-501,167,238,161,45
502,customer-502,42,104,183,128
503,customer-503,173,189,95,194
504,customer-504,172,227,17,137
505,customer-505,197,229,159,121
506,customer-506,161,259,56,196
507,customer-507,40,101,48,39
508,customer-508,167,189,158,116
509,customer-509,140,195,97,137
510,customer-510,158,197,176,227
511,customer-511,91,174,64,59
512,customer-512,111,117,161,104
513,customer-513,82,141,230,154
514,customer-514,128,188,173,96
515,customer-515,99,174,99,114
516,customer-516,148,215,71,253
517,customer-517,214,232,93,80
518,customer-518,197,287,44,23
519,customer-519,91,152,277,30
520,customer-520,32,112,116,158
521,customer-521,98,126,33,167
522,customer-522,125,180,195,40
523,customer-523,45,49,72,210
524,customer-524,168,175,150,83
525,customer-525,123,174,127,75
526,customer-526,124,153,156,108
527,customer-527,135,166,219,92
528,customer-528,147,220,201,123
529,customer-529,207,221,123,99
530,customer-530,141,141,1,144
531,customer-531,107,119,193,178
532,customer-532,147,215,208,4
533,customer-533,75,105,55,13
534,customer-534,110,170,90,197
535,customer-535,73,127,153,60
536,customer-536,98,184,175,161
537,customer-537,133,168,270,162
538,customer-538,166,220,89,135
539,customer-539,163,193,193,194
540,customer-540,234,290,183,57
541,customer-541,10,30,131,238
542,customer-542,74,85,177,165
543,customer-543,166,262,75,191
544,customer-544,146,227,77,214
545,customer-545,87,121,58,21
546,customer-546,168,212,153,225
547,customer-547,142,144,12,86
548,customer-548,41,87,160,106
549,customer-549,85,120,210,210
550,customer-550,144,214,79,181
551,customer-551,89,100,157,41
552,customer-552,60,81,106,164
553,customer-553,111,164,38,142
554,customer-554,124,155,33,46
555,customer-555,61,94,98,19
556,customer-556,120,125,162,80
557,customer-557,195,270,49,68
558,customer-558,192,206,193,199
559,customer-559,58,136,77,191
560,customer-560,248,332,211,28
561,customer-561,121,154,171,91
562,customer-562,120,200,19,37
563,customer-563,232,296,155,213
564,customer-564,197,234,136,206
565,customer-565,129,139,151,136
566,customer-566,169,202,50,115
567,customer-567,288,354,167,15
568,customer-568,131,223,196,118
569,customer-569,67,141,142,137
570,customer-570,120,156,204,88
571,customer-571,129,158,168,226
572,customer-572,251,296,128,91
573,customer-573,81,133,170,168
574,customer-574,243,324,236,233
575,customer-575,54,58,49,175
576,customer-576,198,227,110,121
577,customer-577,123,204,90,97
578,customer-578,77,96,34,71
579,customer-579,204,243,64,17
580,customer-580,115,198,122,126
581,customer-581,90,179,229,65
582,customer-582,100,180,127,83
583,customer-583,79,99,202,124
584,customer-584,162,240,36,206
585,customer-585,196,222,219,82
586,customer-586,169,187,128,229
587,customer-587,132,177,69,141
588,customer-588,197,283,177,38
589,customer-589,190,245,4,94
590,customer-590,27,89,40,168
591,customer-591,102,135,131,170
592,customer-592,161,181,103,78
593,customer-593,146,198,130,54
594,customer-594,66,88,65,31
595,customer-595,29,103,100,48
596,customer-596,125,215,230,120
597,customer-597,118,200,168,217
598,customer-598,116,159,119,193
599,customer-599,98,154,186,105
600,customer-600,58,83,246,32
601,customer-601,206,235,81,67
602,customer-602,169,174,124,103
603,customer-603,79,140,41,94
604,customer-604,69,106,88,250
605,customer-605,59,123,167,209
606,customer-606,27,45,198,56
607,customer-607,189,214,71,71
608,customer-608,124,148,209,55
609,customer-609,74,122,143,134
610,customer-610,104,173,184,161
611,customer-611,56,146,36,183
612,customer-612,4,70,75,198
613,customer-613,109,164,69,4
614,customer-614,81,100,129,141
615,customer-615,189,220,111,130
616,customer-616,62,111,180,123
617,customer-617,155,215,84,46
618,customer-618,117,209,19,177
619,customer-619,245,337,108,187
620,customer-620,196,212,108,118
621,customer-621,123,153,153,200
622,customer-622,121,211,43,126
623,customer-623,43,126,145,126
624,customer-624,88,100,117,145
625,customer-625,142,194,236,95
626,customer-626,164,242,146,102
627,customer-627,148,159,175,65
628,customer-628,92,147,93,144
629,customer-629,80,134,156,116
630,customer-630,106,117,189,177
631,customer-631,178,178,141,150
632,customer-632,66,151,61,23
633,customer-633,196,251,11,126
634,customer-634,107,134,49,132
635,customer-635,172,221,103,14
636,customer-636,230,302,215,96
637,customer-637,69,152,208,184
638,customer-638,155,240,161,229
639,customer-639,202,218,110,224
640,customer-640,207,295,77,144
641,customer-641,109,198,188,196
642,customer-642,223,255,170,142
643,customer-643,169,225,102,39
644,customer-644,122,133,153,105
645,customer-645,172,269,86,210
646,customer-646,165,254,126,81
647,customer-647,230,276,106,209
648,customer-648,145,154,160,227
649,customer-649,136,217,157,164
650,customer-650,109,153,207,194
651,customer-651,44,89,146,20
652,customer-652,156,171,71,34
653,customer-653,233,301,193,39
654,customer-654,216,293,162,136
655,customer-655,77,126,80,125
656,customer-656,35,97,105,178
657,customer-657,103,148,69,119
658,customer-658,169,217,207,67
659,customer-659,58,73,111,183
660,customer-660,89,135,40,196
661,customer-661,54,103,135,85
662,customer-662,193,217,205,130
663,customer-663,217,258,104,75
664,customer-664,246,314,189,157
665,customer-665,226,306,24,64
666,customer-666,177,237,150,219
667,customer-667,240,240,157,216
668,customer-668,79,88,138,167
669,customer-669,64,133,110,17
670,customer-670,107,185,83,217
671,customer-671,172,232,164,151
672,customer-672,95,180,63,194
673,customer-673,149,150,46,81
674,customer-674,91,95,271,216
675,customer-675,195,274,236,25
676,customer-676,111,124,179,150
677,customer-677,73,151,181,110
678,customer-678,248,293,142,73
679,customer-679,179,202,239,158
680,customer-680,109,151,236,99
681,customer-681,50,87,147,173
682,customer-682,79,150,220,120
683,customer-683,109,117,68,157
684,customer-684,134,212,50,179
685,customer-685,153,219,84,130
686,customer-686,124,160,123,26
687,customer-687,174,233,33,153
688,customer-688,215,305,224,223
689,customer-689,56,131,65,136
690,customer-690,126,174,60,52
691,customer-691,76,95,94,91
692,customer-692,96,160,105,195
693,customer-693,50,113,117,92
694,customer-694,56,135,20,169
695,customer-695,197,215,27,194
696,customer-696,124,152,62,102
697,customer-697,134,208,73,91
698,customer-698,210,302,153,103
699,customer-699,85,167,24,182
700,customer-700,182,184,201,98
701,customer-701,46,51,84,138
702,customer-702,120,154,128,24
703,customer-703,57,79,40,214
704,customer-704,109,151,148,110
705,customer-705,55,72,243,158
706,customer-706,86,150,194,31
707,customer-707,85,162,78,75
708,customer-708,207,277,110,6
709,customer-709,75,99,224,136
710,customer-710,233,313,123,103
711,customer-711,99,172,194,65
712,customer-712,132,135,162,119
713,customer-713,112,122,15,163
714,customer-714,194,257,191,6
715,customer-715,100,175,75,111
716,customer-716,115,161,221,146
717,customer-717,95,138,99,136
718,customer-718,43,62,161,114
719,customer-719,83,88,49,24
720,customer-720,140,221,152,76
721,customer-721,177,223,165,28
722,customer-722,180,257,209,90
723,customer-723,17,82,193,126
724,customer-724,59,73,99,38
725,customer-725,207,214,107,153
726,customer-726,56,137,4,183
727,customer-727,196,272,204,148
728,customer-728,89,113,169,95
729,customer-729,198,269,122,103
730,customer-730,17,47,188,63
731,customer-731,118,130,88,201
732,customer-732,61,114,53,117
733,customer-733,167,213,188,151
734,customer-734,25,96,73,115
735,customer-735,88,124,65,59
736,customer-736,124,201,141,34
737,customer-737,186,254,32,84
738,customer-738,32,39,196,39
739,customer-739,233,233,233,33
740,customer-740,167,208,138,150
741,customer-741,198,244,91,112
742,customer-742,155,252,62,34
743,customer-743,188,241,37,57
744,customer-744,186,215,217,126
745,customer-745,168,200,101,23
746,customer-746,111,169,206,113
747,customer-747,61,64,55,93
748,customer-748,162,169,87,100
749,customer-749,164,194,176,79
750,customer-750,91,106,170,81
751,customer-751,133,193,224,65
752,customer-752,69,88,174,90
753,customer-753,197,229,134,134
754,customer-754,36,105,97,94
755,customer-755,14,104,193,226
756,customer-756,51,135,163,11
757,customer-757,170,227,193,161
758,customer-758,16,66,227,63
759,customer-759,99,172,112,6
760,customer-760,166,166,51,268
761,customer-761,110,148,110,143
762,customer-762,103,157,176,206
763,customer-763,78,123,26,197
764,customer-764,152,234,12,135
765,customer-765,124,144,200,153
766,customer-766,86,112,130,267
767,customer-767,137,137,55,210
768,customer-768,112,182,16,136
769,customer-769,185,218,129,114
770,customer-770,120,181,193,167
771,customer-771,198,266,131,129
772,customer-772,57,143,107,113
773,customer-773,218,274,35,123
774,customer-774,44,89,187,49
775,customer-775,64,115,45,101
776,customer-776,91,157,100,117
777,customer-777,116,187,99,208
778,customer-778,49,66,21,172
779,customer-779,106,112,86,180
780,customer-780,143,145,202,185
781,customer-781,126,202,191,106
782,customer-782,133,155,126,186
783,customer-783,121,156,47,98
784,customer-784,137,195,86,143
785,customer-785,42,63,148,162
786,customer-786,95,109,196,76
787,customer-787,214,265,74,213
788,customer-788,30,69,140,158
789,customer-789,32,60,202,142
790,customer-790,81,96,190,114
791,customer-791,152,174,165,217
792,customer-792,67,142,115,200
793,customer-793,168,229,105,193
794,customer-794,121,203,204,78
795,customer-795,80,82,96,189
796,customer-796,63,146,124,61
797,customer-797,55,77,193,163
798,customer-798,189,228,119,107
799,customer-799,144,177,66,67
800,customer-800,110,137,7,128
801,customer-801,60,101,41,174
802,customer-802,201,239,144,115
803,customer-803,99,190,108,109
804,customer-804,229,327,71,243
805,customer-805,173,246,93,111
806,customer-806,231,304,252,169
807,customer-807,88,95,29,160
808,customer-808,144,171,163,40
809,customer-809,39,42,192,191
810,customer-810,173,220,144,106
811,customer-811,81,166,166,160
812,customer-812,247,247,176,94
813,customer-813,145,153,87,101
814,customer-814,142,212,107,26
815,customer-815,83,129,112,151
816,customer-816,84,152,190,233
817,customer-817,186,275,221,100
818,customer-818,121,201,206,227
819,customer-819,177,247,145,160
820,customer-820,259,273,130,239
821,customer-821,137,228,46,149
822,customer-822,66,82,67,116
823,customer-823,41,50,196,184
824,customer-824,211,213,91,206
825,customer-825,24,113,160,24
826,customer-826,102,175,130,168
827,customer-827,157,243,199,74
828,customer-828,225,295,8,110
829,customer-829,82,131,139,157
830,customer-830,193,288,52,135
831,customer-831,165,172,42,35
832,customer-832,185,250,138,111
833,customer-833,97,189,217,185
834,customer-834,32,108,82,82
835,customer-835,236,253,127,135
836,customer-836,193,285,126,194
837,customer-837,150,240,124,34
838,customer-838,163,169,252,133
839,customer-839,191,195,51,227
840,customer-840,246,271,70,199
841,customer-841,19,43,44,110
842,customer-842,47,116,93,85
843,customer-843,160,231,203,20
844,customer-844,125,182,109,212
845,customer-845,117,162,166,253
846,customer-846,196,284,92,30
847,customer-847,84,131,77,85
848,customer-848,103,173,117,163
849,customer-849,256,303,161,54
850,customer-850,97,186,85,38
851,customer-851,59,155,25,124
852,customer-852,120,172,131,24
853,customer-853,159,183,91,115
854,customer-854,109,113,70,230
855,customer-855,144,158,79,171
856,customer-856,163,230,49,47
857,customer-857,100,147,132,61
858,customer-858,169,201,200,188
859,customer-859,200,248,204,158
860,customer-860,40,111,206,144
861,customer-861,17,51,13,190
862,customer-862,57,99,163,198
863,customer-863,133,158,39,57
864,customer-864,50,137,206,66
865,customer-865,99,133,50,133
866,customer-866,86,172,186,223
867,customer-867,181,245,83,130
868,customer-868,181,235,193,222
869,customer-869,122,128,27,87
870,customer-870,173,247,51,204
871,customer-871,184,250,143,225
872,customer-872,111,129,193,209
873,customer-873,130,191,181,33
874,customer-874,143,227,171,72
875,customer-875,82,155,190,153
876,customer-876,135,138,82,56
877,customer-877,94,171,122,151
878,customer-878,120,137,77,70
879,customer-879,206,213,207,147
880,customer-880,152,198,194,173
881,customer-881,43,70,42,180
882,customer-882,165,206,67,94
883,customer-883,86,148,140,141
884,customer-884,254,332,189,215
885,customer-885,31,101,37,187
886,customer-886,72,154,209,60
887,customer-887,206,224,143,89
888,customer-888,147,196,21,68
889,customer-889,183,210,51,53
890,customer-890,269,331,14,203
891,customer-891,31,119,79,12
892,customer-892,56,93,89,85
893,customer-893,52,105,61,145
894,customer-894,10,62,152,56
895,customer-895,137,188,213,59
896,customer-896,156,245,203,170
897,customer-897,42,133,45,46
898,customer-898,203,283,187,153
899,customer-899,128,159,245,95
900,customer-900,247,265,176,224
901,customer-901,123,174,65,185
902,customer-902,55,85,85,140
903,customer-903,10,77,27,156
904,customer-904,197,220,84,109
905,customer-905,45,68,58,48
906,customer-906,166,215,181,179
907,customer-907,19,54,189,214
908,customer-908,242,266,126,91
909,customer-909,252,311,57,111
910,customer-910,90,126,102,115
911,customer-911,91,165,207,157
912,customer-912,169,250,45,35
913,customer-913,190,205,171,178
914,customer-914,120,197,181,188
915,customer-915,202,234,65,190
916,customer-916,146,233,42,102
917,customer-917,69,124,222,128
918,customer-918,208,220,169,141
919,customer-919,179,274,109,114
920,customer-920,113,182,88,161
921,customer-921,145,188,189,149
922,customer-922,58,139,186,25
923,customer-923,244,248,87,225
924,customer-924,215,281,69,90
925,customer-925,153,184,118,56
926,customer-926,229,270,32,191
927,customer-927,205,244,207,62
928,customer-928,92,104,48,165
929,customer-929,156,212,73,20
930,customer-930,146,182,43,22
