id,label,ts_in,ts_out,dim_0,dim_1,dim_2,dim_3,dim_4
60,customer-60,131,193,152,73,83,190,58
61,customer-61,152,155,65,197,143,80,41
62,customer-62,170,249,189,183,102,33,104
63,customer-63,55,106,183,121,10,108,60
64,customer-64,175,268,146,202,152,252,119
65,customer-65,148,159,184,148,227,159,150
66,customer-66,200,261,103,43,61,67,202
67,customer-67,102,117,23,220,186,172,122
68,customer-68,187,249,216,41,213,18,154
69,customer-69,136,152,73,241,21,198,193
70,customer-70,258,339,76,126,214,104,49
71,customer-71,29,82,204,149,136,193,69
72,customer-72,175,255,153,132,148,183,198
73,customer-73,130,157,79,137,130,50,107
74,customer-74,169,235,174,80,63,60,145
75,customer-75,80,102,32,155,46,119,94
76,customer-76,52,127,106,265,172,8,31
77,customer-77,182,262,225,58,176,121,262
78,customer-78,186,218,133,130,221,192,104
79,customer-79,138,213,130,95,67,179,188
80,customer-80,131,132,214,129,166,196,183
81,customer-81,29,91,29,55,182,196,91
82,customer-82,201,210,148,4,84,77,91
83,customer-83,68,137,69,92,84,219,25
84,customer-84,95,99,150,229,236,129,237
85,customer-85,193,282,55,163,77,42,183
86,customer-86,121,203,126,137,179,74,193
87,customer-87,110,162,179,224,200,159,151
88,customer-88,134,185,64,216,200,54,62
89,customer-89,65,71,69,165,49,177,114
90,customer-90,150,179,180,73,190,180,89
91,customer-91,26,68,57,112,112,110,59
92,customer-92,17,30,163,210,210,102,91
93,customer-93,98,110,1,186,189,53,46
94,customer-94,105,147,116,105,91,234,152
95,customer-95,103,142,85,190,116,114,90
96,customer-96,124,150,89,70,152,134,92
97,customer-97,208,272,158,122,160,236,75
98,customer-98,109,153,101,225,157,194,158
99,customer-99,189,213,101,189,71,94,82
100,customer-100,99,102,30,100,92,215,91
101,customer-101,42,116,214,31,156,166,123
102,customer-102,97,166,27,159,156,174,184
103,customer-103,151,167,14,152,103,231,110
104,customer-104,147,147,26,143,154,86,78
105,customer-105,85,85,169,158,185,15,117
106,customer-106,209,248,93,215,250,206,126
107,customer-107,246,331,85,76,66,147,115
108,customer-108,106,118,141,113,110,88,182
109,customer-109,52,128,30,199,222,184,211
110,customer-110,43,75,173,170,172,133,171
111,customer-111,6,23,160,210,120,24,219
112,customer-112,27,75,128,96,154,112,126
113,customer-113,217,255,119,54,6,164,27
114,customer-114,156,222,191,185,205,209,126
115,customer-115,39,121,64,82,143,28,180
116,customer-116,139,175,132,177,41,70,39
117,customer-117,220,313,80,222,250,83,172
118,customer-118,142,224,42,74,132,117,209
119,customer-119,126,177,104,151,141,152,32
120,customer-120,112,156,79,55,25,77,223
121,customer-121,15,100,85,98,233,31,121
122,customer-122,271,314,90,178,115,174,188
123,customer-123,57,74,204,105,133,75,30
124,customer-124,174,261,157,185,137,79,157
125,customer-125,171,259,178,174,164,176,164
126,customer-126,104,148,228,115,219,146,67
127,customer-127,164,165,47,69,100,218,143
128,customer-128,113,137,71,107,159,62,29
129,customer-129,49,139,49,114,114,102,172
130,customer-130,76,137,135,180,52,148,169
131,customer-131,233,249,58,202,215,43,176
132,customer-132,33,114,60,105,222,135,168
133,customer-133,220,237,184,28,156,35,130
134,customer-134,170,246,187,29,79,165,37
135,customer-135,182,197,107,23,220,109,57
136,customer-136,12,81,219,22,169,214,196
137,customer-137,132,148,196,111,91,143,217
138,customer-138,182,230,174,103,133,96,133
139,customer-139,52,125,118,254,56,148,183
140,customer-140,186,256,96,102,42,228,127
141,customer-141,192,206,227,133,23,151,66
142,customer-142,70,120,207,242,152,175,112
143,customer-143,211,225,116,48,101,226,119
144,customer-144,134,185,4,96,159,166,142
145,customer-145,137,209,165,245,114,189,120
146,customer-146,183,255,94,44,73,8,10
147,customer-147,233,311,224,99,15,138,65
148,customer-148,109,160,196,48,91,179,97
149,customer-149,204,216,186,58,102,209,59
150,customer-150,81,119,198,65,227,226,116
151,customer-151,199,218,218,90,194,189,222
152,customer-152,18,37,183,246,139,162,50
153,customer-153,142,226,45,178,176,121,32
154,customer-154,43,64,139,151,111,191,184
155,customer-155,239,310,200,130,139,41,28
156,customer-156,125,171,121,66,105,199,189
157,customer-157,191,268,36,204,155,187,30
158,customer-158,107,130,173,254,235,141,228
159,customer-159,90,182,125,39,48,72,57
160,customer-160,128,168,277,159,185,11,14
161,customer-161,167,180,165,244,62,168,74
162,customer-162,64,87,54,149,157,144,173
163,customer-163,252,325,168,60,53,256,199
164,customer-164,100,135,51,74,88,164,127
165,customer-165,182,272,177,97,175,158,41
166,customer-166,93,152,122,88,79,211,63
167,customer-167,186,230,77,249,83,170,140
168,customer-168,104,134,140,114,101,81,72
169,customer-169,227,295,180,13,60,163,165
170,customer-170,225,240,58,25,211,253,146
171,customer-171,211,277,83,96,176,2,178
172,customer-172,27,106,44,166,79,48,64
173,customer-173,154,178,28,215,163,130,170
174,customer-174,49,70,48,266,50,160,82
175,customer-175,187,192,172,118,206,42,226
176,customer-176,189,252,154,205,139,174,175
177,customer-177,39,109,178,104,217,230,156
178,customer-178,105,110,102,77,83,17,137
179,customer-179,11,54,139,142,62,57,73
180,customer-180,149,207,102,169,118,23,109
181,customer-181,112,136,46,141,142,77,182
182,customer-182,52,62,191,145,136,59,195
183,customer-183,199,259,53,5,180,154,43
184,customer-184,59,95,77,74,141,117,74
185,customer-185,168,215,123,118,47,160,203
186,customer-186,268,335,168,236,175,67,192
187,customer-187,20,71,101,89,95,218,14
188,customer-188,209,247,84,42,95,89,197
189,customer-189,141,181,54,142,98,82,213
190,customer-190,63,137,81,57,163,87,216
191,customer-191,100,186,15,132,92,237,169
192,customer-192,159,202,129,51,148,56,29
193,customer-193,173,180,92,133,97,192,76
194,customer-194,189,202,128,136,198,276,86
195,customer-195,36,106,93,84,141,119,108
196,customer-196,130,176,160,70,110,95,37
197,customer-197,77,158,90,51,224,177,115
198,customer-198,18,63,111,26,41,51,42
199,customer-199,141,179,100,21,187,98,46
200,customer-200,79,148,120,192,90,169,150
201,customer-201,95,182,143,4,177,40,137
202,customer-202,105,164,141,117,131,155,188
203,customer-203,213,264,26,199,143,103,54
204,customer-204,86,156,172,113,41,74,194
205,customer-205,129,183,145,190,33,106,175
206,customer-206,119,170,126,46,226,22,87
207,customer-207,24,61,156,61,125,39,83
208,customer-208,282,345,257,116,206,111,14
209,customer-209,101,158,132,175,137,185,155
210,customer-210,193,241,208,225,133,82,118
211,customer-211,12,37,138,84,100,73,121
212,customer-212,152,235,123,181,165,122,62
213,customer-213,141,165,286,162,181,26,66
214,customer-214,201,236,207,90,102,65,88
215,customer-215,213,290,80,28,47,171,150
216,customer-216,163,215,104,95,128,83,67
217,customer-217,39,40,122,113,8,168,189
218,customer-218,135,198,35,100,22,44,88
219,customer-219,168,264,102,228,22,50,84
220,customer-220,32,108,108,115,177,168,94
221,customer-221,143,189,172,114,100,117,183
222,customer-222,195,243,37,137,90,34,147
223,customer-223,223,313,49,129,98,38,119
224,customer-224,52,82,177,186,90,60,199
225,customer-225,190,208,212,176,60,153,90
226,customer-226,105,178,180,100,100,132,134
227,customer-227,8,73,23,154,170,69,192
228,customer-228,58,106,61,196,77,37,67
229,customer-229,198,240,21,96,119,57,140
230,customer-230,155,212,151,283,165,97,89
231,customer-231,120,131,60,132,255,242,174
232,customer-232,67,160,222,249,136,110,63
233,customer-233,97,163,129,154,170,86,148
234,customer-234,151,174,213,214,90,83,98
235,customer-235,201,289,143,9,117,158,49
236,customer-236,125,182,257,126,142,151,196
237,customer-237,70,152,64,43,98,86,84
238,customer-238,26,122,175,66,55,164,110
239,customer-239,208,269,106,212,85,195,134
240,customer-240,32,44,141,74,185,150,194
241,customer-241,172,238,137,79,256,222,30
242,customer-242,119,171,60,30,230,120,99
243,customer-243,173,223,158,90,141,14,68
244,customer-244,63,91,199,191,57,126,203
245,customer-245,34,108,49,157,145,126,68
246,customer-246,34,83,128,78,91,67,158
247,customer-247,78,96,205,30,38,192,214
248,customer-248,216,265,191,241,33,125,24
249,customer-249,178,184,133,180,210,100,105
250,customer-250,115,157,42,161,63,176,185
251,customer-251,181,259,115,61,16,60,197
252,customer-252,159,210,71,74,243,159,57
253,customer-253,22,71,10,71,120,134,168
254,customer-254,137,229,72,158,81,163,253
255,customer-255,127,137,210,216,167,192,38
256,customer-256,178,201,254,191,27,73,8
257,customer-257,67,146,127,113,257,160,120
258,customer-258,111,117,234,67,158,132,169
259,customer-259,30,74,32,74,216,100,207
260,customer-260,179,220,188,192,99,255,187
261,customer-261,221,246,155,78,28,71,17
262,customer-262,46,113,144,279,192,49,66
263,customer-263,104,189,106,149,83,137,127
264,customer-264,94,160,170,248,93,93,107
265,customer-265,109,113,197,126,14,48,123
266,customer-266,31,78,51,41,99,175,26
267,customer-267,39,63,251,135,92,142,197
268,customer-268,163,183,170,235,118,124,104
269,customer-269,65,72,123,32,141,153,126
270,customer-270,80,159,41,194,143,122,46
271,customer-271,210,230,220,195,106,165,58
272,customer-272,147,149,60,29,96,178,137
273,customer-273,109,182,64,185,168,106,171
274,customer-274,90,180,115,129,91,54,213
275,customer-275,82,100,127,135,165,148,11
276,customer-276,72,153,17,152,66,90,170
277,customer-277,192,275,108,59,97,66,176
278,customer-278,154,178,63,25,43,152,189
279,customer-279,169,234,44,110,118,43,62
280,customer-280,106,115,118,84,66,119,122
281,customer-281,109,122,136,130,113,208,137
282,customer-282,130,222,175,72,75,216,74
283,customer-283,225,288,169,20,124,238,68
284,customer-284,121,143,147,252,184,26,165
285,customer-285,108,198,121,140,134,157,156
286,customer-286,197,290,112,115,49,78,111
287,customer-287,170,232,114,141,130,136,33
288,customer-288,108,132,142,152,27,143,169
289,customer-289,215,286,112,50,14,178,87
290,customer-290,127,197,156,60,87,49,111
291,customer-291,150,238,40,137,123,149,138
292,customer-292,122,196,122,48,136,74,76
293,customer-293,29,49,75,209,103,153,232
294,customer-294,168,231,135,85,7,207,59
295,customer-295,118,126,128,27,15,66,150
296,customer-296,202,257,212,221,169,30,90
297,customer-297,38,43,103,4,60,144,199
298,customer-298,167,188,239,24,35,202,169
299,customer-299,74,126,30,127,197,125,120
300,customer-300,109,129,40,173,165,239,110
301,customer-301,101,122,173,178,139,138,135
302,customer-302,77,160,89,195,8,151,198
303,customer-303,267,313,152,51,146,102,204
304,customer-304,121,219,194,54,63,157,187
305,customer-305,46,122,116,145,188,110,65
306,customer-306,80,96,203,137,33,148,100
307,customer-307,228,246,153,121,16,79,190
308,customer-308,215,302,123,27,224,107,56
309,customer-309,121,153,183,168,148,92,96
310,customer-310,182,193,129,139,216,161,79
311,customer-311,64,122,165,227,104,167,220
312,customer-312,144,170,154,245,113,208,215
313,customer-313,135,135,27,168,72,51,195
314,customer-314,149,155,64,168,49,138,97
315,customer-315,102,200,72,135,140,33,109
316,customer-316,132,163,211,179,194,84,178
317,customer-317,34,104,133,188,140,43,79
318,customer-318,223,293,142,131,66,230,50
319,customer-319,81,142,64,71,118,105,10
320,customer-320,32,48,106,148,248,69,210
321,customer-321,183,227,86,195,171,137,22
322,customer-322,134,217,32,16,184,59,77
323,customer-323,135,196,168,79,130,219,137
324,customer-324,116,147,68,93,81,41,57
325,customer-325,134,176,179,37,109,217,175
326,customer-326,178,179,175,46,67,35,188
327,customer-327,258,315,66,44,115,45,96
328,customer-328,194,223,186,49,65,207,111
329,customer-329,85,147,239,113,220,14,69
330,customer-330,99,137,47,173,145,135,43
331,customer-331,187,256,192,108,134,129,81
332,customer-332,172,197,197,97,131,156,130
333,customer-333,212,302,40,208,55,138,104
334,customer-334,111,192,134,99,113,98,226
335,customer-335,273,296,58,23,199,99,188
336,customer-336,148,240,68,149,125,76,199
337,customer-337,121,161,139,16,95,176,52
338,customer-338,196,237,157,53,67,154,165
339,customer-339,44,86,126,91,216,81,27
340,customer-340,230,307,164,203,165,163,33
341,customer-341,132,158,178,85,149,62,170
342,customer-342,177,191,204,124,129,64,229
343,customer-343,130,189,228,141,178,223,196
344,customer-344,37,76,216,70,153,84,130
345,customer-345,202,266,154,160,68,79,83
346,customer-346,108,138,264,213,52,8,178
347,customer-347,137,170,32,146,203,77,138
348,customer-348,70,139,185,106,178,139,112
349,customer-349,62,93,81,211,17,184,194
350,customer-350,283,332,71,191,38,85,96
351,customer-351,128,151,162,130,159,144,118
352,customer-352,85,105,131,195,102,128,135
353,customer-353,127,209,82,98,80,144,227
354,customer-354,136,194,24,181,66,28,182
355,customer-355,161,215,20,86,62,98,109
356,customer-356,252,337,175,11,127,55,60
357,customer-357,124,181,113,82,51,72,146
358,customer-358,110,203,108,172,183,37,101
359,customer-359,224,317,115,190,133,87,77
360,customer-360,107,163,81,23,243,216,169
361,customer-361,157,191,33,33,192,34,73
362,customer-362,57,97,100,113,166,2,69
363,customer-363,19,100,193,14,51,159,193
364,customer-364,202,279,30,0,109,237,142
365,customer-365,178,265,103,30,175,155,192
366,customer-366,55,80,162,177,171,14,119
367,customer-367,210,298,33,32,97,177,109
368,customer-368,56,71,185,22,157,188,191
369,customer-369,97,108,58,138,141,172,102
370,customer-370,153,235,100,192,205,153,155
371,customer-371,95,164,149,114,175,120,71
372,customer-372,241,335,140,160,69,147,190
373,customer-373,43,103,146,117,98,84,75
374,customer-374,34,57,82,145,139,135,129
375,customer-375,18,43,69,185,88,205,130
376,customer-376,87,133,110,190,34,138,30
377,customer-377,176,245,213,57,200,164,192
378,customer-378,214,271,132,153,168,210,152
379,customer-379,100,101,191,166,271,187,77
380,customer-380,150,177,202,212,206,154,78
381,customer-381,87,109,139,134,251,204,195
382,customer-382,158,247,219,142,126,100,125
383,customer-383,108,154,64,55,162,157,176
384,customer-384,93,120,213,42,94,58,203
385,customer-385,142,176,200,197,93,158,119
386,customer-386,227,236,167,224,198,81,55
387,customer-387,183,220,37,150,67,239,94
388,customer-388,191,254,63,97,173,12,74
389,customer-389,89,101,201,172,61,74,88
390,customer-390,115,151,175,185,24,220,163
391,customer-391,5,15,183,185,34,120,101
392,customer-392,202,232,166,14,210,122,126
393,customer-393,172,184,197,53,54,96,192
394,customer-394,59,107,184,205,128,21,164
395,customer-395,114,188,189,182,94,97,166
396,customer-396,183,211,39,105,104,173,25
397,customer-397,191,250,165,152,81,219,69
398,customer-398,139,141,158,40,132,95,185
399,customer-399,122,135,155,117,97,98,129
400,customer-400,117,169,162,153,130,104,55
401,customer-401,226,289,65,236,190,40,94
402,customer-402,30,110,174,65,188,129,48
403,customer-403,165,174,112,119,174,174,179
404,customer-404,67,98,68,150,195,13,163
405,customer-405,194,283,93,20,96,126,98
406,customer-406,125,186,183,124,136,75,146
407,customer-407,45,126,167,75,224,200,195
408,customer-408,144,157,152,218,150,153,109
409,customer-409,99,128,173,160,232,189,128
410,customer-410,70,92,94,178,185,271,217
411,customer-411,97,187,172,151,131,93,190
412,customer-412,107,156,98,83,195,68,175
413,customer-413,129,187,200,35,98,112,163
414,customer-414,91,102,188,111,21,53,82
415,customer-415,112,197,148,39,238,197,80
416,customer-416,26,103,180,187,64,149,165
417,customer-417,207,258,141,202,123,181,217
418,customer-418,124,184,195,222,97,58,151
419,customer-419,232,293,122,193,81,142,219
420,customer-420,223,312,180,76,179,67,164
421,customer-421,54,104,204,183,167,193,166
422,customer-422,227,270,185,154,171,199,179
423,customer-423,98,181,98,46,44,70,98
424,customer-424,54,101,45,185,191,153,193
425,customer-425,58,69,164,66,191,200,24
426,customer-426,90,111,81,221,120,198,167
427,customer-427,25,115,49,81,86,126,50
428,customer-428,114,146,58,32,247,73,25
429,customer-429,101,179,80,12,218,96,123
430,customer-430,161,198,68,38,91,216,118
431,customer-431,101,162,144,142,104,201,119
432,customer-432,78,91,147,80,193,121,15
433,customer-433,110,166,77,113,5,101,101
434,customer-434,170,251,249,206,92,196,192
435,customer-435,206,208,119,18,118,127,138
436,customer-436,194,205,111,85,186,176,198
437,customer-437,45,136,71,160,72,68,205
438,customer-438,118,152,43,162,77,164,109
439,customer-439,150,232,197,69,43,27,152
440,customer-440,158,234,107,86,84,61,107
441,customer-441,164,186,185,211,53,61,2
442,customer-442,102,131,137,54,166,150,72
443,customer-443,42,82,177,48,32,111,187
444,customer-444,195,266,108,33,157,143,225
445,customer-445,22,115,172,132,153,180,88
446,customer-446,114,144,36,235,127,111,136
447,customer-447,149,193,231,204,224,185,134
448,customer-448,118,164,188,166,57,34,59
449,customer-449,51,126,54,195,159,111,131
450,customer-450,62,75,152,118,133,5,235
451,customer-451,65,157,189,53,52,194,106
452,customer-452,144,182,88,66,161,133,213
453,customer-453,193,210,35,120,37,199,163
454,customer-454,48,90,186,34,213,26,90
455,customer-455,151,197,165,53,11,256,59
456,customer-456,213,303,83,17,157,83,188
457,customer-457,64,110,34,70,81,57,178
458,customer-458,107,129,44,107,200,240,161
459,customer-459,151,235,145,109,190,33,123
460,customer-460,158,158,162,60,116,156,104
461,customer-461,19,29,196,88,99,22,72
462,customer-462,141,196,91,143,80,61,58
463,customer-463,17,69,34,135,235,40,36
464,customer-464,127,180,194,127,51,136,72
465,customer-465,223,292,66,156,87,54,36
466,customer-466,60,74,127,62,49,134,181
467,customer-467,101,135,190,171,133,151,137
468,customer-468,134,145,138,100,41,267,118
469,customer-469,133,165,68,122,172,34,160
470,customer-470,34,48,219,185,114,175,148
471,customer-471,44,132,19,73,19,177,195
472,customer-472,51,110,180,120,145,183,85
473,customer-473,126,200,127,210,123,151,217
474,customer-474,121,189,16,142,58,123,215
475,customer-475,53,70,168,113,154,228,131
476,customer-476,174,179,167,169,195,48,62
477,customer-477,63,107,177,86,204,94,93
478,customer-478,141,195,66,180,208,181,38
479,customer-479,16,63,105,26,97,158,260
480,customer-480,137,215,134,168,181,227,74
481,customer-481,155,248,109,43,141,218,61
482,customer-482,16,28,64,59,105,135,172
483,customer-483,88,147,111,236,55,83,138
484,customer-484,31,34,251,81,284,155,112
485,customer-485,47,73,124,160,99,170,99
486,customer-486,186,213,192,146,184,163,126
487,customer-487,184,219,144,15,117,176,35
488,customer-488,136,196,29,132,76,197,121
489,customer-489,187,276,101,96,16,76,111
490,customer-490,26,63,55,81,113,195,74
491,customer-491,8,66,101,209,58,161,169
492,customer-492,186,199,203,116,16,87,149
493,customer-493,168,187,185,217,111,78,118
494,customer-494,58,92,155,154,141,98,33
495,customer-495,191,238,197,182,97,125,45
496,customer-496,199,206,61,160,65,166,68
497,customer-497,131,138,133,4,111,117,33
498,customer-498,198,242,106,157,216,51,203
499,customer-499,44,64,97,117,177,164,94
500,customer-500,151,210,229,83,50,86,112
501,customer-501,162,201,220,149,194,143,15
502,customer-502,147,180,158,215,166,170,41
503,customer-503,199,221,98,186,89,199,10
504,customer-504,179,239,155,239,144,14,182
505,customer-505,136,138,186,99,191,96,56
506,customer-506,152,156,156,188,113,112,12
507,customer-507,55,140,182,219,180,43,120
508,customer-508,215,272,188,167,207,176,83
509,customer-509,214,221,101,110,42,190,165
510,customer-510,108,177,215,190,143,24,108
511,customer-511,153,246,140,104,192,28,168
512,customer-512,135,144,149,54,161,181,108
513,customer-513,83,124,24,80,97,11,242
514,customer-514,90,153,90,12,103,72,63
515,customer-515,68,88,117,103,143,34,77
516,customer-516,198,213,144,176,115,163,55
517,customer-517,43,137,86,113,66,142,96
518,customer-518,244,283,175,209,197,193,99
519,customer-519,238,334,219,69,127,52,158
520,customer-520,108,167,101,98,109,244,264
521,customer-521,140,195,56,214,178,74,13
522,customer-522,72,73,69,62,28,163,32
523,customer-523,137,174,44,171,78,222,148
524,customer-524,253,276,195,143,85,87,87
525,customer-525,201,257,139,202,88,189,41
526,customer-526,223,251,76,205,102,74,130
527,customer-527,29,127,163,94,65,159,108
528,customer-528,250,336,94,260,142,132,116
529,customer-529,207,283,180,167,101,196,107
530,customer-530,133,155,162,209,118,215,189
531,customer-531,206,224,147,142,178,200,40
532,customer-532,187,200,99,73,205,109,142
533,customer-533,256,324,173,154,43,196,20
534,customer-534,72,144,46,138,96,112,164
535,customer-535,151,186,148,153,205,102,62
536,customer-536,82,119,186,185,111,169,114
537,customer-537,172,231,116,123,31,123,73
538,customer-538,90,119,151,142,104,137,50
539,customer-539,146,238,148,154,93,27,94
540,customer-540,143,145,141,34,167,12,12
541,customer-541,194,288,44,83,88,61,197
542,customer-542,91,104,119,196,192,9,57
543,customer-543,216,291,9,70,33,31,184
544,customer-544,187,190,183,103,33,176,151
545,customer-545,112,117,91,196,135,89,182
546,customer-546,111,206,177,103,60,24,136
547,customer-547,148,176,112,180,175,106,185
548,customer-548,192,206,138,192,17,197,106
549,customer-549,170,246,145,101,48,115,36
550,customer-550,169,199,203,182,239,127,125
551,customer-551,167,255,136,63,44,122,162
552,customer-552,130,131,238,114,208,44,187
553,customer-553,230,242,144,196,226,171,45
554,customer-554,177,178,114,168,185,237,87
555,customer-555,136,212,208,121,188,89,128
556,customer-556,100,191,83,231,115,169,33
557,customer-557,187,265,44,29,27,97,14
558,customer-558,89,134,58,198,198,160,125
559,customer-559,251,297,258,152,224,153,176
560,customer-560,61,87,197,92,43,93,166
561,customer-561,143,172,184,11,57,138,80
562,customer-562,130,210,141,197,151,29,174
563,customer-563,63,119,146,106,206,109,120
564,customer-564,85,104,74,90,131,35,213
565,customer-565,214,222,243,97,184,46,88
566,customer-566,192,227,13,173,266,53,225
567,customer-567,110,201,134,19,137,195,31
568,customer-568,162,175,176,169,102,66,2
569,customer-569,102,117,74,41,84,198,140
570,customer-570,198,256,41,25,130,41,64
571,customer-571,238,297,96,159,135,196,130
572,customer-572,48,127,54,56,194,87,157
573,customer-573,52,132,46,130,127,224,159
574,customer-574,30,127,203,103,146,204,50
575,customer-575,143,196,86,141,126,183,23
576,customer-576,250,292,75,87,210,103,53
577,customer-577,62,142,172,94,61,90,215
578,customer-578,40,115,226,211,108,36,130
579,customer-579,194,258,132,220,77,250,150
580,customer-580,203,291,64,69,169,108,46
581,customer-581,81,137,32,166,85,215,155
582,customer-582,154,157,182,108,99,92,168
583,customer-583,100,130,123,167,49,68,57
584,customer-584,127,133,208,192,69,46,145
585,customer-585,85,168,198,105,99,115,126
586,customer-586,29,70,94,123,14,189,72
587,customer-587,219,302,112,135,254,45,36
588,customer-588,73,123,189,16,194,172,50
589,customer-589,122,163,192,34,237,53,103
590,customer-590,113,132,184,128,109,55,82
591,customer-591,172,260,3,65,189,30,61
592,customer-592,99,188,51,165,65,142,64
593,customer-593,175,198,222,252,23,144,167
594,customer-594,89,120,150,163,107,99,145
595,customer-595,113,175,174,94,137,162,31
596,customer-596,102,126,133,200,126,218,157
597,customer-597,91,154,56,76,137,92,208
598,customer-598,90,133,159,154,151,103,216
599,customer-599,105,191,142,236,54,73,15
600,customer-600,194,198,52,137,168,16,75
601,customer-601,132,141,67,124,30,45,226
602,customer-602,133,190,67,68,50,191,56
603,customer-603,78,156,83,179,231,78,47
604,customer-604,87,95,175,196,126,100,145
605,customer-605,75,159,161,66,282,186,87
606,customer-606,66,81,200,156,7,84,127
607,customer-607,178,262,34,33,191,140,202
608,customer-608,194,205,232,69,112,117,43
609,customer-609,148,222,160,177,155,30,99
610,customer-610,109,196,129,168,110,82,150
611,customer-611,28,55,78,140,40,105,27
612,customer-612,73,76,93,121,164,192,53
613,customer-613,200,246,215,107,112,230,53
614,customer-614,149,212,92,168,107,197,87
615,customer-615,37,50,192,198,80,24,169
616,customer-616,230,265,76,69,93,63,129
617,customer-617,26,47,116,183,146,204,111
618,customer-618,136,220,276,35,36,158,101
619,customer-619,93,118,112,143,161,175,151
620,customer-620,172,253,132,19,104,182,131
621,customer-621,83,146,72,99,110,122,96
622,customer-622,52,135,180,179,154,122,25
623,customer-623,63,69,49,75,140,84,198
624,customer-624,197,220,208,242,86,46,128
625,customer-625,123,211,48,41,181,190,148
626,customer-626,235,323,110,64,130,40,56
627,customer-627,18,18,132,125,143,163,151
628,customer-628,76,100,200,200,64,180,56
629,customer-629,70,105,198,215,68,263,212
630,customer-630,92,167,163,213,193,5,103
631,customer-631,181,261,28,51,140,191,146
632,customer-632,79,127,50,97,66,68,26
633,customer-633,90,118,225,195,170,44,73
634,customer-634,212,215,117,30,123,26,257
635,customer-635,9,99,20,179,56,61,201
636,customer-636,120,132,198,163,1,192,120
637,customer-637,204,214,142,4,101,208,112
638,customer-638,220,283,223,181,192,158,35
639,customer-639,180,206,165,180,272,78,85
640,customer-640,184,228,182,44,160,161,24
641,customer-641,175,263,32,181,201,215,77
642,customer-642,23,45,126,145,86,150,145
643,customer-643,181,230,200,45,111,135,110
644,customer-644,204,269,209,139,87,194,24
645,customer-645,122,205,168,135,162,97,147
646,customer-646,165,215,131,244,181,122,92
647,customer-647,128,209,154,148,221,55,182
648,customer-648,92,133,87,113,264,159,21
649,customer-649,214,296,246,111,190,50,183
650,customer-650,104,137,53,33,222,203,115
651,customer-651,113,137,113,117,187,196,127
652,customer-652,45,123,152,113,251,191,26
653,customer-653,62,127,43,124,181,110,59
654,customer-654,96,130,165,33,58,56,143
655,customer-655,193,238,104,153,194,35,38
656,customer-656,137,147,130,237,179,237,160
657,customer-657,212,217,143,77,171,235,120
658,customer-658,75,153,56,91,31,188,105
659,customer-659,89,143,47,168,159,25,83
660,customer-660,95,98,206,38,63,24,142
661,customer-661,211,215,35,200,163,247,109
662,customer-662,175,236,183,95,144,210,196
