id,label,ts_in,ts_out,dim_0,dim_1,dim_2,dim_3,dim_4
92,product-92,53,112,45,283,121,120,182
93,product-93,93,95,66,126,221,89,23
94,product-94,272,272,167,129,202,69,138
95,product-95,192,193,151,189,71,109,165
96,product-96,146,225,161,217,198,83,43
97,product-97,95,173,70,149,134,50,32
98,product-98,178,209,113,62,120,119,106
99,product-99,116,206,153,159,71,151,51
100,product-100,161,242,128,219,217,105,85
101,product-101,18,96,102,108,101,8,111
102,product-102,47,67,49,37,162,182,123
103,product-103,82,154,72,89,57,120,143
104,product-104,174,200,168,80,38,110,99
105,product-105,158,181,207,67,155,134,116
106,product-106,247,262,83,131,129,151,28
107,product-107,26,123,135,111,132,148,100
108,product-108,31,41,35,48,203,140,127
109,product-109,162,171,167,54,57,128,52
110,product-110,152,218,145,181,148,87,145
111,product-111,14,70,19,145,40,80,184
112,product-112,145,230,147,69,49,198,158
113,product-113,43,99,26,114,35,109,154
114,product-114,177,272,164,33,210,118,84
115,product-115,186,256,148,201,47,17,97
116,product-116,176,183,68,188,128,167,119
117,product-117,77,99,104,75,91,87,236
118,product-118,141,181,61,151,27,181,249
119,product-119,78,155,59,2,12,46,257
120,product-120,189,250,225,79,46,149,113
121,product-121,260,351,154,51,131,77,41
122,product-122,22,52,40,190,218,198,192
123,product-123,116,166,142,46,74,236,185
124,product-124,33,89,100,195,77,93,21
125,product-125,107,111,89,161,235,210,19
126,product-126,129,198,221,68,212,107,130
127,product-127,160,214,0,120,228,10,205
128,product-128,161,175,84,169,178,64,68
129,product-129,172,240,75,103,128,164,171
130,product-130,86,167,95,66,167,159,224
131,product-131,116,159,153,198,232,125,151
132,product-132,65,148,132,155,235,176,96
133,product-133,127,153,156,178,79,212,105
134,product-134,71,123,167,143,89,258,51
135,product-135,106,173,45,91,98,62,173
136,product-136,146,208,48,123,120,183,88
137,product-137,17,31,94,176,216,191,145
138,product-138,93,145,83,38,261,89,203
139,product-139,57,150,60,160,199,149,137
140,product-140,194,213,89,133,129,43,182
141,product-141,59,95,43,186,42,36,181
142,product-142,151,180,161,37,67,126,100
143,product-143,120,160,186,188,162,109,148
144,product-144,88,158,94,103,160,195,211
145,product-145,37,118,211,210,203,182,246
146,product-146,210,216,150,206,101,109,147
147,product-147,85,152,98,176,186,211,133
148,product-148,263,338,49,8,242,43,34
149,product-149,205,242,115,177,9,168,175
150,product-150,90,125,91,97,82,65,136
151,product-151,105,188,101,7,176,176,192
152,product-152,68,164,116,190,41,78,172
153,product-153,161,204,208,168,76,124,81
154,product-154,130,207,68,19,125,122,185
155,product-155,128,153,59,156,103,77,146
156,product-156,103,171,94,219,15,153,99
157,product-157,74,162,74,34,73,3,72
158,product-158,105,161,45,161,73,52,50
159,product-159,205,232,180,252,118,54,42
160,product-160,95,165,33,58,147,171,28
161,product-161,29,38,36,69,28,110,58
162,product-162,87,96,226,238,145,149,178
163,product-163,94,155,104,165,141,46,244
164,product-164,176,209,230,47,63,179,17
165,product-165,251,261,115,107,127,193,125
166,product-166,143,212,118,169,99,118,160
167,product-167,203,295,174,206,186,74,248
168,product-168,116,159,117,90,166,29,202
169,product-169,126,171,159,91,177,158,224
170,product-170,202,240,18,268,12,60,74
171,product-171,112,206,205,178,74,140,116
172,product-172,230,317,139,209,142,54,7
173,product-173,270,282,219,187,152,32,200
174,product-174,50,130,26,70,59,136,212
175,product-175,202,259,45,101,41,47,87
176,product-176,196,199,219,76,62,159,83
177,product-177,166,182,220,222,130,268,53
178,product-178,128,162,191,228,71,21,162
179,product-179,42,95,76,30,136,181,72
180,product-180,69,162,95,208,30,146,122
181,product-181,51,60,110,108,102,113,145
182,product-182,221,293,23,193,54,99,37
183,product-183,122,148,31,132,128,60,147
184,product-184,74,162,68,189,226,175,171
185,product-185,177,253,196,120,73,163,150
186,product-186,164,167,41,23,59,107,83
187,product-187,132,171,78,102,107,159,155
188,product-188,53,139,176,226,45,127,167
189,product-189,79,135,63,206,17,138,114
190,product-190,160,193,179,154,104,127,3
191,product-191,82,82,50,196,173,206,85
192,product-192,90,123,90,136,128,169,68
193,product-193,196,236,133,73,71,122,29
194,product-194,89,184,17,146,170,118,113
195,product-195,114,165,84,61,208,63,153
196,product-196,136,219,202,154,54,88,118
197,product-197,240,268,49,118,152,88,170
198,product-198,155,239,133,197,184,106,111
199,product-199,171,217,14,93,256,135,80
200,product-200,162,225,39,188,131,257,188
201,product-201,147,200,171,166,209,70,185
202,product-202,180,220,119,52,128,160,33
203,product-203,168,250,105,81,43,117,196
204,product-204,161,229,140,17,227,29,162
205,product-205,120,143,206,87,235,238,1
206,product-206,143,182,142,120,164,191,73
207,product-207,200,224,117,105,130,146,86
208,product-208,143,197,166,200,153,176,151
209,product-209,176,222,5,136,61,195,199
210,product-210,66,148,210,19,104,99,112
211,product-211,115,157,81,106,199,111,71
212,product-212,71,91,156,43,52,200,117
213,product-213,35,83,185,180,82,49,101
214,product-214,210,278,134,128,85,230,188
215,product-215,97,154,200,81,171,154,61
216,product-216,181,238,33,39,246,81,106
217,product-217,43,69,135,215,244,198,197
218,product-218,26,123,170,16,214,54,121
219,product-219,189,279,244,70,52,188,195
220,product-220,99,127,207,50,153,107,45
221,product-221,122,125,186,105,158,184,42
222,product-222,34,91,129,24,54,35,154
223,product-223,52,94,23,11,37,203,49
224,product-224,209,250,101,214,49,63,231
225,product-225,52,145,196,53,218,61,42
226,product-226,187,262,215,159,28,61,217
227,product-227,141,212,173,36,128,78,98
228,product-228,187,282,198,122,72,63,54
229,product-229,246,309,171,204,160,104,137
230,product-230,30,34,101,101,191,131,195
231,product-231,88,114,184,237,169,44,203
232,product-232,119,168,105,45,179,16,59
233,product-233,182,262,25,162,133,193,204
234,product-234,131,166,193,32,181,104,124
235,product-235,66,85,129,183,29,140,169
236,product-236,94,150,116,49,51,30,80
237,product-237,189,250,147,171,217,117,82
238,product-238,106,141,4,99,204,223,185
239,product-239,160,176,162,89,129,235,185
240,product-240,196,250,179,24,156,51,24
241,product-241,110,114,261,120,81,17,204
242,product-242,53,93,21,145,51,70,207
243,product-243,136,167,39,180,153,44,135
244,product-244,173,198,234,134,96,104,224
245,product-245,192,203,30,216,182,34,72
246,product-246,187,217,90,108,129,92,120
247,product-247,142,208,197,47,82,183,125
248,product-248,95,130,123,89,108,106,53
249,product-249,111,182,154,66,43,61,21
250,product-250,21,84,147,128,179,153,157
251,product-251,265,268,121,134,84,192,203
252,product-252,72,126,113,70,181,150,108
253,product-253,63,65,60,89,152,124,50
254,product-254,157,185,222,119,232,150,43
255,product-255,125,179,174,152,162,109,206
256,product-256,123,148,110,131,235,31,158
257,product-257,12,52,48,140,190,49,152
258,product-258,54,96,162,111,177,118,249
259,product-259,201,204,140,86,178,68,242
260,product-260,131,214,159,33,159,178,108
261,product-261,84,158,185,99,160,180,151
262,product-262,200,220,204,138,107,66,217
263,product-263,146,221,13,206,168,157,27
264,product-264,153,170,158,108,192,88,79
265,product-265,141,168,192,163,32,75,107
266,product-266,104,171,248,101,199,235,60
267,product-267,74,145,133,138,104,93,141
268,product-268,149,202,32,228,213,57,131
269,product-269,22,51,78,121,134,108,95
270,product-270,84,110,135,243,84,139,36
271,product-271,55,135,83,23,101,182,76
272,product-272,132,188,125,204,209,86,27
273,product-273,198,280,96,155,213,40,127
274,product-274,21,108,159,191,194,10,105
275,product-275,111,121,164,83,191,163,32
276,product-276,177,270,134,81,126,128,168
277,product-277,90,97,191,239,16,95,101
278,product-278,100,109,30,61,222,106,174
279,product-279,112,151,171,180,100,196,48
280,product-280,208,261,21,167,239,114,140
281,product-281,193,280,84,60,64,48,97
282,product-282,249,335,55,201,198,216,216
283,product-283,117,127,160,57,83,66,136
284,product-284,86,104,28,126,29,152,55
285,product-285,128,130,168,44,262,21,193
286,product-286,240,254,119,184,230,91,104
287,product-287,52,62,118,102,65,82,71
288,product-288,104,133,200,171,142,88,38
289,product-289,66,94,15,88,158,179,119
290,product-290,118,186,54,80,170,153,106
291,product-291,6,75,59,160,121,156,145
292,product-292,53,109,208,220,91,193,167
293,product-293,55,109,81,137,23,155,42
294,product-294,95,135,133,190,66,86,58
295,product-295,114,191,153,228,156,30,43
296,product-296,42,119,67,154,191,106,57
297,product-297,137,183,132,69,161,186,160
298,product-298,186,241,211,86,206,98,76
299,product-299,192,208,268,164,170,197,32
300,product-300,175,204,164,102,238,116,166
301,product-301,109,188,247,69,23,55,121
302,product-302,198,214,180,103,158,81,74
303,product-303,155,170,95,127,172,81,143
304,product-304,110,193,83,90,174,71,15
305,product-305,167,208,132,123,101,112,139
306,product-306,124,160,13,159,142,104,159
307,product-307,81,94,78,216,59,137,129
308,product-308,40,96,118,198,86,153,36
309,product-309,61,73,107,167,185,45,71
310,product-310,28,43,85,77,98,140,65
311,product-311,127,161,102,220,196,32,40
312,product-312,37,75,68,215,59,54,164
313,product-313,57,140,98,127,87,111,34
314,product-314,232,313,92,169,195,178,149
315,product-315,125,161,126,231,232,46,152
316,product-316,76,81,29,28,81,84,109
317,product-317,52,97,129,129,98,131,172
318,product-318,126,172,171,128,142,225,164
319,product-319,42,42,198,56,132,167,37
320,product-320,91,112,96,154,53,146,17
321,product-321,170,229,63,108,279,95,62
322,product-322,158,167,30,234,2,160,82
323,product-323,168,231,130,7,121,23,253
324,product-324,95,99,33,182,157,67,62
325,product-325,74,153,144,201,36,105,195
326,product-326,142,185,8,228,5,182,157
327,product-327,169,216,92,116,63,17,190
328,product-328,10,89,95,85,148,199,35
329,product-329,122,151,181,230,212,93,5
330,product-330,168,260,165,157,90,46,114
331,product-331,106,174,72,58,107,34,231
332,product-332,217,288,58,57,153,61,137
333,product-333,184,187,181,79,183,114,137
334,product-334,79,107,215,47,168,106,166
335,product-335,56,58,178,131,145,168,110
336,product-336,165,226,147,12,29,144,202
337,product-337,121,140,258,124,91,246,150
338,product-338,39,88,150,110,198,77,62
339,product-339,143,204,127,172,129,56,58
340,product-340,76,134,172,158,165,50,12
341,product-341,77,165,127,207,140,99,172
342,product-342,197,258,147,94,157,122,26
343,product-343,135,162,68,200,73,176,106
344,product-344,56,101,205,151,82,108,80
345,product-345,136,164,174,26,48,23,227
346,product-346,182,255,48,134,18,153,140
347,product-347,188,244,59,89,94,179,42
348,product-348,129,162,16,138,82,33,233
349,product-349,12,28,235,162,214,203,36
350,product-350,174,244,149,54,231,185,188
351,product-351,93,117,44,106,99,143,58
352,product-352,204,229,170,186,98,205,219
353,product-353,64,138,190,160,110,146,136
354,product-354,31,50,280,86,27,88,217
355,product-355,161,237,167,145,187,103,80
356,product-356,73,85,103,70,45,177,177
357,product-357,233,270,60,76,119,170,164
358,product-358,106,143,95,36,111,27,114
359,product-359,206,283,103,175,106,35,157
360,product-360,138,166,66,59,82,187,49
361,product-361,156,233,139,170,96,138,221
362,product-362,36,59,162,161,84,200,165
363,product-363,55,100,145,266,192,185,169
364,product-364,145,231,145,100,112,152,34
365,product-365,175,194,239,180,130,96,150
366,product-366,99,134,71,173,188,102,39
367,product-367,101,134,110,68,235,66,105
368,product-368,73,114,108,102,271,97,194
369,product-369,227,241,108,187,142,51,188
370,product-370,53,126,153,110,147,187,134
371,product-371,159,236,223,209,190,163,164
372,product-372,38,73,145,217,163,59,105
373,product-373,120,148,175,66,206,29,88
374,product-374,76,93,47,70,64,143,123
375,product-375,214,217,133,115,223,135,89
376,product-376,60,99,187,153,113,87,124
377,product-377,151,156,98,226,54,46,140
378,product-378,183,276,155,162,89,165,40
379,product-379,193,237,156,17,181,187,165
380,product-380,52,131,123,171,37,119,234
381,product-381,162,251,152,170,18,82,194
382,product-382,229,270,29,127,194,117,89
383,product-383,116,191,75,198,240,77,70
384,product-384,65,90,197,8,148,17,142
385,product-385,31,91,180,129,27,74,96
386,product-386,211,243,105,150,165,193,67
387,product-387,235,259,174,162,100,173,175
388,product-388,148,202,147,104,65,96,139
389,product-389,62,151,106,144,97,42,68
390,product-390,20,21,132,11,148,211,92
391,product-391,7,10,93,142,35,133,162
392,product-392,202,225,194,118,159,34,79
393,product-393,7,18,72,109,148,164,172
394,product-394,107,157,160,93,73,112,102
395,product-395,100,163,23,156,176,121,132
396,product-396,20,57,30,101,86,178,124
397,product-397,264,308,254,103,87,134,140
398,product-398,233,267,187,42,206,177,128
399,product-399,85,173,109,14,66,21,175
400,product-400,214,243,184,86,203,227,133
401,product-401,80,148,137,89,100,194,173
402,product-402,218,305,95,189,131,144,187
403,product-403,67,96,181,188,134,64,135
404,product-404,199,257,76,122,152,222,186
405,product-405,21,79,231,58,100,109,112
406,product-406,188,268,126,198,131,124,101
407,product-407,159,206,63,124,80,173,23
408,product-408,219,282,77,132,30,108,59
409,product-409,267,293,82,97,215,215,140
410,product-410,51,139,186,92,129,192,70
411,product-411,105,105,77,56,93,222,75
412,product-412,77,113,81,144,24,150,60
413,product-413,224,286,71,222,146,158,67
414,product-414,179,211,196,120,164,30,201
415,product-415,64,143,210,159,85,209,102
416,product-416,106,131,28,164,213,100,83
417,product-417,82,140,107,132,173,67,119
418,product-418,134,159,59,54,83,141,137
419,product-419,167,249,78,83,216,80,165
420,product-420,114,148,233,78,82,78,29
421,product-421,211,222,74,201,66,194,114
422,product-422,83,150,181,128,188,94,43
423,product-423,85,104,121,33,171,65,28
424,product-424,77,86,176,106,179,156,102
425,product-425,40,91,187,136,82,208,127
426,product-426,174,260,18,119,46,51,167
427,product-427,144,234,17,23,21,196,161
428,product-428,215,235,144,23,165,203,177
429,product-429,130,204,107,60,63,16,169
430,product-430,73,148,99,75,123,92,83
431,product-431,159,258,180,133,172,225,176
432,product-432,31,85,85,139,46,6,104
433,product-433,179,234,84,29,24,26,104
434,product-434,133,135,96,164,93,188,106
435,product-435,148,223,199,78,7,68,94
436,product-436,46,94,160,65,100,107,24
437,product-437,152,202,137,203,161,170,205
438,product-438,39,125,190,90,188,170,198
439,product-439,178,203,20,123,163,105,239
440,product-440,185,192,42,55,124,136,161
441,product-441,140,162,92,135,200,77,180
442,product-442,130,204,37,178,154,97,137
443,product-443,209,251,13,82,43,136,114
444,product-444,207,246,170,94,82,91,123
445,product-445,84,167,156,109,129,188,196
446,product-446,83,171,169,213,169,166,93
447,product-447,77,139,88,234,90,122,108
448,product-448,161,178,43,47,87,14,139
449,product-449,178,246,96,207,122,114,151
450,product-450,83,123,111,55,36,201,16
451,product-451,234,255,26,80,181,241,93
452,product-452,52,125,60,109,65,206,24
453,product-453,96,192,184,83,191,224,104
454,product-454,84,160,63,70,186,177,94
455,product-455,185,212,134,166,100,142,132
456,product-456,193,236,104,163,16,141,230
457,product-457,27,39,208,51,90,58,177
458,product-458,189,268,133,106,4,173,157
459,product-459,100,190,127,203,85,126,144
460,product-460,110,117,106,102,149,133,219
461,product-461,165,170,241,32,104,62,220
462,product-462,136,201,121,269,53,141,144
463,product-463,138,237,157,184,174,51,21
464,product-464,72,81,229,86,131,181,152
465,product-465,195,235,171,157,199,183,103
466,product-466,220,238,146,150,32,7,147
467,product-467,187,197,148,130,69,33,43
468,product-468,114,151,199,71,189,152,120
469,product-469,64,150,175,185,181,128,65
470,product-470,183,234,228,158,134,70,160
471,product-471,58,126,236,33,204,182,125
472,product-472,119,209,107,193,171,71,93
473,product-473,227,307,221,65,145,126,68
474,product-474,148,222,176,181,61,156,48
475,product-475,35,84,118,73,104,128,109
476,product-476,203,207,57,121,64,155,134
477,product-477,90,103,199,238,222,275,215
478,product-478,93,154,140,99,84,24,17
479,product-479,161,208,91,60,38,64,90
480,product-480,111,174,266,137,81,96,84
481,product-481,144,153,111,161,122,149,81
482,product-482,82,138,162,115,164,102,113
483,product-483,87,109,224,127,84,100,87
484,product-484,190,286,60,38,38,21,195
485,product-485,202,218,199,178,111,108,56
486,product-486,84,133,174,102,50,213,50
487,product-487,198,222,56,99,106,138,124
488,product-488,155,218,204,206,53,163,112
489,product-489,62,63,3,197,56,76,63
490,product-490,206,288,150,215,196,104,205
491,product-491,67,76,149,173,37,97,177
492,product-492,98,195,36,153,147,80,203
493,product-493,145,239,232,171,7,98,49
494,product-494,167,179,246,185,121,113,207
495,product-495,54,122,155,145,180,188,56
496,product-496,174,254,103,177,71,104,98
497,product-497,77,163,199,97,201,173,32
498,product-498,247,293,29,120,76,170,103
499,product-499,131,225,198,110,59,145,149
500,product-500,57,76,184,68,210,100,195
501,product-501,117,200,26,80,163,183,91
502,product-502,199,227,52,203,95,161,268
503,product-503,17,47,214,157,149,148,170
504,product-504,130,197,110,72,188,30,105
505,product-505,149,160,181,230,64,32,176
506,product-506,178,203,216,188,43,42,176
507,product-507,146,166,54,147,127,97,152
508,product-508,44,67,118,84,134,57,66
509,product-509,181,207,10,139,197,194,180
510,product-510,130,171,253,91,189,101,121
511,product-511,30,83,180,70,213,43,83
512,product-512,180,242,97,92,198,165,52
513,product-513,137,219,219,202,126,214,40
514,product-514,177,194,51,175,176,130,60
515,product-515,206,241,101,20,38,107,97
516,product-516,84,165,126,123,201,228,49
517,product-517,121,152,105,214,113,88,204
518,product-518,214,232,238,46,74,128,145
519,product-519,188,215,163,184,160,178,206
520,product-520,16,55,187,81,149,49,45
521,product-521,113,157,210,175,195,125,84
522,product-522,182,241,47,80,102,208,234
523,product-523,183,277,195,74,195,277,122
524,product-524,150,201,115,106,142,41,115
525,product-525,57,117,226,40,70,199,42
526,product-526,45,91,126,170,43,131,60
527,product-527,43,54,71,154,217,44,130
528,product-528,235,307,40,206,50,195,98
529,product-529,89,179,145,109,187,175,179
530,product-530,160,172,78,7,188,13,146
531,product-531,23,118,158,122,129,181,167
532,product-532,193,266,205,49,79,109,73
533,product-533,119,209,72,110,79,49,206
534,product-534,145,170,175,236,88,91,40
535,product-535,44,131,188,157,136,120,98
536,product-536,85,91,36,163,115,146,122
537,product-537,52,101,28,124,67,90,113
538,product-538,141,211,71,203,36,124,171
539,product-539,23,73,123,133,193,127,42
540,product-540,205,222,48,30,187,103,220
541,product-541,18,71,82,29,121,115,122
542,product-542,167,248,66,38,35,139,149
543,product-543,31,62,199,102,131,193,115
544,product-544,259,278,165,91,215,97,141
545,product-545,76,118,185,228,116,80,203
546,product-546,5,45,13,22,55,165,223
547,product-547,219,252,127,241,55,71,185
548,product-548,251,265,188,76,88,174,22
549,product-549,85,140,95,99,183,71,29
550,product-550,194,270,132,88,146,199,21
551,product-551,185,222,58,80,95,228,117
552,product-552,198,274,200,114,172,63,190
553,product-553,134,163,121,107,184,91,64
554,product-554,79,158,251,35,165,195,239
555,product-555,118,146,75,219,176,183,113
556,product-556,190,239,268,222,35,110,70
557,product-557,205,263,40,216,57,237,162
558,product-558,58,139,91,15,61,71,141
559,product-559,70,147,64,107,126,82,78
560,product-560,176,260,162,204,100,101,164
561,product-561,165,237,71,197,206,122,106
562,product-562,149,175,208,166,115,204,166
563,product-563,108,148,51,39,177,50,17
564,product-564,160,191,201,168,165,144,63
565,product-565,136,231,120,96,87,157,21
566,product-566,183,256,199,150,247,111,120
567,product-567,110,124,108,27,185,125,41
568,product-568,109,114,76,84,57,192,88
569,product-569,217,232,137,96,219,66,145
570,product-570,137,207,4,66,229,139,182
571,product-571,72,103,157,234,181,68,99
572,product-572,19,69,27,94,100,162,192
573,product-573,222,297,37,97,171,153,108
574,product-574,114,158,69,207,92,112,192
575,product-575,51,122,125,54,108,212,250
576,product-576,172,246,23,181,144,192,174
577,product-577,55,67,33,140,72,146,78
578,product-578,31,114,194,82,152,145,204
579,product-579,212,269,22,29,144,155,108
580,product-580,212,294,81,46,209,123,195
581,product-581,99,169,38,75,153,51,40
582,product-582,130,194,205,35,5,63,141
583,product-583,73,95,229,147,39,112,198
584,product-584,96,120,75,176,148,39,98
585,product-585,154,199,101,192,245,56,187
586,product-586,151,217,129,51,68,135,85
587,product-587,99,181,82,185,86,165,53
588,product-588,123,128,90,137,169,166,135
589,product-589,141,191,100,218,170,76,175
590,product-590,95,184,168,184,31,213,135
591,product-591,91,141,39,273,79,78,86
592,product-592,237,298,105,187,59,237,64
593,product-593,183,246,222,104,65,84,95
594,product-594,50,85,251,93,157,23,44
595,product-595,192,228,132,135,51,3,172
596,product-596,215,222,64,83,155,81,76
597,product-597,79,91,234,90,50,66,88
598,product-598,102,108,163,149,184,4,28
599,product-599,168,245,57,44,240,149,78
600,product-600,287,354,96,135,204,250,68
601,product-601,205,270,119,67,84,93,188
602,product-602,152,227,195,225,218,149,169
603,product-603,131,162,132,75,159,37,94
604,product-604,77,122,149,217,211,40,46
605,product-605,187,251,10,108,140,210,129
606,product-606,238,238,227,168,196,145,82
607,product-607,141,202,172,52,73,147,181
608,product-608,157,185,71,27,62,86,57
609,product-609,154,228,113,160,67,29,135
610,product-610,117,191,93,0,65,17,26
611,product-611,37,67,159,173,186,48,59
612,product-612,118,133,188,131,28,75,92
613,product-613,57,113,50,69,223,33,165
614,product-614,142,176,87,107,78,150,106
615,product-615,48,112,120,32,11,91,19
616,product-616,178,257,169,211,125,35,91
617,product-617,221,250,198,52,180,101,45
618,product-618,195,210,120,199,81,56,145
619,product-619,39,105,157,17,231,69,215
620,product-620,207,212,30,80,117,117,52
621,product-621,136,185,133,68,17,106,84
622,product-622,185,233,61,232,95,213,234
623,product-623,155,206,32,202,9,99,108
624,product-624,103,159,240,96,141,64,69
625,product-625,55,109,76,48,195,122,98
626,product-626,134,175,84,166,257,190,132
627,product-627,138,153,86,174,211,132,108
628,product-628,242,331,200,216,222,119,199
629,product-629,86,88,208,232,37,109,68
630,product-630,75,144,173,160,173,137,82
631,product-631,100,168,27,148,56,34,94
632,product-632,184,253,34,24,155,59,168
633,product-633,233,239,165,130,56,269,12
634,product-634,20,40,89,207,129,148,113
635,product-635,75,148,180,167,183,64,79
636,product-636,86,100,182,169,121,188,39
637,product-637,172,233,89,108,85,148,72
638,product-638,107,136,188,58,156,98,82
639,product-639,39,123,141,107,54,146,160
640,product-640,145,168,141,77,165,159,204
641,product-641,108,109,65,202,52,162,170
642,product-642,45,101,182,49,8,84,55
643,product-643,81,92,43,115,208,190,4
644,product-644,208,229,204,49,40,78,27
645,product-645,88,141,216,104,64,140,107
646,product-646,61,84,79,209,53,89,205
647,product-647,102,144,176,151,74,119,228
648,product-648,179,215,76,218,194,228,143
649,product-649,77,147,133,163,106,213,49
650,product-650,190,202,79,186,175,138,122
651,product-651,167,243,61,152,139,183,95
652,product-652,234,298,59,169,75,91,171
653,product-653,154,173,108,78,141,98,204
654,product-654,220,270,140,50,19,232,211
655,product-655,187,197,221,179,115,194,175
656,product-656,88,99,98,99,5,15,38
657,product-657,79,146,190,208,136,105,132
658,product-658,80,134,142,149,260,146,84
659,product-659,106,111,177,54,110,78,154
660,product-660,174,239,202,116,112,3,75
661,product-661,23,25,97,63,89,136,259
662,product-662,149,190,148,127,154,154,157
663,product-663,113,187,84,192,73,35,46
664,product-664,20,33,155,201,69,164,116
665,product-665,181,251,159,26,103,99,97
666,product-666,95,115,187,161,107,129,105
667,product-667,20,92,139,205,24,94,51
668,product-668,123,167,80,66,69,46,128
669,product-669,177,245,125,149,167,56,178
670,product-670,257,273,87,178,20,211,135
671,product-671,200,219,35,136,164,93,132
672,product-672,159,242,82,118,142,33,157
673,product-673,6,56,108,119,157,133,54
674,product-674,40,130,160,226,33,157,216
675,product-675,56,148,199,214,219,209,129
676,product-676,197,257,194,219,178,158,167
677,product-677,237,317,61,47,97,251,41
678,product-678,48,58,159,138,212,101,145
679,product-679,112,131,72,155,139,182,145
680,product-680,4,27,67,209,202,54,137
681,product-681,124,206,122,62,129,89,164
682,product-682,199,261,90,111,133,76,123
683,product-683,184,245,28,65,141,123,171
684,product-684,200,251,138,153,74,193,180
685,product-685,180,183,206,78,88,210,60
686,product-686,217,233,88,202,201,33,65
687,product-687,100,100,154,23,81,52,126
688,product-688,75,162,135,94,187,105,85
689,product-689,72,103,166,200,41,177,117
690,product-690,26,89,153,121,200,119,172
691,product-691,198,290,77,36,190,55,8
692,product-692,113,209,191,198,38,140,179
693,product-693,158,206,100,170,86,204,214
694,product-694,125,220,60,178,158,155,164
695,product-695,159,219,133,221,49,111,92
696,product-696,47,67,27,75,116,173,95
