id,label,ts_in,ts_out,dim_0,dim_1
239,product-239,117,209,73,136
240,product-240,147,172,198,134
241,product-241,220,290,180,33
242,product-242,170,224,135,92
243,product-243,195,270,95,38
244,product-244,87,132,73,151
245,product-245,233,257,146,151
246,product-246,111,149,25,116
247,product-247,120,150,131,55
248,product-248,19,63,96,251
249,product-249,181,224,217,81
250,product-250,128,224,37,162
251,product-251,39,96,98,181
252,product-252,128,194,140,244
253,product-253,42,110,107,232
254,product-254,194,205,52,53
255,product-255,102,149,111,107
256,product-256,108,188,176,104
257,product-257,160,201,157,140
258,product-258,156,190,70,164
259,product-259,52,108,179,162
260,product-260,151,164,182,39
261,product-261,43,88,73,189
262,product-262,143,220,155,230
263,product-263,184,192,139,186
264,product-264,174,255,114,195
265,product-265,48,53,114,202
266,product-266,28,110,184,55
267,product-267,198,287,212,42
268,product-268,46,79,116,76
269,product-269,102,159,45,192
270,product-270,147,205,159,24
271,product-271,165,222,100,149
272,product-272,47,99,128,139
273,product-273,185,214,179,137
274,product-274,175,175,54,179
275,product-275,79,138,9,187
276,product-276,224,231,104,76
277,product-277,265,322,68,175
278,product-278,72,146,122,91
279,product-279,41,78,235,221
280,product-280,95,99,209,176
281,product-281,45,93,73,203
282,product-282,229,237,67,115
283,product-283,120,154,189,70
284,product-284,35,48,78,158
285,product-285,66,120,126,227
286,product-286,214,307,155,56
287,product-287,132,147,239,146
288,product-288,182,265,207,228
289,product-289,167,267,108,30
290,product-290,22,102,161,90
291,product-291,68,161,156,183
292,product-292,168,246,82,227
293,product-293,9,25,164,49
294,product-294,193,227,152,142
295,product-295,149,207,195,205
296,product-296,62,62,210,37
297,product-297,110,150,181,171
298,product-298,80,132,199,178
299,product-299,223,308,176,176
300,product-300,140,180,12,39
301,product-301,181,197,106,90
302,product-302,30,126,129,102
303,product-303,170,204,104,20
304,product-304,19,46,280,37
305,product-305,221,286,192,45
306,product-306,90,94,132,71
307,product-307,115,198,149,141
308,product-308,118,179,180,132
309,product-309,23,43,214,57
310,product-310,89,120,180,103
311,product-311,39,111,59,196
312,product-312,17,86,200,87
313,product-313,51,75,152,124
314,product-314,112,123,203,48
315,product-315,177,202,48,53
316,product-316,95,158,46,144
317,product-317,145,194,184,163
318,product-318,177,245,53,130
319,product-319,14,71,122,29
320,product-320,120,175,108,190
321,product-321,198,237,32,248
322,product-322,32,127,91,59
323,product-323,176,260,129,143
324,product-324,98,192,164,141
325,product-325,142,191,49,216
326,product-326,14,53,126,117
327,product-327,7,17,144,144
328,product-328,42,44,115,193
329,product-329,220,241,112,28
330,product-330,35,96,104,23
331,product-331,57,141,95,106
332,product-332,42,60,94,134
333,product-333,20,54,84,227
334,product-334,217,312,122,77
335,product-335,51,128,46,144
336,product-336,25,96,16,194
337,product-337,158,222,213,107
338,product-338,117,203,240,192
339,product-339,37,125,175,145
340,product-340,110,150,110,30
341,product-341,36,38,146,133
342,product-342,145,227,124,47
343,product-343,218,230,113,36
344,product-344,87,171,25,195
345,product-345,76,87,202,144
346,product-346,29,35,214,82
347,product-347,44,131,77,135
348,product-348,47,91,126,49
349,product-349,99,133,44,224
350,product-350,28,86,214,197
351,product-351,140,149,240,81
352,product-352,200,281,176,107
353,product-353,30,46,45,165
354,product-354,38,119,171,35
355,product-355,186,236,187,129
356,product-356,63,140,174,12
357,product-357,210,289,187,226
358,product-358,146,218,137,129
359,product-359,233,258,120,212
360,product-360,159,168,113,199
361,product-361,76,90,151,212
362,product-362,183,260,76,161
363,product-363,167,221,43,175
364,product-364,112,123,80,83
365,product-365,141,195,90,43
366,product-366,89,160,133,26
367,product-367,28,60,78,57
368,product-368,85,108,27,44
369,product-369,177,206,129,209
370,product-370,163,216,162,85
371,product-371,107,119,66,192
372,product-372,136,137,78,88
373,product-373,139,180,219,60
374,product-374,99,135,75,86
375,product-375,96,181,49,128
376,product-376,225,250,83,33
377,product-377,127,158,115,33
378,product-378,185,262,179,22
379,product-379,212,281,126,220
380,product-380,44,128,206,113
381,product-381,146,233,58,64
382,product-382,18,33,168,7
383,product-383,84,178,107,161
384,product-384,122,195,117,15
385,product-385,156,256,70,166
386,product-386,153,216,68,165
387,product-387,47,90,103,41
388,product-388,33,83,224,198
389,product-389,206,263,223,216
390,product-390,50,58,50,34
391,product-391,203,292,132,31
392,product-392,103,125,104,116
393,product-393,106,142,193,123
394,product-394,108,190,138,172
395,product-395,184,256,204,145
396,product-396,135,157,214,62
397,product-397,82,133,205,8
398,product-398,155,159,158,49
399,product-399,206,233,98,29
400,product-400,98,178,32,180
401,product-401,139,226,71,98
402,product-402,180,260,113,98
403,product-403,146,146,22,218
404,product-404,6,43,208,132
405,product-405,59,134,119,221
406,product-406,220,305,56,73
407,product-407,69,128,54,108
408,product-408,123,207,80,106
409,product-409,156,182,206,201
410,product-410,174,235,27,16
411,product-411,156,210,198,30
412,product-412,204,257,100,199
413,product-413,107,198,184,194
414,product-414,237,289,180,96
415,product-415,224,272,118,206
416,product-416,133,198,114,200
417,product-417,30,81,84,59
418,product-418,53,88,187,132
419,product-419,128,167,186,125
420,product-420,167,173,58,240
421,product-421,97,124,186,225
422,product-422,140,170,160,217
423,product-423,214,219,77,65
424,product-424,102,147,110,160
425,product-425,121,147,153,117
426,product-426,107,192,187,235
427,product-427,106,189,103,40
428,product-428,31,75,215,149
429,product-429,160,238,27,36
430,product-430,250,330,150,51
431,product-431,91,159,194,60
432,product-432,116,147,217,97
433,product-433,136,216,175,101
434,product-434,120,190,158,130
435,product-435,104,195,95,79
436,product-436,115,146,61,98
437,product-437,197,215,121,188
438,product-438,168,243,47,45
439,product-439,187,267,55,40
440,product-440,228,237,99,109
441,product-441,8,71,92,77
442,product-442,94,152,201,122
443,product-443,107,191,58,217
444,product-444,200,234,115,105
445,product-445,55,58,150,72
446,product-446,196,288,90,43
447,product-447,160,210,237,25
448,product-448,193,207,94,152
449,product-449,191,192,157,175
450,product-450,175,181,67,118
451,product-451,29,53,66,203
452,product-452,230,235,215,114
453,product-453,127,143,142,195
454,product-454,172,211,53,194
455,product-455,39,62,48,177
456,product-456,145,167,37,144
457,product-457,114,151,111,33
458,product-458,112,194,12,41
459,product-459,90,103,60,72
460,product-460,117,166,129,161
461,product-461,272,288,9,84
462,product-462,10,22,267,26
463,product-463,91,130,84,56
464,product-464,36,72,108,137
465,product-465,48,83,150,168
466,product-466,67,145,116,39
467,product-467,91,174,194,74
468,product-468,176,224,205,116
469,product-469,188,260,146,53
470,product-470,76,86,232,119
471,product-471,198,256,212,99
472,product-472,187,203,151,136
473,product-473,15,111,154,176
474,product-474,154,164,158,185
475,product-475,76,110,12,180
476,product-476,104,113,50,133
477,product-477,80,158,201,162
478,product-478,142,176,19,166
479,product-479,47,66,168,46
480,product-480,143,207,77,126
481,product-481,136,200,219,168
482,product-482,38,83,170,195
483,product-483,193,228,45,184
484,product-484,84,150,94,103
485,product-485,15,50,152,169
486,product-486,105,200,115,170
487,product-487,73,162,209,217
488,product-488,63,75,237,32
489,product-489,103,149,51,20
490,product-490,158,207,230,10
491,product-491,208,297,67,62
492,product-492,55,138,194,130
493,product-493,196,275,125,109
494,product-494,243,291,98,126
495,product-495,156,179,204,28
496,product-496,61,113,137,44
497,product-497,117,182,190,203
498,product-498,166,179,135,251
499,product-499,49,138,166,65
500,product-500,192,275,129,52
501,product-501,120,135,167,54
502,product-502,13,73,170,73
503,product-503,155,173,75,84
504,product-504,10,66,151,48
505,product-505,107,153,199,92
506,product-506,33,120,111,128
507,product-507,199,252,112,149
508,product-508,109,109,124,57
509,product-509,28,94,121,190
510,product-510,224,229,82,18
511,product-511,98,134,152,48
512,product-512,146,215,21,192
513,product-513,157,226,72,179
514,product-514,21,98,185,181
515,product-515,247,336,5,164
516,product-516,27,101,41,53
517,product-517,152,156,189,216
518,product-518,23,100,153,179
519,product-519,49,132,233,165
520,product-520,74,153,90,58
521,product-521,17,97,33,260
522,product-522,47,99,103,45
523,product-523,175,200,175,196
524,product-524,102,189,120,121
525,product-525,175,181,228,213
526,product-526,19,45,80,72
527,product-527,106,123,21,77
528,product-528,80,173,227,192
529,product-529,161,205,169,43
530,product-530,146,147,101,140
531,product-531,150,206,21,212
532,product-532,48,87,94,61
533,product-533,39,95,89,219
534,product-534,56,98,59,147
535,product-535,109,116,201,59
536,product-536,143,191,206,143
537,product-537,14,89,140,126
538,product-538,155,211,124,115
539,product-539,93,93,207,78
540,product-540,152,157,154,92
541,product-541,162,242,137,70
542,product-542,76,80,71,135
543,product-543,248,309,153,210
544,product-544,122,163,6,206
545,product-545,95,112,38,24
546,product-546,91,126,80,31
547,product-547,192,263,277,118
548,product-548,188,263,37,176
549,product-549,125,156,171,49
550,product-550,203,212,190,62
551,product-551,164,248,177,107
552,product-552,70,129,216,226
553,product-553,6,56,90,47
554,product-554,104,156,158,14
555,product-555,72,124,52,229
556,product-556,161,181,89,141
557,product-557,139,156,122,174
558,product-558,82,114,75,195
559,product-559,179,217,42,23
560,product-560,225,310,44,72
561,product-561,185,260,109,160
562,product-562,198,282,49,48
563,product-563,195,206,148,160
564,product-564,86,93,30,188
565,product-565,189,259,116,48
566,product-566,118,139,176,53
567,product-567,88,91,67,132
568,product-568,36,115,85,80
569,product-569,59,121,89,24
570,product-570,203,263,88,49
571,product-571,15,45,161,49
572,product-572,167,170,111,65
573,product-573,206,292,30,81
574,product-574,112,121,88,146
575,product-575,72,96,101,130
576,product-576,211,303,234,47
577,product-577,217,285,113,35
578,product-578,42,46,104,183
579,product-579,201,261,178,34
580,product-580,94,100,91,73
581,product-581,121,217,102,150
582,product-582,96,176,159,135
583,product-583,183,254,129,38
584,product-584,129,224,185,127
585,product-585,172,242,189,43
586,product-586,106,161,100,160
587,product-587,96,103,142,30
588,product-588,154,165,83,131
589,product-589,94,156,94,122
590,product-590,176,243,226,132
591,product-591,192,245,201,86
592,product-592,68,138,182,211
593,product-593,64,72,50,88
594,product-594,201,286,105,105
595,product-595,117,189,133,201
596,product-596,181,230,70,95
597,product-597,149,207,122,94
598,product-598,65,85,201,129
599,product-599,198,200,83,48
600,product-600,200,236,159,86
601,product-601,125,139,129,184
602,product-602,232,281,220,183
603,product-603,169,169,157,29
604,product-604,134,183,189,239
605,product-605,229,263,230,205
606,product-606,99,100,122,87
607,product-607,193,255,115,186
608,product-608,83,127,52,216
609,product-609,58,93,36,101
610,product-610,57,137,53,146
611,product-611,180,256,23,59
612,product-612,69,76,204,113
613,product-613,93,129,136,119
614,product-614,131,182,195,55
615,product-615,171,268,202,175
616,product-616,205,227,137,178
617,product-617,182,228,75,167
618,product-618,141,222,7,111
619,product-619,146,146,119,108
620,product-620,16,85,51,62
621,product-621,104,138,53,54
622,product-622,41,57,124,170
623,product-623,189,193,102,166
624,product-624,170,217,87,125
625,product-625,138,212,192,178
626,product-626,148,226,112,49
627,product-627,242,325,187,21
628,product-628,22,75,128,198
629,product-629,171,259,160,226
630,product-630,65,155,161,15
631,product-631,75,158,199,22
632,product-632,208,244,49,29
633,product-633,85,140,127,83
634,product-634,65,87,41,195
635,product-635,25,98,71,175
636,product-636,129,212,48,22
637,product-637,166,247,203,86
638,product-638,134,192,168,227
639,product-639,136,162,128,67
640,product-640,150,196,123,167
641,product-641,156,239,145,118
642,product-642,133,140,83,231
643,product-643,109,163,118,169
644,product-644,65,110,166,98
645,product-645,102,140,162,168
646,product-646,80,140,14,235
647,product-647,20,51,190,155
648,product-648,114,115,197,100
649,product-649,55,79,184,79
650,product-650,181,236,34,66
651,product-651,259,327,87,42
652,product-652,41,69,222,139
653,product-653,160,235,82,128
654,product-654,60,81,46,31
655,product-655,153,196,51,160
656,product-656,74,134,149,100
657,product-657,206,276,184,110
658,product-658,36,86,121,97
659,product-659,165,221,98,176
660,product-660,73,137,103,47
661,product-661,205,230,58,79
662,product-662,144,159,116,98
663,product-663,72,127,92,50
664,product-664,162,172,121,241
665,product-665,100,113,133,67
666,product-666,39,95,181,197
667,product-667,174,223,172,146
668,product-668,72,166,153,227
669,product-669,149,220,74,215
670,product-670,172,252,74,144
671,product-671,59,145,208,178
672,product-672,58,90,55,49
673,product-673,101,108,49,78
674,product-674,228,289,115,94
675,product-675,148,170,129,136
676,product-676,177,213,98,188
677,product-677,196,256,191,75
678,product-678,43,93,66,184
679,product-679,151,153,78,27
680,product-680,208,274,74,70
681,product-681,101,174,130,202
682,product-682,5,59,84,98
683,product-683,164,201,143,100
684,product-684,136,197,49,6
685,product-685,144,171,119,46
686,product-686,56,81,140,90
687,product-687,26,99,104,165
688,product-688,50,89,88,212
689,product-689,156,196,80,220
690,product-690,127,187,182,17
691,product-691,98,161,217,86
692,product-692,69,115,110,186
693,product-693,117,159,275,165
694,product-694,101,185,200,88
695,product-695,103,165,185,189
696,product-696,136,178,110,176
697,product-697,30,109,281,28
698,product-698,242,250,87,172
699,product-699,163,195,141,133
700,product-700,193,258,103,37
701,product-701,221,246,38,236
702,product-702,178,262,103,129
703,product-703,134,227,41,199
704,product-704,59,138,187,71
705,product-705,2,78,146,137
706,product-706,162,238,114,122
707,product-707,70,148,194,162
708,product-708,197,197,189,59
709,product-709,63,78,154,222
710,product-710,67,93,178,74
711,product-711,168,250,119,104
712,product-712,96,179,162,180
713,product-713,89,115,183,183
714,product-714,102,135,189,104
715,product-715,148,203,135,122
716,product-716,134,226,96,150
717,product-717,197,240,76,73
718,product-718,67,86,44,78
719,product-719,185,245,114,8
720,product-720,169,221,106,67
721,product-721,56,95,103,154
722,product-722,121,210,25,85
723,product-723,88,118,131,106
724,product-724,102,136,252,58
725,product-725,160,258,69,50
726,product-726,155,231,104,26
727,product-727,172,177,173,192
728,product-728,123,154,141,144
729,product-729,206,217,24,46
730,product-730,13,63,54,140
731,product-731,57,122,66,16
732,product-732,102,160,239,281
733,product-733,219,272,164,160
734,product-734,164,216,115,177
735,product-735,61,153,11,164
736,product-736,127,182,63,30
737,product-737,63,86,196,123
738,product-738,186,244,85,100
739,product-739,18,59,28,61
740,product-740,230,243,105,143
741,product-741,208,209,33,206
742,product-742,93,104,120,38
743,product-743,93,160,166,103
744,product-744,135,186,227,258
745,product-745,247,312,99,166
746,product-746,185,210,138,153
747,product-747,92,179,189,149
748,product-748,47,123,156,233
749,product-749,92,129,71,55
750,product-750,58,84,55,207
751,product-751,150,197,65,36
752,product-752,151,237,149,144
753,product-753,90,179,138,146
754,product-754,236,332,199,112
755,product-755,20,86,144,174
756,product-756,253,326,164,145
757,product-757,37,56,77,88
758,product-758,84,99,19,214
759,product-759,77,99,196,83
760,product-760,116,161,171,161
761,product-761,195,274,124,56
762,product-762,131,172,201,38
763,product-763,228,258,240,95
764,product-764,179,227,146,191
765,product-765,139,150,39,109
766,product-766,42,89,174,86
767,product-767,107,182,164,155
768,product-768,110,186,84,214
769,product-769,119,142,89,149
770,product-770,166,243,126,39
771,product-771,208,233,192,179
772,product-772,176,212,131,127
773,product-773,31,37,214,130
774,product-774,199,243,127,173
775,product-775,75,133,120,157
776,product-776,157,249,77,180
777,product-777,73,103,153,44
778,product-778,40,77,111,197
779,product-779,60,72,112,110
780,product-780,231,267,34,138
781,product-781,76,76,52,72
782,product-782,141,176,180,110
783,product-783,86,168,198,185
784,product-784,12,73,157,109
785,product-785,166,180,146,45
786,product-786,184,256,145,154
787,product-787,75,75,163,104
788,product-788,78,142,59,163
789,product-789,208,290,167,186
790,product-790,9,27,204,156
791,product-791,114,181,49,56
792,product-792,22,104,43,22
793,product-793,28,88,69,54
794,product-794,101,140,207,233
795,product-795,48,87,26,167
796,product-796,23,83,14,143
797,product-797,46,87,176,249
798,product-798,155,168,44,82
799,product-799,10,98,70,104
800,product-800,118,140,109,193
801,product-801,152,201,111,137
802,product-802,67,72,122,38
803,product-803,74,135,148,163
804,product-804,201,275,240,166
805,product-805,101,113,68,243
806,product-806,26,112,143,198
807,product-807,218,255,137,21
808,product-808,59,65,17,121
809,product-809,176,251,131,83
810,product-810,68,78,112,201
811,product-811,141,185,155,59
812,product-812,123,164,66,194
813,product-813,151,156,97,205
814,product-814,159,185,266,134
815,product-815,56,58,60,158
816,product-816,191,199,142,150
817,product-817,42,137,189,200
818,product-818,150,187,189,75
819,product-819,44,72,161,112
820,product-820,125,138,215,72
821,product-821,199,237,75,35
822,product-822,10,75,171,134
823,product-823,54,132,87,124
824,product-824,108,181,186,69
825,product-825,129,201,193,100
826,product-826,164,203,157,30
827,product-827,253,256,29,212
828,product-828,122,186,85,64
829,product-829,148,164,69,61
830,product-830,201,246,145,189
831,product-831,223,258,217,126
832,product-832,130,185,149,166
833,product-833,93,107,116,98
834,product-834,104,117,201,95
835,product-835,33,121,91,123
836,product-836,126,179,99,58
837,product-837,235,245,118,103
838,product-838,79,164,45,78
839,product-839,80,140,96,26
840,product-840,107,138,107,81
841,product-841,132,216,74,119
842,product-842,211,260,149,50
843,product-843,31,59,177,43
844,product-844,74,129,67,104
845,product-845,21,44,102,158
846,product-846,78,83,184,128
847,product-847,183,258,222,178
848,product-848,168,185,126,101
849,product-849,151,164,246,169
850,product-850,66,127,38,85
851,product-851,168,212,34,162
852,product-852,77,77,88,88
853,product-853,23,68,228,151
854,product-854,73,127,39,98
855,product-855,182,226,89,66
856,product-856,174,217,158,68
857,product-857,121,157,201,34
858,product-858,176,223,74,77
859,product-859,185,238,203,134
860,product-860,234,235,115,75
861,product-861,144,187,237,108
862,product-862,119,121,140,18
863,product-863,53,139,99,207
864,product-864,116,207,185,172
865,product-865,173,264,66,108
866,product-866,5,83,109,198
867,product-867,106,115,44,198
868,product-868,160,254,69,50
869,product-869,189,270,66,166
870,product-870,111,175,198,79
871,product-871,65,128,184,126
872,product-872,160,214,85,178
873,product-873,223,299,164,161
874,product-874,132,201,207,204
875,product-875,265,334,203,106
876,product-876,7,72,155,168
877,product-877,35,91,51,201
878,product-878,38,112,192,60
879,product-879,22,69,143,52
880,product-880,62,113,11,76
881,product-881,220,307,157,141
882,product-882,118,203,119,163
883,product-883,71,139,109,181
884,product-884,123,141,147,174
885,product-885,208,289,176,68
886,product-886,94,96,140,148
887,product-887,127,212,230,35
888,product-888,134,185,248,102
889,product-889,133,186,38,50
890,product-890,52,81,76,113
891,product-891,15,103,178,134
892,product-892,82,99,91,157
893,product-893,160,204,189,193
894,product-894,119,129,127,202
895,product-895,44,52,148,165
896,product-896,249,312,37,130
897,product-897,153,240,45,78
898,product-898,30,70,178,163
899,product-899,210,237,247,57
900,product-900,106,133,128,177
901,product-901,142,231,121,182
902,product-902,93,112,231,159
903,product-903,142,214,88,82
904,product-904,85,101,201,137
905,product-905,21,93,227,81
906,product-906,210,295,35,103
907,product-907,141,202,183,199
908,product-908,77,147,71,27
909,product-909,155,199,180,185
910,product-910,109,111,176,154
911,product-911,46,139,120,55
912,product-912,190,254,181,31
913,product-913,189,201,186,188
914,product-914,99,122,11,46
915,product-915,212,279,193,73
916,product-916,163,182,40,195
917,product-917,66,152,70,53
918,product-918,151,242,185,135
919,product-919,56,100,223,90
920,product-920,13,28,92,178
921,product-921,15,82,63,159
922,product-922,149,174,140,190
923,product-923,58,79,139,181
924,product-924,189,223,130,138
925,product-925,67,108,177,23
926,product-926,67,133,78,49
927,product-927,202,252,234,214
928,product-928,120,180,110,208
929,product-929,198,241,190,75
930,product-930,155,232,201,100
931,product-931,97,178,149,93
932,product-932,111,138,93,223
933,product-933,193,216,125,142
934,product-934,52,121,2,172
935,product-935,202,226,144,125
936,product-936,43,112,155,65
937,product-937,89,97,233,193
938,product-938,105,171,98,37
939,product-939,163,222,47,50
940,product-940,42,82,68,173
941,product-941,190,286,167,81
942,product-942,49,116,97,23
943,product-943,95,110,81,173
944,product-944,218,228,114,97
945,product-945,110,170,162,160
946,product-946,50,126,178,120
947,product-947,173,205,175,43
948,product-948,157,185,255,130
949,product-949,176,215,77,164
950,product-950,35,86,87,200
951,product-951,96,162,153,61
952,product-952,10,81,79,94
953,product-953,138,234,158,169
954,product-954,25,32,72,228
955,product-955,100,121,57,149
956,product-956,65,151,216,235
957,product-957,164,177,254,163
958,product-958,189,210,32,122
959,product-959,174,269,138,75
960,product-960,64,113,125,85
961,product-961,52,57,51,48
962,product-962,41,92,235,141
963,product-963,98,166,201,181
964,product-964,217,248,183,212
965,product-965,222,261,66,106
966,product-966,68,159,208,50
967,product-967,158,220,115,98
968,product-968,179,179,106,112
969,product-969,270,309,57,24
970,product-970,150,182,133,12
971,product-971,194,257,108,163
972,product-972,60,117,164,253
973,product-973,95,118,50,88
974,product-974,172,174,222,12
975,product-975,74,136,158,41
976,product-976,188,240,164,32
977,product-977,99,111,163,124
978,product-978,65,85,65,141
979,product-979,127,157,110,124
980,product-980,41,114,23,82
981,product-981,165,200,131,55
982,product-982,94,146,49,182
983,product-983,42,116,31,154
984,product-984,156,238,189,189
985,product-985,47,61,14,42
986,product-986,156,225,178,102
987,product-987,222,295,98,66
988,product-988,159,232,162,135
989,product-989,160,221,92,55
990,product-990,39,111,34,44
991,product-991,179,196,111,18
992,product-992,185,201,139,159
993,product-993,143,165,25,29
994,product-994,137,201,214,194
995,product-995,106,112,6,176
996,product-996,127,154,270,72
