id,label,ts_in,ts_out,dim_0,dim_1,dim_2,dim_3
157,product-157,44,131,212,72,226,45
158,product-158,160,210,177,71,180,235
159,product-159,180,196,63,161,196,143
160,product-160,49,74,116,31,163,101
161,product-161,185,192,123,134,133,235
162,product-162,140,149,49,12,109,56
163,product-163,84,101,227,43,240,60
164,product-164,4,55,154,212,153,174
165,product-165,39,82,69,57,33,156
166,product-166,154,214,244,32,126,69
167,product-167,89,169,162,121,260,194
168,product-168,126,147,45,59,100,34
169,product-169,122,177,80,103,194,21
170,product-170,224,252,160,207,212,93
171,product-171,141,178,113,232,136,185
172,product-172,127,170,105,89,193,42
173,product-173,153,157,102,175,3,115
174,product-174,65,150,85,193,142,137
175,product-175,122,142,174,225,73,178
176,product-176,138,200,55,106,17,146
177,product-177,181,209,27,30,77,152
178,product-178,130,162,105,244,93,178
179,product-179,170,171,43,112,196,172
180,product-180,206,213,63,21,202,175
181,product-181,113,174,41,176,227,104
182,product-182,107,175,87,78,96,187
183,product-183,23,90,78,47,159,78
184,product-184,179,248,193,186,67,29
185,product-185,64,94,141,83,128,19
186,product-186,177,187,121,88,196,130
187,product-187,130,178,187,39,199,120
188,product-188,187,279,111,106,139,224
189,product-189,159,212,170,192,185,160
190,product-190,200,263,238,200,101,170
191,product-191,105,182,188,104,105,148
192,product-192,184,235,176,188,103,108
193,product-193,211,236,260,15,43,150
194,product-194,107,180,54,191,207,43
195,product-195,234,287,174,91,152,204
196,product-196,157,206,164,76,169,63
197,product-197,161,244,235,196,196,149
198,product-198,149,231,213,81,110,169
199,product-199,146,201,147,209,211,17
200,product-200,95,118,200,146,121,89
201,product-201,27,43,193,179,64,119
202,product-202,151,242,99,35,27,186
203,product-203,148,245,66,69,194,47
204,product-204,274,322,153,204,182,206
205,product-205,217,245,228,62,114,81
206,product-206,200,232,166,58,117,158
207,product-207,68,106,115,148,143,219
208,product-208,148,193,136,133,142,107
209,product-209,76,120,44,58,50,116
210,product-210,93,104,69,100,184,175
211,product-211,186,238,244,114,45,131
212,product-212,23,93,164,126,111,83
213,product-213,121,195,210,54,18,213
214,product-214,111,195,80,176,177,157
215,product-215,201,230,100,92,179,146
216,product-216,189,195,63,233,144,141
217,product-217,225,261,188,179,172,129
218,product-218,163,192,71,89,143,65
219,product-219,226,317,18,145,88,92
220,product-220,22,37,114,124,151,66
221,product-221,44,81,48,51,36,155
222,product-222,78,94,143,223,162,71
223,product-223,196,227,122,180,159,157
224,product-224,164,215,172,111,133,92
225,product-225,99,184,205,130,41,239
226,product-226,117,189,212,174,87,87
227,product-227,96,144,57,36,119,82
228,product-228,155,205,105,82,133,183
229,product-229,19,85,176,248,215,87
230,product-230,75,124,94,233,152,97
231,product-231,27,39,213,126,180,167
232,product-232,192,233,139,70,86,196
233,product-233,190,214,139,145,25,92
234,product-234,159,183,163,140,170,78
235,product-235,120,149,22,156,120,100
236,product-236,137,158,87,108,61,37
237,product-237,128,175,134,175,165,169
238,product-238,155,208,135,75,134,202
239,product-239,81,132,183,182,188,151
240,product-240,21,25,187,206,212,196
241,product-241,121,123,62,189,141,260
242,product-242,117,161,197,76,205,255
243,product-243,105,126,178,79,167,69
244,product-244,201,201,180,70,122,193
245,product-245,175,192,183,146,82,87
246,product-246,121,140,146,171,168,140
247,product-247,180,274,203,43,38,182
248,product-248,218,235,122,190,143,43
249,product-249,101,143,61,131,112,173
250,product-250,98,100,18,154,135,87
251,product-251,267,354,15,147,203,186
252,product-252,57,120,98,130,163,91
253,product-253,114,174,243,137,76,163
254,product-254,139,198,83,237,241,147
255,product-255,15,60,71,53,135,129
256,product-256,214,244,184,46,201,190
257,product-257,144,192,53,73,76,167
258,product-258,250,254,68,82,222,177
259,product-259,35,75,105,179,25,200
260,product-260,159,180,110,210,130,163
261,product-261,102,140,105,143,142,86
262,product-262,173,180,226,217,170,61
263,product-263,120,153,221,177,164,54
264,product-264,122,187,104,125,40,112
265,product-265,101,143,46,73,51,133
266,product-266,205,292,113,152,106,140
267,product-267,102,155,45,266,97,193
268,product-268,27,53,134,29,83,157
269,product-269,215,226,134,105,18,41
270,product-270,57,98,4,114,218,54
271,product-271,91,150,29,211,35,32
272,product-272,101,133,53,97,5,14
273,product-273,54,65,20,84,138,177
274,product-274,49,114,249,134,78,77
275,product-275,19,68,135,217,109,150
276,product-276,141,151,33,157,143,122
277,product-277,14,61,261,204,94,182
278,product-278,172,219,6,95,53,177
279,product-279,210,211,95,13,146,3
280,product-280,210,281,153,14,215,101
281,product-281,119,151,126,238,162,185
282,product-282,175,215,177,98,118,139
283,product-283,58,133,105,120,152,161
284,product-284,123,148,33,47,54,178
285,product-285,112,162,48,178,55,197
286,product-286,198,241,54,195,115,130
287,product-287,31,97,103,111,115,106
288,product-288,64,139,164,115,89,79
289,product-289,90,109,123,103,16,33
290,product-290,59,136,43,178,228,201
291,product-291,210,299,192,176,124,169
292,product-292,77,147,44,156,171,249
293,product-293,168,253,103,132,210,54
294,product-294,199,253,206,202,196,120
295,product-295,181,269,85,134,81,12
296,product-296,36,89,152,115,232,147
297,product-297,126,139,238,87,193,71
298,product-298,23,89,80,52,85,128
299,product-299,127,138,123,185,193,121
300,product-300,77,112,126,174,227,202
301,product-301,91,125,133,120,115,156
302,product-302,31,124,175,171,145,119
303,product-303,166,234,104,118,134,89
304,product-304,138,203,154,4,84,171
305,product-305,96,148,52,278,201,88
306,product-306,23,112,162,102,126,68
307,product-307,72,126,91,120,212,94
308,product-308,59,65,37,221,173,126
309,product-309,31,73,122,15,202,75
310,product-310,140,221,143,60,134,84
311,product-311,60,149,204,200,85,45
312,product-312,51,80,178,139,111,183
313,product-313,118,146,205,193,34,44
314,product-314,43,92,138,117,235,178
315,product-315,64,139,193,197,225,140
316,product-316,58,137,84,54,75,25
317,product-317,162,230,185,179,58,77
318,product-318,86,126,168,154,142,176
319,product-319,179,267,127,73,152,142
320,product-320,195,208,136,135,107,43
321,product-321,128,208,100,202,198,89
322,product-322,135,153,114,134,41,95
323,product-323,56,146,117,197,71,162
324,product-324,168,218,192,95,122,173
325,product-325,1,79,115,134,39,200
326,product-326,96,187,61,220,155,179
327,product-327,105,117,107,6,193,153
328,product-328,197,248,191,120,63,85
329,product-329,117,131,10,219,201,179
330,product-330,64,92,110,47,80,99
331,product-331,200,298,99,156,29,69
332,product-332,24,31,148,105,41,206
333,product-333,184,194,88,128,52,130
334,product-334,102,112,227,52,109,106
335,product-335,209,268,132,126,233,166
336,product-336,137,172,110,184,19,195
337,product-337,186,266,206,34,171,70
338,product-338,93,163,15,51,119,182
339,product-339,199,282,116,52,102,31
340,product-340,241,281,74,141,171,129
341,product-341,62,149,98,143,22,151
342,product-342,80,144,197,190,71,142
343,product-343,34,107,163,92,116,134
344,product-344,179,221,20,126,180,54
345,product-345,185,253,175,194,95,141
346,product-346,95,127,146,76,139,64
347,product-347,21,70,43,160,186,55
348,product-348,46,78,85,157,139,176
349,product-349,169,171,87,112,144,211
350,product-350,158,207,86,37,121,153
351,product-351,124,210,135,186,155,82
352,product-352,81,91,49,103,217,90
353,product-353,201,239,51,178,82,70
354,product-354,69,83,218,112,49,80
355,product-355,192,277,29,164,222,84
356,product-356,110,173,189,118,98,139
357,product-357,89,94,218,179,201,92
358,product-358,145,161,222,76,98,145
359,product-359,237,260,149,109,69,237
360,product-360,63,71,50,186,53,170
361,product-361,89,137,18,37,85,100
362,product-362,69,167,122,2,167,196
363,product-363,104,184,96,201,53,137
364,product-364,98,111,55,92,186,165
365,product-365,90,126,72,100,36,104
366,product-366,18,31,252,177,200,173
367,product-367,59,68,207,86,203,57
368,product-368,225,276,61,227,71,144
369,product-369,138,202,9,37,214,107
370,product-370,184,244,105,161,167,121
371,product-371,230,305,18,67,42,142
372,product-372,56,105,222,201,66,182
373,product-373,104,113,131,7,156,176
374,product-374,164,236,225,58,223,188
375,product-375,30,88,250,189,6,143
376,product-376,124,202,119,184,74,60
377,product-377,36,62,215,137,146,157
378,product-378,198,258,234,162,133,103
379,product-379,24,89,139,182,220,76
380,product-380,175,187,142,84,161,56
381,product-381,172,207,61,147,79,94
382,product-382,55,121,182,201,170,53
383,product-383,20,80,66,154,11,99
384,product-384,75,108,127,22,70,55
385,product-385,121,160,126,54,196,158
386,product-386,35,91,169,105,203,212
387,product-387,203,205,168,213,147,105
388,product-388,164,195,173,194,176,69
389,product-389,215,222,130,211,158,171
390,product-390,145,175,239,67,237,185
391,product-391,216,246,168,194,177,167
392,product-392,102,149,105,31,176,160
393,product-393,267,275,62,134,197,131
394,product-394,97,123,182,143,89,223
395,product-395,119,193,103,13,140,55
396,product-396,167,210,25,121,184,215
397,product-397,31,110,53,201,147,108
398,product-398,235,267,127,222,104,79
399,product-399,228,237,209,60,205,215
400,product-400,194,250,195,232,113,48
401,product-401,158,186,151,24,45,164
402,product-402,24,45,198,131,190,55
403,product-403,114,202,130,69,131,51
404,product-404,205,294,106,226,166,108
405,product-405,136,190,60,110,53,129
406,product-406,140,183,29,209,19,58
407,product-407,230,247,165,250,46,180
408,product-408,150,167,49,40,27,21
409,product-409,36,69,62,45,64,37
410,product-410,58,128,15,154,18,135
411,product-411,169,200,123,125,177,135
412,product-412,191,270,113,148,197,167
413,product-413,123,200,192,35,49,145
414,product-414,54,87,123,178,84,207
415,product-415,36,123,95,143,127,186
416,product-416,148,228,230,193,205,171
417,product-417,40,76,163,260,152,48
418,product-418,137,230,113,181,190,40
419,product-419,96,107,87,6,190,157
420,product-420,22,92,195,23,86,56
421,product-421,215,293,173,66,123,123
422,product-422,188,276,52,189,164,71
423,product-423,164,233,186,179,189,152
424,product-424,174,189,150,61,150,41
425,product-425,113,176,168,202,190,146
426,product-426,181,220,144,51,86,70
427,product-427,63,152,56,231,93,166
428,product-428,78,111,58,155,151,128
429,product-429,64,155,34,83,185,210
430,product-430,109,151,150,19,226,115
431,product-431,118,170,115,88,41,205
432,product-432,123,146,79,173,236,274
433,product-433,97,165,27,207,130,65
434,product-434,134,181,171,97,190,12
435,product-435,188,188,64,109,139,89
436,product-436,92,98,142,103,111,22
437,product-437,158,202,70,130,209,164
438,product-438,175,216,143,249,130,110
439,product-439,189,200,124,184,116,162
440,product-440,142,177,94,131,167,78
441,product-441,165,244,96,55,185,198
442,product-442,187,245,48,109,211,101
443,product-443,77,161,86,246,204,125
444,product-444,97,184,109,67,188,52
445,product-445,166,194,104,243,143,148
446,product-446,152,152,208,29,30,156
447,product-447,179,272,153,60,131,185
448,product-448,207,265,148,113,141,96
449,product-449,191,231,78,141,182,18
450,product-450,153,178,191,75,38,161
451,product-451,69,71,98,151,270,118
452,product-452,178,179,57,187,145,194
453,product-453,34,78,27,7,196,215
454,product-454,127,205,47,175,26,75
455,product-455,196,237,180,176,104,222
456,product-456,38,88,184,153,146,100
457,product-457,84,116,71,111,68,173
458,product-458,197,201,147,30,180,157
459,product-459,90,183,119,177,73,191
460,product-460,64,88,71,3,97,90
461,product-461,250,300,63,213,180,205
462,product-462,12,29,164,94,158,105
463,product-463,232,301,248,184,48,211
464,product-464,47,113,126,43,154,199
465,product-465,143,153,147,197,152,90
466,product-466,130,153,185,164,65,60
467,product-467,180,247,87,200,204,34
468,product-468,126,137,89,214,69,130
469,product-469,89,161,148,9,179,176
470,product-470,7,38,97,15,141,181
471,product-471,213,266,181,177,37,36
472,product-472,182,249,225,57,103,81
473,product-473,167,234,177,115,75,199
474,product-474,97,131,60,236,166,136
475,product-475,49,90,49,32,35,62
476,product-476,102,162,140,61,142,30
477,product-477,145,157,212,64,108,130
478,product-478,51,85,123,49,134,125
479,product-479,88,151,87,182,191,156
480,product-480,109,109,203,95,196,90
481,product-481,52,131,86,27,145,201
482,product-482,20,96,163,191,15,126
483,product-483,92,143,52,18,151,97
484,product-484,165,191,107,162,227,107
485,product-485,195,218,103,196,62,24
486,product-486,159,242,221,167,53,197
487,product-487,171,194,66,76,120,237
488,product-488,106,139,85,118,146,225
489,product-489,14,18,156,100,19,71
490,product-490,185,194,181,130,52,78
491,product-491,135,212,105,57,101,218
492,product-492,27,105,126,102,152,129
493,product-493,135,149,146,151,196,145
494,product-494,151,161,113,32,72,207
495,product-495,131,174,60,119,107,9
496,product-496,28,34,82,180,156,66
497,product-497,8,22,155,51,242,25
498,product-498,215,253,27,33,208,25
499,product-499,13,79,130,75,104,9
500,product-500,239,326,24,122,198,150
501,product-501,83,146,152,60,118,171
502,product-502,67,106,112,27,27,76
503,product-503,173,215,21,173,147,176
504,product-504,262,337,154,125,115,223
505,product-505,9,36,19,101,139,167
506,product-506,117,203,52,142,154,43
507,product-507,170,211,161,110,139,62
508,product-508,134,149,175,74,50,204
509,product-509,159,223,155,86,69,150
510,product-510,161,257,110,167,135,219
511,product-511,31,69,204,120,76,188
512,product-512,51,59,85,62,80,92
513,product-513,213,244,78,172,180,180
514,product-514,142,196,60,133,141,161
515,product-515,204,269,123,198,171,167
516,product-516,56,69,61,105,232,106
517,product-517,213,263,26,195,106,154
518,product-518,121,153,80,58,35,128
519,product-519,223,322,148,140,19,150
520,product-520,38,87,238,99,179,79
521,product-521,184,278,80,128,106,25
522,product-522,5,61,139,201,240,34
523,product-523,74,135,105,141,192,164
524,product-524,78,109,194,107,92,142
525,product-525,42,49,188,14,52,185
526,product-526,140,178,23,135,74,31
527,product-527,40,102,144,37,173,184
528,product-528,262,342,166,80,74,82
529,product-529,179,217,129,237,150,135
530,product-530,195,265,121,195,72,227
531,product-531,23,94,107,186,84,72
532,product-532,185,249,75,89,58,33
533,product-533,6,68,251,11,212,151
534,product-534,164,240,46,88,224,162
535,product-535,39,82,88,193,171,45
536,product-536,198,271,62,127,83,37
537,product-537,22,30,114,238,128,23
538,product-538,177,262,27,64,140,245
539,product-539,143,180,124,109,183,138
540,product-540,12,22,172,180,111,72
541,product-541,200,231,71,202,50,137
542,product-542,189,213,51,17,109,106
543,product-543,35,63,174,232,119,178
544,product-544,237,326,50,124,50,123
545,product-545,153,153,152,27,73,62
546,product-546,42,133,160,46,142,102
547,product-547,132,216,65,120,191,185
548,product-548,143,216,204,167,144,221
549,product-549,73,74,50,22,181,99
550,product-550,222,230,111,176,212,167
551,product-551,222,273,154,136,55,139
552,product-552,132,164,204,120,165,190
553,product-553,135,172,198,59,115,87
554,product-554,132,151,37,218,133,114
555,product-555,150,153,169,108,113,89
556,product-556,114,167,112,64,151,261
557,product-557,152,232,161,200,2,75
558,product-558,188,248,84,63,201,68
559,product-559,137,150,64,29,166,149
560,product-560,142,157,169,4,191,109
561,product-561,192,200,71,145,142,57
562,product-562,154,229,62,122,52,84
563,product-563,39,41,113,100,175,140
564,product-564,68,133,117,60,149,190
565,product-565,96,116,91,109,184,9
566,product-566,111,121,168,135,158,195
567,product-567,159,217,194,138,155,72
568,product-568,160,176,27,29,70,179
569,product-569,27,91,227,19,72,199
570,product-570,175,202,75,77,117,226
571,product-571,101,134,192,54,196,144
572,product-572,184,234,41,227,130,30
573,product-573,144,156,118,89,84,180
574,product-574,2,68,220,167,47,36
575,product-575,157,217,31,20,74,141
576,product-576,181,262,198,88,23,103
577,product-577,102,186,197,205,165,158
578,product-578,235,263,174,72,163,147
579,product-579,15,88,133,72,27,23
580,product-580,193,233,133,94,33,52
581,product-581,181,246,53,46,177,108
582,product-582,48,136,28,144,74,209
583,product-583,66,74,202,186,159,134
584,product-584,219,268,27,20,136,51
585,product-585,13,83,97,118,226,139
586,product-586,221,312,138,167,88,69
587,product-587,212,297,55,160,116,214
588,product-588,40,131,130,123,164,42
589,product-589,153,243,30,66,211,183
590,product-590,153,236,64,193,158,74
591,product-591,251,256,1,75,209,200
592,product-592,48,51,37,32,64,115
593,product-593,200,202,180,134,62,69
594,product-594,214,221,65,22,211,202
595,product-595,83,159,99,12,187,31
596,product-596,130,181,141,94,73,52
597,product-597,114,137,31,25,111,201
598,product-598,140,180,156,161,34,94
599,product-599,150,237,89,55,91,176
600,product-600,234,306,153,104,58,190
601,product-601,38,101,184,200,43,209
602,product-602,237,296,180,70,109,248
603,product-603,37,128,130,134,96,61
604,product-604,26,37,204,133,27,174
605,product-605,89,161,108,37,80,198
606,product-606,97,171,174,175,187,132
607,product-607,30,113,52,155,96,142
608,product-608,113,179,202,204,212,150
609,product-609,95,185,54,177,105,169
610,product-610,10,37,44,109,151,115
611,product-611,35,109,132,237,51,165
612,product-612,66,99,88,81,182,249
613,product-613,148,173,114,164,168,120
614,product-614,186,256,199,137,163,204
615,product-615,254,278,184,158,215,191
616,product-616,41,63,163,197,52,12
617,product-617,64,105,162,112,123,156
618,product-618,10,72,89,24,91,196
619,product-619,194,237,179,225,16,175
620,product-620,46,59,123,151,66,47
621,product-621,193,204,90,8,268,51
622,product-622,189,255,58,114,177,39
623,product-623,134,193,89,109,166,157
624,product-624,197,216,53,124,219,151
625,product-625,174,191,129,72,181,108
626,product-626,155,211,107,165,52,58
627,product-627,51,105,102,148,26,17
628,product-628,150,172,243,10,166,163
629,product-629,197,238,136,186,168,171
630,product-630,98,152,49,49,79,128
631,product-631,141,146,120,153,125,149
632,product-632,46,60,237,190,182,110
633,product-633,54,105,106,57,74,21
634,product-634,130,145,224,105,139,249
635,product-635,160,233,196,95,68,108
636,product-636,174,188,237,207,139,140
637,product-637,45,60,194,41,145,107
638,product-638,169,247,55,78,46,30
639,product-639,119,123,186,252,46,165
640,product-640,157,187,23,138,124,213
641,product-641,221,266,157,36,151,266
642,product-642,186,227,104,91,84,202
643,product-643,77,132,38,61,181,115
644,product-644,171,205,136,91,2,102
645,product-645,155,172,157,167,26,115
646,product-646,119,146,135,15,39,16
647,product-647,162,203,114,186,76,121
648,product-648,46,110,94,192,54,164
649,product-649,118,127,225,148,52,61
650,product-650,6,6,118,94,124,202
651,product-651,176,231,59,163,75,10
652,product-652,59,126,69,96,44,157
653,product-653,129,195,66,70,188,122
654,product-654,204,262,138,80,22,74
655,product-655,59,83,120,197,152,65
656,product-656,71,146,146,138,19,70
657,product-657,186,215,71,45,42,118
658,product-658,17,102,189,188,191,180
659,product-659,34,109,84,50,100,86
660,product-660,60,69,105,108,95,173
661,product-661,14,26,32,76,119,198
662,product-662,48,108,170,162,62,174
663,product-663,215,230,146,186,156,271
664,product-664,13,82,148,127,197,169
665,product-665,138,150,154,192,104,201
666,product-666,101,187,42,114,175,159
667,product-667,68,163,215,135,40,131
668,product-668,233,268,126,191,72,22
669,product-669,23,37,120,88,171,149
670,product-670,64,93,86,23,194,147
671,product-671,28,64,101,149,72,173
672,product-672,195,218,112,44,76,198
673,product-673,92,110,180,52,183,133
674,product-674,185,196,124,121,95,63
675,product-675,185,269,162,50,114,79
676,product-676,8,11,85,113,113,107
677,product-677,7,89,58,34,57,140
678,product-678,151,177,18,27,147,170
679,product-679,194,201,226,97,221,74
680,product-680,123,193,200,105,22,56
681,product-681,124,173,221,180,85,33
682,product-682,65,122,120,109,113,173
683,product-683,110,146,98,149,21,85
684,product-684,139,155,140,146,111,138
685,product-685,69,74,67,175,199,98
686,product-686,87,144,187,42,130,258
687,product-687,185,247,174,116,189,239
688,product-688,73,121,92,180,114,188
689,product-689,48,64,186,155,25,203
690,product-690,132,196,87,85,138,18
691,product-691,179,239,101,79,200,166
692,product-692,137,155,216,177,48,222
693,product-693,127,191,112,137,118,126
694,product-694,117,173,65,66,227,228
695,product-695,185,201,91,132,35,118
696,product-696,158,182,122,44,41,134
697,product-697,87,164,51,61,179,177
698,product-698,146,160,186,132,125,68
699,product-699,93,113,145,107,214,67
700,product-700,165,259,209,146,117,163
701,product-701,147,188,111,191,279,189
702,product-702,90,132,87,27,229,194
703,product-703,106,162,185,68,179,132
704,product-704,10,91,106,86,125,76
705,product-705,50,65,61,182,187,35
706,product-706,213,231,108,120,75,239
707,product-707,195,201,221,68,125,195
708,product-708,128,162,85,75,114,163
709,product-709,107,120,177,179,4,84
710,product-710,122,182,68,94,27,24
711,product-711,160,162,103,150,89,123
712,product-712,194,256,186,63,142,75
713,product-713,229,233,89,155,89,192
714,product-714,150,233,85,170,144,76
715,product-715,192,255,202,12,143,195
716,product-716,201,296,174,135,87,68
717,product-717,149,238,126,54,204,205
718,product-718,102,130,215,92,164,172
719,product-719,244,340,196,32,156,126
720,product-720,127,155,140,21,45,55
721,product-721,30,86,124,113,123,161
722,product-722,14,41,40,203,145,29
723,product-723,78,144,42,156,96,201
724,product-724,230,253,186,122,143,101
725,product-725,94,146,176,117,46,134
726,product-726,149,198,14,102,232,139
727,product-727,224,246,151,38,217,134
728,product-728,36,90,170,187,138,268
729,product-729,150,227,55,61,167,115
730,product-730,185,193,98,43,221,98
731,product-731,86,156,8,96,154,94
732,product-732,126,149,57,131,89,51
733,product-733,90,104,208,23,144,119
734,product-734,86,131,186,116,15,79
735,product-735,192,251,189,18,172,222
736,product-736,229,307,133,230,215,29
737,product-737,180,253,67,99,65,200
738,product-738,92,161,69,28,85,63
739,product-739,230,319,140,66,111,26
740,product-740,137,145,60,135,59,177
741,product-741,54,121,201,25,86,132
742,product-742,159,210,138,158,187,226
743,product-743,60,88,184,6,142,33
744,product-744,112,128,26,148,157,66
745,product-745,135,164,65,89,189,81
746,product-746,254,349,201,250,96,105
747,product-747,179,273,116,186,72,132
748,product-748,142,148,147,152,172,185
749,product-749,167,195,182,88,120,82
750,product-750,106,152,111,166,149,106
751,product-751,68,133,68,193,79,168
752,product-752,80,101,161,266,59,236
753,product-753,145,217,14,108,233,147
754,product-754,144,223,120,134,176,76
755,product-755,161,184,72,267,89,96
756,product-756,93,117,112,104,158,65
757,product-757,58,74,104,23,193,57
758,product-758,130,160,168,191,149,81
759,product-759,82,96,17,155,166,201
760,product-760,26,74,131,130,133,81
761,product-761,193,204,112,32,190,195
762,product-762,126,211,65,227,182,202
763,product-763,164,203,73,30,132,189
764,product-764,62,137,102,94,118,98
765,product-765,123,192,152,64,163,20
766,product-766,16,53,89,181,57,60
767,product-767,45,68,152,154,147,47
768,product-768,87,135,143,32,99,46
769,product-769,82,124,55,177,45,180
770,product-770,117,194,163,250,78,188
771,product-771,77,96,17,155,184,127
772,product-772,74,155,78,37,130,11
773,product-773,225,263,248,81,90,22
774,product-774,119,201,109,59,61,107
