id,label,ts_in,ts_out,dim_0,dim_1,dim_2,dim_3,dim_4
67,customer-67,197,253,25,150,27,57,131
68,customer-68,129,197,80,100,191,136,130
69,customer-69,65,96,117,184,31,114,141
70,customer-70,56,135,41,38,85,175,22
71,customer-71,73,79,46,59,193,97,211
72,customer-72,90,177,228,47,134,201,168
73,customer-73,108,162,179,180,204,109,135
74,customer-74,116,175,189,156,177,208,116
75,customer-75,37,100,177,133,185,154,274
76,customer-76,3,93,137,130,243,152,102
77,customer-77,28,84,67,251,232,149,55
78,customer-78,194,248,116,178,59,111,216
79,customer-79,78,92,190,195,125,223,14
80,customer-80,6,86,111,200,70,181,92
81,customer-81,197,284,23,94,85,113,131
82,customer-82,77,170,231,211,201,107,188
83,customer-83,146,199,156,160,60,52,108
84,customer-84,81,106,102,265,89,64,145
85,customer-85,97,190,178,123,118,180,153
86,customer-86,179,194,187,218,273,169,164
87,customer-87,105,144,209,188,55,168,30
88,customer-88,43,57,63,78,50,75,181
89,customer-89,173,244,218,14,122,88,164
90,customer-90,189,280,55,66,192,156,236
91,customer-91,241,291,42,83,45,154,60
92,customer-92,15,31,22,52,192,250,176
93,customer-93,65,121,75,255,259,206,150
94,customer-94,84,118,248,1,124,129,211
95,customer-95,214,264,49,119,233,186,26
96,customer-96,202,274,17,142,37,35,126
97,customer-97,161,212,89,151,156,61,73
98,customer-98,201,290,61,111,173,152,43
99,customer-99,148,212,11,143,245,94,122
100,customer-100,93,100,145,62,63,37,72
101,customer-101,72,99,220,112,113,135,143
102,customer-102,209,291,93,128,162,170,183
103,customer-103,83,109,210,186,185,61,123
104,customer-104,82,89,116,105,122,141,43
105,customer-105,195,260,105,143,57,88,214
106,customer-106,162,190,196,48,83,63,85
107,customer-107,197,240,113,164,179,125,156
108,customer-108,41,116,124,53,133,61,212
109,customer-109,72,152,193,126,88,208,108
110,customer-110,201,241,78,76,66,40,67
111,customer-111,124,211,152,9,14,40,61
112,customer-112,36,112,78,138,72,270,115
113,customer-113,178,244,197,43,113,96,245
114,customer-114,114,198,199,116,73,100,162
115,customer-115,55,115,21,190,134,86,74
116,customer-116,165,247,220,158,37,199,150
117,customer-117,154,196,86,17,188,91,88
118,customer-118,139,165,154,161,222,36,69
119,customer-119,69,100,122,137,45,92,205
120,customer-120,159,181,119,134,171,36,208
121,customer-121,62,100,34,44,59,84,62
122,customer-122,50,68,84,121,8,116,127
123,customer-123,136,151,210,44,157,222,109
124,customer-124,197,235,59,59,171,171,98
125,customer-125,161,240,93,181,126,135,98
126,customer-126,38,42,208,188,111,138,58
127,customer-127,22,59,44,207,118,170,8
128,customer-128,19,111,134,90,154,152,179
129,customer-129,96,167,213,210,66,150,168
130,customer-130,57,135,137,92,187,142,60
131,customer-131,128,184,206,146,195,101,174
132,customer-132,200,286,32,157,34,207,36
133,customer-133,134,216,54,26,181,132,122
134,customer-134,194,244,165,132,88,16,142
135,customer-135,149,184,293,56,195,88,71
136,customer-136,34,88,138,80,226,94,244
137,customer-137,86,128,67,27,153,132,211
138,customer-138,85,137,118,206,68,92,200
139,customer-139,33,92,59,136,62,143,173
140,customer-140,138,184,103,99,33,188,110
141,customer-141,171,228,183,31,201,191,183
142,customer-142,76,97,86,187,135,160,41
143,customer-143,52,60,213,78,43,45,147
144,customer-144,20,47,166,125,190,36,100
145,customer-145,162,247,144,197,204,70,222
146,customer-146,200,253,137,102,75,179,206
147,customer-147,226,275,106,147,10,115,65
148,customer-148,44,58,68,22,56,86,80
149,customer-149,51,112,227,41,42,70,190
150,customer-150,205,255,161,74,34,243,133
151,customer-151,119,151,180,198,70,120,48
152,customer-152,169,225,170,100,143,88,174
153,customer-153,5,20,177,192,186,160,140
154,customer-154,87,112,170,157,47,209,53
155,customer-155,132,170,144,185,96,89,140
156,customer-156,199,213,156,34,157,102,36
157,customer-157,13,54,5,56,100,207,187
158,customer-158,85,145,102,17,188,87,39
159,customer-159,169,196,162,49,135,243,125
160,customer-160,41,59,69,202,80,201,147
161,customer-161,55,104,89,151,80,96,61
162,customer-162,75,163,7,154,99,84,168
163,customer-163,130,165,66,57,98,80,78
164,customer-164,150,172,194,126,162,235,133
165,customer-165,76,93,159,159,128,199,102
166,customer-166,183,240,125,27,144,43,58
167,customer-167,173,182,175,101,74,18,122
168,customer-168,192,208,102,209,54,67,16
169,customer-169,47,67,76,222,135,200,215
170,customer-170,181,204,216,214,4,96,150
171,customer-171,225,312,213,32,64,176,47
172,customer-172,48,51,171,80,112,149,92
173,customer-173,142,220,97,196,83,124,48
174,customer-174,41,87,60,230,180,89,53
175,customer-175,118,173,16,177,159,179,135
176,customer-176,136,202,187,187,208,131,62
177,customer-177,195,244,134,196,79,53,141
178,customer-178,184,235,70,12,185,65,15
179,customer-179,210,230,201,161,125,211,102
180,customer-180,21,115,128,43,217,102,116
181,customer-181,63,107,143,167,169,176,108
182,customer-182,107,140,109,132,53,35,257
183,customer-183,126,127,155,15,76,146,103
184,customer-184,158,206,159,100,72,67,86
185,customer-185,51,76,114,176,119,121,43
186,customer-186,77,105,46,162,123,71,7
187,customer-187,144,181,176,115,55,119,140
188,customer-188,145,172,127,47,156,177,132
189,customer-189,192,222,162,150,176,214,186
190,customer-190,207,269,204,140,114,188,115
191,customer-191,21,27,184,41,25,226,30
192,customer-192,172,191,52,42,90,107,264
193,customer-193,117,195,201,124,69,165,276
194,customer-194,179,203,184,171,57,101,140
195,customer-195,163,203,122,180,55,101,76
196,customer-196,120,184,161,38,148,186,189
197,customer-197,81,124,184,33,124,187,98
198,customer-198,174,228,166,242,252,138,174
199,customer-199,157,188,92,147,156,167,157
200,customer-200,43,85,65,72,115,204,85
201,customer-201,168,199,161,165,140,169,78
202,customer-202,183,236,218,163,90,208,204
203,customer-203,140,215,150,53,139,16,43
204,customer-204,263,312,203,177,134,77,101
205,customer-205,191,275,138,113,202,149,161
206,customer-206,76,95,77,193,217,142,269
207,customer-207,141,162,150,252,22,91,208
208,customer-208,133,200,109,126,72,170,251
209,customer-209,151,159,226,88,25,187,86
210,customer-210,183,203,223,61,122,222,37
211,customer-211,72,147,169,207,49,124,129
212,customer-212,124,160,101,78,107,146,110
213,customer-213,177,234,145,81,195,61,58
214,customer-214,151,208,109,153,186,155,71
215,customer-215,106,120,86,48,88,197,120
216,customer-216,211,292,123,196,217,113,59
217,customer-217,134,153,76,187,92,60,147
218,customer-218,278,308,53,130,105,41,42
219,customer-219,139,211,93,104,242,18,186
220,customer-220,146,178,78,162,151,168,114
221,customer-221,50,78,107,68,175,125,159
222,customer-222,72,99,149,118,151,125,110
223,customer-223,65,68,104,163,188,32,139
224,customer-224,202,215,67,89,182,170,100
225,customer-225,37,116,200,71,179,198,74
226,customer-226,199,268,56,97,249,75,224
227,customer-227,162,224,158,14,26,64,36
228,customer-228,41,65,176,153,90,126,76
229,customer-229,132,186,92,103,100,223,82
230,customer-230,223,299,248,108,210,194,198
231,customer-231,190,193,83,113,179,138,209
232,customer-232,252,295,51,97,79,76,225
233,customer-233,250,339,95,229,109,176,212
234,customer-234,147,235,199,114,188,61,157
235,customer-235,37,74,119,91,65,159,119
236,customer-236,143,211,206,159,100,9,79
237,customer-237,109,178,99,222,87,127,86
238,customer-238,91,143,49,190,77,196,134
239,customer-239,87,167,65,126,229,171,104
240,customer-240,189,274,164,101,98,174,202
241,customer-241,176,255,46,86,123,30,128
242,customer-242,9,55,111,39,27,147,44
243,customer-243,154,154,170,21,112,143,230
244,customer-244,75,148,132,94,110,236,166
245,customer-245,151,171,145,185,108,60,128
246,customer-246,106,111,187,81,41,151,141
247,customer-247,29,49,149,174,204,115,145
248,customer-248,84,110,206,53,14,135,80
249,customer-249,125,200,26,117,33,78,128
250,customer-250,73,101,130,18,157,149,88
251,customer-251,203,290,83,82,69,77,69
252,customer-252,86,112,44,114,209,141,50
253,customer-253,179,206,98,165,105,151,131
254,customer-254,89,89,132,107,151,18,131
255,customer-255,123,197,172,44,68,44,57
256,customer-256,193,206,64,195,116,211,207
257,customer-257,169,211,66,191,236,85,142
258,customer-258,61,90,116,137,157,16,41
259,customer-259,169,228,195,51,78,209,151
260,customer-260,46,61,225,61,25,199,15
261,customer-261,16,104,143,51,166,180,29
262,customer-262,29,66,87,101,262,120,183
263,customer-263,219,269,138,36,46,194,18
264,customer-264,178,229,87,118,46,125,207
265,customer-265,54,62,18,110,78,93,181
266,customer-266,197,282,66,219,129,104,83
267,customer-267,72,104,143,198,127,124,203
268,customer-268,126,210,205,173,76,149,25
269,customer-269,61,87,181,96,89,132,129
270,customer-270,217,219,38,14,90,93,37
271,customer-271,70,99,100,85,25,162,106
272,customer-272,86,178,197,54,98,160,128
273,customer-273,91,91,13,45,134,21,10
274,customer-274,67,138,145,74,193,147,91
275,customer-275,91,116,73,135,155,188,118
276,customer-276,24,69,226,187,22,35,59
277,customer-277,113,144,217,174,99,35,95
278,customer-278,34,93,187,81,56,58,142
279,customer-279,223,273,219,182,271,171,48
280,customer-280,78,160,108,84,113,194,232
281,customer-281,6,65,164,141,106,48,207
282,customer-282,83,90,117,62,156,49,170
283,customer-283,225,315,100,181,80,119,108
284,customer-284,192,222,172,160,31,207,150
285,customer-285,46,110,136,158,132,114,140
286,customer-286,166,213,57,174,204,194,34
287,customer-287,108,158,121,189,246,87,101
288,customer-288,252,334,94,130,196,117,118
289,customer-289,31,75,106,181,184,216,116
290,customer-290,214,224,158,5,92,182,176
291,customer-291,152,156,142,105,98,171,86
292,customer-292,165,209,192,144,189,40,83
293,customer-293,97,159,144,66,134,160,145
294,customer-294,167,214,81,94,213,138,22
295,customer-295,219,307,114,89,125,261,23
296,customer-296,78,121,146,202,205,58,180
297,customer-297,151,153,184,12,148,146,76
298,customer-298,111,127,166,114,38,58,120
299,customer-299,191,256,171,1,209,211,201
300,customer-300,190,252,97,101,188,194,25
301,customer-301,205,247,181,200,205,36,104
302,customer-302,99,160,99,83,141,59,113
303,customer-303,172,176,94,196,107,232,107
304,customer-304,133,194,165,152,154,185,56
305,customer-305,62,69,162,25,110,103,223
306,customer-306,157,197,190,217,204,232,179
307,customer-307,174,181,57,181,11,133,217
308,customer-308,103,157,129,258,35,92,50
309,customer-309,176,212,26,153,235,186,198
310,customer-310,156,162,103,203,70,221,137
311,customer-311,22,101,157,36,155,182,128
312,customer-312,209,259,202,141,144,99,164
313,customer-313,102,127,211,31,72,257,246
314,customer-314,83,148,84,100,167,62,108
315,customer-315,97,176,103,167,95,82,176
316,customer-316,178,262,238,244,8,233,179
317,customer-317,139,158,43,98,46,224,116
318,customer-318,190,245,75,145,269,9,86
319,customer-319,220,301,117,188,36,136,152
320,customer-320,188,215,74,92,187,253,153
321,customer-321,234,248,162,15,103,258,192
322,customer-322,129,135,51,232,35,170,36
323,customer-323,163,227,25,115,205,65,204
324,customer-324,148,242,35,40,126,58,132
325,customer-325,103,189,169,111,46,200,246
326,customer-326,191,274,121,140,246,126,106
327,customer-327,113,148,176,165,71,200,169
328,customer-328,200,265,132,116,215,214,77
329,customer-329,218,233,194,25,155,194,107
330,customer-330,17,90,130,145,69,90,149
331,customer-331,75,147,153,246,74,102,185
332,customer-332,140,228,144,60,89,243,13
333,customer-333,65,78,236,87,175,145,26
334,customer-334,265,321,38,21,26,147,32
335,customer-335,167,205,187,123,29,153,125
336,customer-336,173,255,180,186,199,39,47
337,customer-337,103,179,190,179,168,116,215
338,customer-338,192,274,45,71,54,212,161
339,customer-339,37,37,44,77,135,180,198
340,customer-340,156,193,87,158,127,165,159
341,customer-341,132,195,63,170,198,232,71
342,customer-342,116,137,168,89,199,194,185
343,customer-343,142,153,15,35,209,184,80
344,customer-344,200,284,14,97,56,74,108
345,customer-345,164,217,70,24,139,189,224
346,customer-346,171,209,15,27,169,0,158
347,customer-347,14,72,85,19,178,121,143
348,customer-348,168,217,105,114,126,215,61
349,customer-349,43,99,221,76,205,73,150
350,customer-350,178,265,122,169,63,147,141
351,customer-351,221,280,71,192,107,182,116
352,customer-352,196,223,131,36,53,238,196
353,customer-353,136,191,91,44,188,181,181
354,customer-354,190,207,197,35,115,63,199
355,customer-355,185,281,65,32,144,82,34
356,customer-356,225,285,107,193,257,50,181
357,customer-357,203,286,223,187,61,10,44
358,customer-358,198,283,125,147,190,114,176
359,customer-359,5,9,50,175,55,65,40
360,customer-360,30,121,132,160,149,119,192
361,customer-361,60,80,108,26,194,171,108
362,customer-362,11,41,180,126,93,26,175
363,customer-363,26,116,29,144,124,164,194
364,customer-364,220,253,82,88,184,168,170
365,customer-365,52,123,125,92,111,183,24
366,customer-366,31,79,190,63,57,153,122
367,customer-367,196,267,93,79,163,231,166
368,customer-368,35,70,152,115,138,67,200
369,customer-369,204,296,28,164,8,79,47
370,customer-370,47,143,117,105,35,220,153
371,customer-371,90,90,85,180,171,59,194
372,customer-372,191,213,188,138,159,70,110
373,customer-373,42,55,61,62,164,139,21
374,customer-374,44,107,99,92,196,190,124
375,customer-375,19,52,227,187,91,165,129
376,customer-376,156,247,132,171,57,101,103
377,customer-377,130,210,41,211,203,81,84
378,customer-378,172,185,177,79,203,102,174
379,customer-379,72,119,197,215,190,99,218
380,customer-380,114,195,182,51,189,115,239
381,customer-381,179,244,16,102,128,216,86
382,customer-382,155,156,225,185,31,144,179
383,customer-383,136,154,230,204,105,119,111
384,customer-384,56,68,92,134,164,134,101
385,customer-385,227,251,62,158,63,45,174
386,customer-386,100,146,58,225,122,191,166
387,customer-387,21,28,188,252,195,186,142
388,customer-388,39,82,111,214,175,110,70
389,customer-389,174,263,177,131,203,68,80
390,customer-390,259,293,14,199,83,225,130
391,customer-391,57,150,86,170,105,192,180
392,customer-392,52,57,71,134,153,67,134
393,customer-393,188,201,4,172,67,154,88
394,customer-394,178,207,19,148,58,55,121
395,customer-395,96,126,109,55,42,46,165
396,customer-396,70,139,162,16,156,145,190
397,customer-397,257,301,174,40,57,51,180
398,customer-398,89,108,140,23,40,197,161
399,customer-399,72,145,163,177,136,198,228
400,customer-400,60,139,139,91,199,165,199
401,customer-401,179,186,177,59,86,95,161
402,customer-402,27,60,93,159,252,154,56
403,customer-403,39,66,124,83,111,150,174
404,customer-404,167,255,75,198,172,128,73
405,customer-405,142,209,63,231,189,64,185
406,customer-406,72,99,247,113,196,138,226
407,customer-407,136,142,86,119,113,209,53
408,customer-408,100,111,46,3,68,160,111
409,customer-409,115,151,223,183,88,167,72
410,customer-410,108,134,94,159,66,52,164
411,customer-411,6,11,113,32,17,199,200
412,customer-412,108,141,71,110,162,69,51
413,customer-413,66,81,154,202,188,15,81
414,customer-414,108,130,177,43,92,64,192
415,customer-415,195,200,38,20,160,170,127
416,customer-416,53,126,100,110,69,102,147
417,customer-417,93,159,84,43,58,176,129
418,customer-418,189,239,91,48,141,206,193
419,customer-419,95,149,133,135,192,128,118
420,customer-420,115,179,112,98,111,28,34
421,customer-421,145,190,115,147,28,58,119
422,customer-422,130,199,71,102,84,45,187
423,customer-423,62,85,146,170,78,90,149
424,customer-424,71,74,181,202,167,148,65
425,customer-425,160,179,244,149,100,158,79
426,customer-426,159,218,64,191,34,96,137
427,customer-427,104,113,81,137,21,36,130
428,customer-428,220,244,87,53,151,124,86
429,customer-429,181,245,177,191,103,152,59
430,customer-430,39,65,203,105,153,184,143
431,customer-431,13,85,181,133,152,146,177
432,customer-432,43,100,47,206,124,144,169
433,customer-433,123,200,50,157,161,206,140
434,customer-434,29,108,162,88,160,70,107
435,customer-435,50,77,65,138,107,121,200
436,customer-436,166,169,208,64,51,159,241
437,customer-437,97,173,30,113,83,203,184
438,customer-438,193,268,144,197,69,228,196
439,customer-439,79,80,201,46,64,209,92
440,customer-440,193,230,182,127,89,74,233
441,customer-441,227,296,88,167,145,157,113
442,customer-442,138,151,169,118,133,209,197
443,customer-443,64,158,126,208,255,250,209
444,customer-444,144,213,181,238,138,158,170
445,customer-445,40,50,154,16,155,142,183
446,customer-446,236,312,170,145,37,151,45
447,customer-447,117,174,118,6,137,176,111
448,customer-448,128,161,193,172,53,8,4
449,customer-449,126,162,148,127,48,219,37
450,customer-450,122,182,164,165,113,169,153
451,customer-451,199,283,127,152,179,209,38
452,customer-452,43,49,161,71,96,121,123
453,customer-453,179,205,138,93,136,54,156
454,customer-454,128,176,49,40,106,18,39
455,customer-455,251,283,174,96,56,108,210
456,customer-456,183,261,103,162,64,38,224
457,customer-457,58,106,44,156,101,172,36
458,customer-458,121,177,70,8,78,203,87
459,customer-459,161,168,98,71,252,104,193
460,customer-460,71,169,97,52,70,157,212
461,customer-461,57,83,211,187,135,128,79
462,customer-462,97,171,5,182,16,236,179
463,customer-463,17,98,106,125,191,125,165
464,customer-464,155,206,217,105,176,230,94
465,customer-465,130,147,71,112,200,186,74
466,customer-466,115,180,195,89,49,203,217
467,customer-467,151,174,83,179,148,130,7
468,customer-468,195,223,223,169,216,201,198
469,customer-469,80,159,96,75,95,210,161
470,customer-470,110,201,23,103,173,34,146
471,customer-471,252,301,129,61,80,40,154
472,customer-472,144,170,73,83,108,107,60
473,customer-473,34,94,106,126,90,84,182
474,customer-474,135,167,190,132,171,139,86
475,customer-475,235,265,176,136,213,213,82
476,customer-476,84,129,103,144,166,124,30
477,customer-477,61,63,111,27,22,192,86
478,customer-478,55,73,209,41,58,157,167
479,customer-479,141,217,42,51,104,54,176
480,customer-480,148,158,185,65,65,172,79
481,customer-481,123,174,25,125,200,162,95
482,customer-482,173,179,20,178,149,72,24
483,customer-483,122,148,184,106,57,62,80
484,customer-484,42,89,110,241,277,124,226
485,customer-485,139,184,139,111,119,192,106
486,customer-486,236,305,219,111,108,216,25
487,customer-487,156,161,146,226,178,48,116
488,customer-488,112,154,59,165,41,202,130
489,customer-489,122,171,143,107,207,117,198
490,customer-490,203,222,161,79,134,84,78
491,customer-491,145,206,200,58,215,212,70
492,customer-492,150,166,92,141,206,41,146
493,customer-493,118,183,17,103,143,62,105
494,customer-494,123,171,167,131,73,31,210
495,customer-495,55,97,177,143,83,78,117
496,customer-496,228,303,167,219,3,87,88
497,customer-497,120,206,179,87,200,34,220
498,customer-498,147,226,190,217,104,161,192
499,customer-499,125,195,162,34,148,170,34
500,customer-500,226,277,248,41,29,207,232
501,customer-501,107,142,187,82,93,195,167
502,customer-502,196,252,74,241,171,75,151
503,customer-503,100,179,199,188,202,217,193
504,customer-504,102,153,130,14,18,99,163
505,customer-505,142,209,81,151,125,173,169
506,customer-506,138,142,92,11,201,40,164
507,customer-507,181,199,176,149,181,121,111
508,customer-508,96,140,80,70,225,79,137
509,customer-509,25,63,107,165,176,98,170
510,customer-510,270,316,48,142,197,217,91
511,customer-511,158,246,180,126,30,159,126
512,customer-512,209,256,52,205,230,85,153
513,customer-513,117,201,92,105,52,90,203
514,customer-514,167,175,162,165,55,15,145
515,customer-515,166,221,149,90,141,72,234
516,customer-516,74,85,135,47,48,91,163
517,customer-517,224,265,151,53,169,169,70
518,customer-518,154,188,158,170,95,22,171
519,customer-519,229,236,114,232,198,87,23
520,customer-520,207,289,123,83,237,153,63
521,customer-521,55,137,47,199,88,208,131
522,customer-522,34,90,184,13,210,29,160
523,customer-523,190,229,117,59,135,239,96
524,customer-524,144,199,110,22,145,150,109
525,customer-525,60,106,169,145,84,53,80
526,customer-526,219,288,99,55,222,107,109
527,customer-527,189,275,84,76,135,21,168
528,customer-528,147,207,142,122,98,164,159
529,customer-529,66,77,167,137,160,118,204
530,customer-530,9,57,75,203,96,93,80
531,customer-531,63,99,76,155,78,67,127
532,customer-532,72,142,118,156,62,57,193
533,customer-533,203,230,35,161,119,18,96
534,customer-534,78,126,138,81,155,123,123
535,customer-535,240,249,101,178,151,96,147
536,customer-536,28,46,179,249,21,153,72
537,customer-537,99,107,35,100,193,30,217
538,customer-538,88,140,222,197,98,165,176
539,customer-539,31,42,112,26,84,103,10
540,customer-540,117,143,185,93,192,33,196
541,customer-541,159,200,148,41,145,92,155
542,customer-542,20,95,63,114,133,102,202
543,customer-543,51,78,149,16,118,126,216
544,customer-544,39,42,57,35,25,200,86
545,customer-545,177,197,184,95,216,30,194
546,customer-546,58,96,215,181,36,142,119
547,customer-547,195,197,203,123,128,128,228
548,customer-548,39,96,24,137,175,170,191
549,customer-549,12,99,246,60,197,81,69
550,customer-550,198,217,214,184,125,123,91
551,customer-551,153,177,92,64,7,197,43
552,customer-552,134,212,48,165,203,41,197
553,customer-553,13,53,115,40,177,239,167
554,customer-554,222,290,121,122,146,107,212
555,customer-555,125,215,239,126,181,208,190
556,customer-556,158,181,58,88,207,156,45
557,customer-557,42,70,91,150,176,139,50
558,customer-558,129,134,79,154,158,98,170
559,customer-559,87,143,179,200,129,76,116
560,customer-560,145,234,64,182,138,180,195
561,customer-561,97,152,65,50,127,48,49
562,customer-562,6,35,150,174,139,218,128
563,customer-563,176,193,64,102,200,58,83
564,customer-564,269,299,184,175,129,200,53
565,customer-565,168,184,200,26,41,127,176
566,customer-566,151,174,32,183,158,92,175
567,customer-567,97,97,168,110,166,47,114
568,customer-568,179,198,163,105,178,74,167
569,customer-569,47,68,170,122,87,54,200
570,customer-570,130,207,194,29,170,212,99
571,customer-571,91,95,214,116,175,146,193
572,customer-572,143,148,139,112,22,71,64
573,customer-573,43,82,190,189,117,120,195
574,customer-574,200,241,145,107,160,67,118
575,customer-575,189,275,156,59,187,71,116
576,customer-576,203,211,94,179,123,165,210
577,customer-577,211,286,89,47,164,79,47
578,customer-578,156,188,83,99,192,129,120
579,customer-579,237,267,106,67,194,59,204
580,customer-580,194,272,156,72,117,165,130
581,customer-581,189,281,137,151,55,204,110
582,customer-582,60,151,145,101,53,116,61
583,customer-583,218,269,11,183,131,172,47
584,customer-584,137,163,90,64,196,105,129
585,customer-585,101,116,137,185,187,65,196
586,customer-586,156,183,82,77,194,32,67
587,customer-587,104,154,38,87,219,14,137
588,customer-588,173,264,117,140,100,42,113
589,customer-589,59,129,204,206,163,63,138
590,customer-590,179,201,182,68,64,157,145
591,customer-591,19,46,205,131,178,33,199
592,customer-592,235,257,237,260,124,70,149
593,customer-593,97,126,44,54,242,124,164
594,customer-594,122,171,95,136,181,195,179
595,customer-595,64,152,43,80,36,30,222
596,customer-596,226,241,144,142,69,275,216
597,customer-597,78,165,161,55,56,95,36
598,customer-598,100,135,58,193,186,25,126
599,customer-599,40,54,156,138,246,94,172
600,customer-600,157,228,125,116,114,140,69
601,customer-601,197,239,95,201,193,57,165
602,customer-602,49,64,172,202,160,166,105
603,customer-603,124,138,181,36,124,41,140
604,customer-604,76,110,143,155,95,216,135
605,customer-605,47,74,31,138,134,155,221
606,customer-606,187,259,131,37,41,167,82
607,customer-607,237,318,206,103,36,213,125
608,customer-608,18,51,244,100,151,156,139
609,customer-609,172,248,221,62,129,158,204
610,customer-610,137,149,93,35,159,72,139
611,customer-611,32,67,213,154,204,144,65
612,customer-612,158,253,137,3,94,97,216
613,customer-613,7,45,126,101,117,148,69
614,customer-614,109,113,61,204,76,24,117
615,customer-615,91,133,256,21,108,74,124
616,customer-616,175,195,161,74,84,42,17
617,customer-617,156,163,29,219,158,145,157
618,customer-618,183,221,79,63,123,182,206
619,customer-619,79,128,220,142,203,86,67
620,customer-620,238,286,150,25,97,184,155
621,customer-621,137,226,164,98,201,47,135
622,customer-622,34,65,226,140,154,66,29
623,customer-623,84,101,21,161,93,104,42
624,customer-624,59,105,125,105,123,85,114
625,customer-625,225,273,82,134,237,128,8
626,customer-626,118,134,141,75,69,191,234
627,customer-627,72,132,154,191,92,110,91
628,customer-628,93,121,118,137,196,193,63
629,customer-629,164,203,50,182,264,96,68
630,customer-630,183,263,158,103,102,163,190
631,customer-631,184,205,158,86,101,48,170
632,customer-632,108,162,173,181,115,10,186
633,customer-633,24,54,206,189,150,86,58
634,customer-634,115,168,207,117,137,186,206
635,customer-635,178,187,109,55,42,192,189
636,customer-636,90,147,83,73,150,87,45
637,customer-637,65,138,227,123,117,135,43
638,customer-638,166,206,116,132,32,32,132
639,customer-639,151,161,86,152,114,143,23
640,customer-640,138,189,159,161,279,102,93
641,customer-641,187,264,93,107,32,167,169
642,customer-642,56,119,75,54,78,80,178
643,customer-643,60,142,96,122,199,175,58
644,customer-644,138,213,52,89,60,21,187
645,customer-645,58,93,35,150,145,127,158
646,customer-646,122,160,233,140,164,184,204
647,customer-647,105,154,82,204,212,175,54
648,customer-648,90,110,83,45,124,119,102
649,customer-649,236,317,181,59,107,21,155
650,customer-650,147,243,209,141,115,144,78
651,customer-651,53,135,148,178,102,212,204
652,customer-652,135,201,170,25,61,189,78
653,customer-653,248,303,127,103,286,127,109
654,customer-654,180,193,159,142,188,81,151
655,customer-655,157,191,178,113,92,123,145
656,customer-656,161,220,86,83,214,180,86
657,customer-657,77,147,150,170,199,64,9
658,customer-658,13,32,122,86,184,64,29
659,customer-659,137,223,152,220,200,107,80
660,customer-660,42,113,213,69,192,238,188
661,customer-661,48,115,227,87,201,98,170
662,customer-662,194,237,51,106,40,79,109
