id,label,ts_in,ts_out,dim_0,dim_1,dim_2,dim_3
57,product-57,237,326,126,196,107,181
58,product-58,88,119,190,69,181,110
59,product-59,105,157,197,199,187,123
60,product-60,146,171,42,186,119,95
61,product-61,59,140,96,177,74,105
62,product-62,179,248,49,12,151,81
63,product-63,137,201,124,48,215,200
64,product-64,143,193,40,63,82,179
65,product-65,96,121,107,7,116,7
66,product-66,16,87,248,117,97,67
67,product-67,31,40,36,121,164,169
68,product-68,32,115,62,130,99,67
69,product-69,120,180,71,125,142,170
70,product-70,178,228,188,138,204,109
71,product-71,67,109,187,102,248,168
72,product-72,39,121,66,131,118,172
73,product-73,197,271,100,54,30,21
74,product-74,151,221,39,32,46,146
75,product-75,154,171,132,76,212,188
76,product-76,166,182,32,68,86,66
77,product-77,141,175,96,108,98,141
78,product-78,160,194,87,180,176,61
79,product-79,93,148,135,70,177,60
80,product-80,67,103,46,182,113,210
81,product-81,80,147,73,87,111,123
82,product-82,166,257,40,229,102,65
83,product-83,167,195,101,61,177,39
84,product-84,143,188,216,86,131,124
85,product-85,56,78,195,159,77,96
86,product-86,42,136,84,172,126,94
87,product-87,184,275,153,147,45,196
88,product-88,114,172,130,75,187,167
89,product-89,198,270,54,136,164,175
90,product-90,93,116,73,124,179,88
91,product-91,111,159,102,15,37,127
92,product-92,159,170,224,89,125,244
93,product-93,178,268,137,168,59,122
94,product-94,191,274,29,66,61,164
95,product-95,15,18,16,145,76,187
96,product-96,206,271,113,163,41,146
97,product-97,121,182,210,245,129,3
98,product-98,115,125,59,60,134,146
99,product-99,124,157,45,75,117,26
100,product-100,57,134,108,89,77,112
101,product-101,98,130,155,199,232,87
102,product-102,100,139,170,237,89,160
103,product-103,99,148,135,110,231,248
104,product-104,197,260,137,46,94,16
105,product-105,189,198,207,25,262,94
106,product-106,175,239,174,98,61,125
107,product-107,166,172,77,45,181,167
108,product-108,153,242,213,171,115,135
109,product-109,192,225,173,180,126,124
110,product-110,191,280,147,139,66,184
111,product-111,156,216,87,163,157,53
112,product-112,53,93,95,182,141,103
113,product-113,122,133,162,140,56,168
114,product-114,203,221,198,114,30,119
115,product-115,199,278,50,3,227,133
116,product-116,206,270,181,18,67,118
117,product-117,221,302,45,51,31,270
118,product-118,36,55,106,102,87,159
119,product-119,73,79,80,100,182,119
120,product-120,201,255,119,79,27,38
121,product-121,30,48,49,139,91,92
122,product-122,123,149,7,158,62,180
123,product-123,92,128,47,142,145,130
124,product-124,193,261,89,96,56,202
125,product-125,96,142,208,81,40,158
126,product-126,160,166,99,134,26,118
127,product-127,152,206,134,202,68,54
128,product-128,98,181,80,97,160,196
129,product-129,90,142,177,49,148,148
130,product-130,69,80,252,103,153,26
131,product-131,79,121,161,155,110,86
132,product-132,18,84,162,219,170,30
133,product-133,207,238,202,64,73,85
134,product-134,177,257,151,9,217,200
135,product-135,49,119,99,207,13,131
136,product-136,52,130,158,139,153,158
137,product-137,166,249,154,140,113,257
138,product-138,209,259,188,66,140,233
139,product-139,218,251,167,88,81,199
140,product-140,104,193,182,216,22,123
141,product-141,13,110,150,23,114,235
142,product-142,45,120,24,148,200,236
143,product-143,68,118,56,153,123,172
144,product-144,127,223,70,37,68,156
145,product-145,58,144,91,201,124,95
146,product-146,182,232,196,146,229,180
147,product-147,100,113,120,220,122,83
148,product-148,177,182,97,162,79,202
149,product-149,163,208,52,132,179,80
150,product-150,103,130,19,226,101,14
151,product-151,99,172,169,126,186,78
152,product-152,139,184,185,136,196,114
153,product-153,43,84,62,15,67,187
154,product-154,88,101,184,125,63,79
155,product-155,118,171,74,196,218,237
156,product-156,78,106,256,32,89,117
157,product-157,140,215,208,153,141,112
158,product-158,93,109,253,187,216,179
159,product-159,175,266,177,130,138,33
160,product-160,80,135,195,166,47,127
161,product-161,32,127,216,206,194,95
162,product-162,199,288,76,10,172,222
163,product-163,55,104,218,119,163,204
164,product-164,83,162,45,179,42,77
165,product-165,198,205,194,56,159,220
166,product-166,125,196,161,208,140,178
167,product-167,48,82,165,235,247,30
168,product-168,238,279,124,212,68,81
169,product-169,145,209,159,92,33,235
170,product-170,57,121,94,184,86,160
171,product-171,243,292,81,90,69,135
172,product-172,67,116,96,106,40,222
173,product-173,238,273,172,122,84,158
174,product-174,210,273,130,164,130,192
175,product-175,149,183,162,113,114,104
176,product-176,73,107,95,30,183,141
177,product-177,163,230,50,163,103,103
178,product-178,157,174,143,30,103,149
179,product-179,148,190,65,204,145,25
180,product-180,71,92,119,148,30,129
181,product-181,142,227,193,106,214,53
182,product-182,140,225,40,3,133,111
183,product-183,158,226,34,202,164,55
184,product-184,159,203,23,167,247,92
185,product-185,195,283,26,249,251,158
186,product-186,108,191,81,118,144,51
187,product-187,141,213,208,120,28,196
188,product-188,233,303,60,43,71,62
189,product-189,72,107,77,166,29,108
190,product-190,40,124,121,199,52,99
191,product-191,60,154,132,143,116,25
192,product-192,207,289,177,150,204,177
193,product-193,73,153,108,201,170,145
194,product-194,38,116,77,204,23,233
195,product-195,66,125,141,217,141,166
196,product-196,102,172,101,134,192,103
197,product-197,77,157,90,163,101,179
198,product-198,220,297,172,117,170,19
199,product-199,115,186,105,232,192,146
200,product-200,172,205,114,147,126,153
201,product-201,110,171,95,247,90,164
202,product-202,172,221,160,198,67,43
203,product-203,189,251,165,166,197,190
204,product-204,98,142,220,181,1,101
205,product-205,127,142,147,201,82,245
206,product-206,186,226,197,55,252,240
207,product-207,205,285,28,132,176,96
208,product-208,133,190,36,181,103,85
209,product-209,57,87,72,112,158,155
210,product-210,50,134,131,22,109,141
211,product-211,34,60,190,60,136,187
212,product-212,84,129,94,17,5,142
213,product-213,137,172,49,61,36,203
214,product-214,59,145,255,39,186,88
215,product-215,161,210,199,180,167,27
216,product-216,144,168,118,159,39,227
217,product-217,144,225,80,100,82,22
218,product-218,127,170,91,187,196,93
219,product-219,105,180,253,68,162,111
220,product-220,37,85,131,190,188,45
221,product-221,120,208,71,46,35,150
222,product-222,50,72,182,28,77,177
223,product-223,185,230,71,14,102,54
224,product-224,147,206,148,83,25,145
225,product-225,184,233,192,227,123,120
226,product-226,169,245,200,171,15,213
227,product-227,211,286,161,194,264,147
228,product-228,119,144,98,198,192,79
229,product-229,126,210,81,113,21,290
230,product-230,175,204,169,75,121,163
231,product-231,121,191,15,53,122,117
232,product-232,160,198,27,218,31,61
233,product-233,159,204,217,192,55,49
234,product-234,120,192,158,119,41,129
235,product-235,111,133,225,48,159,160
236,product-236,90,159,200,209,163,145
237,product-237,197,234,137,189,209,38
238,product-238,235,308,124,108,76,145
239,product-239,121,183,63,207,125,132
240,product-240,57,96,214,185,114,177
241,product-241,200,217,26,274,33,21
242,product-242,76,160,213,84,87,146
243,product-243,169,223,156,151,157,215
244,product-244,145,171,80,92,90,27
245,product-245,36,75,156,213,104,94
246,product-246,254,307,29,67,158,35
247,product-247,115,157,120,80,69,134
248,product-248,113,162,87,19,219,82
249,product-249,142,158,66,19,16,217
250,product-250,167,180,177,155,35,52
251,product-251,199,281,49,76,95,264
252,product-252,216,246,19,213,36,131
253,product-253,7,65,35,44,116,143
254,product-254,183,273,83,158,215,120
255,product-255,143,195,101,157,195,281
256,product-256,22,27,39,162,211,55
257,product-257,122,180,115,122,81,154
258,product-258,76,155,197,225,149,52
259,product-259,13,29,59,149,181,234
260,product-260,155,155,47,27,208,52
261,product-261,125,132,42,216,48,11
262,product-262,197,223,11,176,218,83
263,product-263,78,82,95,91,42,132
264,product-264,68,149,71,131,129,91
265,product-265,147,230,156,17,35,131
266,product-266,147,164,138,16,161,96
267,product-267,205,268,211,142,77,62
268,product-268,133,152,144,187,201,144
269,product-269,217,294,74,194,59,33
270,product-270,17,63,187,49,158,164
271,product-271,128,170,109,184,177,125
272,product-272,161,242,152,244,188,187
273,product-273,148,154,186,96,23,213
274,product-274,87,117,134,42,97,210
275,product-275,195,241,51,203,159,38
276,product-276,50,127,50,216,91,105
277,product-277,189,201,49,109,116,103
278,product-278,107,144,142,82,138,77
279,product-279,128,214,100,78,142,124
280,product-280,199,241,181,99,60,108
281,product-281,161,189,90,160,145,143
282,product-282,211,303,156,66,186,3
283,product-283,217,221,70,192,48,36
284,product-284,39,74,180,46,76,154
285,product-285,128,155,79,102,56,68
286,product-286,201,236,115,7,186,103
287,product-287,246,271,232,155,51,187
288,product-288,208,297,115,181,114,123
289,product-289,203,233,115,141,181,87
290,product-290,189,191,182,85,198,155
291,product-291,140,208,88,137,91,190
292,product-292,215,294,136,79,230,82
293,product-293,125,188,198,112,29,258
294,product-294,65,122,202,144,27,54
295,product-295,164,171,46,55,68,98
296,product-296,77,147,36,118,39,95
297,product-297,131,198,120,170,173,190
298,product-298,65,83,44,166,135,58
299,product-299,145,187,120,100,138,174
300,product-300,139,188,166,141,75,69
301,product-301,185,198,136,144,62,137
302,product-302,96,149,175,30,175,171
303,product-303,52,149,14,52,103,101
304,product-304,164,199,283,230,19,252
305,product-305,202,268,92,112,129,88
306,product-306,98,181,36,135,193,179
307,product-307,84,174,179,61,218,116
308,product-308,193,273,212,95,177,136
309,product-309,117,161,22,74,28,16
310,product-310,183,209,229,34,172,191
311,product-311,15,91,177,177,117,191
312,product-312,22,34,129,96,271,21
313,product-313,218,283,200,55,186,121
314,product-314,81,141,138,77,85,78
315,product-315,268,338,245,234,125,81
316,product-316,154,234,209,43,61,62
317,product-317,165,189,111,59,190,67
318,product-318,253,283,129,89,33,91
319,product-319,105,200,114,55,110,143
320,product-320,147,221,29,186,143,67
321,product-321,172,255,212,160,195,182
322,product-322,120,162,137,98,29,93
323,product-323,102,137,215,49,31,60
324,product-324,43,116,142,162,62,215
325,product-325,78,91,28,69,228,19
326,product-326,159,247,36,121,208,65
327,product-327,189,257,95,237,250,124
328,product-328,77,119,33,199,197,177
329,product-329,110,124,188,109,106,77
330,product-330,159,237,209,14,82,58
331,product-331,140,219,223,202,205,165
332,product-332,71,87,133,204,40,197
333,product-333,77,120,44,137,206,99
334,product-334,143,215,95,125,159,157
335,product-335,98,117,110,102,158,11
336,product-336,115,139,123,204,57,124
337,product-337,144,147,149,175,60,167
338,product-338,166,220,172,168,16,142
339,product-339,158,200,75,180,93,159
340,product-340,145,205,43,87,142,67
341,product-341,135,176,64,66,88,93
342,product-342,90,112,136,151,50,91
343,product-343,88,165,37,39,95,108
344,product-344,178,219,3,75,79,47
345,product-345,114,178,201,44,196,189
346,product-346,115,194,143,90,53,199
347,product-347,160,254,208,113,85,126
348,product-348,17,64,7,99,67,135
349,product-349,138,212,20,58,198,109
350,product-350,79,92,163,2,112,178
351,product-351,79,114,74,157,19,21
352,product-352,49,58,152,137,22,61
353,product-353,194,241,12,71,182,104
354,product-354,211,217,111,212,168,208
355,product-355,7,16,102,114,86,211
356,product-356,85,132,173,96,176,61
357,product-357,157,205,59,192,219,45
358,product-358,114,189,169,158,188,173
359,product-359,157,168,201,103,205,191
360,product-360,163,196,37,170,112,83
361,product-361,145,194,148,34,189,151
362,product-362,125,128,222,170,126,230
363,product-363,98,147,150,55,118,151
364,product-364,193,216,205,208,207,35
365,product-365,136,217,38,87,102,216
366,product-366,31,96,124,191,28,100
367,product-367,54,150,206,107,60,223
368,product-368,128,200,79,199,128,140
369,product-369,195,259,189,169,125,130
370,product-370,113,114,60,158,61,51
371,product-371,217,283,91,201,24,135
372,product-372,210,290,99,128,25,127
373,product-373,241,338,192,148,130,211
374,product-374,52,55,153,28,186,90
375,product-375,108,138,73,148,186,234
376,product-376,186,233,102,93,49,53
377,product-377,30,116,191,195,159,182
378,product-378,51,76,13,28,128,199
379,product-379,168,184,204,119,25,183
380,product-380,120,188,119,91,68,71
381,product-381,209,286,123,21,125,194
382,product-382,170,238,137,28,262,219
383,product-383,120,168,9,157,214,41
384,product-384,214,261,175,184,53,150
385,product-385,108,184,207,23,161,179
386,product-386,169,255,184,57,159,128
387,product-387,185,247,53,16,101,37
388,product-388,120,158,70,127,215,147
389,product-389,49,138,156,61,127,29
390,product-390,192,257,77,189,49,46
391,product-391,199,254,48,34,148,186
392,product-392,122,180,178,195,19,80
393,product-393,38,45,279,141,100,193
394,product-394,97,134,2,143,72,29
395,product-395,103,123,66,141,192,124
396,product-396,105,107,130,155,174,131
397,product-397,90,146,179,130,74,143
398,product-398,209,285,186,105,112,47
399,product-399,59,59,61,173,291,159
400,product-400,51,79,138,90,93,65
401,product-401,117,205,26,94,69,77
402,product-402,185,229,180,122,76,73
403,product-403,166,181,183,98,150,112
404,product-404,102,172,5,149,149,60
405,product-405,138,138,22,152,183,184
406,product-406,81,158,220,216,112,45
407,product-407,126,127,173,149,56,111
408,product-408,122,124,193,72,56,120
409,product-409,161,246,122,127,168,115
410,product-410,70,155,167,53,213,39
411,product-411,199,240,187,213,171,97
412,product-412,274,328,77,51,184,245
413,product-413,163,178,146,75,154,101
414,product-414,114,163,64,134,118,117
415,product-415,67,145,246,218,168,232
416,product-416,123,205,158,141,100,160
417,product-417,106,195,139,88,222,56
418,product-418,125,218,169,95,186,152
419,product-419,139,192,190,124,92,218
420,product-420,128,135,110,90,21,79
421,product-421,133,219,255,113,103,230
422,product-422,163,228,65,200,17,171
423,product-423,128,170,188,60,119,69
424,product-424,209,244,47,164,163,113
425,product-425,144,175,122,177,143,86
426,product-426,145,199,54,13,31,64
427,product-427,128,204,242,144,86,228
428,product-428,131,181,147,104,8,6
429,product-429,114,186,53,154,137,206
430,product-430,44,119,104,44,82,151
431,product-431,74,96,83,199,125,105
432,product-432,25,37,117,113,198,143
433,product-433,18,48,192,67,146,251
434,product-434,49,49,37,12,171,78
435,product-435,88,159,167,61,183,130
436,product-436,32,128,34,123,40,144
437,product-437,61,68,145,53,226,230
438,product-438,165,213,247,22,125,145
439,product-439,138,222,189,93,258,164
440,product-440,280,370,50,53,239,181
441,product-441,176,184,107,25,146,157
442,product-442,209,229,54,120,178,83
443,product-443,78,94,16,66,152,176
444,product-444,207,291,65,125,158,43
445,product-445,148,222,194,185,143,84
446,product-446,204,268,114,168,198,34
447,product-447,62,97,120,180,176,147
448,product-448,172,234,125,111,207,130
449,product-449,38,62,59,98,160,85
450,product-450,153,164,85,188,52,199
451,product-451,207,274,71,203,230,98
452,product-452,132,135,111,89,99,151
453,product-453,209,254,39,135,100,82
454,product-454,34,73,121,197,92,29
455,product-455,245,343,214,189,74,83
456,product-456,117,189,184,132,25,56
457,product-457,27,38,46,100,99,214
458,product-458,156,165,39,153,20,150
459,product-459,122,201,126,77,138,167
460,product-460,121,128,101,186,105,38
461,product-461,210,281,112,95,8,86
462,product-462,226,226,185,93,192,197
463,product-463,121,138,177,161,164,13
464,product-464,164,211,51,34,161,149
465,product-465,174,205,234,84,154,40
466,product-466,174,220,185,24,114,91
467,product-467,128,143,82,123,64,105
468,product-468,204,217,129,86,165,189
469,product-469,82,122,59,197,110,54
470,product-470,178,269,244,188,181,91
471,product-471,62,107,115,202,174,203
472,product-472,140,178,104,45,198,42
473,product-473,97,146,68,48,72,129
474,product-474,119,157,135,193,106,62
475,product-475,46,85,110,167,167,101
476,product-476,75,87,142,88,113,180
477,product-477,188,269,103,128,243,260
478,product-478,103,137,202,62,141,53
479,product-479,200,223,128,125,168,137
480,product-480,186,279,102,177,140,79
481,product-481,185,234,172,55,204,44
482,product-482,111,133,77,52,108,110
483,product-483,127,153,59,176,155,147
484,product-484,87,97,70,178,33,93
485,product-485,108,190,53,124,226,98
486,product-486,162,252,151,92,206,171
487,product-487,151,158,146,24,93,160
488,product-488,227,308,64,28,84,33
489,product-489,206,217,102,162,216,199
490,product-490,112,205,274,171,52,28
491,product-491,195,251,130,116,191,192
492,product-492,132,214,127,110,125,161
493,product-493,111,193,179,101,240,141
494,product-494,135,201,4,223,152,152
495,product-495,201,265,37,124,124,190
496,product-496,175,240,160,108,197,42
497,product-497,135,173,84,115,20,148
498,product-498,249,285,194,49,216,86
499,product-499,95,166,77,213,112,102
500,product-500,46,125,175,211,24,98
501,product-501,39,133,47,133,62,176
502,product-502,71,111,214,70,16,187
503,product-503,110,200,11,126,15,55
504,product-504,47,119,141,72,100,135
505,product-505,152,206,56,61,33,261
506,product-506,143,197,107,113,144,22
507,product-507,99,164,133,110,127,60
508,product-508,96,143,160,161,208,123
509,product-509,103,171,188,37,170,131
510,product-510,23,110,239,190,178,129
511,product-511,113,202,169,80,104,137
512,product-512,67,124,245,162,198,158
513,product-513,34,112,143,71,62,140
514,product-514,133,164,60,238,25,196
515,product-515,242,327,55,202,151,26
516,product-516,71,161,68,14,106,145
517,product-517,174,190,12,160,163,54
518,product-518,240,272,66,95,158,35
519,product-519,40,81,67,36,139,59
520,product-520,39,88,108,81,83,161
521,product-521,215,241,181,49,189,201
522,product-522,239,330,166,117,237,108
523,product-523,70,86,43,125,159,35
524,product-524,73,114,51,114,196,97
525,product-525,120,157,109,125,56,33
526,product-526,77,121,37,8,113,94
527,product-527,154,189,27,80,193,13
528,product-528,65,70,74,56,178,223
529,product-529,80,80,148,159,58,29
530,product-530,70,77,160,35,100,32
531,product-531,145,165,78,87,58,183
532,product-532,131,164,63,161,76,130
533,product-533,248,313,149,178,94,36
534,product-534,94,181,189,182,203,88
535,product-535,133,145,34,102,197,53
536,product-536,202,248,197,71,66,259
537,product-537,27,53,232,68,132,164
538,product-538,65,150,80,188,87,81
539,product-539,136,207,243,116,95,71
540,product-540,135,212,30,131,58,185
541,product-541,117,175,70,56,117,87
542,product-542,49,95,200,188,207,55
543,product-543,191,277,67,195,95,114
544,product-544,189,278,181,78,76,28
545,product-545,173,237,173,159,223,209
546,product-546,181,249,39,112,161,148
547,product-547,144,155,131,51,153,153
548,product-548,185,214,11,201,208,62
549,product-549,190,202,168,48,100,175
550,product-550,185,272,28,144,86,228
551,product-551,155,249,172,56,272,115
552,product-552,185,203,168,174,172,133
553,product-553,171,222,53,114,168,16
554,product-554,53,134,56,167,217,114
555,product-555,148,191,125,154,14,80
556,product-556,114,174,26,193,117,184
557,product-557,93,170,199,142,70,101
558,product-558,61,74,166,72,184,113
559,product-559,128,205,200,156,199,244
560,product-560,16,23,137,103,84,128
561,product-561,113,208,86,134,169,134
562,product-562,80,131,113,33,42,55
563,product-563,151,238,76,166,193,107
564,product-564,184,187,72,4,145,134
565,product-565,181,246,117,170,115,231
566,product-566,64,108,243,113,179,98
567,product-567,149,160,154,160,68,188
568,product-568,106,179,107,157,166,154
569,product-569,167,171,0,34,34,143
570,product-570,216,233,97,228,105,114
571,product-571,209,216,77,157,148,42
572,product-572,86,116,59,45,66,186
573,product-573,141,209,161,157,81,115
574,product-574,131,204,72,63,127,90
575,product-575,178,270,90,190,153,0
576,product-576,128,169,99,165,174,160
577,product-577,31,99,123,110,276,195
578,product-578,103,175,127,138,31,202
579,product-579,65,148,96,105,147,91
580,product-580,70,160,201,30,92,161
581,product-581,55,84,264,120,61,125
582,product-582,128,148,140,34,196,149
583,product-583,165,199,180,50,121,108
584,product-584,22,83,130,183,157,17
585,product-585,19,25,96,116,143,99
586,product-586,252,261,127,161,51,111
587,product-587,133,173,88,109,86,157
588,product-588,235,296,152,79,69,153
589,product-589,138,157,133,179,190,143
590,product-590,65,69,95,144,29,102
591,product-591,42,82,194,35,48,201
592,product-592,57,74,118,119,60,217
593,product-593,127,210,60,26,6,100
594,product-594,56,86,23,155,149,61
595,product-595,193,218,135,119,48,26
596,product-596,79,150,142,115,117,125
597,product-597,62,75,103,60,183,204
598,product-598,69,111,190,206,53,142
599,product-599,86,106,150,211,73,218
600,product-600,126,128,154,109,199,198
601,product-601,163,259,236,49,248,73
602,product-602,16,107,139,204,24,172
603,product-603,42,79,191,168,185,185
604,product-604,145,238,89,165,44,63
605,product-605,108,124,190,70,9,91
606,product-606,69,136,37,35,198,153
607,product-607,114,201,84,158,46,179
608,product-608,146,189,120,211,78,60
609,product-609,63,155,69,45,137,63
610,product-610,269,276,31,69,64,73
611,product-611,192,213,195,130,149,92
612,product-612,202,202,88,156,154,93
613,product-613,226,263,126,115,81,230
614,product-614,24,52,34,235,115,225
615,product-615,106,135,103,202,198,241
616,product-616,222,282,139,254,212,183
617,product-617,122,203,59,133,54,163
618,product-618,167,201,165,213,170,162
619,product-619,140,191,43,114,70,116
620,product-620,127,199,105,117,65,114
621,product-621,102,192,25,19,59,149
622,product-622,220,251,128,90,67,141
623,product-623,3,26,135,125,12,166
624,product-624,206,261,150,33,152,155
625,product-625,28,73,197,95,65,231
626,product-626,176,223,162,163,202,84
627,product-627,148,209,50,119,175,83
628,product-628,204,217,28,116,167,30
629,product-629,24,46,17,202,196,207
630,product-630,226,299,191,58,194,101
631,product-631,217,264,70,200,142,162
632,product-632,21,33,82,102,146,23
633,product-633,130,163,180,100,165,142
634,product-634,135,137,22,218,108,235
635,product-635,100,160,84,226,112,149
636,product-636,180,184,200,214,24,231
637,product-637,173,219,167,128,171,125
638,product-638,133,147,182,39,71,164
639,product-639,26,115,95,125,114,91
640,product-640,88,102,167,112,199,174
641,product-641,183,222,148,159,78,64
642,product-642,152,201,57,200,115,59
643,product-643,251,268,125,92,123,256
644,product-644,167,217,79,98,135,123
645,product-645,131,202,144,100,173,81
646,product-646,177,270,152,76,12,154
647,product-647,48,50,19,121,114,226
648,product-648,101,190,181,115,206,37
649,product-649,203,261,85,33,90,210
650,product-650,150,223,97,215,127,98
651,product-651,258,345,88,55,112,88
652,product-652,34,36,67,41,88,93
653,product-653,162,180,27,205,154,157
654,product-654,166,168,109,123,61,196
655,product-655,13,43,191,219,170,59
656,product-656,180,184,203,7,42,181
657,product-657,172,235,250,77,182,163
658,product-658,59,142,69,142,158,157
659,product-659,21,25,105,39,172,191
660,product-660,137,224,181,105,192,224
661,product-661,82,88,54,68,206,65
662,product-662,242,271,118,223,23,20
663,product-663,126,164,220,133,186,9
664,product-664,128,138,219,184,192,137
665,product-665,119,150,166,77,113,124
666,product-666,265,344,79,181,48,118
667,product-667,64,119,115,100,125,192
668,product-668,215,266,120,152,101,96
669,product-669,16,76,67,80,64,169
670,product-670,93,110,94,199,146,71
671,product-671,240,250,136,47,48,115
672,product-672,215,244,251,142,146,81
673,product-673,60,69,196,93,160,51
674,product-674,205,262,93,60,100,121
675,product-675,100,174,144,227,14,149
676,product-676,141,150,44,98,165,64
677,product-677,168,214,7,56,12,49
678,product-678,83,105,186,91,18,55
679,product-679,36,71,171,40,79,83
680,product-680,211,213,118,153,181,169
681,product-681,138,140,37,217,203,110
682,product-682,102,190,45,112,163,90
683,product-683,165,237,142,80,96,189
684,product-684,110,183,27,193,188,45
685,product-685,110,167,52,14,33,127
686,product-686,155,202,185,182,229,149
687,product-687,169,248,259,63,83,110
688,product-688,95,165,169,120,86,98
689,product-689,209,295,57,139,94,191
690,product-690,282,337,171,214,94,43
691,product-691,222,304,158,117,205,167
692,product-692,54,99,165,222,161,45
693,product-693,80,137,59,64,134,71
694,product-694,116,204,178,159,157,7
695,product-695,234,268,51,26,63,95
696,product-696,36,43,43,133,106,171
697,product-697,212,239,133,28,168,25
698,product-698,123,165,195,8,164,15
699,product-699,48,130,164,51,93,136
700,product-700,58,129,103,202,74,10
701,product-701,23,47,180,73,144,124
702,product-702,73,104,87,99,59,67
703,product-703,111,155,128,94,156,139
704,product-704,19,80,117,143,224,138
705,product-705,103,142,8,138,155,91
706,product-706,173,252,203,122,93,105
707,product-707,139,170,49,41,140,196
708,product-708,30,111,146,65,116,111
709,product-709,74,145,162,69,132,204
710,product-710,177,210,137,60,14,123
711,product-711,139,156,79,124,240,131
712,product-712,107,181,215,34,142,111
713,product-713,26,67,119,73,188,201
714,product-714,207,246,157,57,63,172
715,product-715,94,141,85,136,51,105
716,product-716,121,174,140,184,18,99
717,product-717,51,56,39,67,170,59
718,product-718,211,271,180,200,84,153
719,product-719,85,96,180,173,62,192
720,product-720,52,78,183,180,33,114
721,product-721,84,155,154,161,239,98
722,product-722,38,114,94,78,173,68
723,product-723,158,201,177,139,137,109
724,product-724,146,196,15,197,31,101
725,product-725,189,248,27,249,90,196
726,product-726,165,192,63,103,215,16
727,product-727,169,236,55,115,192,98
728,product-728,128,220,56,147,193,186
729,product-729,176,261,163,202,204,76
730,product-730,139,199,99,168,171,155
731,product-731,49,137,142,68,92,196
732,product-732,154,244,181,118,214,97
733,product-733,187,244,187,223,194,190
734,product-734,193,258,11,96,213,145
735,product-735,205,296,97,51,187,195
736,product-736,170,243,56,113,21,36
737,product-737,28,28,69,166,25,11
738,product-738,85,118,98,123,77,105
739,product-739,149,152,100,107,187,92
740,product-740,177,267,185,91,109,151
741,product-741,36,120,119,20,181,212
742,product-742,150,203,210,61,109,95
743,product-743,28,104,160,150,35,44
744,product-744,168,194,122,174,250,9
745,product-745,122,176,163,158,90,107
746,product-746,79,166,114,50,115,35
747,product-747,185,203,215,162,202,149
748,product-748,130,134,125,180,61,216
749,product-749,116,185,134,170,115,208
750,product-750,127,188,203,209,174,195
751,product-751,132,188,128,161,83,58
752,product-752,40,100,202,161,162,204
753,product-753,156,218,206,39,58,130
754,product-754,69,86,76,140,70,141
755,product-755,81,140,140,145,165,23
756,product-756,221,231,100,195,97,130
757,product-757,231,320,168,168,38,134
758,product-758,214,286,90,100,68,64
759,product-759,31,34,187,179,139,14
760,product-760,42,42,60,118,182,213
761,product-761,107,166,113,144,166,80
762,product-762,120,196,226,46,55,50
763,product-763,152,248,193,194,88,138
764,product-764,98,153,74,165,51,81
765,product-765,45,121,132,47,189,165
766,product-766,63,162,72,190,52,147
767,product-767,193,256,73,51,214,51
768,product-768,211,249,83,187,105,100
769,product-769,95,137,129,62,151,123
770,product-770,66,153,86,68,74,59
771,product-771,173,241,90,213,75,90
772,product-772,129,169,212,111,66,145
773,product-773,104,190,191,116,77,78
774,product-774,176,237,149,229,40,66
