id,label,ts_in,ts_out,dim_0,dim_1,dim_2,dim_3
121,customer-121,33,58,149,17,18,167
122,customer-122,188,223,12,196,168,176
123,customer-123,183,212,140,70,70,116
124,customer-124,87,162,87,136,167,263
125,customer-125,218,297,193,57,142,4
126,customer-126,125,178,157,122,145,187
127,customer-127,91,144,110,31,212,149
128,customer-128,38,39,223,131,147,90
129,customer-129,109,130,129,152,88,189
130,customer-130,18,108,114,42,169,69
131,customer-131,231,266,131,74,173,16
132,customer-132,95,149,217,122,98,115
133,customer-133,57,132,76,82,16,192
134,customer-134,116,192,166,120,59,46
135,customer-135,144,174,143,43,23,63
136,customer-136,118,163,67,204,182,147
137,customer-137,88,149,47,166,132,208
138,customer-138,148,166,194,218,157,68
139,customer-139,95,141,73,197,64,207
140,customer-140,18,88,75,30,13,135
141,customer-141,182,270,249,114,213,86
142,customer-142,74,171,116,23,165,150
143,customer-143,56,72,144,136,144,120
144,customer-144,128,143,151,72,120,139
145,customer-145,175,227,65,174,71,90
146,customer-146,19,111,145,79,186,201
147,customer-147,90,137,128,79,113,43
148,customer-148,185,191,66,51,156,93
149,customer-149,215,229,81,220,126,87
150,customer-150,157,167,40,93,57,64
151,customer-151,172,250,105,138,22,125
152,customer-152,119,208,149,89,121,202
153,customer-153,195,238,191,125,52,118
154,customer-154,208,222,140,182,158,163
155,customer-155,162,190,93,132,64,273
156,customer-156,85,101,62,103,195,54
157,customer-157,18,47,58,42,197,55
158,customer-158,20,85,19,94,188,166
159,customer-159,175,241,42,89,150,212
160,customer-160,69,129,150,109,84,112
161,customer-161,69,120,182,107,115,78
162,customer-162,115,161,164,228,63,14
163,customer-163,117,216,159,36,177,226
164,customer-164,162,169,133,182,99,59
165,customer-165,173,260,186,219,121,117
166,customer-166,129,179,190,100,85,244
167,customer-167,264,323,140,133,120,217
168,customer-168,37,120,154,141,164,184
169,customer-169,80,140,212,207,110,109
170,customer-170,99,127,87,198,121,212
171,customer-171,9,29,183,75,167,66
172,customer-172,174,240,138,69,28,202
173,customer-173,73,127,7,87,88,47
174,customer-174,143,230,162,189,168,248
175,customer-175,79,123,98,131,238,159
176,customer-176,103,172,143,215,182,99
177,customer-177,96,108,177,241,102,141
178,customer-178,101,161,143,146,11,154
179,customer-179,119,171,164,170,207,201
180,customer-180,196,205,131,59,63,248
181,customer-181,70,79,105,119,15,33
182,customer-182,144,222,67,140,106,35
183,customer-183,46,82,167,145,99,172
184,customer-184,80,92,207,159,90,188
185,customer-185,198,281,83,93,34,146
186,customer-186,45,92,193,19,181,111
187,customer-187,92,151,133,236,107,169
188,customer-188,73,79,152,85,89,133
189,customer-189,191,266,68,75,126,69
190,customer-190,143,235,41,182,151,89
191,customer-191,43,106,72,173,90,168
192,customer-192,234,240,18,156,148,35
193,customer-193,130,143,188,72,184,163
194,customer-194,183,187,142,170,187,59
195,customer-195,240,253,134,31,92,157
196,customer-196,192,210,59,170,176,120
197,customer-197,168,220,49,219,15,133
198,customer-198,190,241,144,12,75,21
199,customer-199,123,194,141,126,77,88
200,customer-200,16,87,106,41,80,98
201,customer-201,38,103,165,154,120,270
202,customer-202,92,144,188,90,70,215
203,customer-203,241,303,206,68,24,49
204,customer-204,164,179,178,167,92,177
205,customer-205,54,118,153,36,220,197
206,customer-206,141,188,120,220,199,222
207,customer-207,98,146,174,80,168,220
208,customer-208,91,121,87,120,94,154
209,customer-209,89,125,120,15,195,194
210,customer-210,37,89,154,190,62,117
211,customer-211,45,114,95,139,117,228
212,customer-212,90,130,75,8,9,122
213,customer-213,177,183,196,96,52,84
214,customer-214,67,149,173,187,139,171
215,customer-215,82,141,4,82,171,87
216,customer-216,90,98,163,179,141,50
217,customer-217,193,247,162,74,143,88
218,customer-218,134,143,200,224,188,72
219,customer-219,19,31,85,29,114,195
220,customer-220,174,175,217,41,57,101
221,customer-221,194,217,94,91,54,243
222,customer-222,190,211,190,90,170,164
223,customer-223,138,222,99,150,86,43
224,customer-224,110,143,34,125,166,64
225,customer-225,185,271,111,156,181,113
226,customer-226,184,269,31,76,104,194
227,customer-227,205,214,94,117,24,165
228,customer-228,138,154,162,16,183,191
229,customer-229,153,202,174,131,109,243
230,customer-230,195,237,37,164,38,46
231,customer-231,8,11,138,32,63,136
232,customer-232,103,176,39,200,63,104
233,customer-233,181,194,66,193,137,202
234,customer-234,61,82,172,48,133,122
235,customer-235,181,256,225,110,231,131
236,customer-236,125,155,183,107,184,233
237,customer-237,76,120,168,4,58,214
238,customer-238,194,256,184,265,194,89
239,customer-239,65,116,105,93,179,38
240,customer-240,61,157,103,164,184,250
241,customer-241,163,193,17,112,21,138
242,customer-242,190,208,197,105,44,25
243,customer-243,154,225,129,99,180,126
244,customer-244,40,68,175,175,50,74
245,customer-245,128,184,74,221,158,177
246,customer-246,43,132,233,149,208,55
247,customer-247,181,215,121,193,151,54
248,customer-248,88,117,44,47,126,165
249,customer-249,190,251,25,128,107,216
250,customer-250,75,135,151,173,18,159
251,customer-251,75,123,192,110,183,130
252,customer-252,184,241,140,129,188,52
253,customer-253,107,117,174,185,151,188
254,customer-254,142,166,39,141,160,136
255,customer-255,21,119,29,87,43,153
256,customer-256,146,198,172,226,134,140
257,customer-257,97,111,143,141,155,182
258,customer-258,192,261,45,82,62,190
259,customer-259,61,102,25,93,58,147
260,customer-260,128,208,174,209,88,199
261,customer-261,123,138,60,194,205,50
262,customer-262,170,233,120,272,123,80
263,customer-263,166,235,162,108,61,146
264,customer-264,89,93,154,79,54,59
265,customer-265,23,25,223,45,75,180
266,customer-266,187,229,111,59,105,222
267,customer-267,194,206,136,103,164,94
268,customer-268,205,222,210,224,66,129
269,customer-269,24,69,172,232,113,126
270,customer-270,48,76,145,73,50,22
271,customer-271,105,182,170,209,202,69
272,customer-272,83,134,13,51,197,177
273,customer-273,141,188,61,22,79,58
274,customer-274,230,253,205,111,148,177
275,customer-275,80,128,201,100,104,191
276,customer-276,140,214,115,2,61,175
277,customer-277,58,147,50,217,217,182
278,customer-278,121,150,111,16,107,74
279,customer-279,111,130,125,57,113,244
280,customer-280,170,183,177,107,38,164
281,customer-281,140,200,65,141,113,97
282,customer-282,95,176,185,218,40,198
283,customer-283,31,61,120,97,65,200
284,customer-284,103,181,109,88,150,95
285,customer-285,50,78,66,120,52,101
286,customer-286,128,181,169,148,157,165
287,customer-287,20,51,149,188,230,102
288,customer-288,24,41,261,35,189,173
289,customer-289,240,248,128,205,146,222
290,customer-290,121,132,90,194,52,155
291,customer-291,194,285,87,198,110,61
292,customer-292,200,289,177,107,48,76
293,customer-293,99,152,151,202,166,147
294,customer-294,151,205,184,132,182,188
295,customer-295,177,224,84,60,118,85
296,customer-296,106,159,105,66,61,196
297,customer-297,256,274,226,195,164,164
298,customer-298,130,184,182,123,151,96
299,customer-299,101,175,212,70,138,100
300,customer-300,80,145,144,52,95,176
301,customer-301,258,345,175,193,197,192
302,customer-302,141,173,253,83,67,184
303,customer-303,88,122,88,66,161,190
304,customer-304,176,203,56,200,149,113
305,customer-305,185,268,11,44,165,182
306,customer-306,202,212,101,113,16,210
307,customer-307,138,166,153,106,16,164
308,customer-308,130,140,91,138,169,173
309,customer-309,117,183,137,68,77,260
310,customer-310,68,102,186,168,178,111
311,customer-311,173,252,191,29,124,149
312,customer-312,58,89,119,123,25,185
313,customer-313,78,150,13,190,14,154
314,customer-314,132,134,142,105,29,192
315,customer-315,167,176,218,129,80,130
316,customer-316,191,281,58,76,18,16
317,customer-317,253,281,94,128,55,181
318,customer-318,66,134,231,203,106,100
319,customer-319,86,122,239,178,180,149
320,customer-320,93,182,78,90,186,157
321,customer-321,162,179,223,79,86,173
322,customer-322,187,216,58,68,142,134
323,customer-323,116,134,90,215,188,158
324,customer-324,290,351,3,169,223,119
325,customer-325,117,142,85,187,129,198
326,customer-326,107,179,128,214,71,243
327,customer-327,163,208,95,190,0,32
328,customer-328,104,193,184,183,7,85
329,customer-329,174,259,188,74,101,48
330,customer-330,120,200,76,178,72,102
331,customer-331,167,193,77,121,43,30
332,customer-332,181,255,210,37,246,155
333,customer-333,186,206,62,162,186,36
334,customer-334,61,155,203,118,192,37
335,customer-335,228,272,139,118,228,94
336,customer-336,122,205,161,63,77,152
337,customer-337,8,50,168,164,103,113
338,customer-338,188,233,180,50,22,197
339,customer-339,151,237,216,83,54,17
340,customer-340,87,92,32,196,88,85
341,customer-341,126,176,136,107,116,141
342,customer-342,178,212,111,180,191,74
343,customer-343,178,178,120,130,23,172
344,customer-344,210,210,138,166,49,225
345,customer-345,58,63,48,145,68,125
346,customer-346,191,275,103,136,97,209
347,customer-347,83,113,97,145,205,118
348,customer-348,152,249,101,127,129,97
349,customer-349,165,251,86,96,124,204
350,customer-350,51,95,227,128,114,242
351,customer-351,173,174,211,244,78,141
352,customer-352,146,152,192,50,10,216
353,customer-353,62,64,89,167,45,143
354,customer-354,201,216,22,128,78,95
355,customer-355,118,121,28,169,83,172
356,customer-356,96,100,72,26,242,175
357,customer-357,69,142,255,94,146,36
358,customer-358,177,233,108,145,47,111
359,customer-359,82,132,190,183,85,53
360,customer-360,53,116,16,149,145,145
361,customer-361,209,219,63,143,0,134
362,customer-362,150,201,110,142,133,202
363,customer-363,68,115,180,206,205,130
364,customer-364,36,103,28,184,47,116
365,customer-365,31,52,185,144,106,191
366,customer-366,191,196,155,143,82,198
367,customer-367,184,284,223,84,120,37
368,customer-368,182,267,129,63,77,192
369,customer-369,137,156,204,42,175,120
370,customer-370,184,277,17,98,132,104
371,customer-371,18,39,107,58,248,102
372,customer-372,176,185,162,111,100,103
373,customer-373,77,160,196,57,131,68
374,customer-374,74,98,60,54,202,42
375,customer-375,154,162,53,194,196,161
376,customer-376,185,266,186,40,26,66
377,customer-377,202,226,192,69,241,160
378,customer-378,167,188,79,138,68,17
379,customer-379,187,198,196,63,66,199
380,customer-380,104,110,94,25,158,206
381,customer-381,49,90,113,171,181,156
382,customer-382,60,130,152,212,184,14
383,customer-383,210,281,76,137,185,38
384,customer-384,55,73,90,191,135,157
385,customer-385,87,139,229,181,154,136
386,customer-386,91,141,141,52,193,136
387,customer-387,59,71,157,183,150,122
388,customer-388,33,131,130,31,145,181
389,customer-389,220,292,50,135,137,176
390,customer-390,168,236,183,118,39,90
391,customer-391,29,102,94,181,185,49
392,customer-392,136,230,214,103,206,52
393,customer-393,182,280,132,200,141,123
394,customer-394,7,7,140,277,86,156
395,customer-395,78,177,109,211,117,156
396,customer-396,169,245,119,108,91,236
397,customer-397,74,126,48,76,227,206
398,customer-398,131,150,69,58,127,37
399,customer-399,120,190,140,150,146,174
400,customer-400,68,113,116,123,192,213
401,customer-401,175,247,130,142,85,49
402,customer-402,217,310,195,54,226,45
403,customer-403,8,57,2,234,46,54
404,customer-404,27,79,49,143,45,133
405,customer-405,158,186,217,141,145,51
406,customer-406,157,174,204,114,173,136
407,customer-407,4,8,114,16,84,162
408,customer-408,141,175,19,139,81,127
409,customer-409,136,145,156,44,52,79
410,customer-410,66,74,163,70,105,38
411,customer-411,191,278,170,196,178,66
412,customer-412,162,194,208,50,185,17
413,customer-413,82,164,94,107,111,131
414,customer-414,168,230,20,63,199,97
415,customer-415,35,39,123,191,46,60
416,customer-416,71,95,30,172,198,208
417,customer-417,116,176,127,128,200,109
418,customer-418,86,172,155,76,46,233
419,customer-419,22,74,188,127,151,101
420,customer-420,109,126,48,36,170,9
421,customer-421,112,138,127,99,157,15
422,customer-422,136,178,133,185,113,187
423,customer-423,139,164,66,126,155,143
424,customer-424,184,226,112,224,180,136
425,customer-425,120,141,173,192,172,174
426,customer-426,239,249,92,72,22,12
427,customer-427,31,76,130,78,42,231
428,customer-428,55,91,57,107,130,204
429,customer-429,277,361,184,211,169,47
430,customer-430,193,208,65,110,161,64
431,customer-431,162,171,126,91,161,140
432,customer-432,15,91,133,135,170,24
433,customer-433,139,185,216,88,201,63
434,customer-434,170,264,184,132,21,68
435,customer-435,138,219,217,131,52,231
436,customer-436,2,4,162,50,249,202
437,customer-437,149,158,105,166,108,160
438,customer-438,211,279,107,63,54,159
439,customer-439,117,199,265,165,28,108
440,customer-440,105,180,155,122,137,96
441,customer-441,190,239,110,126,76,159
442,customer-442,16,62,161,75,177,124
443,customer-443,102,105,206,99,181,7
444,customer-444,140,163,223,150,65,215
445,customer-445,112,206,16,153,81,189
446,customer-446,196,259,44,92,93,210
447,customer-447,106,135,195,48,156,149
448,customer-448,187,272,192,166,197,11
449,customer-449,89,157,34,6,131,81
450,customer-450,89,115,210,226,233,209
451,customer-451,32,98,72,126,145,142
452,customer-452,222,238,46,85,224,216
453,customer-453,161,185,73,39,236,3
454,customer-454,218,296,174,256,105,79
455,customer-455,43,120,108,153,137,129
456,customer-456,279,332,168,137,40,219
457,customer-457,162,235,218,158,21,136
458,customer-458,257,347,249,209,230,151
459,customer-459,168,198,45,220,108,50
460,customer-460,217,240,235,171,84,79
461,customer-461,50,140,36,19,125,149
462,customer-462,156,248,52,229,133,129
463,customer-463,173,192,96,189,227,219
464,customer-464,89,101,168,148,187,60
465,customer-465,57,85,97,200,13,224
466,customer-466,217,269,85,25,134,151
467,customer-467,147,165,69,109,80,210
468,customer-468,100,182,58,31,126,91
469,customer-469,179,224,16,126,106,197
470,customer-470,144,186,234,198,104,203
471,customer-471,110,178,202,84,81,69
472,customer-472,164,256,80,217,106,106
473,customer-473,100,169,244,272,244,98
474,customer-474,28,44,158,55,24,32
475,customer-475,91,98,30,202,138,181
476,customer-476,145,183,227,26,86,137
477,customer-477,266,352,206,166,86,94
478,customer-478,117,126,136,14,149,149
479,customer-479,119,163,78,112,221,48
480,customer-480,21,67,63,206,71,146
481,customer-481,47,88,11,106,110,198
482,customer-482,64,85,111,76,100,100
483,customer-483,126,221,100,81,194,192
484,customer-484,233,265,5,193,176,96
485,customer-485,79,161,173,85,2,131
486,customer-486,5,26,50,240,14,66
487,customer-487,172,238,64,91,92,233
488,customer-488,66,149,234,247,129,167
489,customer-489,233,315,229,67,97,81
490,customer-490,124,217,55,116,191,182
491,customer-491,236,251,31,75,122,215
492,customer-492,68,156,152,16,66,171
493,customer-493,100,100,181,129,182,96
494,customer-494,42,135,59,90,114,121
495,customer-495,116,137,26,138,151,112
496,customer-496,94,122,80,164,124,193
497,customer-497,80,172,180,208,183,44
498,customer-498,132,148,193,20,194,192
499,customer-499,74,79,123,66,220,100
500,customer-500,119,190,85,186,90,63
501,customer-501,113,195,167,209,68,154
502,customer-502,138,157,222,174,14,86
503,customer-503,145,177,205,194,183,62
504,customer-504,173,186,171,96,245,93
505,customer-505,222,267,118,76,205,107
506,customer-506,190,278,21,240,207,201
507,customer-507,161,246,173,155,114,217
508,customer-508,156,218,26,161,57,156
509,customer-509,150,242,36,106,141,63
510,customer-510,187,195,68,112,51,221
511,customer-511,146,225,27,231,132,239
512,customer-512,106,186,204,151,19,55
513,customer-513,52,102,11,54,85,154
514,customer-514,96,184,165,80,181,110
515,customer-515,234,294,155,56,50,143
516,customer-516,129,159,179,12,88,153
517,customer-517,74,159,107,166,76,134
518,customer-518,31,102,224,189,136,218
519,customer-519,142,188,22,215,191,20
520,customer-520,196,270,38,164,45,28
521,customer-521,80,109,8,173,89,30
522,customer-522,146,193,15,177,55,36
523,customer-523,97,115,51,141,127,54
524,customer-524,163,189,162,136,164,117
525,customer-525,88,182,202,164,123,144
526,customer-526,109,121,147,159,197,172
527,customer-527,131,144,46,107,180,208
528,customer-528,89,119,13,7,185,25
529,customer-529,198,250,55,82,3,78
530,customer-530,52,102,133,183,214,67
531,customer-531,169,196,152,191,205,103
532,customer-532,178,223,70,197,140,148
533,customer-533,208,277,179,24,134,195
534,customer-534,124,139,37,116,166,118
535,customer-535,178,249,88,119,194,153
536,customer-536,59,74,132,172,226,105
537,customer-537,129,196,136,34,248,52
538,customer-538,222,269,208,57,66,133
539,customer-539,128,154,28,55,190,39
540,customer-540,166,245,233,285,86,220
541,customer-541,195,209,168,204,62,163
542,customer-542,193,243,86,182,129,81
543,customer-543,42,99,208,151,34,50
544,customer-544,169,222,36,139,157,103
545,customer-545,76,117,24,61,99,150
546,customer-546,39,107,28,80,27,189
547,customer-547,28,38,112,216,76,86
548,customer-548,125,197,178,23,8,218
549,customer-549,43,62,168,35,13,60
550,customer-550,194,257,69,123,42,37
551,customer-551,139,154,187,138,184,34
552,customer-552,156,234,119,155,153,104
553,customer-553,102,160,101,59,170,63
554,customer-554,214,291,27,95,4,97
555,customer-555,215,290,79,149,199,135
556,customer-556,82,124,114,105,114,72
557,customer-557,137,162,240,53,60,96
558,customer-558,208,267,55,169,138,162
559,customer-559,154,211,73,39,110,90
560,customer-560,241,293,64,85,39,46
561,customer-561,22,52,34,245,100,162
562,customer-562,79,83,91,173,44,214
563,customer-563,245,259,97,78,224,134
564,customer-564,129,223,207,187,25,84
565,customer-565,118,172,172,114,262,187
566,customer-566,70,154,78,50,41,23
567,customer-567,151,192,67,199,223,221
568,customer-568,192,236,202,145,270,139
569,customer-569,149,167,139,217,176,55
570,customer-570,216,244,115,115,89,107
571,customer-571,191,228,95,209,150,145
572,customer-572,84,115,85,169,117,156
573,customer-573,115,191,137,22,31,127
574,customer-574,20,84,151,71,37,37
575,customer-575,160,254,103,185,195,40
576,customer-576,56,139,147,181,21,73
577,customer-577,120,125,197,203,78,96
578,customer-578,87,168,228,190,177,67
579,customer-579,53,143,78,205,136,217
580,customer-580,199,205,203,45,77,208
581,customer-581,145,186,23,70,91,166
582,customer-582,191,217,246,182,136,209
583,customer-583,106,108,156,211,73,189
584,customer-584,215,262,35,74,34,243
585,customer-585,154,184,135,127,58,58
586,customer-586,179,237,132,191,111,179
587,customer-587,18,85,107,195,31,65
588,customer-588,79,85,30,204,248,164
589,customer-589,174,228,185,36,61,90
590,customer-590,45,50,122,42,198,165
591,customer-591,32,76,191,138,194,79
592,customer-592,140,141,187,67,106,66
593,customer-593,104,131,66,68,208,157
594,customer-594,188,233,127,85,71,103
595,customer-595,177,256,97,71,65,85
596,customer-596,127,130,162,134,121,33
597,customer-597,44,49,73,94,174,131
598,customer-598,170,188,68,234,77,50
599,customer-599,91,145,127,159,162,81
600,customer-600,85,144,64,14,101,28
601,customer-601,142,146,100,201,105,79
602,customer-602,71,115,82,185,69,138
603,customer-603,167,217,191,118,50,151
604,customer-604,71,100,85,81,154,73
605,customer-605,141,201,4,113,220,45
606,customer-606,40,113,39,86,78,234
607,customer-607,20,114,212,68,132,57
608,customer-608,69,152,84,219,79,18
609,customer-609,93,124,153,30,67,174
610,customer-610,154,223,31,209,237,77
611,customer-611,26,56,137,33,83,95
612,customer-612,50,133,113,196,80,165
613,customer-613,192,274,198,98,145,191
614,customer-614,224,234,253,95,229,42
615,customer-615,53,115,110,105,169,154
616,customer-616,8,31,169,69,155,215
617,customer-617,169,204,117,41,67,120
618,customer-618,122,193,141,89,123,253
619,customer-619,64,136,217,97,85,258
620,customer-620,207,249,178,248,51,140
621,customer-621,134,218,110,228,182,135
622,customer-622,162,231,90,211,120,215
623,customer-623,161,219,130,124,128,86
624,customer-624,0,92,188,84,120,202
625,customer-625,189,192,154,139,73,44
626,customer-626,222,278,188,225,149,202
627,customer-627,180,193,15,160,145,133
628,customer-628,98,142,255,143,107,183
629,customer-629,159,256,164,204,108,169
630,customer-630,158,242,167,153,178,169
631,customer-631,201,201,240,189,193,45
632,customer-632,98,105,115,159,220,155
633,customer-633,42,50,89,211,169,172
634,customer-634,25,102,184,67,243,60
635,customer-635,195,215,164,137,129,133
636,customer-636,185,198,142,219,102,98
637,customer-637,68,107,166,67,117,43
638,customer-638,188,253,195,98,182,144
639,customer-639,75,160,72,53,97,124
640,customer-640,169,229,187,74,43,71
641,customer-641,73,95,159,125,101,173
642,customer-642,162,192,58,176,109,68
643,customer-643,24,43,154,143,108,39
644,customer-644,136,204,20,190,156,66
645,customer-645,152,238,80,71,58,216
646,customer-646,59,76,73,98,208,147
647,customer-647,174,258,130,118,185,200
648,customer-648,146,172,42,68,163,140
649,customer-649,36,63,118,108,229,142
650,customer-650,150,208,103,86,145,217
651,customer-651,155,222,91,127,172,5
652,customer-652,152,154,69,281,224,100
653,customer-653,196,213,206,172,128,30
654,customer-654,16,96,131,135,164,29
655,customer-655,64,65,146,202,198,198
656,customer-656,209,253,154,175,87,98
657,customer-657,14,93,177,182,104,253
658,customer-658,202,260,144,129,251,183
659,customer-659,60,86,84,175,142,94
660,customer-660,190,284,214,188,191,85
661,customer-661,119,166,229,79,162,221
662,customer-662,194,276,157,178,24,157
663,customer-663,65,113,72,169,282,101
664,customer-664,169,225,77,95,105,49
665,customer-665,124,168,100,99,163,32
666,customer-666,44,95,119,167,172,121
667,customer-667,192,203,57,91,88,168
668,customer-668,39,99,130,190,11,185
669,customer-669,92,177,201,121,194,38
670,customer-670,33,79,258,157,86,115
671,customer-671,80,129,122,153,168,8
672,customer-672,252,350,138,180,136,116
673,customer-673,88,177,116,134,216,153
674,customer-674,149,163,177,134,38,73
675,customer-675,25,100,144,188,188,155
676,customer-676,205,214,177,60,183,191
677,customer-677,113,163,137,38,207,177
678,customer-678,14,68,143,70,163,89
679,customer-679,93,149,150,168,23,53
680,customer-680,120,211,73,79,64,54
681,customer-681,204,221,121,123,10,24
682,customer-682,148,185,164,164,181,43
683,customer-683,44,65,126,167,207,155
684,customer-684,106,182,216,54,197,207
685,customer-685,57,97,30,123,30,188
686,customer-686,195,257,73,140,75,69
687,customer-687,106,117,49,109,6,121
688,customer-688,38,98,156,64,126,13
689,customer-689,112,205,65,108,72,53
690,customer-690,150,156,67,60,202,14
691,customer-691,64,115,149,267,154,58
692,customer-692,200,263,71,99,137,70
693,customer-693,16,45,33,20,117,250
694,customer-694,202,223,158,42,80,170
695,customer-695,211,274,17,112,46,205
696,customer-696,33,120,7,71,70,73
697,customer-697,119,188,241,173,70,203
698,customer-698,143,171,54,202,30,283
699,customer-699,71,164,64,175,124,18
700,customer-700,10,74,198,125,85,42
701,customer-701,198,212,139,146,149,92
702,customer-702,119,162,54,179,86,104
703,customer-703,158,164,50,27,71,40
704,customer-704,114,170,78,161,218,69
705,customer-705,211,239,126,196,205,97
706,customer-706,97,99,48,175,226,57
707,customer-707,165,196,197,119,164,41
708,customer-708,163,232,267,225,147,189
709,customer-709,88,122,136,139,140,94
710,customer-710,181,259,178,25,137,217
711,customer-711,177,272,99,119,8,261
712,customer-712,171,241,99,147,137,158
713,customer-713,70,84,117,48,102,176
714,customer-714,231,289,22,113,122,191
715,customer-715,21,47,134,180,98,61
716,customer-716,235,299,24,58,131,191
717,customer-717,46,78,163,204,197,50
718,customer-718,39,77,178,134,166,203
719,customer-719,224,289,189,171,239,159
720,customer-720,120,130,49,45,206,97
721,customer-721,191,269,135,62,133,144
722,customer-722,172,221,71,86,122,89
723,customer-723,72,121,139,117,36,73
724,customer-724,195,249,166,93,202,89
725,customer-725,174,244,40,224,112,204
726,customer-726,130,182,183,77,193,54
727,customer-727,92,177,78,23,62,207
728,customer-728,125,141,205,180,140,100
729,customer-729,155,247,211,224,189,98
730,customer-730,10,73,99,75,220,58
731,customer-731,90,180,186,66,45,70
732,customer-732,103,127,69,24,81,196
733,customer-733,80,95,175,222,206,126
